,locus,start,end,nbps,nsnps,gene_tree
111,111,0,1000,1000,94,"(r2:0.018785,(r7:0.017796,(r1:0.005075,r0:0.006146):0.009404):0.002876,(r6:0.011782,r3:0.018407):0.007223,(r5:0.00506,r4:0.003031):0.004116);"
112,112,0,1000,1000,117,"((((r7:0.02246,(r1:0.014102,r0:0.022604):0.010354):0.003415,(r3:0.009243,r6:0.012355):0.003155):0.002236,r5:0.005993):0.002738,r4:0.015362,r2:0.014807);"
113,113,0,1000,1000,154,"((r7:0.013665,((r1:0.021871,r2:0.010304):0.00191,(r0:0.014236,(r5:0.008296,r4:0.010079):0.008216):0.003234):0.034613):0.014531,r3:0.014207,r6:0.024127);"
114,114,0,1000,1000,138,"(((r5:0.028092,(r1:0.006097,r0:0.002985):0.010532):0.00523,r2:0.033819):0.005149,r7:0.021827,((r4:0.013463,r3:0.017564):0.001865,r6:0.014375):0.002906);"
115,115,0,1000,1000,110,"(r0:0.011541,(((r7:0.008177,r1:0.016483):0.00301,((r5:0.002994,r4:0.006079):0.010271,r6:0.011253):0.000957):0.00165,r2:0.018914):0.015837,r3:0.017494);"
116,116,0,1000,1000,91,"(r0:0.004025,r1:0.002007,(r3:0.00605,(r5:0.015229,r4:0.011008):0.003303,((r7:0.019656,r2:0.014402):0.001857,r6:0.012188):0.003026):0.005046);"
117,117,0,1000,1000,120,"(r3:0.012129,((r2:0.019455,r4:0.008001):0.027965,r5:0.014261):0.002932,r7:0.012104,((r1:1e-06,r0:0.00301):0.012208,r6:0.015273):0.00194);"
118,118,0,1000,1000,158,"((r1:0.00402,r0:0.003008):0.009144,((r6:0.035937,r4:0.021505):0.027104,((r5:0.019357,r7:0.010138):0.002982,r3:0.021381):0.002215):0.002864,r2:0.013172);"
119,119,0,1000,1000,128,"((r6:0.011405,r3:0.013569):0.00907,(r1:0.022649,r7:0.012319):0.002005,(((r4:0.019906,r5:0.014206):0.007714,r0:0.01262):0.007935,r2:0.01404):0.0102);"
120,120,0,1000,1000,125,"(r6:0.014209,((r0:0.01424,r1:0.011171):0.001954,(r7:0.010108,(r5:0.012029,r4:0.020333):0.002203):0.005043):0.002012,(r2:0.012095,r3:0.026574):0.002191);"
121,121,0,1000,1000,108,"(r0:0.008072,r1:0.007053,(((r4:0.006035,r5:0.006044):0.005037,r3:0.008062):0.000994,(r6:0.008055,(r7:0.054039,r2:0.004063):0.000953):0.001002):0.004012);"
122,122,0,1000,1000,109,"((((r0:0.008074,r1:0.00706):0.004019,(r6:0.009091,(r3:0.009081,r2:0.009117):0.000975):0.000993):0.009039,r7:0.02783):0.020587,r4:0.004024,r5:0.00502);"
123,123,0,1000,1000,121,"(r3:0.019858,(r2:0.007192,r5:0.015612):0.002036,((r1:0.013351,(r7:0.029211,(r0:0.012403,r6:0.010625):0.0019):0.002363):0.016173,r4:0.02537):0.001483);"
124,124,0,1000,1000,113,"(r5:0.010068,(r2:0.011134,(r6:0.013014,r7:0.008564):0.014971):0.001966,(r0:0.014202,r1:0.013186):0.008049,(r3:0.011117,r4:0.012118):0.000969);"
125,125,0,1000,1000,128,"((r5:0.032681,(r3:0.005044,r0:0.011251):0.007071):0.007147,r4:0.017562,((r7:0.012388,r1:0.017575):0.000775,(r6:0.017611,r2:0.01554):0.000886):0.001992);"
126,126,0,1000,1000,143,"((r4:0.014145,((r5:0.020251,(r1:0.029686,r6:0.017444):0.011168):0.002075,r0:0.017235):0.000994,r2:0.016182):0.000964,r3:0.011135,r7:0.013171);"
127,127,0,1000,1000,123,"(((r1:0.007122,(r4:0.007817,(r6:0.012369,r7:0.016202):0.001867):0.026175):0.001942,r0:0.017345):0.004058,r3:0.016337,(r2:0.013257,r5:0.007098):0.003004);"
128,128,0,1000,1000,123,"(r5:0.018784,((((r7:0.012805,(r0:0.012324,r1:0.01132):0.001399):0.001989,r6:0.019019):0.002582,r3:0.02175):0.001053,r2:0.017418):0.003846,r4:0.020987);"
129,129,0,1000,1000,128,"((r2:0.014724,(r4:0.01105,r7:0.033554):0.01935):0.005571,(r6:0.014268,r5:0.013223):0.001948,((r0:0.00301,r1:0.003012):0.00709,r3:0.012161):0.000974);"
