,locus,start,end,nbps,nsnps,gene_tree
15,15,0,1000,1000,68,"((r4:0.01392,(((r6:0.004051,r2:0.001002):0.001008,r3:0.002015):0.005328,r7:0.004889):0.0073):0.010001,(r0:0.004071,r1:0.002006):0.005612,r5:0.017932);"
16,16,0,1000,1000,59,"((r7:0.002008,r2:0.005051):0.002012,(r3:0.008174,r4:0.015474):0.003991,r6:0.00605,((r1:0.003023,r0:0.005061):0.002018,r5:0.00915):0.000993);"
17,17,0,1000,1000,69,"((r0:0.02519,r1:0.011247,(r2:0.002012,r5:0.006087):0.001001):0.004073,r6:0.01127,((r3:1e-06,r7:0.003012):0.005089,r4:0.007124):0.000935);"
18,18,0,1000,1000,81,"((r3:0.000991,r0:0.012178):0.003028,r1:0.013225,((r7:0.011229,r6:0.015388):0.006063,((r2:0.002007,r5:0.007071):0.002015,r4:0.009117):0.002004):0.002012);"
19,19,0,1000,1000,111,"((r2:0.009918,(r5:0.007311,r4:0.003976):0.019604):0.012968,(r7:0.012303,(r6:0.005903,r0:0.023563):0.019364):0.012537,(r1:0.013602,r3:0.000999):0.007118);"
20,20,0,1000,1000,60,"(((r0:0.008078,r3:0.002003,r2:0.002004):0.007534,(r6:0.003016,r1:0.008107):0.010027):0.007937,r7:1e-06,(r5:0.009163,r4:0.005044):0.000993);"
21,21,0,1000,1000,75,"((r6:0.001001,(((r3:0.000988,r1:0.00908):0.006037,(r7:0.027515,r2:0.002015):0.002008):0.001005,r0:0.011108):0.003016):0.000994,r5:0.009074,r4:0.004022);"
22,22,0,1000,1000,50,"(((r7:0.00403,r4:0.007088):0.000997,(r5:0.009092,r2:0.001002):0.001013):0.00099,((r6:1e-06,r1:0.009123):0.001002,r3:0.00201):0.001006,r0:0.015333);"
23,23,0,1000,1000,46,"(r0:0.00301,r1:0.005025,(((r2:0.00301,r6:0.003011):0.007059,(r5:0.01315,r3:0.004017):0.001):0.001,r4:0.00502,r7:0.001001):0.000999);"
24,24,0,1000,1000,77,"((((r0:0.008378,r6:0.000787):0.004138,r1:0.007107):0.017986,r4:0.009274):0.002132,(r5:0.03357,(r2:1e-06,r3:1e-06):0.003066):0.002859,r7:0.001209);"
25,25,0,1000,1000,46,"(((r7:0.002009,(r4:0.00301,r5:0.001):0.005036):0.002006,(r3:0.004021,r2:0.004022):0.002009):0.002002,r6:0.005034,(r0:0.00402,r1:0.003006):0.009097);"
26,26,0,1000,1000,68,"(r5:0.009158,(((r4:0.014301,r3:0.00097):0.006076,r2:0.010223):0.009194,(r0:0.006065,r1:0.006071):0.003054):0.000959,(r6:0.001001,r7:0.001002):0.005048);"
27,27,0,1000,1000,88,"(r7:0.00403,r1:0.005042,r3:1e-06,(r2:0.003013,r0:0.013422):0.005082,((r6:0.026373,r4:0.023517):0.005112,r5:0.009398):0.005928);"
28,28,0,1000,1000,63,"(r3:0.000988,(r0:0.007245,r1:0.005085):0.0094,(((r5:0.007074,r6:0.011662):0.000986,r4:0.016292):0.004638,(r7:0.002015,r2:0.002013):0.003171):0.002943);"
29,29,0,1000,1000,72,"((r5:0.029772,(r3:0.004027,r0:0.007039):0.005014):0.006063,(r1:0.001001,r6:1e-06):0.001002,(r2:1e-06,r7:0.003008):0.001002,r4:0.015167);"
30,30,0,1000,1000,91,"(r3:0.001003,r6:0.001002,r2:0.002008,((r4:0.012281,(r0:0.009089,(r1:0.01734,r7:0.023793):0.019572):0.001175):0.003048,r5:0.010215):0.000963);"
31,31,0,1000,1000,100,"(r0:0.010071,(((r7:0.001,r6:0.001001):0.008889,r3:0.044476):0.004327,r5:0.011052):0.003061,(r1:0.007037,r2:0.000998):0.003012,r4:0.010068);"
32,32,0,1000,1000,54,"((r5:0.004026,r4:0.005039):0.000999,r1:0.003014,((r0:0.008441,(r3:0.010957,(r6:1e-06,r7:0.001):0.016712):0.002315):0.002296,r2:0.00137):0.000633);"
33,33,0,1000,1000,63,"(r4:0.013267,((r5:0.005035,(r1:0.004038,r0:0.00709):0.003016):0.001964,r6:0.004058):0.022846,(r3:0.001002,r7:0.003012):0.000999,r2:0.002002);"
34,34,0,1000,1000,84,"((r1:0.006034,r0:0.005028):0.003008,((r5:0.010089,r4:0.011157):0.044604,(r3:1e-06,r7:0.001):0.001,r6:0.003006):0.002004,r2:0.001);"
35,35,0,1000,1000,51,"((r2:0.000999,r3:0.002007):0.004028,(((r0:0.00707,r1:0.004035):0.000991,(r5:0.007091,r4:0.008111):0.001985):0.00302,r6:0.002005):0.00813,r7:0.004029);"
36,36,0,1000,1000,80,"(((r3:0.002012,r7:0.001003):0.000972,r2:0.008185):0.004068,r5:0.01549,((r1:0.019736,r0:0.007404):0.005101,r6:0.001169):0.00798,r4:0.018704);"
37,37,0,1000,1000,96,"((r6:0.004014,(r3:0.00402,r2:0.003012):0.002005,(r0:0.006053,r1:0.005035):0.006045):0.00603,r7:1e-06,(r4:0.056974,r5:0.009281):0.0008);"
38,38,0,1000,1000,77,"(((r3:1e-06,r2:0.001001):0.005038,r5:0.006046):0.000991,r6:0.008059,r4:0.008051,((r1:0.00602,r7:1e-06):0.004896,r0:0.016362):0.024699);"
39,39,0,1000,1000,59,"(r3:0.00906,r6:0.014169,(r4:0.002001,r5:0.004011):0.003007,((r7:0.001003,r0:0.011085):0.001001,r2:0.001001):0.001001,r1:0.013121);"
40,40,0,1000,1000,73,"(r7:0.002005,((r5:0.013223,((r3:1e-06,r6:0.002003):0.00091,r0:0.014275):0.014374):0.002972,r4:0.013153,r1:0.010087):0.003008,r2:0.001);"
41,41,0,1000,1000,73,"((r2:0.00506,((r5:0.009061,(r4:0.006032,r7:0.002006):0.001001):0.00102,r1:0.008036):0.003004):0.028607,r3:0.001001,r6:0.002003,r0:0.008044);"
42,42,0,1000,1000,94,"(r1:0.00854,((r5:0.002577,r4:0.001526):0.02187,(r0:0.00816,r3:0.002029):0.001477):0.034892,((r6:0.00703,r2:0.004305):0.00289,r7:0.019681):0.007011);"
43,43,0,1000,1000,92,"(r0:0.004527,((r7:0.006084,r6:0.001006,(r5:0.001,r4:0.006105):0.002021):0.002178,(r3:0.000999,r2:0.001011):0.009111):0.067535,r1:0.007748);"
44,44,0,1000,1000,73,"(r7:1e-06,r6:0.001001,(r4:0.012251,(r5:0.029242,(r2:1e-06,(r0:0.00712,r1:0.011237):0.001954):0.008224):0.00186):0.00609,r3:1e-06);"
45,45,0,1000,1000,70,"((r4:0.006092,r7:0.002013):0.001001,((r1:0.012302,r3:1e-06):0.006686,(r2:0.005314,(r5:0.012276,r0:0.007308):0.000892):0.0143):0.011037,r6:1e-06);"
46,46,0,1000,1000,49,"(r3:0.002007,(r6:0.002006,r7:1e-06):0.003011,(r4:0.014281,r5:0.013244):0.004996,r2:1e-06,(r0:0.003014,r1:0.004029):0.004026);"
47,47,0,1000,1000,59,"((r3:1e-06,r6:1e-06):0.004039,(r5:0.011062,((r4:0.009791,r0:0.008191):0.001145,r1:0.007964):0.003313):0.003155,(r7:1e-06,r2:0.001001):0.013283);"
48,48,0,1000,1000,79,"((r2:0.005187,r6:0.002958):0.003731,(((r0:0.005121,r1:0.009268):0.001998,r3:0.003045):0.006186,r4:0.00718):0.005565,(r5:0.014025,r7:0.010703):0.016353);"
49,49,0,1000,1000,56,"(r4:0.01325,(r6:1e-06,r3:0.000998,r5:0.006047,r2:0.002002):0.001018,((r1:0.0082,r0:0.014455):0.01129,r7:0.002027):0.000986);"
50,50,0,1000,1000,108,"(r5:0.024004,((r1:0.007732,((r6:0.004137,r4:0.007294):0.005309,r2:0.004063):0.034203):0.016873,r0:0.018079):0.005981,(r7:0.004478,r3:0.01575):0.001845);"
51,51,0,1000,1000,88,"((r6:0.000999,r3:1e-06,r5:0.006058):0.002106,r7:0.017476,(((r4:0.008173,r2:0.004037):0.005089,r1:0.007242):0.036019,r0:0.008426):0.006069);"
52,52,0,1000,1000,54,"(r2:0.003689,(r5:0.016915,(r4:0.004028,(r6:1e-06,r3:1e-06,r7:0.001):0.000996):0.003512):0.000969,(r1:0.005027,r0:0.008126):0.012642);"
53,53,0,1000,1000,45,"(r6:1e-06,(r3:0.002014,(r4:0.010217,((r1:0.009225,r2:1e-06):0.001009,r0:0.009215,r5:0.007158):0.005858):0.003546):0.002018,r7:1e-06);"
54,54,0,1000,1000,95,"((r7:0.003995,r4:0.010275):0.00547,r1:0.015241,(r5:0.013798,(r6:0.007154,(r2:0.001006,r3:0.004039,r0:0.012296):0.003001):0.020345):0.012061);"
55,55,0,1000,1000,111,"(r2:0.004575,r4:0.014349,(r0:0.012332,(((r1:0.006221,r7:0.001992):0.008894,(r6:0.018261,r3:0.00736):0.002945):0.034233,r5:0.013724):0.017856):0.010582);"
56,56,0,1000,1000,100,"((((r4:0.013744,r2:0.009467):0.012645,r3:0.007657,r5:0.024673):0.005175,r0:0.019009):0.008534,r6:0.004299,(r1:0.01567,r7:1e-06):0.008042);"
57,57,0,1000,1000,68,"(r6:0.000998,((r1:0.004044,r0:0.00301):0.009197,(r4:0.017886,(r5:0.020335,r7:0.003452):0.005106):0.005882):0.00098,r3:0.001999,r2:0.002007);"
58,58,0,1000,1000,95,"(((r0:0.004056,r1:0.00406):0.002014,r6:1e-06):0.002012,r2:1e-06,(r5:0.023328,(r4:0.031377,r3:0.004961):0.029365):0.008339,r7:0.002011);"
59,59,0,1000,1000,53,"(r0:0.008037,r1:0.005016,(r5:0.009087,r4:0.005033):0.002996,r7:0.000999,(r6:0.001299,(r2:0.000993,r3:0.005032):0.009014):0.0068);"
60,60,0,1000,1000,47,"(r2:0.001002,r4:0.022807,r1:0.006071,r0:0.010176,r7:0.001002,r5:0.004026,r3:0.005044,r6:1e-06);"
61,61,0,1000,1000,59,"(r7:0.003003,r1:0.010126,(r6:0.007047,(r3:0.003008,r2:0.002):0.003015,(r4:0.011008,r5:0.004619):0.007762):0.001991,r0:0.010148);"
62,62,0,1000,1000,64,"((r6:0.001001,r7:1e-06):0.006038,r4:0.020348,(r3:0.002006,(r1:0.007033,r5:0.010083,r2:1e-06,r0:0.013133):0.001):0.00504);"
63,63,0,1000,1000,67,"(r1:0.007044,((((r4:0.003011,r5:0.002003):0.004563,(r3:0.002005,r6:0.002006):0.001466):0.004007,r0:0.007613):0.019863,r7:0.010116):0.00095,r2:0.00402);"
64,64,0,1000,1000,73,"(r3:0.004068,((r1:0.003006,(r5:0.006024,r2:1e-06):0.001001):0.001,r0:0.009064):0.000945,((r6:0.001974,r4:0.010113):0.009093,r7:0.011164):0.017346);"
65,65,0,1000,1000,63,"((r0:0.008194,r6:0.002004):0.002094,(r5:0.017504,(r4:0.012276,r1:0.004233):0.002025):0.003156,((r2:1e-06,r7:0.002):0.004044,r3:0.005044):0.008209);"
66,66,0,1000,1000,82,"(r5:0.006034,r7:0.002032,((r2:0.002012,(r0:0.008199,r1:0.007136):0.004083):0.005106,(r3:0.006063,r4:0.010218,r6:1e-06):0.03178):0.007236);"
67,67,0,1000,1000,77,"(r6:0.001001,(((r1:0.008461,(r0:0.009906,r4:0.011664):0.00394):0.028292,r5:0.008707):0.001791,r7:0.002692):0.004369,r2:0.001001,r3:0.002006);"
68,68,0,1000,1000,88,"((r7:1e-06,r5:0.012257):0.002008,(r2:0.001435,r3:0.002613):0.027414,(r4:0.008178,(r0:0.012486,r1:0.022183):0.003907):0.005064,r6:0.004025);"
69,69,0,1000,1000,61,"(r2:1e-06,(r7:0.000988,r3:0.002022):0.017409,r5:0.00911,r0:0.007064,(r4:0.011183,(r1:0.009139,r6:0.00301):0.004054):0.000992);"
70,70,0,1000,1000,81,"(r0:0.007391,r5:0.018679,(((r3:0.002216,r1:0.012729):0.007603,r7:0.013115):0.000947,((r2:0.001115,r6:0.014946):0.009502,r4:0.007998):0.009432):0.007225);"
71,71,0,1000,1000,48,"((r0:0.010088,(r2:0.001002,r3:1e-06):0.004026):0.001998,(r4:0.007039,r5:0.006029,r7:1e-06):0.005026,(r6:0.001998,r1:0.008057):0.004031);"
72,72,0,1000,1000,81,"(r3:0.003034,(r6:0.003543,(r0:0.021838,(r1:0.010453,(r4:0.004049,r5:0.004045):0.000797):0.020866):0.010191):0.003558,(r7:0.00303,r2:0.003026):0.003034);"
73,73,0,1000,1000,81,"((r5:0.017376,r0:0.007096):0.002979,(r7:1e-06,r3:0.003015):0.006037,(r1:0.024684,(r4:0.011191,r6:0.003012):0.004062):0.001974,r2:0.004016);"
74,74,0,1000,1000,95,"((r5:0.003023,r4:0.005051):0.010202,((r0:0.009948,r1:0.00529):0.012328,(r3:0.011758,r7:0.017215):0.015257):0.011904,r6:0.001005,r2:0.004015);"
75,75,0,1000,1000,72,"((r6:0.005026,r4:0.005028,r7:1e-06,r0:0.00605):0.000854,r3:0.026181,((r2:0.005057,r1:0.008114):0.00094,r5:0.015379):0.006258);"
76,76,0,1000,1000,51,"((r7:0.002008,(r2:0.000997,r3:0.003023):0.00304):0.009042,(r5:0.013275,r1:0.008461):0.001931,(r6:0.002017,r4:0.005061,r0:0.003029):0.003243);"
77,77,0,1000,1000,67,"((r3:0.000999,r0:0.005089):0.003061,((r7:0.000999,r6:1e-06):0.005085,(r2:0.004254,(r5:0.015825,r1:0.009405):0.002917):0.00492):0.000972,r4:0.024752);"
78,78,0,1000,1000,75,"(r0:0.008057,(((r5:0.005022,r4:0.003009):0.001154,(r1:0.007189,r2:0.001851):0.000995):0.026424,r6:0.008106):0.002954,(r7:0.007049,r3:0.005032):0.000983);"
79,79,0,1000,1000,53,"(r3:1e-06,(r5:0.007037,r4:0.00502,(r7:0.002002,(r0:0.010107,r1:0.012151):0.003003,r6:0.006021):0.005021):0.003006,r2:0.001001);"
80,80,0,1000,1000,81,"(r3:0.052506,(r2:0.001005,r0:0.005056):0.003049,(r1:0.012217,(r4:0.008109,r5:0.000989):0.002022,r6:1e-06,r7:0.00201):0.00199);"
81,81,0,1000,1000,65,"(r0:0.017189,(r6:1e-06,r7:0.000999):0.002,r3:0.006019,r2:0.003002,(r1:0.011094,(r4:0.009082,r5:0.011108):0.002999):0.003005);"
82,82,0,1000,1000,103,"(r0:0.004024,r1:0.008075,(((r3:0.00606,(r4:0.009012,r5:0.009049):0.00111):0.007933,r2:0.006308):0.032294,(r6:0.002633,r7:0.001413):0.016337):0.001904);"
83,83,0,1000,1000,68,"(r2:1e-06,r7:0.00602,r4:0.007024,r3:0.001,((r5:0.009101,r0:0.00399):0.016373,(r6:0.00098,r1:0.007057):0.00809):0.010119);"
84,84,0,1000,1000,41,"((r1:0.006039,r0:0.003009):0.006049,(r3:0.002003,r7:0.003007,(r4:0.006035,r5:0.004022):0.005023):0.003009,(r6:0.001001,r2:0.001001):0.000999);"
85,85,0,1000,1000,51,"((r6:0.014019,((r3:0.002037,r2:0.001015,r1:0.003061,r5:0.008255):0.004292,r0:0.006064):0.008424):0.006051,r4:0.008276,r7:1e-06);"
86,86,0,1000,1000,73,"(r0:0.009822,((r1:0.028802,(r7:0.001001,r6:0.002004,r2:1e-06):0.000984):0.00303,(r4:0.003011,r5:0.007066):0.004031):0.004535,r3:0.013035);"
87,87,0,1000,1000,83,"(r5:0.010068,r6:0.002004,(r2:0.001841,(r1:0.015545,r4:0.045547):0.003832):0.001166,r3:1e-06,r7:1e-06,r0:0.006029);"
88,88,0,1000,1000,67,"(r0:0.008229,(r6:0.001006,(r7:1e-06,r4:0.005046,r1:0.007081):0.001002):0.002943,((r5:0.021601,r2:0.005266):0.00615,r3:0.005869):0.008508);"
89,89,0,1000,1000,61,"(r4:0.008146,r6:0.002011,r5:0.002013,r1:0.005065,(r2:0.000965,(r0:0.021903,(r7:1e-06,r3:1e-06):0.013576):0.013974):0.003063);"
90,90,0,1000,1000,77,"(r5:0.007086,r2:0.001003,((r1:0.016433,r6:1e-06):0.005073,(r3:0.023969,(r0:0.009161,r7:0.001004):0.002019):0.002013):0.004042,r4:0.01328);"
91,91,0,1000,1000,134,"((r6:0.000996,r2:1e-06):0.006986,((r1:0.009478,r5:0.01733):0.025804,(r3:0.000998,r7:0.001):0.051639):0.011213,(r0:0.015077,r4:0.010495):0.003331);"
92,92,0,1000,1000,77,"(r1:0.003666,r0:0.009988,((((r6:0.002005,r3:0.002012):0.001894,r5:0.009316):0.019029,r7:0.006291):0.002829,(r4:0.012278,r2:0.003178):0.011279):0.002965);"
93,93,0,1000,1000,63,"(r3:0.020021,r6:0.01258,(((r2:0.002276,(r7:0.001004,(r4:0.004059,r5:0.002025):0.001003):0.002788):0.002584,r1:0.009504):0.00353,r0:0.007446):0.005064);"
94,94,0,1000,1000,54,"((r1:0.00301,r0:0.006057):0.003015,r4:0.009144,r3:0.016413,(r5:0.011202,(r7:0.001002,r2:0.002004):0.000989):0.002017,r6:0.003012);"
95,95,0,1000,1000,95,"((r7:0.021615,r4:0.007669):0.010182,(((r0:0.002009,r1:0.007339):0.006293,r3:0.003081,r2:0.001023):0.010538,r6:0.003314):0.046579,r5:0.005423);"
96,96,0,1000,1000,88,"(((r6:0.001019,r2:1e-06):0.004085,(r5:0.013056,(r4:0.021708,(r0:0.012691,r1:0.026667):0.007948):0.009058):0.002774):0.001034,r7:0.006254,r3:0.006223);"
97,97,0,1000,1000,64,"(r0:0.005032,(r1:0.00807,r4:0.006056):0.004025,((r5:0.006036,r3:0.007043,r2:0.006029):0.004017,r7:0.011097,r6:0.003009):0.005035);"
98,98,0,1000,1000,152,"(r3:0.002002,(((r0:0.011773,r2:0.002463):0.087992,(r1:0.014485,r5:0.008995):0.009788):0.001691,(r6:0.00707,r7:1e-06):0.010221):0.005063,r4:0.016348);"
99,99,0,1000,1000,68,"(r0:0.012332,(r2:0.001007,r7:0.002021):0.001007,(r6:0.007144,((r5:0.00405,r4:0.007158):0.003961,(r3:0.00837,r1:0.01442):0.011378):0.00112):0.001013);"
100,100,0,1000,1000,50,"(r1:0.005025,r7:0.000996,((r5:0.004887,(r4:0.008933,r3:0.003138):0.003012):0.002134,(r6:0.001,r0:0.014117,r2:1e-06):0.000998):0.007042);"
101,101,0,1000,1000,62,"(r3:1e-06,r7:1e-06,r0:0.008036,r1:0.007029,((r6:1e-06,r4:0.010068):0.014209,r5:0.011141):0.010117,r2:0.002001);"
102,102,0,1000,1000,43,"((r1:0.007058,r0:0.006035):0.00504,r4:0.01008,((r5:0.006027,(r2:1e-06,r3:1e-06):0.001001,r7:0.001001):0.000999,r6:0.004015):0.002003);"
103,103,0,1000,1000,86,"((r6:0.002011,r5:0.013401,r7:0.00201):0.003182,r1:0.047408,(((r2:0.000962,r0:0.012483):0.005186,r3:0.001024):0.002865,r4:0.007309):0.002048);"
104,104,0,1000,1000,49,"((r2:0.003024,r6:0.003042,(r0:0.010256,r3:1e-06):0.006116):0.006162,r1:0.006186,(r7:1e-06,(r5:0.002034,r4:0.005083):0.003039):0.009396);"
105,105,0,1000,1000,89,"((r7:0.019692,r2:0.003326):0.009418,(r0:0.011194,r1:0.005234):0.009177,(((r4:0.004073,r5:0.010254):0.000973,r3:1e-06):0.003802,r6:0.008427):0.017244);"
106,106,0,1000,1000,91,"(r0:0.011192,((((r5:0.008086,r4:0.008089):0.004622,r7:0.028878):0.003498,(r2:0.000999,r3:0.002007):0.007056):0.002008,r6:0.009103):0.002981,r1:0.010145);"
107,107,0,1000,1000,81,"(r5:0.010725,((r6:0.00102,(r4:0.009311,r0:0.009369):0.000866):0.003816,(r3:0.002014,r7:0.001005,r1:0.004049):0.011758):0.003393,r2:0.03769);"
108,108,0,1000,1000,83,"((r0:0.004026,r7:0.009109):0.003799,((r4:0.006027,r3:0.002,r5:0.006023):0.008146,r6:0.001918):0.025061,(r1:0.011969,r2:0.005274):0.004043);"
109,109,0,1000,1000,58,"(r3:1e-06,r2:0.001,r5:0.007068,(r6:0.002,(r0:0.012414,r4:0.010249):0.017789):0.002016,r1:0.009117,r7:0.001);"
110,110,0,1000,1000,44,"(((r2:0.001003,r1:0.002007):0.002006,r3:0.001001,r7:0.001002,r6:1e-06):0.000982,(r4:0.013228,r5:0.008106):0.009172,r0:0.00708);"
111,111,0,1000,1000,93,"(r0:0.020227,(r2:0.007485,(((r6:1e-06,r7:0.001013):0.001218,r1:0.020114):0.003985,r5:0.008618):0.005062):0.003205,(r3:0.014453,r4:0.022802):0.012917);"
112,112,0,1000,1000,37,"(r0:0.006136,(r6:0.001003,r1:0.006123,(r4:0.007213,r5:0.007248):0.002984,(r7:1e-06,r3:0.001008):0.002018):0.002014,r2:0.004104);"
113,113,0,1000,1000,88,"((r3:0.002007,(r0:0.007123,r1:0.009182):0.000963):0.001003,r6:0.001001,((r7:1e-06,r4:0.008112):0.009164,r5:0.046827):0.012371,r2:0.001);"
114,114,0,1000,1000,73,"(r1:0.015405,(r4:0.008107,(r3:0.00201,r5:0.00709,r2:1e-06):0.002011,r7:0.005048):0.00408,(r6:0.026141,r0:0.005126):0.005066);"
115,115,0,1000,1000,55,"(r2:1e-06,r4:0.002001,r3:0.002002,r0:0.006021,((r1:0.011083,r7:0.002,r6:0.004008):0.000953,r5:0.014183):0.014173);"
116,116,0,1000,1000,90,"(r4:0.008076,r7:0.004026,(r5:0.010101,((r2:0.008174,(r6:0.001002,r3:0.003012):0.001899):0.039416,(r0:0.006039,r1:0.004021):0.006134):0.001937):0.000993);"
117,117,0,1000,1000,57,"(((r0:0.009105,r1:0.007066):0.000977,r4:0.005022):0.001002,r5:0.007052,(r2:0.002009,(r3:0.003008,(r7:0.007052,r6:0.008069):0.004032):0.003019):0.001001);"
118,118,0,1000,1000,51,"(((r5:0.007082,r4:0.001003):0.001002,r6:1e-06,r2:0.001001):0.002011,r7:0.001,((r0:0.004705,r1:0.006446):0.015635,r3:0.008512):0.005707);"
119,119,0,1000,1000,57,"(r4:0.006054,(r2:0.003052,r7:0.018548):0.000964,(r0:0.012212,r3:0.000995):0.002012,(r5:0.009107,r1:0.005037,r6:0.002006):0.001001);"
120,120,0,1000,1000,60,"((r1:0.007105,r7:0.001007,r0:0.011313):0.002042,(r4:0.007211,(r2:0.003014,r3:1e-06,r5:0.012264):0.002951):0.016845,r6:0.000985);"
121,121,0,1000,1000,86,"(r4:0.00604,r3:1e-06,(((r6:0.025901,r1:0.023769):0.00504,(r0:0.011118,r7:0.002004,r2:0.003009):0.001974):0.002049,r5:0.009103):0.000994);"
122,122,0,1000,1000,63,"(((r4:0.005026,r5:0.000997):0.00201,r7:0.004013):0.004018,r6:0.003009,((r0:0.00703,r1:0.007027,r2:0.000999):0.022261,r3:0.005821):0.002321);"
123,123,0,1000,1000,67,"(r0:0.012718,r4:0.008395,((((r5:0.009451,r3:0.00307):0.00447,r7:0.006933):0.008511,r6:0.01341):0.001286,(r1:0.012542,r2:1e-06):0.003036):0.000952);"
124,124,0,1000,1000,80,"((r5:0.004709,((r0:0.005115,r1:0.035418):0.018016,r3:0.004526):0.009142):0.013984,(r7:1e-06,r6:1e-06):0.002337,(r4:0.003098,r2:0.002059):0.008129);"
125,125,0,1000,1000,59,"((r0:0.010111,r6:0.005038):0.000983,(r5:0.013157,r3:0.001,r1:0.00906,(r2:0.001,r7:0.004015):0.001001):0.001001,r4:0.015205);"
126,126,0,1000,1000,139,"((r0:0.032073,r6:0.009039):0.010228,((r3:0.004023,(r1:0.012219,r7:1e-06):0.000964):0.006642,r4:0.026421):0.029785,(r5:0.033199,r2:0.002287):0.027343);"
127,127,0,1000,1000,43,"((r3:0.004021,(r5:0.007059,r4:0.005044):0.000986):0.001001,(r7:0.001001,r6:0.003005,r0:0.001):0.003008,r1:0.008065,r2:0.009082);"
128,128,0,1000,1000,80,"(r7:0.002007,r2:1e-06,((r0:0.00871,r1:0.003676):0.005781,(r6:0.006052,r3:0.004023):0.000998,r5:0.008065):0.038636,r4:0.008072);"
129,129,0,1000,1000,94,"(r3:0.006092,(r4:0.012681,((r1:0.0122,r5:0.007911):0.003756,(r6:0.004119,r0:0.011293):0.002917):0.019147):0.022459,(r7:1e-06,r2:0.001001):0.006178);"
130,130,0,1000,1000,74,"((r4:0.00292,r5:0.01436):0.001107,(r2:1e-06,r6:0.011255):0.004172,((r3:0.000997,r1:0.008109,r0:0.010162):0.000998,r7:0.000998):0.029986);"
131,131,0,1000,1000,64,"((r7:0.001012,(r5:0.00614,r3:0.001006):0.001007):0.006012,r4:0.009524,((r2:1e-06,r6:1e-06):0.029567,(r1:0.001999,r0:0.004098):0.008645):0.006126);"
132,132,0,1000,1000,59,"(r3:0.000998,r7:0.000998,(r5:0.008889,((r6:0.000999,(r0:0.003026,r1:0.005047):0.005047):0.004309,r2:0.004773):0.005035):0.016585,r4:0.006017);"
