,locus,start,end,nbps,nsnps,gene_tree
304,304,0,100000,100000,11531,"(r6:0.020269,(r5:0.013397,r4:0.015009):0.00527,(r7:0.021311,(r2:0.020455,((r1:0.015965,r0:0.016577):0.004022,r3:0.019996):0.001203):0.002147):0.000995);"
305,305,0,100000,100000,11585,"(((r5:0.013179,r4:0.012233):0.007312,r7:0.019408):0.001723,(r6:0.022382,(r1:0.016894,r0:0.016484):0.004757):0.002537,(r3:0.018445,r2:0.020376):0.003311);"
306,306,0,100000,100000,11416,"((((r7:0.018639,r6:0.019937):0.003132,((r5:0.017342,r4:0.015144):0.004398,r3:0.019935):0.00232):0.002386,r2:0.01881):0.00578,r1:0.013839,r0:0.014981);"
307,307,0,100000,100000,11953,"(r7:0.021153,(((r0:0.016186,r1:0.016249):0.006975,r3:0.021922):0.002184,((r4:0.015654,r5:0.015399):0.005015,r6:0.025368):0.000913):0.00369,r2:0.020612);"
308,308,0,100000,100000,11581,"((r7:0.020313,(r6:0.019123,(r4:0.017296,r5:0.015084):0.005011):0.001976):0.002724,((r0:0.013612,r1:0.015099):0.005218,r3:0.021574):0.002448,r2:0.019863);"
309,309,0,100000,100000,11881,"(((r0:0.01586,r1:0.015185):0.00578,(r7:0.02057,((r5:0.016439,r4:0.017561):0.00349,r3:0.022772):0.001917):0.00133):0.00279,r6:0.018922,r2:0.020198);"
310,310,0,100000,100000,11658,"(r2:0.022177,(((r4:0.014913,r5:0.013902):0.006442,(r7:0.020521,(r0:0.017078,r1:0.014542):0.005919):0.002104):0.001413,r6:0.022627):0.003395,r3:0.019476);"
311,311,0,100000,100000,11681,"(r2:0.019431,((r6:0.021047,(r4:0.015901,r5:0.018972):0.002806):0.001497,(r7:0.021584,(r1:0.017703,r0:0.019789):0.003042):0.001179):0.003093,r3:0.020483);"
312,312,0,100000,100000,11853,"(r7:0.020688,(r2:0.021268,((r5:0.019446,r4:0.015575):0.004483,r3:0.021602):0.001957):0.002061,((r1:0.0164,r0:0.015785):0.007332,r6:0.020295):0.00143);"
313,313,0,100000,100000,11792,"(r0:0.01417,((r2:0.021696,r3:0.020027):0.00348,((r6:0.022524,(r5:0.016905,r4:0.015497):0.006153):0.001999,r7:0.0198):0.002637):0.007586,r1:0.016697);"
314,314,0,100000,100000,12234,"((r2:0.022558,r7:0.023772):0.003848,(((r5:0.01898,r4:0.0192):0.003448,r6:0.026204):0.002605,r3:0.019714):0.002354,(r0:0.019268,r1:0.01758):0.00486);"
315,315,0,100000,100000,11997,"((r7:0.019464,r6:0.022509):0.002572,((r1:0.016745,r0:0.020679):0.005649,(r3:0.022555,(r4:0.015942,r5:0.014623):0.004803):0.001912):0.002044,r2:0.022195);"
316,316,0,100000,100000,12875,"(r1:0.021598,r0:0.023735,((r5:0.020025,r4:0.016863):0.007809,((r3:0.022806,(r7:0.022831,r6:0.020781):0.005):0.00192,r2:0.024364):0.002056):0.004301);"
317,317,0,100000,100000,12372,"(((r3:0.021908,(r4:0.017343,r5:0.018759):0.007712):0.00134,(r2:0.02144,r6:0.022031):0.002666):0.001634,(r0:0.017976,r1:0.020431):0.006761,r7:0.021529);"
318,318,0,100000,100000,11546,"(r0:0.013476,r1:0.013665,((((r5:0.016868,r4:0.017246):0.003714,(r6:0.02013,r7:0.019342):0.002906):0.001228,r3:0.021439):0.002329,r2:0.021188):0.005553);"
319,319,0,100000,100000,11961,"((r4:0.01402,r5:0.018626):0.004455,((r6:0.019554,(r1:0.016637,r0:0.018488):0.004638):0.001462,(r3:0.023128,r2:0.018391):0.00241):0.001607,r7:0.024939);"
320,320,0,100000,100000,11711,"(r7:0.021635,(r0:0.016111,r1:0.016336):0.005396,((r5:0.018178,r4:0.01401):0.006784,((r3:0.020557,r6:0.020351):0.00203,r2:0.022525):0.001778):0.001392);"
321,321,0,100000,100000,11916,"(((r4:0.014943,r5:0.015198):0.006329,(r2:0.021775,(r3:0.022735,(r1:0.017278,r0:0.014745):0.005623):0.001615):0.001564):0.003841,r7:0.019153,r6:0.01915);"
322,322,0,100000,100000,11363,"(r3:0.016443,((r5:0.01588,r4:0.017804):0.005209,((r7:0.017694,r6:0.021845):0.002402,(r0:0.014988,r1:0.014282):0.005479):0.001242):0.001984,r2:0.017505);"
323,323,0,100000,100000,12277,"(((r5:0.018427,r4:0.014214):0.008766,(r2:0.023983,r3:0.018832):0.002329):0.002182,r7:0.024858,((r0:0.014126,r1:0.013651):0.01103,r6:0.021416):0.002448);"
324,324,0,100000,100000,11626,"(r0:0.017588,r1:0.018583,(((r5:0.012997,r4:0.014985):0.006498,r6:0.01768):0.001498,((r2:0.019442,r7:0.01934):0.002615,r3:0.021818):0.001691):0.003404);"
325,325,0,100000,100000,12010,"(r4:0.015751,r5:0.013969,(((r6:0.021576,(r0:0.014291,r1:0.013956):0.007736):0.004695,(r2:0.021509,r3:0.021368):0.002934):0.002682,r7:0.019656):0.007905);"
326,326,0,100000,100000,11733,"(r3:0.019399,r2:0.018735,(((r0:0.01738,r1:0.015398):0.00528,(r4:0.016629,r5:0.018089):0.004648):0.000511,(r6:0.018337,r7:0.020527):0.002972):0.002657);"
327,327,0,100000,100000,12022,"((((r4:0.016251,r5:0.014043):0.007617,r3:0.022779):0.002877,r7:0.021954):0.003683,(r6:0.022349,(r0:0.01784,r1:0.017575):0.005395):0.001653,r2:0.019961);"
328,328,0,100000,100000,11792,"(r2:0.022523,(r7:0.021688,((r4:0.016181,r5:0.019628):0.004444,(r6:0.021694,(r0:0.014695,r1:0.014856):0.007699):0.002228):0.001371):0.002983,r3:0.020108);"
329,329,0,100000,100000,11568,"(r3:0.018264,(r7:0.017976,((r1:0.021548,r0:0.016044):0.003047,(r6:0.019807,(r4:0.016404,r5:0.016682):0.003114):0.001262):0.001112):0.001581,r2:0.020185);"
330,330,0,100000,100000,12279,"(r4:0.019397,r5:0.017857,(((r6:0.021998,r7:0.021571):0.003913,r2:0.022564):0.001397,(r3:0.020765,(r0:0.017277,r1:0.016636):0.006976):0.001689):0.005366);"
331,331,0,100000,100000,12025,"((r2:0.021795,r7:0.022873):0.003257,((r3:0.023278,(r5:0.016021,r4:0.016905):0.008488):0.002157,(r1:0.014685,r0:0.015354):0.00722):0.001564,r6:0.021939);"
332,332,0,100000,100000,11968,"((r3:0.021764,(r2:0.021395,(r0:0.016182,r1:0.018857):0.007623):0.002666):0.002902,((r5:0.017047,r4:0.016057):0.004381,r7:0.020347):0.001418,r6:0.019883);"
333,333,0,100000,100000,11710,"((r7:0.01991,r6:0.021506):0.003025,(r5:0.016905,r4:0.014779):0.006287,((r0:0.016315,r1:0.016947):0.005654,(r2:0.018026,r3:0.020498):0.002579):0.000857);"
334,334,0,100000,100000,11839,"(((r0:0.01572,r1:0.015686):0.006233,(r7:0.021422,r6:0.021062):0.003448):0.001392,((r4:0.018259,r5:0.019606):0.004136,r3:0.020538):0.00117,r2:0.022586);"
335,335,0,100000,100000,11964,"((r5:0.01657,r4:0.017571):0.004175,((r1:0.01594,r0:0.017707):0.005984,((r3:0.019381,r2:0.019084):0.003498,r6:0.020629):0.001786):0.000693,r7:0.020633);"
336,336,0,100000,100000,12070,"((r3:0.022989,(r7:0.021485,(r5:0.016636,r4:0.015492):0.006369):0.002638):0.001474,(r2:0.020107,(r0:0.01612,r1:0.016276):0.007091):0.001909,r6:0.02035);"
337,337,0,100000,100000,12280,"(r7:0.021531,r3:0.01927,((r6:0.022201,(r2:0.024313,(r0:0.021067,r1:0.018613):0.00576):0.00214):0.001664,(r4:0.017697,r5:0.01837):0.004997):0.00236);"
338,338,0,100000,100000,11771,"((((r4:0.015729,r5:0.017625):0.005267,(r6:0.021434,r7:0.020174):0.00378):0.000919,r3:0.020623):0.002069,(r1:0.014969,r0:0.014589):0.006717,r2:0.01881);"
339,339,0,100000,100000,11906,"(((r6:0.020732,(r4:0.017281,r5:0.012854):0.007528):0.002651,(r0:0.016211,r1:0.019572):0.005374):0.001511,(r7:0.019266,r2:0.021804):0.002059,r3:0.021283);"
340,340,0,100000,100000,11796,"((((r6:0.022534,r7:0.020623):0.002941,(r0:0.016459,r1:0.016407):0.006086):0.001865,(r5:0.018531,r4:0.018667):0.004868):0.002521,r3:0.020618,r2:0.018922);"
341,341,0,100000,100000,12216,"(((r4:0.015208,r5:0.015398):0.005145,r6:0.020081):0.001142,r2:0.024265,(r3:0.025001,(r7:0.023541,(r0:0.01687,r1:0.019445):0.005422):0.001972):0.002333);"
342,342,0,100000,100000,12539,"(((r5:0.019245,r4:0.018948):0.005079,r7:0.024167):0.002316,(r6:0.020317,(r3:0.022416,(r0:0.020191,r1:0.014399):0.007471):0.002046):0.001775,r2:0.022228);"
343,343,0,100000,100000,11708,"(((r0:0.017296,r1:0.014812):0.003865,r2:0.020886):0.001191,(r5:0.017664,r4:0.017605):0.006081,((r7:0.01954,r3:0.021497):0.002645,r6:0.023392):0.001216);"
344,344,0,100000,100000,11969,"((r2:0.022962,r6:0.01966):0.002474,(r0:0.015704,r1:0.015779):0.005948,((r5:0.016472,r4:0.017121):0.004472,(r7:0.021877,r3:0.022251):0.002364):0.001103);"
345,345,0,100000,100000,11903,"(((r2:0.020119,r7:0.021822):0.002377,(r3:0.020844,(r5:0.016332,r4:0.015927):0.004989):0.001331):0.001433,(r0:0.016263,r1:0.014832):0.006356,r6:0.021263);"
346,346,0,100000,100000,11423,"((r2:0.018513,r3:0.01998):0.002133,((r0:0.017701,r1:0.015603):0.004354,(r7:0.02049,(r5:0.013617,r4:0.012988):0.00661):0.001033):0.000904,r6:0.020132);"
347,347,0,100000,100000,12214,"(((r1:0.016613,r0:0.013951):0.006663,r2:0.022062):0.001892,r3:0.02183,(r7:0.022543,((r5:0.019706,r4:0.01907):0.004017,r6:0.022726):0.001633):0.001824);"
348,348,0,100000,100000,11597,"(((r3:0.019686,r2:0.018844):0.004111,(r5:0.017501,r4:0.017608):0.004541):0.001295,(r6:0.018239,r7:0.019256):0.002152,(r1:0.01634,r0:0.015947):0.005801);"
349,349,0,100000,100000,11578,"(r4:0.013989,(r7:0.022768,(((r3:0.020773,r2:0.022579):0.002314,r6:0.021366):0.002108,(r0:0.013448,r1:0.014427):0.007459):0.002707):0.006211,r5:0.014004);"
350,350,0,100000,100000,12173,"((r0:0.022277,((r3:0.021505,(r6:0.022602,r1:0.023154):0.002265):0.001362,r2:0.020825):0.002202):0.002258,(r5:0.014486,r4:0.015103):0.009106,r7:0.024357);"
351,351,0,100000,100000,11535,"((r4:0.011405,r5:0.014479):0.008628,(r1:0.014863,r0:0.017063):0.004963,((r7:0.019761,r2:0.019638):0.002543,(r6:0.02017,r3:0.019861):0.002293):0.001641);"
352,352,0,100000,100000,11892,"((r7:0.021056,(r2:0.021191,(r0:0.017992,r1:0.017698):0.005003):0.001287):0.002293,(r3:0.022123,r6:0.021529):0.001322,(r4:0.016499,r5:0.016553):0.007557);"
353,353,0,100000,100000,11576,"((r5:0.013069,r4:0.010978):0.007903,(r0:0.017686,r1:0.015642):0.005739,(r6:0.021597,((r7:0.01888,r2:0.019713):0.001972,r3:0.01997):0.00166):0.002241);"
354,354,0,100000,100000,11883,"((r3:0.022715,(r7:0.020363,(r5:0.017383,r4:0.015024):0.004455):0.001466):0.001078,(r2:0.021019,r6:0.020269):0.003598,(r0:0.018514,r1:0.017119):0.003786);"
355,355,0,100000,100000,11946,"(((r2:0.022048,r3:0.020144):0.002881,(r4:0.019085,r5:0.01952):0.004827):0.001147,r7:0.023822,(r6:0.022269,(r1:0.016162,r0:0.013086):0.005693):0.001398);"
356,356,0,100000,100000,11844,"(r7:0.019985,(((r2:0.019392,r6:0.020859):0.003111,(r5:0.016896,r4:0.01725):0.003938):0.001646,r3:0.021197):0.001266,(r1:0.014604,r0:0.016235):0.004437);"
357,357,0,100000,100000,12082,"(((r2:0.021088,(r5:0.016701,r4:0.01755):0.004223):0.001283,r7:0.020378):0.001223,((r1:0.014919,r0:0.014155):0.005858,r3:0.02281):0.001321,r6:0.021016);"
358,358,0,100000,100000,11375,"(((r7:0.021507,r6:0.018166):0.001879,(r2:0.018814,(r1:0.013682,r0:0.012471):0.00751):0.001581):0.002362,r3:0.02014,(r5:0.01463,r4:0.013937):0.004797);"
359,359,0,100000,100000,11189,"(((r0:0.015077,r1:0.015143):0.003354,(r2:0.01785,r7:0.0174):0.002257):0.002202,((r5:0.014442,r4:0.015116):0.005789,r6:0.019757):0.001381,r3:0.020354);"
360,360,0,100000,100000,12391,"((((r4:0.019386,r5:0.021035):0.004528,r7:0.023175):0.001425,r6:0.024835):0.00185,(r3:0.021064,(r0:0.01519,r1:0.015749):0.007397):0.002046,r2:0.022772);"
361,361,0,100000,100000,12894,"(r5:0.021576,r4:0.018116,((r2:0.023794,((r0:0.019133,r1:0.019808):0.006623,r6:0.022308):0.002902):0.002294,(r7:0.024428,r3:0.025969):0.004003):0.007418);"
362,362,0,100000,100000,11181,"((r1:0.013781,r0:0.016768):0.005163,(r7:0.017136,r6:0.018271):0.002229,(((r4:0.017128,r5:0.016464):0.003687,r3:0.019976):0.001811,r2:0.021747):0.002752);"
363,363,0,100000,100000,12109,"(r7:0.023016,((r1:0.016551,r0:0.019999):0.004892,((r2:0.021193,r3:0.02647):0.002903,r4:0.019707):0.001786):0.002035,(r6:0.019833,r5:0.019537):0.0032);"
364,364,0,100000,100000,12162,"((r4:0.020128,(r7:0.02152,(r6:0.024586,r5:0.020551):0.002684):0.002037):0.002686,((r0:0.015596,r1:0.015176):0.009008,r2:0.019881):0.00242,r3:0.020428);"
365,365,0,100000,100000,11466,"((r2:0.019934,r7:0.019362):0.002492,((r1:0.013192,r0:0.012987):0.006183,(r3:0.020301,r6:0.02076):0.001729):0.002385,(r4:0.015587,r5:0.015588):0.005218);"
366,366,0,100000,100000,12040,"((r1:0.015929,r0:0.017938):0.004826,r3:0.021156,(((r5:0.01686,r4:0.01796):0.007064,(r7:0.019967,r6:0.020779):0.003234):0.002123,r2:0.019728):0.001541);"
367,367,0,100000,100000,12311,"(r0:0.019216,r1:0.01869,((((r6:0.022196,r7:0.024161):0.002811,(r4:0.01593,r5:0.01789):0.005067):0.00126,r2:0.02078):0.000872,r3:0.021143):0.003657);"
368,368,0,100000,100000,11505,"((r6:0.019722,((r0:0.017033,r1:0.018513):0.003877,r2:0.019366):0.000857):0.000997,(r7:0.020012,r3:0.016677):0.003326,(r5:0.018741,r4:0.015367):0.004132);"
369,369,0,100000,100000,11499,"(r2:0.020612,(r7:0.020596,((r6:0.019666,(r5:0.016195,r4:0.015276):0.007107):0.002143,(r1:0.012345,r0:0.014811):0.005936):0.001361):0.001094,r3:0.017718);"
370,370,0,100000,100000,11456,"(r0:0.014174,r1:0.014378,((((r7:0.018547,r3:0.019734):0.001874,r2:0.02265):0.001283,(r4:0.018676,r5:0.015523):0.002931):0.000935,r6:0.020268):0.005382);"
371,371,0,100000,100000,11259,"((r3:0.018047,r6:0.019355):0.003124,(r5:0.015015,r4:0.013075):0.006037,((r1:0.014425,r0:0.015534):0.005513,(r7:0.019143,r2:0.01765):0.002265):0.002207);"
372,372,0,100000,100000,12514,"(((r7:0.024698,(r6:0.023827,(r5:0.020174,r4:0.018699):0.00522):0.001869):0.001675,(r1:0.017014,r0:0.01668):0.006498):0.002534,r3:0.022285,r2:0.019603);"
373,373,0,100000,100000,11796,"(((r5:0.016205,r4:0.015781):0.005894,(r6:0.021907,r2:0.021424):0.00267):0.002095,((r1:0.014546,r0:0.014695):0.007149,r3:0.024432):0.001874,r7:0.021907);"
374,374,0,100000,100000,11385,"(r7:0.018256,(((r0:0.015167,r1:0.016117):0.006526,(r5:0.014037,r4:0.014554):0.004923):0.000802,(r2:0.02144,r6:0.018094):0.002127):0.001843,r3:0.018129);"
375,375,0,100000,100000,11202,"(r3:0.02155,(r2:0.018859,(r0:0.013206,r1:0.01668):0.003981):0.001305,(r7:0.017589,(r6:0.017182,(r4:0.014859,r5:0.015237):0.004639):0.001534):0.001481);"
376,376,0,100000,100000,12427,"(((r7:0.017995,r2:0.021813):0.004327,(r3:0.022172,(r6:0.020693,(r1:0.016161,r0:0.0177):0.006373):0.00171):0.002204):0.004043,r5:0.019596,r4:0.0188);"
377,377,0,100000,100000,11740,"((r2:0.022214,(r5:0.015335,r4:0.018742):0.005411):0.002154,((r6:0.020089,r7:0.018149):0.001945,r3:0.021002):0.001027,(r0:0.016063,r1:0.017235):0.006412);"
378,378,0,100000,100000,11677,"(r6:0.017945,(((r7:0.020518,r2:0.020463):0.001819,(r1:0.01442,r0:0.016269):0.007848):0.000866,(r5:0.016614,r4:0.016928):0.006913):0.001777,r3:0.019548);"
379,379,0,100000,100000,11339,"(r2:0.019437,r3:0.019068,(((r7:0.019458,r6:0.018191):0.00261,(r5:0.010608,r4:0.011902):0.009441):0.001061,(r1:0.013339,r0:0.015258):0.00595):0.002594);"
380,380,0,100000,100000,11886,"(r4:0.017572,r5:0.014845,(r3:0.020522,((r0:0.015052,r1:0.014235):0.00687,(r2:0.02233,(r6:0.021062,r7:0.017965):0.002505):0.00113):0.001665):0.006012);"
381,381,0,100000,100000,11668,"(r0:0.015205,r1:0.013485,((((r6:0.020037,r3:0.020574):0.002362,r7:0.021808):0.001093,r2:0.019502):0.0009,(r4:0.016914,r5:0.016723):0.003436):0.006924);"
382,382,0,100000,100000,11646,"(((r0:0.016403,r1:0.015674):0.006621,(r5:0.014753,r4:0.016435):0.004688):0.001071,(r6:0.018441,r7:0.017914):0.001587,(r3:0.021728,r2:0.018583):0.005026);"
383,383,0,100000,100000,11734,"(r0:0.01609,r1:0.014774,((((r6:0.018995,r7:0.017961):0.003323,(r4:0.019434,r5:0.018104):0.00466):0.001412,r3:0.021148):0.001876,r2:0.021159):0.006719);"
384,384,0,100000,100000,12573,"(r3:0.024685,(r7:0.022012,(r0:0.017115,r1:0.016585):0.007559):0.002974,(r6:0.023838,(r2:0.022031,(r4:0.015771,r5:0.017817):0.006281):0.001729):0.001844);"
385,385,0,100000,100000,12147,"(((r6:0.023863,((r3:0.019863,r2:0.020586):0.003323,r7:0.020604):0.001585):0.002489,(r1:0.016922,r0:0.01637):0.005254):0.007344,r4:0.016369,r5:0.014984);"
386,386,0,100000,100000,12639,"(((r6:0.022443,r7:0.024566):0.002652,r2:0.022891):0.002517,((r0:0.017268,r1:0.016871):0.006028,r3:0.020967):0.001354,(r5:0.020808,r4:0.020362):0.004291);"
387,387,0,100000,100000,11903,"((r4:0.018941,r5:0.01625):0.004723,(r3:0.018495,r2:0.021721):0.002836,((r7:0.019772,(r1:0.018431,r0:0.017997):0.004713):0.001015,r6:0.021368):0.001736);"
388,388,0,100000,100000,11767,"(r0:0.017885,r1:0.018749,(((r3:0.021575,(r6:0.021221,(r5:0.01463,r4:0.017646):0.00556):0.002209):0.002767,r7:0.022771):0.001748,r2:0.022077):0.004131);"
389,389,0,100000,100000,11727,"((r2:0.019954,r6:0.020748):0.002737,((r4:0.014725,r5:0.020072):0.006675,(r3:0.021996,r7:0.021303):0.001766):0.001929,(r1:0.013706,r0:0.016629):0.005824);"
390,390,0,100000,100000,12294,"(((((r5:0.016787,r4:0.015519):0.007807,r7:0.022616):0.001967,r6:0.021681):0.002936,(r0:0.01873,r1:0.017935):0.004475):0.003157,r2:0.020446,r3:0.022101);"
391,391,0,100000,100000,11951,"(((r4:0.015479,r5:0.015812):0.005802,(r0:0.01867,r1:0.018266):0.003986):0.001623,((r2:0.020464,r3:0.02123):0.003158,r6:0.023671):0.001039,r7:0.021023);"
392,392,0,100000,100000,11942,"(r6:0.022627,((r5:0.016324,r4:0.013295):0.006798,r3:0.020982):0.001236,((r2:0.022848,(r1:0.017744,r0:0.018219):0.004623):0.002549,r7:0.020309):0.001856);"
393,393,0,100000,100000,11432,"((((r2:0.019124,r3:0.018347):0.002527,(r5:0.016943,r4:0.013837):0.006671):0.000585,(r1:0.016068,r0:0.016476):0.005207):0.003318,r6:0.018512,r7:0.018526);"
394,394,0,100000,100000,12026,"(r6:0.021311,(r3:0.023323,((r2:0.021888,(r0:0.017314,r1:0.017332):0.005631):0.002573,r7:0.022332):0.00258):0.001574,(r5:0.016264,r4:0.0166):0.005518);"
395,395,0,100000,100000,11710,"((r1:0.017911,r0:0.015458):0.005228,(((r3:0.023045,r2:0.019405):0.002665,(r5:0.016517,r4:0.017217):0.005297):0.000965,r6:0.021245):0.001466,r7:0.021098);"
396,396,0,100000,100000,12137,"((r3:0.019727,r2:0.019442):0.002729,((r5:0.017565,r4:0.017746):0.005004,(r7:0.024883,(r1:0.019169,r0:0.015651):0.003892):0.001488):0.001266,r6:0.025234);"
397,397,0,100000,100000,12272,"(r5:0.021661,((r1:0.01662,r0:0.014928):0.008592,((r3:0.021811,(r2:0.021679,r7:0.024071):0.00264):0.00202,r6:0.022674):0.002424):0.003208,r4:0.019595);"
398,398,0,100000,100000,12215,"((r7:0.023489,(r6:0.024318,(r4:0.017733,r5:0.016056):0.006789):0.001818):0.001841,(r3:0.020374,(r1:0.017686,r0:0.016616):0.006312):0.001899,r2:0.022578);"
399,399,0,100000,100000,11916,"(((r3:0.022799,r2:0.017998):0.003498,(r1:0.014263,r0:0.017983):0.005617):0.002651,(r7:0.021292,r6:0.020188):0.00222,(r5:0.016716,r4:0.017993):0.004598);"
400,400,0,100000,100000,11863,"((r2:0.019439,(r3:0.018292,(r1:0.018312,r0:0.015405):0.005327):0.002025):0.002216,(r6:0.020315,(r5:0.014447,r4:0.015977):0.006844):0.003365,r7:0.021811);"
401,401,0,100000,100000,11441,"(((r5:0.013828,r4:0.012223):0.006241,r3:0.021529):0.001418,(r0:0.015606,r1:0.015344):0.005845,((r7:0.02043,r6:0.01928):0.003326,r2:0.021072):0.00168);"
402,402,0,100000,100000,11974,"(r0:0.018989,r1:0.018482,(r2:0.01873,((r5:0.016147,r4:0.017831):0.007062,((r7:0.021067,r6:0.019794):0.003027,r3:0.018418):0.001183):0.000874):0.004947);"
403,403,0,100000,100000,12050,"((r3:0.019475,(((r6:0.019773,r7:0.021496):0.003909,r2:0.022581):0.001285,(r4:0.014328,r5:0.018471):0.00432):0.001983):0.006795,r0:0.020216,r1:0.015449);"
404,404,0,100000,100000,11803,"((r4:0.016931,r5:0.014771):0.006807,r6:0.022393,((r3:0.021569,r2:0.018815):0.003764,(r7:0.019962,(r0:0.017375,r1:0.01587):0.005969):0.002889):0.002034);"
405,405,0,100000,100000,12036,"(r6:0.018282,((r7:0.021295,(r4:0.019709,r3:0.022773):0.002854):0.002108,(r5:0.020758,(r0:0.0207,r1:0.017722):0.004703):0.001739):0.002464,r2:0.023056);"
406,406,0,100000,100000,11546,"((((r7:0.018595,(r2:0.020849,r3:0.021624):0.002404):0.000603,(r0:0.014275,r1:0.015428):0.004032):0.002341,r6:0.02052):0.00693,r5:0.013613,r4:0.014373);"
407,407,0,100000,100000,11927,"(r6:0.019322,r7:0.019069,(((r0:0.016942,r1:0.016152):0.00508,(r3:0.021734,(r5:0.019519,r4:0.016769):0.002803):0.00205):0.001628,r2:0.019869):0.002705);"
408,408,0,100000,100000,11579,"((r1:0.017129,r0:0.015776):0.003849,((r4:0.016367,r5:0.016624):0.004798,(r6:0.021029,(r7:0.0196,r2:0.01979):0.001493):0.0009):0.002004,r3:0.018929);"
409,409,0,100000,100000,11774,"(((r1:0.015169,r0:0.013777):0.007147,(r4:0.019449,r5:0.019202):0.002902):0.001326,r3:0.020213,(r2:0.021307,(r7:0.019895,r6:0.019102):0.002486):0.002058);"
410,410,0,100000,100000,12623,"(((r3:0.019576,r2:0.020662):0.003082,(r1:0.018535,r0:0.018582):0.005311):0.002186,(r5:0.018254,r4:0.0208):0.006392,(r7:0.020634,r6:0.023402):0.002893);"
411,411,0,100000,100000,12163,"(r2:0.023194,(r5:0.015617,r4:0.014482):0.006038,(r6:0.02165,((r0:0.017312,r1:0.016894):0.007275,(r3:0.020919,r7:0.021834):0.002771):0.001568):0.00174);"
412,412,0,100000,100000,12163,"((r3:0.020706,r2:0.021917):0.002007,(r7:0.021076,r6:0.019921):0.002693,((r5:0.017271,r4:0.020458):0.004308,(r0:0.014369,r1:0.014058):0.00886):0.000806);"
413,413,0,100000,100000,11824,"(((r6:0.019642,r2:0.018903):0.003313,(r7:0.019998,(r5:0.016728,r4:0.015536):0.006151):0.002014):0.001893,r3:0.023916,(r0:0.0161,r1:0.015482):0.005826);"
414,414,0,100000,100000,12023,"(((r5:0.014753,r4:0.015428):0.007009,(r3:0.020808,r7:0.020633):0.002029):0.001489,((r1:0.01276,r0:0.015005):0.008947,r6:0.021911):0.001536,r2:0.025385);"
415,415,0,100000,100000,11983,"((r1:0.01493,r0:0.015782):0.0079,(r2:0.022356,r3:0.019541):0.001969,((r6:0.021917,r7:0.021075):0.002456,(r4:0.015268,r5:0.014954):0.008588):0.001063);"
416,416,0,100000,100000,11703,"(r6:0.020459,(r0:0.014709,r1:0.014861):0.006113,(((r7:0.019655,(r5:0.016832,r4:0.016614):0.005032):0.00201,r2:0.023162):0.002681,r3:0.020093):0.001613);"
417,417,0,100000,100000,11767,"(r4:0.014534,r5:0.017531,((r1:0.018807,r0:0.017807):0.003497,(((r2:0.018873,r3:0.020214):0.002911,r7:0.020186):0.001055,r6:0.021673):0.001617):0.006606);"
418,418,0,100000,100000,12101,"(((r2:0.023006,(r1:0.015677,r0:0.016351):0.009277):0.001896,r3:0.022165):0.00224,(r4:0.016869,r5:0.015693):0.006084,(r6:0.019322,r7:0.021971):0.002542);"
419,419,0,100000,100000,11916,"(((r6:0.020434,r7:0.019206):0.002611,(r2:0.021188,(r4:0.018239,r5:0.018899):0.004099):0.002128):0.001203,(r1:0.017623,r0:0.016037):0.00537,r3:0.023597);"
420,420,0,100000,100000,11875,"((r6:0.020837,(r1:0.018516,r0:0.017542):0.005156):0.000894,r7:0.021971,(r3:0.01915,((r5:0.016914,r4:0.017094):0.005811,r2:0.018057):0.002614):0.001767);"
421,421,0,100000,100000,12114,"((r1:0.015542,r0:0.015983):0.007049,((r2:0.025206,(r4:0.015802,r5:0.014063):0.007466):0.002559,(r7:0.02026,r6:0.022226):0.002372):0.001729,r3:0.020451);"
422,422,0,100000,100000,12167,"(r0:0.020034,r1:0.018059,((r5:0.019241,r4:0.017483):0.003436,(r6:0.024369,((r3:0.021233,r2:0.019621):0.001688,r7:0.021643):0.002409):0.001531):0.004318);"
423,423,0,100000,100000,11787,"(r2:0.020295,((r1:0.017262,r0:0.015787):0.005317,((r7:0.021066,(r5:0.014309,r4:0.014258):0.00677):0.001674,r6:0.020529):0.002315):0.002563,r3:0.018414);"
424,424,0,100000,100000,11614,"(((r2:0.020015,r3:0.019931):0.002348,(r7:0.019684,r6:0.01946):0.002225):0.001696,(r0:0.011621,r1:0.013537):0.008629,(r5:0.014885,r4:0.017251):0.005807);"
425,425,0,100000,100000,11534,"(((r3:0.017526,r2:0.020767):0.001886,(r7:0.018603,r6:0.020323):0.002809):0.000938,(r5:0.01338,r4:0.013885):0.007425,(r0:0.016152,r1:0.017062):0.004484);"
426,426,0,100000,100000,10602,"(r0:0.012928,r1:0.011912,(((r4:0.01615,r5:0.014786):0.003423,(r3:0.018575,(r6:0.017421,r7:0.01528):0.002023):0.001096):0.001164,r2:0.018625):0.005464);"
427,427,0,100000,100000,12038,"(r6:0.021587,r7:0.021397,((r4:0.016223,r5:0.01556):0.004321,((r3:0.021156,r2:0.021842):0.002449,(r0:0.015703,r1:0.016776):0.004814):0.0016):0.00256);"
428,428,0,100000,100000,11451,"(((r4:0.01347,r5:0.015256):0.006936,r7:0.020081):0.001623,((r3:0.019791,(r0:0.016207,r1:0.016016):0.00458):0.001292,r6:0.018175):0.001527,r2:0.019847);"
