qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.5295922840859272,0.23366944322665498,0.2367382726874178,4562.0
2,r0,r1,r2,r4,0.5221066319895968,0.23255309926311227,0.24534026874729084,4614.0
3,r0,r1,r3,r4,0.5293861558554637,0.23334784501523725,0.23726599912929908,4594.0
4,r0,r2,r3,r4,0.3206997084548105,0.33415564027808925,0.34514465126710026,4459.0
5,r1,r2,r3,r4,0.32862586863931853,0.32952252858103565,0.3418516027796458,4461.0
6,r0,r1,r2,r5,0.5262245340268747,0.23255309926311227,0.24122236671001301,4614.0
7,r0,r1,r3,r5,0.5268887437404747,0.23949488351839757,0.23361637274112781,4593.0
8,r0,r2,r3,r5,0.3201349831271091,0.3358830146231721,0.3439820022497188,4445.0
9,r1,r2,r3,r5,0.3275746017500561,0.32869643257796727,0.34372896567197664,4457.0
10,r0,r1,r4,r5,0.6880152187698161,0.16085394208412598,0.1511308391460579,4731.0
11,r0,r2,r4,r5,0.5415123120505557,0.22619307038570494,0.23229461756373937,4589.0
12,r1,r2,r4,r5,0.5453559027777778,0.216796875,0.2378472222222222,4608.0
13,r0,r3,r4,r5,0.5369404606692743,0.22664059104737072,0.23641894828335505,4602.0
14,r1,r3,r4,r5,0.5380434782608695,0.22543478260869565,0.23652173913043478,4600.0
15,r2,r3,r4,r5,0.5490664350846721,0.22709509335649153,0.2238384715588363,4606.0
16,r0,r1,r2,r6,0.5241741413257492,0.23014657624152265,0.24567928243272807,4571.0
17,r0,r1,r3,r6,0.5243715846994536,0.2351912568306011,0.24043715846994534,4575.0
18,r0,r2,r3,r6,0.32045454545454544,0.3315909090909091,0.34795454545454546,4400.0
19,r1,r2,r3,r6,0.3321225879682179,0.32622020431328036,0.3416572077185017,4405.0
20,r0,r1,r4,r6,0.5389624484480139,0.22834816583459952,0.2326893857173866,4607.0
21,r0,r2,r4,r6,0.3463611859838275,0.32367475292003595,0.3299640610961366,4452.0
22,r1,r2,r4,r6,0.35169777378007644,0.3199910051720261,0.32831122104789745,4447.0
23,r0,r3,r4,r6,0.3581822252070741,0.32214013879561226,0.31967763599731364,4467.0
24,r1,r3,r4,r6,0.3519603424966201,0.32875168995042814,0.3192879675529518,4438.0
25,r2,r3,r4,r6,0.3710777626193724,0.31832651205093226,0.3105957253296953,4398.0
26,r0,r1,r5,r6,0.5515812431842966,0.22159214830970556,0.2268266085059978,4585.0
27,r0,r2,r5,r6,0.3603542234332425,0.3142597638510445,0.325386012715713,4404.0
28,r1,r2,r5,r6,0.3670369530718658,0.31512128768986625,0.31784175923826796,4411.0
29,r0,r3,r5,r6,0.36577105441408897,0.31858207270264166,0.31564687288326937,4429.0
30,r1,r3,r5,r6,0.36495687698592827,0.32047208352246936,0.31457103949160237,4406.0
31,r2,r3,r5,r6,0.3749154071734717,0.3219039025490638,0.30318069027746447,4433.0
32,r0,r4,r5,r6,0.24119182253153545,0.23031752936059155,0.5284906481078729,4598.0
33,r1,r4,r5,r6,0.24280732345248474,0.22406277244986922,0.533129904097646,4588.0
34,r2,r4,r5,r6,0.24737762237762237,0.2318618881118881,0.5207604895104895,4576.0
