qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.5306660804572434,0.2246647614860409,0.24466915805671577,4549.0
2,r0,r1,r2,r4,0.5267275097783573,0.2344632768361582,0.23880921338548458,4602.0
3,r0,r1,r3,r4,0.5255884258259556,0.24422370978190455,0.23018786439213992,4631.0
4,r0,r2,r3,r4,0.3259853039412158,0.338232019594745,0.3357826764640392,4491.0
5,r1,r2,r3,r4,0.34047350620067646,0.3186020293122886,0.34092446448703495,4435.0
6,r0,r1,r2,r5,0.527106466361855,0.23492270846940996,0.23797082516873502,4593.0
7,r0,r1,r3,r5,0.5207152202354993,0.24989097252507633,0.22939380723942435,4586.0
8,r0,r2,r3,r5,0.3187597590898952,0.3446352888690609,0.33660495204104396,4483.0
9,r1,r2,r3,r5,0.3289887640449438,0.32471910112359553,0.34629213483146065,4450.0
10,r0,r1,r4,r5,0.6724576271186441,0.16927966101694916,0.15826271186440677,4720.0
11,r0,r2,r4,r5,0.5295523685354194,0.23142112125162972,0.2390265102129509,4602.0
12,r1,r2,r4,r5,0.5341574495770982,0.2305356755584472,0.23530687486445456,4611.0
13,r0,r3,r4,r5,0.5403996524761078,0.23088618592528237,0.2287141615986099,4604.0
14,r1,r3,r4,r5,0.5282406405539927,0.2298203851980091,0.24193897424799826,4621.0
15,r2,r3,r4,r5,0.5361340879407923,0.2279059643012625,0.23595994775794515,4594.0
16,r0,r1,r2,r6,0.5239965095986039,0.23603839441535776,0.2399650959860384,4584.0
17,r0,r1,r3,r6,0.5266974291364536,0.24609975829488023,0.22720281256866623,4551.0
18,r0,r2,r3,r6,0.32412231030577576,0.3286523216308041,0.34722536806342014,4415.0
19,r1,r2,r3,r6,0.33627317955676167,0.31546811397557667,0.3482587064676617,4422.0
20,r0,r1,r4,r6,0.542894280762565,0.2322357019064125,0.22487001733102252,4616.0
21,r0,r2,r4,r6,0.35270361229526587,0.3141126318151223,0.33318375588961185,4457.0
22,r1,r2,r4,r6,0.3595959595959596,0.31290684624017956,0.3274971941638608,4455.0
23,r0,r3,r4,r6,0.35778577857785776,0.3175067506750675,0.32470747074707473,4444.0
24,r1,r3,r4,r6,0.3452461227242077,0.32164531355360754,0.3331085637221848,4449.0
25,r2,r3,r4,r6,0.36231884057971014,0.32518115942028986,0.3125,4416.0
26,r0,r1,r5,r6,0.5375923511516731,0.23163841807909605,0.23076923076923078,4602.0
27,r0,r2,r5,r6,0.33964817320703655,0.32453766350924673,0.3358141632837167,4434.0
28,r1,r2,r5,r6,0.35154662452020774,0.3197109957100926,0.3287423797696997,4429.0
29,r0,r3,r5,r6,0.3568064588472752,0.31711145996860285,0.326082081184122,4459.0
30,r1,r3,r5,r6,0.3453156594023815,0.3266681644574253,0.32801617614019324,4451.0
31,r2,r3,r5,r6,0.36038077969174975,0.329102447869447,0.31051677243880327,4412.0
