qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.5377005935370411,0.23081996043086392,0.23147944603209497,4549.0
2,r0,r1,r2,r4,0.5282651072124757,0.23846653671215073,0.2332683560753736,4617.0
3,r0,r1,r3,r4,0.5221664118803232,0.24393972483074908,0.23389386328892772,4579.0
4,r0,r2,r3,r4,0.33453806189292973,0.3268579173255026,0.33860402078156765,4427.0
5,r1,r2,r3,r4,0.32964801444043323,0.32152527075812276,0.34882671480144406,4432.0
6,r0,r1,r2,r5,0.526269893176368,0.2395901460649662,0.2341399607586658,4587.0
7,r0,r1,r3,r5,0.5172413793103449,0.24247053688345702,0.24028808380619818,4582.0
8,r0,r2,r3,r5,0.3252416273319847,0.3265902449988762,0.3481681276691391,4449.0
9,r1,r2,r3,r5,0.31503150315031503,0.32470747074707473,0.36026102610261024,4444.0
10,r0,r1,r4,r5,0.6643282312925171,0.16666666666666666,0.1690051020408163,4704.0
11,r0,r2,r4,r5,0.536278969027507,0.22807017543859648,0.23565085553389647,4617.0
12,r1,r2,r4,r5,0.5308615049073064,0.2300981461286805,0.23904034896401308,4585.0
13,r0,r3,r4,r5,0.5361026533275337,0.2281426707264028,0.2357546759460635,4598.0
14,r1,r3,r4,r5,0.5315766550522648,0.22865853658536586,0.23976480836236932,4592.0
15,r2,r3,r4,r5,0.5401443885364253,0.22598993655655217,0.23386567490702254,4571.0
16,r0,r1,r2,r6,0.5260052447552448,0.2388548951048951,0.23513986013986013,4576.0
17,r0,r1,r3,r6,0.5226473175021987,0.2469217238346526,0.23043095866314864,4548.0
18,r0,r2,r3,r6,0.3216640145487611,0.3282564219140714,0.3500795635371675,4399.0
19,r1,r2,r3,r6,0.32511978097193706,0.32306639288158795,0.351813826146475,4383.0
20,r0,r1,r4,r6,0.5346382230041786,0.23114141191994722,0.2342203650758742,4547.0
21,r0,r2,r4,r6,0.36237090255949705,0.31297709923664124,0.3246519982038617,4454.0
22,r1,r2,r4,r6,0.3551149166291122,0.32154123479044616,0.32334384858044163,4438.0
23,r0,r3,r4,r6,0.35150418457362587,0.3214204931011084,0.32707532232526576,4421.0
24,r1,r3,r4,r6,0.34011299435028247,0.3297175141242938,0.33016949152542374,4425.0
25,r2,r3,r4,r6,0.3628720745285162,0.3149284253578732,0.32219950011361054,4401.0
26,r0,r1,r5,r6,0.5290365156181258,0.2421909370875495,0.22877254729432467,4546.0
27,r0,r2,r5,r6,0.34417769800314113,0.3334081220551941,0.3224141799416648,4457.0
28,r1,r2,r5,r6,0.34317925591882753,0.3319052987598647,0.3249154453213078,4435.0
29,r0,r3,r5,r6,0.3462572837292694,0.33012102196324516,0.32362169430748544,4462.0
30,r1,r3,r5,r6,0.3427869584635998,0.3311746315319339,0.32603841000446626,4478.0
31,r2,r3,r5,r6,0.3605150214592275,0.3196295459679241,0.31985543257284843,4427.0
32,r0,r4,r5,r6,0.22595320623916812,0.25259965337954937,0.5214471403812825,4616.0
33,r1,r4,r5,r6,0.23272490221642764,0.24358974358974358,0.5236853541938288,4602.0
34,r2,r4,r5,r6,0.2366812227074236,0.24541484716157205,0.5179039301310043,4580.0
35,r3,r4,r5,r6,0.240052470485352,0.23917796239615216,0.5207695671184959,4574.0
36,r0,r1,r2,r7,0.5234562513637355,0.2428540257473271,0.23368972288893738,4583.0
37,r0,r1,r3,r7,0.5195286929958542,0.24132664193759545,0.2391446650665503,4583.0
38,r0,r2,r3,r7,0.32146905463613695,0.32895035139424167,0.3495805939696214,4411.0
39,r1,r2,r3,r7,0.32000903342366754,0.3310749774164408,0.3489159891598916,4428.0
40,r0,r1,r4,r7,0.5463626492942454,0.2249728555917481,0.22866449511400652,4605.0
41,r0,r2,r4,r7,0.35913591359135916,0.3211071107110711,0.3197569756975698,4444.0
42,r1,r2,r4,r7,0.36048332960393825,0.32423360930857015,0.3152830610874916,4469.0
43,r0,r3,r4,r7,0.35720700493938035,0.31993713515940725,0.3228558599012124,4454.0
44,r1,r3,r4,r7,0.3598740440845704,0.3216374269005848,0.3184885290148448,4446.0
45,r2,r3,r4,r7,0.3631208890904967,0.3091403946473123,0.327738716262191,4409.0
46,r0,r1,r5,r7,0.5368718729606266,0.22840983249945618,0.23471829453991733,4597.0
47,r0,r2,r5,r7,0.3545413669064748,0.32464028776978415,0.320818345323741,4448.0
48,r1,r2,r5,r7,0.353694138782843,0.33146193577363575,0.31484392544352124,4453.0
49,r0,r3,r5,r7,0.35518634934889987,0.3228558599012124,0.32195779074988773,4454.0
50,r1,r3,r5,r7,0.3503370786516854,0.329438202247191,0.3202247191011236,4450.0
51,r2,r3,r5,r7,0.36199095022624433,0.315158371040724,0.3228506787330317,4420.0
52,r0,r4,r5,r7,0.23791902481497607,0.2431432303003918,0.5189377448846322,4594.0
53,r1,r4,r5,r7,0.23815760750927745,0.25256494215236847,0.509277450338354,4581.0
54,r2,r4,r5,r7,0.24437158469945355,0.24065573770491802,0.5149726775956284,4575.0
55,r3,r4,r5,r7,0.2436548223350254,0.24210990951224895,0.5142352681527257,4531.0
56,r0,r1,r6,r7,0.5390334572490706,0.22873387273124862,0.23223267001968073,4573.0
57,r0,r2,r6,r7,0.36486791600812823,0.31587265748475957,0.3192594265071122,4429.0
58,r1,r2,r6,r7,0.3609855334538879,0.3212025316455696,0.3178119349005425,4424.0
59,r0,r3,r6,r7,0.36540638442381707,0.3210323749151007,0.3135612406610822,4417.0
60,r1,r3,r6,r7,0.3612434762877241,0.3233492171545269,0.315407306557749,4407.0
61,r2,r3,r6,r7,0.37921604375569734,0.3124430264357338,0.3083409298085688,4388.0
62,r0,r4,r6,r7,0.3391363328057879,0.3287361519330771,0.332127515261135,4423.0
63,r1,r4,r6,r7,0.3438207333635129,0.3390674513354459,0.3171118153010412,4418.0
64,r2,r4,r6,r7,0.33567224988682665,0.3334087822544138,0.3309189678587596,4418.0
65,r3,r4,r6,r7,0.3425715583825534,0.3414357110404362,0.31599273057701044,4402.0
66,r0,r5,r6,r7,0.3493705035971223,0.33138489208633093,0.3192446043165468,4448.0
67,r1,r5,r6,r7,0.35245164192532613,0.33423301844354475,0.3133153396311291,4446.0
68,r2,r5,r6,r7,0.3436223331820245,0.334770767135724,0.3216068996822515,4406.0
69,r3,r5,r6,r7,0.3509724106739032,0.3337856173677069,0.3152419719583899,4422.0
70,r4,r5,r6,r7,0.5252348700021848,0.24207996504260432,0.23268516495521083,4577.0
