10000.0	1000.0	0	((r2:0.014982,(r1:0.012452,r0:0.012264):0.003948):0.002475,(r3:0.011074,r4:0.01142):0.002595,(r5:0.020366,(r7:0.024429,r6:0.021101):0.003279):0.00132);	0.0004	0.0002	88.6706	4.2401	7345	(r1:1,(r0:1,(r2:1,(r3:1,(r4:1,(r5:1,(r7:1,r6:1)1:0.142920108819)0.8:0.00988521448513)0.74:0.00919119501212)1:0.137424285864)1:0.143508578296):0);	0	(r4:1,((r5:1,(r6:1,r7:1)1:0.15017121164)0.93:0.0145494093357,((r2:1,(r0:1,r1:1)1:0.157441750642)1:0.13729042796,r3:1)0.51:0.00668526166724):0);	0	(r0,r1,(r2,((r3,(r4,#H9:3.809223121624167::0.026899474647347765):0.5570489070188746):0.0067700918307091575,(((r7,r6):0.14265536411146576,r5):0.01684795504492284)#H9:0.0007828966716394021::0.9731005253526522):0.1377819156900913):0.1465912058387968);	0.046287565083623694	(r0,(((r3,(r4,(r5,(r7,(r6)#H9:::0.5859148821257039):0.2873585648811557):0.021819505003463767):0.008118767570711269):0.015173277131112765,#H9:::0.4140851178742962):0.12849928225847723,r2):0.16180833763387664,r1);	0.3067624847255661
10000.0	1000.0	1	(((r3:0.011049,r4:0.011341):0.002515,((r6:0.021063,r7:0.024421):0.003202,r5:0.020148):0.001337):0.002528,(r1:0.012512,r0:0.012474):0.003832,r2:0.014624);	0.0004	0.0	88.2417	4.2269	7309	(r7:1,(r6:1,(r5:1,(r4:1,(r3:1,(r2:1,(r1:1,r0:1)1:0.138121452898)1:0.15567982057)0.78:0.00949398064221)0.58:0.00586030376909)1:0.136607239655):0);	0	(r0:1,((r2:1,(r3:1,(r4:1,(r5:1,(r6:1,r7:1)1:0.14336842492)0.93:0.0150303915688)0.66:0.00741011211078)1:0.145812400607)1:0.148065413149,r1:1):0);	0	((r2,(r3,(r4,(r5,((r6,r7):0.13467258327881063)#H9:0.002423130314319918::0.9952331045810245):0.007295825560453277):0.011306312194881098):0.156110443904713):0.13827964526781303,r1,(r0,#H9:0.9415108122195244::0.004766895418975413):1.9650147747892193);	0.04121728995216217	((r3,((r0,r1):0.004976532039745649)#H9:0.3942721423934272::0.8504369062837005):0.01148129471162185,((r2,#H9:1.1447392792836815::0.14956309371629953):3.173985138314604,(r5,(r6,r7):0.14511181314510077):0.016211115612421074):0.0,r4);	0.05610704619139628
10000.0	1000.0	2	((r0:0.012589,r1:0.012629):0.003836,((r5:0.020174,(r7:0.024591,r6:0.021208):0.003039):0.001289,(r4:0.011166,r3:0.01121):0.002486):0.002302,r2:0.014827);	0.0004	0.0001	88.3589	4.2627	7320	(r3:1,((r2:1,(r0:1,r1:1)1:0.147985343073)1:0.139836312704,(r4:1,((r7:1,r6:1)1:0.139293099195,r5:1)0.63:0.00653943375426)0.64:0.00648701532519):0);	0	(r5:1,((r7:1,r6:1)1:0.125949059032,(r4:1,((r2:1,(r0:1,r1:1)1:0.145012797876)1:0.142130450125,r3:1)0.42:0.00226870308385)0.98:0.0194108268062):0);	0	(r0,(r2,(r3,((r5,((r6)#H9:::0.9843922610898296,r7):0.1434189754657446):0.008435999156061191,r4):0.007109825723304257):0.14065733403115174):0.1486304131098763,(r1,#H9:::0.015607738910170406):0.2842453957852454);	0.07267130262590082	(r0,r1,(r2,(((r4,(r5,#H9:0.4228065914568002::0.08407482854539801):0.3833592086286081):0.008272003765013362,r3):0.003032245879083041,((r6,r7):0.11600048720003218)#H9:0.040836463025794724::0.915925171454602):0.14302950741955153):0.1471744973550395);	0.08239842304633832
10000.0	1000.0	3	(((r4:0.011068,r3:0.011048):0.002549,(r5:0.020354,(r6:0.020732,r7:0.024555):0.003259):0.001302):0.002463,(r0:0.012338,r1:0.012476):0.003971,r2:0.015097);	0.0002	0.0003	88.539	4.2161	7397	(r5:1,((r6:1,r7:1)1:0.131975616314,(r4:1,(r3:1,(r2:1,(r1:1,r0:1)1:0.142677898475)1:0.144526235823)0.42:0.00206859809518)0.85:0.0118373591468):0);	0	(r7:1,(r6:1,(r5:1,(r4:1,((r2:1,(r0:1,r1:1)1:0.157689417269)1:0.131803400311,r3:1)0.55:0.00515883667281)0.96:0.0165437794231)1:0.136710073514):0);	0	(r0,(r2,(((r3,(r5,(r6,r7):0.13427644516695925):0.014599781448885995):0.003608911120281544)#H9:9.605809000772101e-5::0.9911665082731259,r4):0.14989423712130645):0.15105163396301893,(r1,#H9:9.999997903454407::0.008833491726874067):2.6498795533269677);	0.1720729978284669	(r0,((r3,(r4,(r5,((r6,r7):0.06094965498800469)#H9:::0.9859954052596137):0.019265477700314206):0.007490769765705568):0.13929502302251892,r2):0.16905920075330855,(r1,#H9:::0.014004594740386282):0.47433663422607675);	0.11314697703070048
10000.0	1000.0	4	(r0:0.012613,r1:0.012648,((r3:0.011402,((r5:0.019816,r4:0.010763):0.002313,(r6:0.021201,r7:0.024477):0.003425):0.001732):0.002554,r2:0.014822):0.003864);	0.0005	0.0001	88.5902	4.2159	7258	(r2:1,((r0:1,r1:1)1:0.142574111998,(r3:1,(r5:1,(r4:1,(r6:1,r7:1)1:0.143681723478)0.39:0.00147594118026)0.56:0.00538057944426)1:0.140397080539):0);	2	(r7:1,(r6:1,(r5:1,((r3:1,(r2:1,(r1:1,r0:1)1:0.147779053702)1:0.144478185918)0.47:0.00370333971992,r4:1)0.73:0.00983926247813)1:0.150104062531):0);	0	((r2,((r5,(((r6,r7):0.1456465394587222,r4):0.0)#H11:0.0032820586816778127::0.9832393313149538):0.006929493048730758,r3):0.14699088658246068):0.14391194388547338,r1,(r0,#H11:5.377706171225556::0.01676066868504627):0.21604076585248616);	0.10892861837147788	(r0,r1,(r2,(r3,(((r7,r6):0.14944312377326982,(r5,#H9:::0.03262152081072394):0.27910137280752034):0.015630929698924635,(r4)#H9:::0.9673784791892761):0.0005064264946344198):0.1465878196394444):0.14868242670974888);	0.06031036286069735
10000.0	1000.0	5	(r5:0.019705,((r6:0.021029,r7:0.024438):0.003384,((r2:0.015133,(r0:0.012755,r1:0.012697):0.003847):0.002338,r3:0.011967):0.001774):0.002415,r4:0.010976);	0.0004	0.0003	88.7422	4.2228	7349	(r2:1,((r0:1,r1:1)1:0.13695117775,(r3:1,((r5:1,(r6:1,r7:1)1:0.140500641303)0.55:0.00480479523645,r4:1)0.62:0.0078129972075)1:0.138521898129):0);	0	(r3:1,((r2:1,(r0:1,r1:1)1:0.148632024807)1:0.131358126472,(r4:1,(r5:1,(r7:1,r6:1)1:0.150023478349)0.51:0.00480990786505)0.94:0.0155959668349):0);	0	(r0,r1,(r2,((r3,((r5,(r6,r7):0.13991008425979964):0.0008648919255106241)#H9:0.008593301246679756::0.9517915647104158):0.004900973155553919,(r4,#H9:0.8874393118668672::0.04820843528958423):0.20562031302421516):0.13564128875182502):0.1392937196263875);	0.07320932825869808	(r0,r1,((r3,(((r7,r6):0.1487387112835944,(r5,#H11:::0.17899143428136122):0.021518311740938826):0.004167191389684292,r4):0.016229466210097222):0.16616584211664762,(r2)#H11:::0.8210085657186388):0.11700215622470633);	0.055976328431976585
10000.0	1000.0	6	(r4:0.011076,(((r7:0.024584,r6:0.02088):0.003303,r5:0.020322):0.001261,(r2:0.014954,(r0:0.012648,r1:0.012535):0.003936):0.002458):0.002589,r3:0.011103);	0.0005	0.0003	88.7252	4.2494	7252	(r3:1,(r4:1,((r2:1,(r0:1,r1:1)1:0.136813588316)1:0.14460567111,(r5:1,(r6:1,r7:1)1:0.144894579904)0.7:0.00813216669759)0.52:0.00474409549399):0);	2	(r1:1,(r0:1,(r2:1,((r5:1,(r6:1,r7:1)1:0.14911604263)0.98:0.0188916298145,(r4:1,r3:1)0.74:0.00941621864192)1:0.146501602775)1:0.141366226194):0);	2	(r0,r1,(((r3,r4):0.0032317560250558104,((r6,r7):0.14432635042352307,(r5,#H9:::0.17730452890760928):0.03678191169285574):0.00983713268932671):0.18075384174975445,(r2)#H9:::0.8226954710923907):0.10418398566855343);	0.09643341422085178	(r0,r1,(((r3,r4):0.005974638311829439,((r7,r6):0.14488868470563357,(r5,#H9:::0.18688056464663233):0.04074690680546217):0.021384070390912186):0.18896554924731923,(r2)#H9:::0.8131194353533677):0.10687174003739476);	0.18001728997474142
10000.0	1000.0	7	(r0:0.012319,((((r6:0.020815,r7:0.024729):0.003092,r5:0.020137):0.00128,(r4:0.011061,r3:0.011054):0.00254):0.002539,r2:0.014865):0.003889,r1:0.012291);	0.0009	0.0003	88.4142	4.1923	7328	(r6:1,(r7:1,(r5:1,(r4:1,(r3:1,(r2:1,(r1:1,r0:1)1:0.150388144013)1:0.146325908898)0.42:0.00216880016945)0.79:0.00975268265363)1:0.140051955428):0);	0	(r0:1,((r2:1,(r3:1,(r4:1,(r5:1,(r6:1,r7:1)1:0.137010544583)0.99:0.0209759915684)0.44:0.00302498794267)1:0.150003449128)1:0.165462700999,r1:1):0);	0	(r2,(((r5,(r6,r7):0.14162134367346546):0.00925368731623613,(r3,#H9:0.43938989016023017::0.01496382745816966):0.8496117692498367):0.0028713459307841147,r4):0.1512721409693397,((r0,r1):0.12155836509357339)#H9:0.03424044394843795::0.9850361725418303);	0.10603308558409602	(r0,r1,(((r4,((r7,(r6,#H11:::0.009967909682705932):8.705590850484402):0.13763204284023112,r5):0.020757348790567648):0.0033766448415881484,r3):0.15350116438615546,(r2)#H11:::0.9900320903172941):0.16581870782165567);	0.15002180944036592
10000.0	1000.0	8	((r0:0.012592,r1:0.012724):0.003683,(((r5:0.020084,r4:0.010669):0.002278,(r6:0.020991,r7:0.024628):0.003585):0.001916,r3:0.011446):0.002504,r2:0.015017);	0.0005	0.0001	88.8002	4.2103	7385	(r3:1,((r2:1,(r1:1,r0:1)1:0.152412365554)1:0.134867866035,(r4:1,(r5:1,(r6:1,r7:1)1:0.150388144013)0.61:0.00701132330311)0.76:0.00905665304323):0);	0	(r1:1,((r2:1,(r3:1,(r4:1,(r5:1,(r6:1,r7:1)1:0.140198447964)0.88:0.0132446765211)0.73:0.0101011899404)1:0.132342935472)1:0.151440288979,r0:1):0);	0	((((r5,(r7,(r6,#H9:6.153062464648355::0.020621623890490284):0.09398902104085285):0.1516136703479838):0.008736060036360026,r4):0.011010451135872682,r3):0.13963417217597388,r2,((r1,r0):0.16076954256163742)#H9:0.0::0.9793783761095097);	0.04304072987335433	(r3,(r4,(r5,((r7,r6):0.08759923750431015,#H9:0.17357659620683205::0.09117824076508578):0.06059810343772242):0.01812248379308991):0.01629340110973959,(((r0,r1):0.1522637369979979,r2):0.1348485140716021)#H9:0.0037987417288887974::0.9088217592349143);	0.15859145678823006
10000.0	1000.0	9	((r0:0.012579,r1:0.012556):0.00377,((r5:0.020205,(r6:0.020941,r7:0.024583):0.003334):0.001284,(r3:0.011236,r4:0.010972):0.00253):0.002501,r2:0.014806);	0.001	0.0	88.6669	4.2143	7304	(r6:1,(r7:1,(r5:1,((r4:1,r3:1)0.44:0.0024861729933,(r2:1,(r0:1,r1:1)1:0.147324714757)1:0.139103475081)0.93:0.0142876657112)1:0.149273083615):0);	2	(r7:1,(r6:1,(r5:1,((r2:1,(r0:1,r1:1)1:0.153698722108)1:0.139656484953,(r4:1,r3:1)0.62:0.00659040488721)0.98:0.0195796055471)1:0.149724199575):0);	2	(r0,r1,(r2,(((r3,(r5,(r6,(r7)#H9:::0.9578572602063671):0.15900176729963306):0.0163512769163894):8.897524752748549e-7,r4):0.13726151442514867,#H9:::0.042142739793632915):0.004397454980598403):0.14691217040587115);	0.0631516154684576	(r0,r1,((((r4,#H9:::0.3530239398844406):0.029104856058444033,r3):0.008667829843072376,((r6,r7):0.13447642857407402,(r5)#H9:::0.6469760601155594):0.03836894424866151):0.13848019528365335,r2):0.15920656660972726);	0.17858232785434258
