qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.4186046511627907,0.28675058672925113,0.2946447621079582,4687.0
2,r0,r1,r2,r4,0.4205128205128205,0.28076923076923077,0.2987179487179487,4680.0
3,r0,r1,r3,r4,0.5109724612736661,0.24139414802065404,0.24763339070567986,4648.0
4,r0,r2,r3,r4,0.4283842794759825,0.2812227074235808,0.2903930131004367,4580.0
5,r1,r2,r3,r4,0.43563493792202135,0.28512306686996297,0.2792419952080157,4591.0
6,r0,r1,r2,r5,0.42194810718843045,0.28455976180348785,0.2934921310080817,4702.0
7,r0,r1,r3,r5,0.5127272727272727,0.24727272727272728,0.24,4675.0
8,r0,r2,r3,r5,0.43353605560382275,0.2901824500434405,0.27628149435273675,4604.0
9,r1,r2,r3,r5,0.4383710801393728,0.28288327526132406,0.2787456445993031,4592.0
10,r0,r1,r4,r5,0.5122686181661644,0.25398191993112357,0.233749461902712,4646.0
11,r0,r2,r4,r5,0.4263717198004771,0.29017566688353935,0.28345261331598354,4611.0
12,r1,r2,r4,r5,0.44605405405405407,0.2676756756756757,0.28627027027027024,4625.0
13,r0,r3,r4,r5,0.33457167832167833,0.3382867132867133,0.3271416083916084,4576.0
14,r1,r3,r4,r5,0.33818342151675485,0.32936507936507936,0.3324514991181658,4536.0
15,r2,r3,r4,r5,0.3380281690140845,0.3362676056338028,0.3257042253521127,4544.0
16,r0,r1,r2,r6,0.4090424397526125,0.2945190872254212,0.2964384730219663,4689.0
17,r0,r1,r3,r6,0.5055674518201285,0.2481798715203426,0.2462526766595289,4670.0
18,r0,r2,r3,r6,0.42953020134228187,0.2751677852348993,0.2953020134228188,4619.0
19,r1,r2,r3,r6,0.43059181897302,0.27828546562228024,0.29112271540469975,4596.0
20,r0,r1,r4,r6,0.5127264883520276,0.251725625539258,0.2355478861087144,4636.0
21,r0,r2,r4,r6,0.4395126196692776,0.2739338555265448,0.28655352480417756,4596.0
22,r1,r2,r4,r6,0.44451640759930916,0.26446459412780654,0.2910189982728843,4632.0
23,r0,r3,r4,r6,0.34285086755985067,0.3292334724357566,0.3279156600043927,4553.0
24,r1,r3,r4,r6,0.342378116037944,0.32583278182219283,0.33178910213986323,4533.0
25,r2,r3,r4,r6,0.3513572679509632,0.3336252189141856,0.31501751313485116,4568.0
26,r0,r1,r5,r6,0.5104144298904875,0.23985398325101998,0.2497315868584926,4657.0
27,r0,r2,r5,r6,0.436080467229072,0.26952195544019036,0.2943975773307376,4623.0
28,r1,r2,r5,r6,0.4464555052790347,0.2673992673992674,0.2861452273216979,4641.0
29,r0,r3,r5,r6,0.3406256836578429,0.3198424852329906,0.33953183110916646,4571.0
30,r1,r3,r5,r6,0.3493922651933702,0.32265193370165746,0.32795580110497236,4525.0
31,r2,r3,r5,r6,0.35217773867135943,0.32820061592608885,0.31962164540255167,4546.0
32,r0,r4,r5,r6,0.33618796662274925,0.33377250768555117,0.3300395256916996,4554.0
33,r1,r4,r5,r6,0.328794201625302,0.33406545135075777,0.33714034702394025,4553.0
34,r2,r4,r5,r6,0.34066417418077855,0.3397844732790851,0.31955135254013634,4547.0
35,r3,r4,r5,r6,0.3348633879781421,0.33814207650273226,0.32699453551912566,4575.0
36,r0,r1,r2,r7,0.40589857840016974,0.2936558455336304,0.30044557606619987,4713.0
37,r0,r1,r3,r7,0.5045793397231096,0.24877529286474973,0.24664536741214058,4695.0
38,r0,r2,r3,r7,0.4383326171035668,0.274172754619682,0.2874946282767512,4654.0
39,r1,r2,r3,r7,0.4422250859106529,0.27190721649484534,0.2858676975945017,4656.0
40,r0,r1,r4,r7,0.5182325182325183,0.24903474903474904,0.23273273273273273,4662.0
41,r0,r2,r4,r7,0.44532590051457976,0.2770154373927959,0.27765866209262435,4664.0
42,r1,r2,r4,r7,0.44925373134328356,0.26204690831556504,0.2886993603411514,4690.0
43,r0,r3,r4,r7,0.34804347826086957,0.33108695652173914,0.3208695652173913,4600.0
44,r1,r3,r4,r7,0.3474004785729824,0.3234718294539917,0.3291276919730259,4597.0
45,r2,r3,r4,r7,0.35291567309776717,0.3297203555170171,0.3173639713852157,4613.0
46,r0,r1,r5,r7,0.5211747180251117,0.23366673760374548,0.2451585443711428,4699.0
47,r0,r2,r5,r7,0.45278137128072443,0.2660629581716257,0.28115567054764984,4638.0
48,r1,r2,r5,r7,0.4564333119246414,0.2643973453222008,0.2791693427531578,4671.0
49,r0,r3,r5,r7,0.35511178641198177,0.31799435641415236,0.3268938571738659,4607.0
50,r1,r3,r5,r7,0.35523434077967586,0.3232588699080158,0.32150678931230836,4566.0
51,r2,r3,r5,r7,0.35446623093681917,0.3272331154684096,0.3183006535947712,4590.0
52,r0,r4,r5,r7,0.35327264846120504,0.32683138274815776,0.3198959687906372,4614.0
53,r1,r4,r5,r7,0.33761707688956655,0.3367458070137225,0.325637116096711,4591.0
54,r2,r4,r5,r7,0.3515625,0.3331163194444444,0.3153211805555556,4608.0
55,r3,r4,r5,r7,0.3398706896551724,0.3396551724137931,0.32047413793103446,4640.0
56,r0,r1,r6,r7,0.5871598639455783,0.2100340136054422,0.20280612244897958,4704.0
57,r0,r2,r6,r7,0.5191198461867123,0.24204229865413374,0.23883785515915404,4681.0
58,r1,r2,r6,r7,0.5278249787595582,0.2336448598130841,0.2385301614273577,4708.0
59,r0,r3,r6,r7,0.4345652173913043,0.2852173913043478,0.2802173913043478,4600.0
60,r1,r3,r6,r7,0.43793554006968644,0.2767857142857143,0.2852787456445993,4592.0
61,r2,r3,r6,r7,0.4397905759162304,0.2849040139616056,0.27530541012216403,4584.0
62,r0,r4,r6,r7,0.42162633529540006,0.2932199694789623,0.28515369522563766,4587.0
63,r1,r4,r6,r7,0.4177215189873418,0.29070274989087735,0.29157573112178087,4582.0
64,r2,r4,r6,r7,0.42615851017756606,0.2927674317886531,0.2810740580337809,4618.0
65,r3,r4,r6,r7,0.4178617992177314,0.29139504563233376,0.2907431551499348,4602.0
66,r0,r5,r6,r7,0.4101392515230635,0.3109225413402959,0.2789382071366406,4596.0
67,r1,r5,r6,r7,0.41804347826086957,0.3002173913043478,0.2817391304347826,4600.0
68,r2,r5,r6,r7,0.42263329706202396,0.296626768226333,0.2807399347116431,4595.0
69,r3,r5,r6,r7,0.4238396164741774,0.29745042492917845,0.27870995859664416,4589.0
70,r4,r5,r6,r7,0.4079233783195472,0.30409229429690904,0.28798432738354374,4594.0
