qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.4249574829931973,0.28273809523809523,0.29230442176870747,4704.0
2,r0,r1,r2,r4,0.4227729117709891,0.2847682119205298,0.2924588763084811,4681.0
3,r0,r1,r3,r4,0.5139067180145486,0.24411638853230638,0.24197689345314505,4674.0
4,r0,r2,r3,r4,0.4272824919441461,0.2882921589688507,0.28442534908700323,4655.0
5,r1,r2,r3,r4,0.43432611956288836,0.2841225626740947,0.28155131776301695,4667.0
6,r0,r1,r2,r5,0.425531914893617,0.28361702127659577,0.29085106382978726,4700.0
7,r0,r1,r3,r5,0.5120700704977569,0.24738303781243323,0.24054689168980986,4681.0
8,r0,r2,r3,r5,0.4299045138888889,0.2866753472222222,0.2834201388888889,4608.0
9,r1,r2,r3,r5,0.439103255011856,0.2789394266005605,0.28195731838758353,4639.0
10,r0,r1,r4,r5,0.5158458244111349,0.24346895074946467,0.24068522483940044,4670.0
11,r0,r2,r4,r5,0.4270878407615751,0.2793163132842925,0.2935958459541324,4622.0
12,r1,r2,r4,r5,0.4409397433108549,0.27300413313030236,0.28605612355884275,4597.0
13,r0,r3,r4,r5,0.3357472021066491,0.3313583497915295,0.3328944481018214,4557.0
14,r1,r3,r4,r5,0.33897932248130225,0.33326000879894413,0.3277606687197536,4546.0
15,r2,r3,r4,r5,0.3387728459530026,0.33550913838120106,0.32571801566579633,4596.0
16,r0,r1,r2,r6,0.4263302946788213,0.28407886368454527,0.28959084163663346,4717.0
17,r0,r1,r3,r6,0.5074027072758037,0.2489424703891709,0.2436548223350254,4728.0
18,r0,r2,r3,r6,0.4330742659758204,0.2856217616580311,0.2813039723661485,4632.0
19,r1,r2,r3,r6,0.43543543543543545,0.2801372801372801,0.28442728442728443,4662.0
20,r0,r1,r4,r6,0.5091333899745115,0.24808836023789294,0.24277824978759557,4708.0
21,r0,r2,r4,r6,0.4270967741935484,0.28344086021505377,0.2894623655913979,4650.0
22,r1,r2,r4,r6,0.43391736967337224,0.2753623188405797,0.29072031148604804,4623.0
23,r0,r3,r4,r6,0.33304176689263065,0.3304176689263066,0.33654056418106276,4573.0
