qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.528,0.2298,0.2422,5000.0
2,r0,r1,r2,r4,0.538,0.2328,0.2292,5000.0
3,r0,r1,r3,r4,0.5378,0.237,0.2252,5000.0
4,r0,r2,r3,r4,0.3374,0.334,0.3286,5000.0
5,r1,r2,r3,r4,0.3408,0.3236,0.3356,5000.0
6,r0,r1,r2,r5,0.5278,0.2338,0.2384,5000.0
7,r0,r1,r3,r5,0.5336,0.2364,0.23,5000.0
8,r0,r2,r3,r5,0.3418,0.3364,0.3218,5000.0
9,r1,r2,r3,r5,0.3416,0.3306,0.3278,5000.0
10,r0,r1,r4,r5,0.6784,0.1602,0.1614,5000.0
11,r0,r2,r4,r5,0.5362,0.2358,0.228,5000.0
12,r1,r2,r4,r5,0.5438,0.2354,0.2208,5000.0
13,r0,r3,r4,r5,0.5328,0.239,0.2282,5000.0
14,r1,r3,r4,r5,0.532,0.2388,0.2292,5000.0
15,r2,r3,r4,r5,0.5356,0.2296,0.2348,5000.0
16,r0,r1,r2,r6,0.535,0.2294,0.2356,5000.0
17,r0,r1,r3,r6,0.534,0.238,0.228,5000.0
18,r0,r2,r3,r6,0.3372,0.3326,0.3302,5000.0
19,r1,r2,r3,r6,0.337,0.326,0.337,5000.0
20,r0,r1,r4,r6,0.5514,0.2242,0.2244,5000.0
21,r0,r2,r4,r6,0.3558,0.323,0.3212,5000.0
22,r1,r2,r4,r6,0.3678,0.3206,0.3116,5000.0
23,r0,r3,r4,r6,0.3628,0.3144,0.3228,5000.0
24,r1,r3,r4,r6,0.3532,0.319,0.3278,5000.0
25,r2,r3,r4,r6,0.3614,0.3214,0.3172,5000.0
26,r0,r1,r5,r6,0.5474,0.2288,0.2238,5000.0
27,r0,r2,r5,r6,0.3602,0.3178,0.322,5000.0
28,r1,r2,r5,r6,0.3672,0.3128,0.32,5000.0
29,r0,r3,r5,r6,0.3658,0.3162,0.318,5000.0
30,r1,r3,r5,r6,0.3582,0.3148,0.327,5000.0
31,r2,r3,r5,r6,0.3636,0.3256,0.3108,5000.0
32,r0,r4,r5,r6,0.246,0.2396,0.5144,5000.0
33,r1,r4,r5,r6,0.247,0.2356,0.5174,5000.0
34,r2,r4,r5,r6,0.2396,0.2494,0.511,5000.0
35,r3,r4,r5,r6,0.2432,0.238,0.5188,5000.0
36,r0,r1,r2,r7,0.5334,0.2272,0.2394,5000.0
37,r0,r1,r3,r7,0.5344,0.2254,0.2402,5000.0
38,r0,r2,r3,r7,0.335,0.3308,0.3342,5000.0
39,r1,r2,r3,r7,0.3402,0.33,0.3298,5000.0
40,r0,r1,r4,r7,0.5584,0.2136,0.228,5000.0
41,r0,r2,r4,r7,0.3652,0.3098,0.325,5000.0
42,r1,r2,r4,r7,0.367,0.3208,0.3122,5000.0
43,r0,r3,r4,r7,0.3566,0.311,0.3324,5000.0
44,r1,r3,r4,r7,0.3526,0.321,0.3264,5000.0
45,r2,r3,r4,r7,0.3582,0.3164,0.3254,5000.0
46,r0,r1,r5,r7,0.553,0.2204,0.2266,5000.0
47,r0,r2,r5,r7,0.3656,0.3122,0.3222,5000.0
48,r1,r2,r5,r7,0.3686,0.3166,0.3148,5000.0
49,r0,r3,r5,r7,0.3628,0.3068,0.3304,5000.0
50,r1,r3,r5,r7,0.3578,0.3156,0.3266,5000.0
51,r2,r3,r5,r7,0.367,0.3184,0.3146,5000.0
52,r0,r4,r5,r7,0.2412,0.2362,0.5226,5000.0
53,r1,r4,r5,r7,0.247,0.2346,0.5184,5000.0
54,r2,r4,r5,r7,0.2408,0.2422,0.517,5000.0
55,r3,r4,r5,r7,0.2484,0.237,0.5146,5000.0
56,r0,r1,r6,r7,0.5532,0.214,0.2328,5000.0
57,r0,r2,r6,r7,0.3638,0.3138,0.3224,5000.0
58,r1,r2,r6,r7,0.3748,0.3174,0.3078,5000.0
59,r0,r3,r6,r7,0.3604,0.3168,0.3228,5000.0
60,r1,r3,r6,r7,0.3644,0.3274,0.3082,5000.0
61,r2,r3,r6,r7,0.3642,0.3196,0.3162,5000.0
62,r0,r4,r6,r7,0.337,0.3258,0.3372,5000.0
63,r1,r4,r6,r7,0.3454,0.3296,0.325,5000.0
64,r2,r4,r6,r7,0.3404,0.3244,0.3352,5000.0
65,r3,r4,r6,r7,0.3442,0.3208,0.335,5000.0
66,r0,r5,r6,r7,0.3284,0.3276,0.344,5000.0
67,r1,r5,r6,r7,0.33,0.3372,0.3328,5000.0
68,r2,r5,r6,r7,0.3412,0.3286,0.3302,5000.0
69,r3,r5,r6,r7,0.3386,0.3314,0.33,5000.0
70,r4,r5,r6,r7,0.5244,0.2418,0.2338,5000.0
