qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.5172,0.2376,0.2452,5000.0
2,r0,r1,r2,r4,0.5174,0.2364,0.2462,5000.0
3,r0,r1,r3,r4,0.526,0.2396,0.2344,5000.0
4,r0,r2,r3,r4,0.3444,0.3168,0.3388,5000.0
5,r1,r2,r3,r4,0.3428,0.3172,0.34,5000.0
6,r0,r1,r2,r5,0.514,0.2382,0.2478,5000.0
7,r0,r1,r3,r5,0.5214,0.2402,0.2384,5000.0
8,r0,r2,r3,r5,0.3372,0.3172,0.3456,5000.0
9,r1,r2,r3,r5,0.3358,0.3214,0.3428,5000.0
10,r0,r1,r4,r5,0.673,0.1588,0.1682,5000.0
11,r0,r2,r4,r5,0.5516,0.2234,0.225,5000.0
12,r1,r2,r4,r5,0.56,0.2228,0.2172,5000.0
13,r0,r3,r4,r5,0.5434,0.2236,0.233,5000.0
14,r1,r3,r4,r5,0.5488,0.2212,0.23,5000.0
15,r2,r3,r4,r5,0.5644,0.214,0.2216,5000.0
16,r0,r1,r2,r6,0.5152,0.2446,0.2402,5000.0
17,r0,r1,r3,r6,0.5198,0.2474,0.2328,5000.0
18,r0,r2,r3,r6,0.339,0.3254,0.3356,5000.0
19,r1,r2,r3,r6,0.3406,0.3224,0.337,5000.0
20,r0,r1,r4,r6,0.5362,0.2314,0.2324,5000.0
21,r0,r2,r4,r6,0.3518,0.326,0.3222,5000.0
22,r1,r2,r4,r6,0.3556,0.323,0.3214,5000.0
23,r0,r3,r4,r6,0.3466,0.3284,0.325,5000.0
24,r1,r3,r4,r6,0.3402,0.3302,0.3296,5000.0
25,r2,r3,r4,r6,0.3574,0.3138,0.3288,5000.0
26,r0,r1,r5,r6,0.5408,0.2336,0.2256,5000.0
27,r0,r2,r5,r6,0.361,0.3176,0.3214,5000.0
28,r1,r2,r5,r6,0.3636,0.316,0.3204,5000.0
29,r0,r3,r5,r6,0.357,0.3214,0.3216,5000.0
30,r1,r3,r5,r6,0.3578,0.318,0.3242,5000.0
31,r2,r3,r5,r6,0.3624,0.3102,0.3274,5000.0
32,r0,r4,r5,r6,0.243,0.2334,0.5236,5000.0
33,r1,r4,r5,r6,0.2464,0.2232,0.5304,5000.0
34,r2,r4,r5,r6,0.234,0.2248,0.5412,5000.0
35,r3,r4,r5,r6,0.2438,0.2272,0.529,5000.0
36,r0,r1,r2,r7,0.5072,0.232,0.2608,5000.0
37,r0,r1,r3,r7,0.5236,0.2306,0.2458,5000.0
38,r0,r2,r3,r7,0.3382,0.3172,0.3446,5000.0
39,r1,r2,r3,r7,0.3498,0.3192,0.331,5000.0
40,r0,r1,r4,r7,0.5364,0.2212,0.2424,5000.0
41,r0,r2,r4,r7,0.3552,0.321,0.3238,5000.0
42,r1,r2,r4,r7,0.3654,0.3248,0.3098,5000.0
43,r0,r3,r4,r7,0.3412,0.3228,0.336,5000.0
44,r1,r3,r4,r7,0.3492,0.3228,0.328,5000.0
45,r2,r3,r4,r7,0.3582,0.3142,0.3276,5000.0
46,r0,r1,r5,r7,0.5438,0.2238,0.2324,5000.0
47,r0,r2,r5,r7,0.3678,0.3142,0.318,5000.0
48,r1,r2,r5,r7,0.3772,0.315,0.3078,5000.0
49,r0,r3,r5,r7,0.3468,0.321,0.3322,5000.0
50,r1,r3,r5,r7,0.3564,0.3168,0.3268,5000.0
51,r2,r3,r5,r7,0.3714,0.3096,0.319,5000.0
52,r0,r4,r5,r7,0.2286,0.2296,0.5418,5000.0
53,r1,r4,r5,r7,0.2372,0.2294,0.5334,5000.0
54,r2,r4,r5,r7,0.2414,0.2236,0.535,5000.0
55,r3,r4,r5,r7,0.2422,0.2256,0.5322,5000.0
56,r0,r1,r6,r7,0.5352,0.2186,0.2462,5000.0
57,r0,r2,r6,r7,0.367,0.3082,0.3248,5000.0
58,r1,r2,r6,r7,0.3752,0.3196,0.3052,5000.0
59,r0,r3,r6,r7,0.3498,0.3166,0.3336,5000.0
60,r1,r3,r6,r7,0.352,0.3306,0.3174,5000.0
61,r2,r3,r6,r7,0.3656,0.3168,0.3176,5000.0
62,r0,r4,r6,r7,0.3428,0.3196,0.3376,5000.0
63,r1,r4,r6,r7,0.347,0.3326,0.3204,5000.0
64,r2,r4,r6,r7,0.3438,0.3316,0.3246,5000.0
65,r3,r4,r6,r7,0.3498,0.3226,0.3276,5000.0
66,r0,r5,r6,r7,0.329,0.3286,0.3424,5000.0
67,r1,r5,r6,r7,0.3274,0.343,0.3296,5000.0
68,r2,r5,r6,r7,0.336,0.3436,0.3204,5000.0
69,r3,r5,r6,r7,0.3358,0.336,0.3282,5000.0
70,r4,r5,r6,r7,0.542,0.2318,0.2262,5000.0
