qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.5292,0.2326,0.2382,5000.0
2,r0,r1,r2,r4,0.5266,0.233,0.2404,5000.0
3,r0,r1,r3,r4,0.522,0.2392,0.2388,5000.0
4,r0,r2,r3,r4,0.3342,0.3268,0.339,5000.0
5,r1,r2,r3,r4,0.3424,0.3234,0.3342,5000.0
6,r0,r1,r2,r5,0.5218,0.2398,0.2384,5000.0
7,r0,r1,r3,r5,0.5232,0.2428,0.234,5000.0
8,r0,r2,r3,r5,0.3422,0.317,0.3408,5000.0
9,r1,r2,r3,r5,0.3422,0.3164,0.3414,5000.0
10,r0,r1,r4,r5,0.6748,0.1646,0.1606,5000.0
11,r0,r2,r4,r5,0.5454,0.227,0.2276,5000.0
12,r1,r2,r4,r5,0.5506,0.219,0.2304,5000.0
13,r0,r3,r4,r5,0.5418,0.2344,0.2238,5000.0
14,r1,r3,r4,r5,0.5462,0.22,0.2338,5000.0
15,r2,r3,r4,r5,0.5452,0.2332,0.2216,5000.0
16,r0,r1,r2,r6,0.5248,0.2388,0.2364,5000.0
17,r0,r1,r3,r6,0.527,0.2378,0.2352,5000.0
18,r0,r2,r3,r6,0.3456,0.3186,0.3358,5000.0
19,r1,r2,r3,r6,0.3402,0.321,0.3388,5000.0
20,r0,r1,r4,r6,0.5368,0.2376,0.2256,5000.0
21,r0,r2,r4,r6,0.3564,0.325,0.3186,5000.0
22,r1,r2,r4,r6,0.363,0.3146,0.3224,5000.0
23,r0,r3,r4,r6,0.3512,0.3348,0.314,5000.0
24,r1,r3,r4,r6,0.3568,0.3226,0.3206,5000.0
25,r2,r3,r4,r6,0.3656,0.3222,0.3122,5000.0
26,r0,r1,r5,r6,0.5454,0.2264,0.2282,5000.0
27,r0,r2,r5,r6,0.3752,0.3188,0.306,5000.0
28,r1,r2,r5,r6,0.3726,0.3242,0.3032,5000.0
29,r0,r3,r5,r6,0.3598,0.3276,0.3126,5000.0
30,r1,r3,r5,r6,0.3574,0.3314,0.3112,5000.0
31,r2,r3,r5,r6,0.3714,0.3154,0.3132,5000.0
32,r0,r4,r5,r6,0.2436,0.2384,0.518,5000.0
33,r1,r4,r5,r6,0.2366,0.2432,0.5202,5000.0
34,r2,r4,r5,r6,0.2504,0.2306,0.519,5000.0
35,r3,r4,r5,r6,0.241,0.2364,0.5226,5000.0
36,r0,r1,r2,r7,0.5292,0.2292,0.2416,5000.0
37,r0,r1,r3,r7,0.5334,0.229,0.2376,5000.0
38,r0,r2,r3,r7,0.3336,0.3246,0.3418,5000.0
39,r1,r2,r3,r7,0.3402,0.33,0.3298,5000.0
40,r0,r1,r4,r7,0.5544,0.219,0.2266,5000.0
41,r0,r2,r4,r7,0.3646,0.317,0.3184,5000.0
42,r1,r2,r4,r7,0.3732,0.3146,0.3122,5000.0
43,r0,r3,r4,r7,0.3578,0.3174,0.3248,5000.0
44,r1,r3,r4,r7,0.3708,0.3114,0.3178,5000.0
45,r2,r3,r4,r7,0.3712,0.3152,0.3136,5000.0
46,r0,r1,r5,r7,0.5518,0.2188,0.2294,5000.0
47,r0,r2,r5,r7,0.3658,0.3226,0.3116,5000.0
48,r1,r2,r5,r7,0.3702,0.3254,0.3044,5000.0
49,r0,r3,r5,r7,0.3624,0.313,0.3246,5000.0
50,r1,r3,r5,r7,0.3654,0.3252,0.3094,5000.0
51,r2,r3,r5,r7,0.3714,0.3078,0.3208,5000.0
52,r0,r4,r5,r7,0.2338,0.2402,0.526,5000.0
53,r1,r4,r5,r7,0.2316,0.2474,0.521,5000.0
54,r2,r4,r5,r7,0.2488,0.2352,0.516,5000.0
55,r3,r4,r5,r7,0.2402,0.2332,0.5266,5000.0
56,r0,r1,r6,r7,0.548,0.2192,0.2328,5000.0
57,r0,r2,r6,r7,0.3666,0.3116,0.3218,5000.0
58,r1,r2,r6,r7,0.3714,0.3194,0.3092,5000.0
59,r0,r3,r6,r7,0.3616,0.3102,0.3282,5000.0
60,r1,r3,r6,r7,0.3686,0.3202,0.3112,5000.0
61,r2,r3,r6,r7,0.3656,0.3202,0.3142,5000.0
62,r0,r4,r6,r7,0.3382,0.3276,0.3342,5000.0
63,r1,r4,r6,r7,0.3362,0.3364,0.3274,5000.0
64,r2,r4,r6,r7,0.3322,0.3408,0.327,5000.0
65,r3,r4,r6,r7,0.3376,0.336,0.3264,5000.0
66,r0,r5,r6,r7,0.333,0.331,0.336,5000.0
67,r1,r5,r6,r7,0.3378,0.3352,0.327,5000.0
68,r2,r5,r6,r7,0.326,0.3366,0.3374,5000.0
69,r3,r5,r6,r7,0.3358,0.331,0.3332,5000.0
70,r4,r5,r6,r7,0.5168,0.239,0.2442,5000.0
