qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.539,0.2294,0.2316,5000.0
2,r0,r1,r2,r4,0.5322,0.225,0.2428,5000.0
3,r0,r1,r3,r4,0.538,0.2344,0.2276,5000.0
4,r0,r2,r3,r4,0.3208,0.3326,0.3466,5000.0
5,r1,r2,r3,r4,0.3264,0.321,0.3526,5000.0
6,r0,r1,r2,r5,0.532,0.235,0.233,5000.0
7,r0,r1,r3,r5,0.5412,0.2344,0.2244,5000.0
8,r0,r2,r3,r5,0.327,0.3282,0.3448,5000.0
9,r1,r2,r3,r5,0.3286,0.3182,0.3532,5000.0
10,r0,r1,r4,r5,0.6858,0.1618,0.1524,5000.0
11,r0,r2,r4,r5,0.5432,0.2314,0.2254,5000.0
12,r1,r2,r4,r5,0.5492,0.224,0.2268,5000.0
13,r0,r3,r4,r5,0.5512,0.2312,0.2176,5000.0
14,r1,r3,r4,r5,0.5458,0.2302,0.224,5000.0
15,r2,r3,r4,r5,0.554,0.2228,0.2232,5000.0
16,r0,r1,r2,r6,0.5398,0.2316,0.2286,5000.0
17,r0,r1,r3,r6,0.5396,0.2348,0.2256,5000.0
18,r0,r2,r3,r6,0.334,0.3316,0.3344,5000.0
19,r1,r2,r3,r6,0.3294,0.322,0.3486,5000.0
20,r0,r1,r4,r6,0.556,0.2286,0.2154,5000.0
21,r0,r2,r4,r6,0.3452,0.3338,0.321,5000.0
22,r1,r2,r4,r6,0.3552,0.32,0.3248,5000.0
23,r0,r3,r4,r6,0.3476,0.3384,0.314,5000.0
24,r1,r3,r4,r6,0.3474,0.3358,0.3168,5000.0
25,r2,r3,r4,r6,0.3602,0.3316,0.3082,5000.0
26,r0,r1,r5,r6,0.5552,0.2268,0.218,5000.0
27,r0,r2,r5,r6,0.3554,0.3274,0.3172,5000.0
28,r1,r2,r5,r6,0.3532,0.3234,0.3234,5000.0
29,r0,r3,r5,r6,0.3446,0.338,0.3174,5000.0
30,r1,r3,r5,r6,0.3428,0.3344,0.3228,5000.0
31,r2,r3,r5,r6,0.359,0.329,0.312,5000.0
32,r0,r4,r5,r6,0.2364,0.2364,0.5272,5000.0
33,r1,r4,r5,r6,0.2272,0.2346,0.5382,5000.0
34,r2,r4,r5,r6,0.2332,0.2342,0.5326,5000.0
35,r3,r4,r5,r6,0.2266,0.2394,0.534,5000.0
36,r0,r1,r2,r7,0.5268,0.2364,0.2368,5000.0
37,r0,r1,r3,r7,0.5342,0.2394,0.2264,5000.0
38,r0,r2,r3,r7,0.3236,0.3276,0.3488,5000.0
39,r1,r2,r3,r7,0.3256,0.3216,0.3528,5000.0
40,r0,r1,r4,r7,0.546,0.232,0.222,5000.0
41,r0,r2,r4,r7,0.361,0.3182,0.3208,5000.0
42,r1,r2,r4,r7,0.3592,0.3168,0.324,5000.0
43,r0,r3,r4,r7,0.3572,0.3268,0.316,5000.0
44,r1,r3,r4,r7,0.3518,0.3204,0.3278,5000.0
45,r2,r3,r4,r7,0.369,0.3204,0.3106,5000.0
46,r0,r1,r5,r7,0.548,0.2268,0.2252,5000.0
47,r0,r2,r5,r7,0.3534,0.319,0.3276,5000.0
48,r1,r2,r5,r7,0.351,0.32,0.329,5000.0
49,r0,r3,r5,r7,0.3482,0.32,0.3318,5000.0
50,r1,r3,r5,r7,0.346,0.3218,0.3322,5000.0
51,r2,r3,r5,r7,0.3666,0.3212,0.3122,5000.0
52,r0,r4,r5,r7,0.2318,0.233,0.5352,5000.0
53,r1,r4,r5,r7,0.2308,0.2408,0.5284,5000.0
54,r2,r4,r5,r7,0.2388,0.2388,0.5224,5000.0
55,r3,r4,r5,r7,0.2288,0.2438,0.5274,5000.0
56,r0,r1,r6,r7,0.553,0.2284,0.2186,5000.0
57,r0,r2,r6,r7,0.3628,0.3132,0.324,5000.0
58,r1,r2,r6,r7,0.3654,0.311,0.3236,5000.0
59,r0,r3,r6,r7,0.3656,0.3062,0.3282,5000.0
60,r1,r3,r6,r7,0.361,0.313,0.326,5000.0
61,r2,r3,r6,r7,0.3708,0.3118,0.3174,5000.0
62,r0,r4,r6,r7,0.3452,0.3272,0.3276,5000.0
63,r1,r4,r6,r7,0.3398,0.3282,0.332,5000.0
64,r2,r4,r6,r7,0.349,0.3326,0.3184,5000.0
65,r3,r4,r6,r7,0.3348,0.3354,0.3298,5000.0
66,r0,r5,r6,r7,0.3528,0.3168,0.3304,5000.0
67,r1,r5,r6,r7,0.3436,0.3228,0.3336,5000.0
68,r2,r5,r6,r7,0.35,0.3286,0.3214,5000.0
69,r3,r5,r6,r7,0.3516,0.3272,0.3212,5000.0
70,r4,r5,r6,r7,0.5384,0.232,0.2296,5000.0
