qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.5266,0.234,0.2394,5000.0
2,r0,r1,r2,r4,0.5186,0.2392,0.2422,5000.0
3,r0,r1,r3,r4,0.5216,0.2406,0.2378,5000.0
4,r0,r2,r3,r4,0.3312,0.3228,0.346,5000.0
5,r1,r2,r3,r4,0.3372,0.316,0.3468,5000.0
6,r0,r1,r2,r5,0.5146,0.2388,0.2466,5000.0
7,r0,r1,r3,r5,0.521,0.2398,0.2392,5000.0
8,r0,r2,r3,r5,0.3312,0.3228,0.346,5000.0
9,r1,r2,r3,r5,0.3336,0.318,0.3484,5000.0
10,r0,r1,r4,r5,0.6704,0.1634,0.1662,5000.0
11,r0,r2,r4,r5,0.536,0.2252,0.2388,5000.0
12,r1,r2,r4,r5,0.5364,0.2288,0.2348,5000.0
13,r0,r3,r4,r5,0.5352,0.2306,0.2342,5000.0
14,r1,r3,r4,r5,0.5356,0.231,0.2334,5000.0
15,r2,r3,r4,r5,0.5422,0.2294,0.2284,5000.0
16,r0,r1,r2,r6,0.5188,0.2412,0.24,5000.0
17,r0,r1,r3,r6,0.5132,0.2434,0.2434,5000.0
18,r0,r2,r3,r6,0.3296,0.3232,0.3472,5000.0
19,r1,r2,r3,r6,0.3254,0.3268,0.3478,5000.0
20,r0,r1,r4,r6,0.5324,0.2374,0.2302,5000.0
21,r0,r2,r4,r6,0.3512,0.3222,0.3266,5000.0
22,r1,r2,r4,r6,0.353,0.3198,0.3272,5000.0
23,r0,r3,r4,r6,0.3486,0.3196,0.3318,5000.0
24,r1,r3,r4,r6,0.3466,0.3168,0.3366,5000.0
25,r2,r3,r4,r6,0.359,0.3096,0.3314,5000.0
26,r0,r1,r5,r6,0.5338,0.2372,0.229,5000.0
27,r0,r2,r5,r6,0.3606,0.3244,0.315,5000.0
28,r1,r2,r5,r6,0.359,0.3214,0.3196,5000.0
29,r0,r3,r5,r6,0.3494,0.3174,0.3332,5000.0
30,r1,r3,r5,r6,0.3458,0.3214,0.3328,5000.0
31,r2,r3,r5,r6,0.3612,0.3124,0.3264,5000.0
32,r0,r4,r5,r6,0.2474,0.2346,0.518,5000.0
33,r1,r4,r5,r6,0.2388,0.238,0.5232,5000.0
34,r2,r4,r5,r6,0.2446,0.232,0.5234,5000.0
35,r3,r4,r5,r6,0.244,0.2384,0.5176,5000.0
36,r0,r1,r2,r7,0.5144,0.239,0.2466,5000.0
37,r0,r1,r3,r7,0.523,0.2362,0.2408,5000.0
38,r0,r2,r3,r7,0.3376,0.3144,0.348,5000.0
39,r1,r2,r3,r7,0.336,0.3224,0.3416,5000.0
40,r0,r1,r4,r7,0.532,0.2328,0.2352,5000.0
41,r0,r2,r4,r7,0.3518,0.316,0.3322,5000.0
42,r1,r2,r4,r7,0.3518,0.323,0.3252,5000.0
43,r0,r3,r4,r7,0.3418,0.3254,0.3328,5000.0
44,r1,r3,r4,r7,0.338,0.3278,0.3342,5000.0
45,r2,r3,r4,r7,0.3616,0.3148,0.3236,5000.0
46,r0,r1,r5,r7,0.5252,0.2358,0.239,5000.0
47,r0,r2,r5,r7,0.3532,0.321,0.3258,5000.0
48,r1,r2,r5,r7,0.3514,0.3248,0.3238,5000.0
49,r0,r3,r5,r7,0.3388,0.3254,0.3358,5000.0
50,r1,r3,r5,r7,0.343,0.3274,0.3296,5000.0
51,r2,r3,r5,r7,0.3596,0.3218,0.3186,5000.0
52,r0,r4,r5,r7,0.2258,0.2424,0.5318,5000.0
53,r1,r4,r5,r7,0.2312,0.2394,0.5294,5000.0
54,r2,r4,r5,r7,0.2414,0.2396,0.519,5000.0
55,r3,r4,r5,r7,0.2328,0.238,0.5292,5000.0
56,r0,r1,r6,r7,0.5316,0.2296,0.2388,5000.0
57,r0,r2,r6,r7,0.3638,0.3146,0.3216,5000.0
58,r1,r2,r6,r7,0.3596,0.319,0.3214,5000.0
59,r0,r3,r6,r7,0.3486,0.329,0.3224,5000.0
60,r1,r3,r6,r7,0.3526,0.3308,0.3166,5000.0
61,r2,r3,r6,r7,0.365,0.324,0.311,5000.0
62,r0,r4,r6,r7,0.3364,0.3266,0.337,5000.0
63,r1,r4,r6,r7,0.335,0.3304,0.3346,5000.0
64,r2,r4,r6,r7,0.3426,0.334,0.3234,5000.0
65,r3,r4,r6,r7,0.3408,0.322,0.3372,5000.0
66,r0,r5,r6,r7,0.342,0.3152,0.3428,5000.0
67,r1,r5,r6,r7,0.3374,0.3248,0.3378,5000.0
68,r2,r5,r6,r7,0.344,0.325,0.331,5000.0
69,r3,r5,r6,r7,0.3434,0.3196,0.337,5000.0
70,r4,r5,r6,r7,0.5272,0.2326,0.2402,5000.0
