qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.4276520195295162,0.2809587217043941,0.2913892587660897,4506.0
2,r0,r1,r2,r4,0.4175143741707209,0.27775320654577623,0.30473241928350286,4522.0
3,r0,r1,r3,r4,0.49867139061116034,0.2519929140832595,0.24933569530558017,4516.0
4,r0,r2,r3,r4,0.4217223358327653,0.28925244262667577,0.289025221540559,4401.0
5,r1,r2,r3,r4,0.4334618000453412,0.2817955112219451,0.2847426887327137,4411.0
6,r0,r1,r2,r5,0.41275756247259976,0.2805786935554581,0.3066637439719421,4562.0
7,r0,r1,r3,r5,0.5101639344262295,0.2439344262295082,0.2459016393442623,4575.0
8,r0,r2,r3,r5,0.417682251274097,0.27454021715045424,0.3077775315754487,4513.0
9,r1,r2,r3,r5,0.4291417165668663,0.277888667110224,0.29296961632290974,4509.0
10,r0,r1,r4,r5,0.49308452250274426,0.24961580680570802,0.25729967069154774,4555.0
11,r0,r2,r4,r5,0.4108944182918628,0.28737951132033174,0.3017260703878054,4461.0
12,r1,r2,r4,r5,0.4251898168825368,0.28182224207235373,0.29298794104510945,4478.0
13,r0,r3,r4,r5,0.3267148014440433,0.33416064981949456,0.3391245487364621,4432.0
14,r1,r3,r4,r5,0.324373164671335,0.3365710413372487,0.33905579399141633,4427.0
15,r2,r3,r4,r5,0.3266878115088355,0.3371091980063435,0.33620299048482105,4414.0
16,r0,r1,r2,r6,0.42239130434782607,0.2743478260869565,0.3032608695652174,4600.0
17,r0,r1,r3,r6,0.5080891998250984,0.24639265413205072,0.2455181460428509,4574.0
18,r0,r2,r3,r6,0.4169986719787517,0.29305002213368747,0.28995130588756085,4518.0
19,r1,r2,r3,r6,0.4337879454465464,0.2839859216893973,0.2822261328640563,4546.0
20,r0,r1,r4,r6,0.4965111208024422,0.2531617967727867,0.25032708242477103,4586.0
21,r0,r2,r4,r6,0.40525739320920046,0.30974808324205916,0.28499452354874044,4565.0
22,r1,r2,r4,r6,0.42448889865904593,0.29391074961530006,0.281600351725654,4549.0
23,r0,r3,r4,r6,0.3272403031654035,0.3441818992420865,0.32857779759251005,4486.0
24,r1,r3,r4,r6,0.32397504456327986,0.33890374331550804,0.3371212121212121,4488.0
25,r2,r3,r4,r6,0.323943661971831,0.33221551531410687,0.34384082271406213,4473.0
26,r0,r1,r5,r6,0.5107898144151921,0.24751834268450582,0.24169184290030213,4634.0
27,r0,r2,r5,r6,0.42471126607103943,0.3022444977119198,0.27304423621704077,4589.0
28,r1,r2,r5,r6,0.442453033901965,0.28719499028287626,0.27035197581515874,4631.0
29,r0,r3,r5,r6,0.34006586169045006,0.33260153677277715,0.3273326015367728,4555.0
30,r1,r3,r5,r6,0.3409785932721712,0.32481432940148536,0.33420707732634336,4578.0
31,r2,r3,r5,r6,0.34481996907444223,0.3229511817981003,0.3322288491274575,4527.0
32,r0,r4,r5,r6,0.3569682151589242,0.3202933985330073,0.32273838630806845,4499.0
33,r1,r4,r5,r6,0.35447513812154696,0.31646408839779006,0.329060773480663,4525.0
34,r2,r4,r5,r6,0.34901264699356555,0.3135123141779454,0.337475038828489,4507.0
35,r3,r4,r5,r6,0.34659593280282935,0.32427055702917773,0.3291335101679929,4524.0
36,r0,r1,r2,r7,0.4173313214054753,0.2789394266005605,0.3037292519939642,4639.0
37,r0,r1,r3,r7,0.5007557762902181,0.24573526236234075,0.25350896134744116,4631.0
38,r0,r2,r3,r7,0.41853315766359245,0.2867808519982433,0.2946859903381642,4554.0
39,r1,r2,r3,r7,0.43178345339445534,0.2822527832351015,0.28596376337044316,4581.0
40,r0,r1,r4,r7,0.4875675675675676,0.2564324324324324,0.256,4625.0
41,r0,r2,r4,r7,0.40854589056027907,0.302594288205799,0.28885982123392195,4587.0
42,r1,r2,r4,r7,0.4261474874918425,0.2895366543397868,0.2843158581683707,4597.0
43,r0,r3,r4,r7,0.32113731540665635,0.3473661009477628,0.33149658364558077,4537.0
44,r1,r3,r4,r7,0.3206056616194865,0.34408602150537637,0.3353083168751371,4557.0
45,r2,r3,r4,r7,0.3185821224130339,0.3381770145310436,0.3432408630559225,4542.0
46,r0,r1,r5,r7,0.5076098606645231,0.24458735262593784,0.24780278670953912,4665.0
47,r0,r2,r5,r7,0.4205869659041864,0.29628830384117394,0.28312473025463963,4634.0
48,r1,r2,r5,r7,0.4367469879518072,0.2863597246127367,0.2768932874354561,4648.0
49,r0,r3,r5,r7,0.3380527118274886,0.3286865606621651,0.33326072751034636,4591.0
50,r1,r3,r5,r7,0.34055928896596577,0.3271190114892695,0.3323216995447648,4613.0
