qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.4277227722772277,0.28316831683168314,0.2891089108910891,4545.0
2,r0,r1,r2,r4,0.42497793468667255,0.2802294792586055,0.294792586054722,4532.0
3,r0,r1,r3,r4,0.5088222320247022,0.25077194530216146,0.24040582267313632,4534.0
4,r0,r2,r3,r4,0.4233266174166107,0.28408327736736066,0.29259010521602863,4467.0
5,r1,r2,r3,r4,0.4233005366726297,0.2817531305903399,0.2949463327370304,4472.0
6,r0,r1,r2,r5,0.4270447110141767,0.2806979280261723,0.29225736095965105,4585.0
7,r0,r1,r3,r5,0.5162628247107618,0.24317834533944555,0.24055882994979264,4581.0
8,r0,r2,r3,r5,0.4277469478357381,0.27991120976692563,0.2923418423973363,4505.0
9,r1,r2,r3,r5,0.42964269960299956,0.2847375385972651,0.2856197617997353,4534.0
10,r0,r1,r4,r5,0.5110624315443593,0.24293537787513692,0.24600219058050382,4565.0
11,r0,r2,r4,r5,0.42319542253521125,0.285431338028169,0.2913732394366197,4544.0
12,r1,r2,r4,r5,0.43424536628420124,0.28640776699029125,0.2793468667255075,4532.0
13,r0,r3,r4,r5,0.33355855855855854,0.3364864864864865,0.32995495495495497,4440.0
14,r1,r3,r4,r5,0.3297321629529597,0.34076074724285393,0.32950708980418636,4443.0
15,r2,r3,r4,r5,0.3386660657954033,0.3316809373591708,0.32965299684542587,4438.0
16,r0,r1,r2,r6,0.4188108108108108,0.2903783783783784,0.29081081081081084,4625.0
17,r0,r1,r3,r6,0.5035783994795056,0.25157232704402516,0.24484927347646931,4611.0
18,r0,r2,r3,r6,0.4217582417582418,0.2815384615384615,0.2967032967032967,4550.0
19,r1,r2,r3,r6,0.4234828496042216,0.28100263852242746,0.2955145118733509,4548.0
20,r0,r1,r4,r6,0.508942038353803,0.2368024132730015,0.2542555483731954,4641.0
21,r0,r2,r4,r6,0.43158581683706765,0.27887752882314554,0.2895366543397868,4597.0
22,r1,r2,r4,r6,0.4307050296507797,0.2875027454425653,0.28179222490665495,4553.0
23,r0,r3,r4,r6,0.3399690333996903,0.3196195531961955,0.3404114134041141,4521.0
24,r1,r3,r4,r6,0.3321340229368113,0.32943557454463684,0.33843040251855183,4447.0
25,r2,r3,r4,r6,0.342386464826358,0.3250222617987533,0.3325912733748887,4492.0
26,r0,r1,r5,r6,0.5148364739008013,0.23911630929174787,0.24604721680745073,4617.0
27,r0,r2,r5,r6,0.4422449423537089,0.2723515336088754,0.2854035240374157,4597.0
28,r1,r2,r5,r6,0.4420824295010846,0.27440347071583515,0.2835140997830803,4610.0
29,r0,r3,r5,r6,0.3451698279664755,0.31363034847816496,0.3411998235553595,4534.0
30,r1,r3,r5,r6,0.34346103038309117,0.3188022897402025,0.3377366798767063,4542.0
31,r2,r3,r5,r6,0.3517287234042553,0.31981382978723405,0.32845744680851063,4512.0
32,r0,r4,r5,r6,0.3399602385685885,0.32273028495692513,0.3373094764744864,4527.0
33,r1,r4,r5,r6,0.3456680700199424,0.3263904276534456,0.327941502326612,4513.0
34,r2,r4,r5,r6,0.33973509933774837,0.33090507726269314,0.3293598233995585,4530.0
35,r3,r4,r5,r6,0.34665178571428573,0.328125,0.32522321428571427,4480.0
36,r0,r1,r2,r7,0.4159654800431499,0.2895361380798274,0.29449838187702265,4635.0
