qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.8884,0.0542,0.0574,5000.0
2,r0,r1,r2,r4,0.8906,0.0538,0.0556,5000.0
3,r0,r1,r3,r4,0.8966,0.0506,0.0528,5000.0
4,r0,r2,r3,r4,0.3184,0.3046,0.377,5000.0
5,r1,r2,r3,r4,0.3206,0.3062,0.3732,5000.0
6,r0,r1,r2,r5,0.8892,0.054,0.0568,5000.0
7,r0,r1,r3,r5,0.895,0.0512,0.0538,5000.0
8,r0,r2,r3,r5,0.315,0.3076,0.3774,5000.0
9,r1,r2,r3,r5,0.3172,0.3086,0.3742,5000.0
10,r0,r1,r4,r5,0.9888,0.0052,0.006,5000.0
11,r0,r2,r4,r5,0.909,0.0448,0.0462,5000.0
12,r1,r2,r4,r5,0.9086,0.0452,0.0462,5000.0
13,r0,r3,r4,r5,0.9058,0.0442,0.05,5000.0
14,r1,r3,r4,r5,0.9074,0.0442,0.0484,5000.0
15,r2,r3,r4,r5,0.9028,0.0468,0.0504,5000.0
16,r0,r1,r2,r6,0.886,0.0528,0.0612,5000.0
17,r0,r1,r3,r6,0.8954,0.0506,0.054,5000.0
18,r0,r2,r3,r6,0.321,0.3142,0.3648,5000.0
19,r1,r2,r3,r6,0.3246,0.3166,0.3588,5000.0
20,r0,r1,r4,r6,0.91,0.0404,0.0496,5000.0
21,r0,r2,r4,r6,0.3868,0.3176,0.2956,5000.0
22,r1,r2,r4,r6,0.3882,0.3194,0.2924,5000.0
23,r0,r3,r4,r6,0.3856,0.3164,0.298,5000.0
24,r1,r3,r4,r6,0.3872,0.3196,0.2932,5000.0
25,r2,r3,r4,r6,0.4156,0.292,0.2924,5000.0
26,r0,r1,r5,r6,0.909,0.0406,0.0504,5000.0
27,r0,r2,r5,r6,0.381,0.3216,0.2974,5000.0
28,r1,r2,r5,r6,0.3846,0.3228,0.2926,5000.0
29,r0,r3,r5,r6,0.3822,0.3204,0.2974,5000.0
30,r1,r3,r5,r6,0.3842,0.323,0.2928,5000.0
31,r2,r3,r5,r6,0.4146,0.2942,0.2912,5000.0
32,r0,r4,r5,r6,0.0512,0.0602,0.8886,5000.0
33,r1,r4,r5,r6,0.0518,0.0594,0.8888,5000.0
34,r2,r4,r5,r6,0.0568,0.0576,0.8856,5000.0
35,r3,r4,r5,r6,0.0558,0.0582,0.886,5000.0
36,r0,r1,r2,r7,0.8876,0.0544,0.058,5000.0
37,r0,r1,r3,r7,0.8908,0.0544,0.0548,5000.0
38,r0,r2,r3,r7,0.322,0.3152,0.3628,5000.0
39,r1,r2,r3,r7,0.323,0.3174,0.3596,5000.0
40,r0,r1,r4,r7,0.9096,0.0434,0.047,5000.0
41,r0,r2,r4,r7,0.389,0.319,0.292,5000.0
42,r1,r2,r4,r7,0.3906,0.3182,0.2912,5000.0
43,r0,r3,r4,r7,0.3832,0.312,0.3048,5000.0
44,r1,r3,r4,r7,0.3826,0.315,0.3024,5000.0
45,r2,r3,r4,r7,0.4142,0.2882,0.2976,5000.0
46,r0,r1,r5,r7,0.9096,0.0434,0.047,5000.0
47,r0,r2,r5,r7,0.3882,0.3178,0.294,5000.0
48,r1,r2,r5,r7,0.392,0.3158,0.2922,5000.0
49,r0,r3,r5,r7,0.3864,0.3138,0.2998,5000.0
50,r1,r3,r5,r7,0.3854,0.3154,0.2992,5000.0
51,r2,r3,r5,r7,0.4162,0.2912,0.2926,5000.0
52,r0,r4,r5,r7,0.0548,0.0544,0.8908,5000.0
53,r1,r4,r5,r7,0.0552,0.054,0.8908,5000.0
54,r2,r4,r5,r7,0.0624,0.058,0.8796,5000.0
55,r3,r4,r5,r7,0.0576,0.0558,0.8866,5000.0
56,r0,r1,r6,r7,0.9028,0.0506,0.0466,5000.0
57,r0,r2,r6,r7,0.402,0.2996,0.2984,5000.0
58,r1,r2,r6,r7,0.4084,0.295,0.2966,5000.0
59,r0,r3,r6,r7,0.4042,0.2958,0.3,5000.0
60,r1,r3,r6,r7,0.4068,0.2922,0.301,5000.0
61,r2,r3,r6,r7,0.4242,0.287,0.2888,5000.0
62,r0,r4,r6,r7,0.3744,0.3098,0.3158,5000.0
63,r1,r4,r6,r7,0.3806,0.306,0.3134,5000.0
64,r2,r4,r6,r7,0.3602,0.3254,0.3144,5000.0
65,r3,r4,r6,r7,0.368,0.3164,0.3156,5000.0
66,r0,r5,r6,r7,0.3754,0.311,0.3136,5000.0
67,r1,r5,r6,r7,0.3798,0.3084,0.3118,5000.0
68,r2,r5,r6,r7,0.3604,0.327,0.3126,5000.0
69,r3,r5,r6,r7,0.3656,0.3198,0.3146,5000.0
70,r4,r5,r6,r7,0.8816,0.0608,0.0576,5000.0
