qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.8868,0.061,0.0522,5000.0
2,r0,r1,r2,r4,0.895,0.055,0.05,5000.0
3,r0,r1,r3,r4,0.8922,0.0532,0.0546,5000.0
4,r0,r2,r3,r4,0.307,0.3146,0.3784,5000.0
5,r1,r2,r3,r4,0.306,0.316,0.378,5000.0
6,r0,r1,r2,r5,0.895,0.0548,0.0502,5000.0
7,r0,r1,r3,r5,0.8912,0.053,0.0558,5000.0
8,r0,r2,r3,r5,0.3072,0.3144,0.3784,5000.0
9,r1,r2,r3,r5,0.3056,0.3166,0.3778,5000.0
10,r0,r1,r4,r5,0.9914,0.0038,0.0048,5000.0
11,r0,r2,r4,r5,0.9172,0.0428,0.04,5000.0
12,r1,r2,r4,r5,0.917,0.0432,0.0398,5000.0
13,r0,r3,r4,r5,0.9154,0.0436,0.041,5000.0
14,r1,r3,r4,r5,0.9156,0.0436,0.0408,5000.0
15,r2,r3,r4,r5,0.9074,0.0452,0.0474,5000.0
16,r0,r1,r2,r6,0.8852,0.0572,0.0576,5000.0
17,r0,r1,r3,r6,0.882,0.0558,0.0622,5000.0
18,r0,r2,r3,r6,0.3198,0.3248,0.3554,5000.0
19,r1,r2,r3,r6,0.3224,0.3254,0.3522,5000.0
20,r0,r1,r4,r6,0.9144,0.0404,0.0452,5000.0
21,r0,r2,r4,r6,0.3828,0.3216,0.2956,5000.0
22,r1,r2,r4,r6,0.3844,0.3226,0.293,5000.0
23,r0,r3,r4,r6,0.3856,0.3214,0.293,5000.0
24,r1,r3,r4,r6,0.3882,0.3206,0.2912,5000.0
25,r2,r3,r4,r6,0.4074,0.2928,0.2998,5000.0
26,r0,r1,r5,r6,0.9154,0.0398,0.0448,5000.0
27,r0,r2,r5,r6,0.3806,0.3206,0.2988,5000.0
28,r1,r2,r5,r6,0.3826,0.322,0.2954,5000.0
29,r0,r3,r5,r6,0.3872,0.3186,0.2942,5000.0
30,r1,r3,r5,r6,0.3914,0.3172,0.2914,5000.0
31,r2,r3,r5,r6,0.412,0.2898,0.2982,5000.0
32,r0,r4,r5,r6,0.051,0.053,0.896,5000.0
33,r1,r4,r5,r6,0.0524,0.0526,0.895,5000.0
34,r2,r4,r5,r6,0.0558,0.0564,0.8878,5000.0
35,r3,r4,r5,r6,0.0578,0.056,0.8862,5000.0
36,r0,r1,r2,r7,0.8818,0.0614,0.0568,5000.0
37,r0,r1,r3,r7,0.8792,0.0584,0.0624,5000.0
38,r0,r2,r3,r7,0.3178,0.3206,0.3616,5000.0
39,r1,r2,r3,r7,0.3174,0.3228,0.3598,5000.0
40,r0,r1,r4,r7,0.904,0.0466,0.0494,5000.0
41,r0,r2,r4,r7,0.3762,0.3194,0.3044,5000.0
42,r1,r2,r4,r7,0.373,0.3192,0.3078,5000.0
43,r0,r3,r4,r7,0.3826,0.3174,0.3,5000.0
44,r1,r3,r4,r7,0.3822,0.321,0.2968,5000.0
45,r2,r3,r4,r7,0.4088,0.2974,0.2938,5000.0
46,r0,r1,r5,r7,0.9042,0.046,0.0498,5000.0
47,r0,r2,r5,r7,0.3788,0.3178,0.3034,5000.0
48,r1,r2,r5,r7,0.3766,0.3172,0.3062,5000.0
49,r0,r3,r5,r7,0.3838,0.3174,0.2988,5000.0
50,r1,r3,r5,r7,0.3852,0.3198,0.295,5000.0
51,r2,r3,r5,r7,0.4098,0.2994,0.2908,5000.0
52,r0,r4,r5,r7,0.0464,0.0496,0.904,5000.0
53,r1,r4,r5,r7,0.047,0.0482,0.9048,5000.0
54,r2,r4,r5,r7,0.0502,0.0538,0.896,5000.0
55,r3,r4,r5,r7,0.0508,0.0536,0.8956,5000.0
56,r0,r1,r6,r7,0.9038,0.0484,0.0478,5000.0
57,r0,r2,r6,r7,0.3962,0.2966,0.3072,5000.0
58,r1,r2,r6,r7,0.3952,0.2936,0.3112,5000.0
59,r0,r3,r6,r7,0.402,0.2934,0.3046,5000.0
60,r1,r3,r6,r7,0.4032,0.2916,0.3052,5000.0
61,r2,r3,r6,r7,0.4104,0.2938,0.2958,5000.0
62,r0,r4,r6,r7,0.3656,0.31,0.3244,5000.0
63,r1,r4,r6,r7,0.3674,0.308,0.3246,5000.0
64,r2,r4,r6,r7,0.3516,0.3258,0.3226,5000.0
65,r3,r4,r6,r7,0.3502,0.3244,0.3254,5000.0
66,r0,r5,r6,r7,0.3668,0.3096,0.3236,5000.0
67,r1,r5,r6,r7,0.3672,0.3082,0.3246,5000.0
68,r2,r5,r6,r7,0.3512,0.3256,0.3232,5000.0
69,r3,r5,r6,r7,0.3474,0.3232,0.3294,5000.0
70,r4,r5,r6,r7,0.8904,0.052,0.0576,5000.0
