qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.8844,0.0552,0.0604,5000.0
2,r0,r1,r2,r4,0.8926,0.0508,0.0566,5000.0
3,r0,r1,r3,r4,0.8924,0.0536,0.054,5000.0
4,r0,r2,r3,r4,0.3116,0.3064,0.382,5000.0
5,r1,r2,r3,r4,0.319,0.3032,0.3778,5000.0
6,r0,r1,r2,r5,0.891,0.0526,0.0564,5000.0
7,r0,r1,r3,r5,0.8906,0.0554,0.054,5000.0
8,r0,r2,r3,r5,0.3136,0.306,0.3804,5000.0
9,r1,r2,r3,r5,0.3184,0.3036,0.378,5000.0
10,r0,r1,r4,r5,0.9884,0.007,0.0046,5000.0
11,r0,r2,r4,r5,0.9056,0.0494,0.045,5000.0
12,r1,r2,r4,r5,0.9072,0.0472,0.0456,5000.0
13,r0,r3,r4,r5,0.9062,0.0512,0.0426,5000.0
14,r1,r3,r4,r5,0.9082,0.0484,0.0434,5000.0
15,r2,r3,r4,r5,0.9034,0.0492,0.0474,5000.0
16,r0,r1,r2,r6,0.8814,0.0572,0.0614,5000.0
17,r0,r1,r3,r6,0.8828,0.059,0.0582,5000.0
18,r0,r2,r3,r6,0.3222,0.3188,0.359,5000.0
19,r1,r2,r3,r6,0.3258,0.3186,0.3556,5000.0
20,r0,r1,r4,r6,0.9016,0.0498,0.0486,5000.0
21,r0,r2,r4,r6,0.3714,0.3314,0.2972,5000.0
22,r1,r2,r4,r6,0.374,0.33,0.296,5000.0
23,r0,r3,r4,r6,0.3742,0.3374,0.2884,5000.0
24,r1,r3,r4,r6,0.3752,0.3372,0.2876,5000.0
25,r2,r3,r4,r6,0.3986,0.3078,0.2936,5000.0
26,r0,r1,r5,r6,0.9004,0.0496,0.05,5000.0
27,r0,r2,r5,r6,0.3746,0.3276,0.2978,5000.0
28,r1,r2,r5,r6,0.3774,0.3268,0.2958,5000.0
29,r0,r3,r5,r6,0.378,0.3348,0.2872,5000.0
30,r1,r3,r5,r6,0.3784,0.336,0.2856,5000.0
31,r2,r3,r5,r6,0.4016,0.3066,0.2918,5000.0
32,r0,r4,r5,r6,0.0578,0.0526,0.8896,5000.0
33,r1,r4,r5,r6,0.0564,0.0532,0.8904,5000.0
34,r2,r4,r5,r6,0.0566,0.0568,0.8866,5000.0
35,r3,r4,r5,r6,0.0608,0.0592,0.88,5000.0
36,r0,r1,r2,r7,0.8812,0.058,0.0608,5000.0
37,r0,r1,r3,r7,0.887,0.057,0.056,5000.0
38,r0,r2,r3,r7,0.3316,0.3138,0.3546,5000.0
39,r1,r2,r3,r7,0.3338,0.3098,0.3564,5000.0
40,r0,r1,r4,r7,0.9032,0.0504,0.0464,5000.0
41,r0,r2,r4,r7,0.3792,0.3278,0.293,5000.0
42,r1,r2,r4,r7,0.3838,0.3214,0.2948,5000.0
43,r0,r3,r4,r7,0.377,0.3342,0.2888,5000.0
44,r1,r3,r4,r7,0.375,0.3336,0.2914,5000.0
45,r2,r3,r4,r7,0.4002,0.3094,0.2904,5000.0
46,r0,r1,r5,r7,0.904,0.0494,0.0466,5000.0
47,r0,r2,r5,r7,0.3822,0.3246,0.2932,5000.0
48,r1,r2,r5,r7,0.385,0.3196,0.2954,5000.0
49,r0,r3,r5,r7,0.3808,0.3328,0.2864,5000.0
50,r1,r3,r5,r7,0.3778,0.3336,0.2886,5000.0
51,r2,r3,r5,r7,0.3992,0.3124,0.2884,5000.0
52,r0,r4,r5,r7,0.0586,0.0526,0.8888,5000.0
53,r1,r4,r5,r7,0.0558,0.0534,0.8908,5000.0
54,r2,r4,r5,r7,0.0524,0.0588,0.8888,5000.0
55,r3,r4,r5,r7,0.054,0.0552,0.8908,5000.0
56,r0,r1,r6,r7,0.8938,0.0526,0.0536,5000.0
57,r0,r2,r6,r7,0.3984,0.2986,0.303,5000.0
58,r1,r2,r6,r7,0.4028,0.2946,0.3026,5000.0
59,r0,r3,r6,r7,0.3896,0.311,0.2994,5000.0
60,r1,r3,r6,r7,0.389,0.3098,0.3012,5000.0
61,r2,r3,r6,r7,0.4052,0.306,0.2888,5000.0
62,r0,r4,r6,r7,0.367,0.3178,0.3152,5000.0
63,r1,r4,r6,r7,0.3648,0.3166,0.3186,5000.0
64,r2,r4,r6,r7,0.345,0.331,0.324,5000.0
65,r3,r4,r6,r7,0.3358,0.3366,0.3276,5000.0
66,r0,r5,r6,r7,0.3658,0.3182,0.316,5000.0
67,r1,r5,r6,r7,0.365,0.3156,0.3194,5000.0
68,r2,r5,r6,r7,0.3502,0.3278,0.322,5000.0
69,r3,r5,r6,r7,0.3376,0.3334,0.329,5000.0
70,r4,r5,r6,r7,0.8838,0.0568,0.0594,5000.0
