qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.8946,0.0544,0.051,5000.0
2,r0,r1,r2,r4,0.8966,0.0532,0.0502,5000.0
3,r0,r1,r3,r4,0.8972,0.049,0.0538,5000.0
4,r0,r2,r3,r4,0.3104,0.3018,0.3878,5000.0
5,r1,r2,r3,r4,0.3116,0.3034,0.385,5000.0
6,r0,r1,r2,r5,0.8972,0.0536,0.0492,5000.0
7,r0,r1,r3,r5,0.8968,0.0494,0.0538,5000.0
8,r0,r2,r3,r5,0.3088,0.306,0.3852,5000.0
9,r1,r2,r3,r5,0.3098,0.307,0.3832,5000.0
10,r0,r1,r4,r5,0.9896,0.0046,0.0058,5000.0
11,r0,r2,r4,r5,0.9128,0.0434,0.0438,5000.0
12,r1,r2,r4,r5,0.913,0.0434,0.0436,5000.0
13,r0,r3,r4,r5,0.911,0.043,0.046,5000.0
14,r1,r3,r4,r5,0.913,0.0428,0.0442,5000.0
15,r2,r3,r4,r5,0.9084,0.0452,0.0464,5000.0
16,r0,r1,r2,r6,0.8916,0.054,0.0544,5000.0
17,r0,r1,r3,r6,0.8916,0.0526,0.0558,5000.0
18,r0,r2,r3,r6,0.3106,0.3206,0.3688,5000.0
19,r1,r2,r3,r6,0.3092,0.3204,0.3704,5000.0
20,r0,r1,r4,r6,0.908,0.046,0.046,5000.0
21,r0,r2,r4,r6,0.3834,0.3172,0.2994,5000.0
22,r1,r2,r4,r6,0.3816,0.317,0.3014,5000.0
23,r0,r3,r4,r6,0.3822,0.3152,0.3026,5000.0
24,r1,r3,r4,r6,0.3836,0.3156,0.3008,5000.0
25,r2,r3,r4,r6,0.4132,0.292,0.2948,5000.0
26,r0,r1,r5,r6,0.9096,0.0444,0.046,5000.0
27,r0,r2,r5,r6,0.3798,0.3158,0.3044,5000.0
28,r1,r2,r5,r6,0.378,0.3166,0.3054,5000.0
29,r0,r3,r5,r6,0.38,0.3168,0.3032,5000.0
30,r1,r3,r5,r6,0.3816,0.3174,0.301,5000.0
31,r2,r3,r5,r6,0.4086,0.2934,0.298,5000.0
32,r0,r4,r5,r6,0.0456,0.0586,0.8958,5000.0
33,r1,r4,r5,r6,0.0462,0.057,0.8968,5000.0
34,r2,r4,r5,r6,0.0508,0.057,0.8922,5000.0
35,r3,r4,r5,r6,0.0498,0.0584,0.8918,5000.0
36,r0,r1,r2,r7,0.8908,0.054,0.0552,5000.0
37,r0,r1,r3,r7,0.8934,0.051,0.0556,5000.0
38,r0,r2,r3,r7,0.3212,0.3094,0.3694,5000.0
39,r1,r2,r3,r7,0.3228,0.3098,0.3674,5000.0
40,r0,r1,r4,r7,0.9072,0.0442,0.0486,5000.0
41,r0,r2,r4,r7,0.3778,0.3218,0.3004,5000.0
42,r1,r2,r4,r7,0.3784,0.321,0.3006,5000.0
43,r0,r3,r4,r7,0.3692,0.3252,0.3056,5000.0
44,r1,r3,r4,r7,0.3714,0.327,0.3016,5000.0
45,r2,r3,r4,r7,0.4148,0.2942,0.291,5000.0
46,r0,r1,r5,r7,0.9086,0.0438,0.0476,5000.0
47,r0,r2,r5,r7,0.377,0.3202,0.3028,5000.0
48,r1,r2,r5,r7,0.3774,0.3194,0.3032,5000.0
49,r0,r3,r5,r7,0.3722,0.324,0.3038,5000.0
50,r1,r3,r5,r7,0.3738,0.3268,0.2994,5000.0
51,r2,r3,r5,r7,0.4104,0.2962,0.2934,5000.0
52,r0,r4,r5,r7,0.0516,0.0508,0.8976,5000.0
53,r1,r4,r5,r7,0.0526,0.0506,0.8968,5000.0
54,r2,r4,r5,r7,0.0546,0.053,0.8924,5000.0
55,r3,r4,r5,r7,0.0532,0.0542,0.8926,5000.0
56,r0,r1,r6,r7,0.9036,0.048,0.0484,5000.0
57,r0,r2,r6,r7,0.3938,0.3022,0.304,5000.0
58,r1,r2,r6,r7,0.3944,0.302,0.3036,5000.0
59,r0,r3,r6,r7,0.3972,0.3036,0.2992,5000.0
60,r1,r3,r6,r7,0.4002,0.3046,0.2952,5000.0
61,r2,r3,r6,r7,0.4176,0.2998,0.2826,5000.0
62,r0,r4,r6,r7,0.3704,0.3148,0.3148,5000.0
63,r1,r4,r6,r7,0.3716,0.3182,0.3102,5000.0
64,r2,r4,r6,r7,0.3516,0.3266,0.3218,5000.0
65,r3,r4,r6,r7,0.355,0.3268,0.3182,5000.0
66,r0,r5,r6,r7,0.3728,0.3162,0.311,5000.0
67,r1,r5,r6,r7,0.374,0.3186,0.3074,5000.0
68,r2,r5,r6,r7,0.3544,0.3242,0.3214,5000.0
69,r3,r5,r6,r7,0.3568,0.3256,0.3176,5000.0
70,r4,r5,r6,r7,0.885,0.061,0.054,5000.0
