qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.421,0.291,0.288,5000.0
2,r0,r1,r2,r4,0.4222,0.2896,0.2882,5000.0
3,r0,r1,r3,r4,0.4998,0.2526,0.2476,5000.0
4,r0,r2,r3,r4,0.4164,0.2934,0.2902,5000.0
5,r1,r2,r3,r4,0.4172,0.2882,0.2946,5000.0
6,r0,r1,r2,r5,0.4216,0.2924,0.286,5000.0
7,r0,r1,r3,r5,0.4932,0.2608,0.246,5000.0
8,r0,r2,r3,r5,0.418,0.295,0.287,5000.0
9,r1,r2,r3,r5,0.4112,0.2906,0.2982,5000.0
10,r0,r1,r4,r5,0.494,0.257,0.249,5000.0
11,r0,r2,r4,r5,0.4162,0.3024,0.2814,5000.0
12,r1,r2,r4,r5,0.4144,0.2922,0.2934,5000.0
13,r0,r3,r4,r5,0.3406,0.3328,0.3266,5000.0
14,r1,r3,r4,r5,0.3396,0.3312,0.3292,5000.0
15,r2,r3,r4,r5,0.339,0.3246,0.3364,5000.0
16,r0,r1,r2,r6,0.4214,0.2932,0.2854,5000.0
17,r0,r1,r3,r6,0.4986,0.2568,0.2446,5000.0
18,r0,r2,r3,r6,0.4164,0.297,0.2866,5000.0
19,r1,r2,r3,r6,0.413,0.2896,0.2974,5000.0
20,r0,r1,r4,r6,0.4992,0.2512,0.2496,5000.0
21,r0,r2,r4,r6,0.425,0.2956,0.2794,5000.0
22,r1,r2,r4,r6,0.421,0.2934,0.2856,5000.0
23,r0,r3,r4,r6,0.3442,0.33,0.3258,5000.0
24,r1,r3,r4,r6,0.3426,0.3324,0.325,5000.0
25,r2,r3,r4,r6,0.345,0.3266,0.3284,5000.0
26,r0,r1,r5,r6,0.5022,0.2446,0.2532,5000.0
27,r0,r2,r5,r6,0.4292,0.281,0.2898,5000.0
28,r1,r2,r5,r6,0.4172,0.2956,0.2872,5000.0
29,r0,r3,r5,r6,0.3544,0.3254,0.3202,5000.0
30,r1,r3,r5,r6,0.3426,0.3298,0.3276,5000.0
31,r2,r3,r5,r6,0.344,0.3296,0.3264,5000.0
32,r0,r4,r5,r6,0.3408,0.332,0.3272,5000.0
33,r1,r4,r5,r6,0.3416,0.3372,0.3212,5000.0
34,r2,r4,r5,r6,0.3344,0.3366,0.329,5000.0
35,r3,r4,r5,r6,0.3408,0.326,0.3332,5000.0
36,r0,r1,r2,r7,0.4226,0.2852,0.2922,5000.0
37,r0,r1,r3,r7,0.492,0.2582,0.2498,5000.0
38,r0,r2,r3,r7,0.4132,0.3028,0.284,5000.0
39,r1,r2,r3,r7,0.4128,0.2974,0.2898,5000.0
40,r0,r1,r4,r7,0.5032,0.244,0.2528,5000.0
41,r0,r2,r4,r7,0.4258,0.2874,0.2868,5000.0
42,r1,r2,r4,r7,0.4242,0.2902,0.2856,5000.0
43,r0,r3,r4,r7,0.3438,0.3278,0.3284,5000.0
44,r1,r3,r4,r7,0.3466,0.3328,0.3206,5000.0
45,r2,r3,r4,r7,0.3428,0.3328,0.3244,5000.0
46,r0,r1,r5,r7,0.5008,0.2462,0.253,5000.0
47,r0,r2,r5,r7,0.4274,0.2778,0.2948,5000.0
48,r1,r2,r5,r7,0.4198,0.2876,0.2926,5000.0
49,r0,r3,r5,r7,0.3566,0.3214,0.322,5000.0
50,r1,r3,r5,r7,0.3488,0.3318,0.3194,5000.0
51,r2,r3,r5,r7,0.3486,0.336,0.3154,5000.0
52,r0,r4,r5,r7,0.3414,0.3336,0.325,5000.0
53,r1,r4,r5,r7,0.3442,0.3344,0.3214,5000.0
54,r2,r4,r5,r7,0.337,0.3428,0.3202,5000.0
55,r3,r4,r5,r7,0.342,0.3272,0.3308,5000.0
56,r0,r1,r6,r7,0.5704,0.2062,0.2234,5000.0
57,r0,r2,r6,r7,0.5086,0.2408,0.2506,5000.0
58,r1,r2,r6,r7,0.4964,0.2562,0.2474,5000.0
59,r0,r3,r6,r7,0.4422,0.2712,0.2866,5000.0
60,r1,r3,r6,r7,0.4384,0.2864,0.2752,5000.0
61,r2,r3,r6,r7,0.4382,0.282,0.2798,5000.0
62,r0,r4,r6,r7,0.427,0.2866,0.2864,5000.0
63,r1,r4,r6,r7,0.428,0.2922,0.2798,5000.0
64,r2,r4,r6,r7,0.4248,0.2926,0.2826,5000.0
65,r3,r4,r6,r7,0.4304,0.283,0.2866,5000.0
66,r0,r5,r6,r7,0.4162,0.2912,0.2926,5000.0
67,r1,r5,r6,r7,0.4284,0.2928,0.2788,5000.0
68,r2,r5,r6,r7,0.4286,0.293,0.2784,5000.0
69,r3,r5,r6,r7,0.4198,0.296,0.2842,5000.0
70,r4,r5,r6,r7,0.4158,0.295,0.2892,5000.0
