qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.4166,0.2892,0.2942,5000.0
2,r0,r1,r2,r4,0.4182,0.292,0.2898,5000.0
3,r0,r1,r3,r4,0.4954,0.2534,0.2512,5000.0
4,r0,r2,r3,r4,0.4252,0.2882,0.2866,5000.0
5,r1,r2,r3,r4,0.42,0.287,0.293,5000.0
6,r0,r1,r2,r5,0.4234,0.2916,0.285,5000.0
7,r0,r1,r3,r5,0.49,0.2586,0.2514,5000.0
8,r0,r2,r3,r5,0.4204,0.2914,0.2882,5000.0
9,r1,r2,r3,r5,0.4168,0.2912,0.292,5000.0
10,r0,r1,r4,r5,0.4968,0.2532,0.25,5000.0
11,r0,r2,r4,r5,0.4194,0.2954,0.2852,5000.0
12,r1,r2,r4,r5,0.4118,0.2992,0.289,5000.0
13,r0,r3,r4,r5,0.3384,0.3308,0.3308,5000.0
14,r1,r3,r4,r5,0.3362,0.3346,0.3292,5000.0
15,r2,r3,r4,r5,0.339,0.3274,0.3336,5000.0
16,r0,r1,r2,r6,0.422,0.2948,0.2832,5000.0
17,r0,r1,r3,r6,0.5062,0.253,0.2408,5000.0
18,r0,r2,r3,r6,0.4244,0.2956,0.28,5000.0
19,r1,r2,r3,r6,0.4246,0.289,0.2864,5000.0
20,r0,r1,r4,r6,0.4978,0.2494,0.2528,5000.0
21,r0,r2,r4,r6,0.4214,0.2916,0.287,5000.0
22,r1,r2,r4,r6,0.4174,0.2964,0.2862,5000.0
23,r0,r3,r4,r6,0.3388,0.341,0.3202,5000.0
24,r1,r3,r4,r6,0.3354,0.3386,0.326,5000.0
25,r2,r3,r4,r6,0.3346,0.3448,0.3206,5000.0
26,r0,r1,r5,r6,0.5048,0.2478,0.2474,5000.0
27,r0,r2,r5,r6,0.4346,0.2814,0.284,5000.0
28,r1,r2,r5,r6,0.4208,0.2894,0.2898,5000.0
29,r0,r3,r5,r6,0.3516,0.3302,0.3182,5000.0
30,r1,r3,r5,r6,0.3454,0.3332,0.3214,5000.0
31,r2,r3,r5,r6,0.3428,0.3376,0.3196,5000.0
32,r0,r4,r5,r6,0.344,0.3358,0.3202,5000.0
33,r1,r4,r5,r6,0.35,0.3314,0.3186,5000.0
34,r2,r4,r5,r6,0.3422,0.3346,0.3232,5000.0
35,r3,r4,r5,r6,0.3402,0.3256,0.3342,5000.0
36,r0,r1,r2,r7,0.4242,0.289,0.2868,5000.0
37,r0,r1,r3,r7,0.5056,0.2456,0.2488,5000.0
38,r0,r2,r3,r7,0.4258,0.2884,0.2858,5000.0
39,r1,r2,r3,r7,0.426,0.2878,0.2862,5000.0
40,r0,r1,r4,r7,0.4996,0.2488,0.2516,5000.0
41,r0,r2,r4,r7,0.4278,0.292,0.2802,5000.0
42,r1,r2,r4,r7,0.4252,0.292,0.2828,5000.0
43,r0,r3,r4,r7,0.3422,0.3382,0.3196,5000.0
44,r1,r3,r4,r7,0.3406,0.3392,0.3202,5000.0
45,r2,r3,r4,r7,0.3434,0.3358,0.3208,5000.0
46,r0,r1,r5,r7,0.508,0.2432,0.2488,5000.0
47,r0,r2,r5,r7,0.433,0.2848,0.2822,5000.0
48,r1,r2,r5,r7,0.4258,0.2896,0.2846,5000.0
49,r0,r3,r5,r7,0.3516,0.3302,0.3182,5000.0
50,r1,r3,r5,r7,0.3484,0.3306,0.321,5000.0
51,r2,r3,r5,r7,0.3466,0.3326,0.3208,5000.0
52,r0,r4,r5,r7,0.3474,0.3348,0.3178,5000.0
53,r1,r4,r5,r7,0.3526,0.3278,0.3196,5000.0
54,r2,r4,r5,r7,0.3394,0.3368,0.3238,5000.0
55,r3,r4,r5,r7,0.3416,0.323,0.3354,5000.0
56,r0,r1,r6,r7,0.5784,0.2052,0.2164,5000.0
57,r0,r2,r6,r7,0.5074,0.2438,0.2488,5000.0
58,r1,r2,r6,r7,0.5032,0.248,0.2488,5000.0
59,r0,r3,r6,r7,0.4302,0.2812,0.2886,5000.0
60,r1,r3,r6,r7,0.4282,0.2876,0.2842,5000.0
61,r2,r3,r6,r7,0.421,0.292,0.287,5000.0
62,r0,r4,r6,r7,0.4376,0.2808,0.2816,5000.0
63,r1,r4,r6,r7,0.4358,0.2834,0.2808,5000.0
64,r2,r4,r6,r7,0.4282,0.2898,0.282,5000.0
65,r3,r4,r6,r7,0.423,0.2904,0.2866,5000.0
66,r0,r5,r6,r7,0.4284,0.281,0.2906,5000.0
67,r1,r5,r6,r7,0.42,0.2872,0.2928,5000.0
68,r2,r5,r6,r7,0.4228,0.291,0.2862,5000.0
69,r3,r5,r6,r7,0.4082,0.299,0.2928,5000.0
70,r4,r5,r6,r7,0.4172,0.2922,0.2906,5000.0
