qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.4096,0.2972,0.2932,5000.0
2,r0,r1,r2,r4,0.4216,0.2886,0.2898,5000.0
3,r0,r1,r3,r4,0.4972,0.2458,0.257,5000.0
4,r0,r2,r3,r4,0.4282,0.296,0.2758,5000.0
5,r1,r2,r3,r4,0.4268,0.3024,0.2708,5000.0
6,r0,r1,r2,r5,0.42,0.2948,0.2852,5000.0
7,r0,r1,r3,r5,0.5028,0.2426,0.2546,5000.0
8,r0,r2,r3,r5,0.4334,0.2932,0.2734,5000.0
9,r1,r2,r3,r5,0.431,0.302,0.267,5000.0
10,r0,r1,r4,r5,0.4898,0.253,0.2572,5000.0
11,r0,r2,r4,r5,0.413,0.2882,0.2988,5000.0
12,r1,r2,r4,r5,0.4126,0.2866,0.3008,5000.0
13,r0,r3,r4,r5,0.3182,0.3432,0.3386,5000.0
14,r1,r3,r4,r5,0.336,0.3348,0.3292,5000.0
15,r2,r3,r4,r5,0.308,0.3462,0.3458,5000.0
16,r0,r1,r2,r6,0.418,0.2942,0.2878,5000.0
17,r0,r1,r3,r6,0.5044,0.2414,0.2542,5000.0
18,r0,r2,r3,r6,0.4348,0.2866,0.2786,5000.0
19,r1,r2,r3,r6,0.4354,0.2972,0.2674,5000.0
20,r0,r1,r4,r6,0.4966,0.2514,0.252,5000.0
21,r0,r2,r4,r6,0.4232,0.2818,0.295,5000.0
22,r1,r2,r4,r6,0.4182,0.2902,0.2916,5000.0
23,r0,r3,r4,r6,0.3224,0.341,0.3366,5000.0
24,r1,r3,r4,r6,0.336,0.3358,0.3282,5000.0
25,r2,r3,r4,r6,0.3168,0.344,0.3392,5000.0
26,r0,r1,r5,r6,0.51,0.2486,0.2414,5000.0
27,r0,r2,r5,r6,0.4358,0.273,0.2912,5000.0
28,r1,r2,r5,r6,0.4244,0.281,0.2946,5000.0
29,r0,r3,r5,r6,0.3346,0.3296,0.3358,5000.0
30,r1,r3,r5,r6,0.345,0.3246,0.3304,5000.0
31,r2,r3,r5,r6,0.3224,0.3428,0.3348,5000.0
32,r0,r4,r5,r6,0.3436,0.332,0.3244,5000.0
33,r1,r4,r5,r6,0.3446,0.333,0.3224,5000.0
34,r2,r4,r5,r6,0.346,0.3332,0.3208,5000.0
35,r3,r4,r5,r6,0.34,0.3326,0.3274,5000.0
36,r0,r1,r2,r7,0.4244,0.2846,0.291,5000.0
37,r0,r1,r3,r7,0.5054,0.2374,0.2572,5000.0
38,r0,r2,r3,r7,0.431,0.2854,0.2836,5000.0
39,r1,r2,r3,r7,0.4374,0.2986,0.264,5000.0
40,r0,r1,r4,r7,0.503,0.2452,0.2518,5000.0
41,r0,r2,r4,r7,0.4166,0.286,0.2974,5000.0
42,r1,r2,r4,r7,0.4278,0.2856,0.2866,5000.0
43,r0,r3,r4,r7,0.3226,0.34,0.3374,5000.0
44,r1,r3,r4,r7,0.3376,0.3372,0.3252,5000.0
45,r2,r3,r4,r7,0.3212,0.3426,0.3362,5000.0
46,r0,r1,r5,r7,0.5096,0.2396,0.2508,5000.0
47,r0,r2,r5,r7,0.4304,0.284,0.2856,5000.0
48,r1,r2,r5,r7,0.43,0.2854,0.2846,5000.0
49,r0,r3,r5,r7,0.3384,0.3296,0.332,5000.0
50,r1,r3,r5,r7,0.3468,0.331,0.3222,5000.0
51,r2,r3,r5,r7,0.3268,0.3404,0.3328,5000.0
52,r0,r4,r5,r7,0.348,0.3318,0.3202,5000.0
53,r1,r4,r5,r7,0.3488,0.3346,0.3166,5000.0
54,r2,r4,r5,r7,0.3444,0.3382,0.3174,5000.0
55,r3,r4,r5,r7,0.3518,0.3322,0.316,5000.0
56,r0,r1,r6,r7,0.573,0.199,0.228,5000.0
57,r0,r2,r6,r7,0.5026,0.2434,0.254,5000.0
58,r1,r2,r6,r7,0.5052,0.2538,0.241,5000.0
59,r0,r3,r6,r7,0.4132,0.2864,0.3004,5000.0
60,r1,r3,r6,r7,0.425,0.2936,0.2814,5000.0
61,r2,r3,r6,r7,0.4114,0.2952,0.2934,5000.0
62,r0,r4,r6,r7,0.426,0.2852,0.2888,5000.0
63,r1,r4,r6,r7,0.431,0.2954,0.2736,5000.0
64,r2,r4,r6,r7,0.4278,0.292,0.2802,5000.0
65,r3,r4,r6,r7,0.4258,0.2884,0.2858,5000.0
66,r0,r5,r6,r7,0.412,0.2904,0.2976,5000.0
67,r1,r5,r6,r7,0.4162,0.3032,0.2806,5000.0
68,r2,r5,r6,r7,0.4204,0.2938,0.2858,5000.0
69,r3,r5,r6,r7,0.421,0.2954,0.2836,5000.0
70,r4,r5,r6,r7,0.4048,0.2978,0.2974,5000.0
