qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.4318,0.289,0.2792,5000.0
2,r0,r1,r2,r4,0.432,0.2776,0.2904,5000.0
3,r0,r1,r3,r4,0.5064,0.2416,0.252,5000.0
4,r0,r2,r3,r4,0.4226,0.2866,0.2908,5000.0
5,r1,r2,r3,r4,0.4216,0.2906,0.2878,5000.0
6,r0,r1,r2,r5,0.4344,0.279,0.2866,5000.0
7,r0,r1,r3,r5,0.4982,0.2448,0.257,5000.0
8,r0,r2,r3,r5,0.4234,0.2864,0.2902,5000.0
9,r1,r2,r3,r5,0.4248,0.2906,0.2846,5000.0
10,r0,r1,r4,r5,0.5016,0.247,0.2514,5000.0
11,r0,r2,r4,r5,0.414,0.302,0.284,5000.0
12,r1,r2,r4,r5,0.4214,0.2962,0.2824,5000.0
13,r0,r3,r4,r5,0.3256,0.3378,0.3366,5000.0
14,r1,r3,r4,r5,0.3374,0.3356,0.327,5000.0
15,r2,r3,r4,r5,0.3316,0.3314,0.337,5000.0
16,r0,r1,r2,r6,0.4326,0.283,0.2844,5000.0
17,r0,r1,r3,r6,0.5106,0.2394,0.25,5000.0
18,r0,r2,r3,r6,0.4282,0.286,0.2858,5000.0
19,r1,r2,r3,r6,0.4234,0.292,0.2846,5000.0
20,r0,r1,r4,r6,0.5038,0.2534,0.2428,5000.0
21,r0,r2,r4,r6,0.4234,0.2906,0.286,5000.0
22,r1,r2,r4,r6,0.4228,0.2862,0.291,5000.0
23,r0,r3,r4,r6,0.3252,0.3412,0.3336,5000.0
24,r1,r3,r4,r6,0.3324,0.337,0.3306,5000.0
25,r2,r3,r4,r6,0.332,0.3428,0.3252,5000.0
26,r0,r1,r5,r6,0.5096,0.2516,0.2388,5000.0
27,r0,r2,r5,r6,0.4218,0.2844,0.2938,5000.0
28,r1,r2,r5,r6,0.4176,0.2838,0.2986,5000.0
29,r0,r3,r5,r6,0.3302,0.3434,0.3264,5000.0
30,r1,r3,r5,r6,0.3348,0.3358,0.3294,5000.0
31,r2,r3,r5,r6,0.329,0.3402,0.3308,5000.0
32,r0,r4,r5,r6,0.3488,0.336,0.3152,5000.0
33,r1,r4,r5,r6,0.3472,0.3316,0.3212,5000.0
34,r2,r4,r5,r6,0.3422,0.3376,0.3202,5000.0
35,r3,r4,r5,r6,0.3422,0.3268,0.331,5000.0
36,r0,r1,r2,r7,0.437,0.2836,0.2794,5000.0
37,r0,r1,r3,r7,0.502,0.2426,0.2554,5000.0
38,r0,r2,r3,r7,0.4222,0.2906,0.2872,5000.0
39,r1,r2,r3,r7,0.4192,0.2972,0.2836,5000.0
40,r0,r1,r4,r7,0.5076,0.247,0.2454,5000.0
41,r0,r2,r4,r7,0.4202,0.2938,0.286,5000.0
42,r1,r2,r4,r7,0.4242,0.2938,0.282,5000.0
43,r0,r3,r4,r7,0.3278,0.3392,0.333,5000.0
44,r1,r3,r4,r7,0.3408,0.3358,0.3234,5000.0
45,r2,r3,r4,r7,0.337,0.333,0.33,5000.0
46,r0,r1,r5,r7,0.5088,0.2476,0.2436,5000.0
47,r0,r2,r5,r7,0.4162,0.2916,0.2922,5000.0
48,r1,r2,r5,r7,0.4204,0.2886,0.291,5000.0
49,r0,r3,r5,r7,0.3298,0.3412,0.329,5000.0
50,r1,r3,r5,r7,0.3394,0.3308,0.3298,5000.0
51,r2,r3,r5,r7,0.3266,0.3452,0.3282,5000.0
52,r0,r4,r5,r7,0.3412,0.3328,0.326,5000.0
53,r1,r4,r5,r7,0.3466,0.3296,0.3238,5000.0
54,r2,r4,r5,r7,0.3334,0.3466,0.32,5000.0
55,r3,r4,r5,r7,0.3378,0.33,0.3322,5000.0
56,r0,r1,r6,r7,0.5742,0.2108,0.215,5000.0
57,r0,r2,r6,r7,0.5008,0.2508,0.2484,5000.0
58,r1,r2,r6,r7,0.496,0.2578,0.2462,5000.0
59,r0,r3,r6,r7,0.4164,0.2934,0.2902,5000.0
60,r1,r3,r6,r7,0.4274,0.2922,0.2804,5000.0
61,r2,r3,r6,r7,0.4204,0.2882,0.2914,5000.0
62,r0,r4,r6,r7,0.431,0.2798,0.2892,5000.0
63,r1,r4,r6,r7,0.4372,0.2884,0.2744,5000.0
64,r2,r4,r6,r7,0.43,0.2876,0.2824,5000.0
65,r3,r4,r6,r7,0.4234,0.2846,0.292,5000.0
66,r0,r5,r6,r7,0.4272,0.286,0.2868,5000.0
67,r1,r5,r6,r7,0.4194,0.2942,0.2864,5000.0
68,r2,r5,r6,r7,0.4262,0.2846,0.2892,5000.0
69,r3,r5,r6,r7,0.4214,0.2852,0.2934,5000.0
70,r4,r5,r6,r7,0.415,0.2892,0.2958,5000.0
