qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.422,0.2922,0.2858,5000.0
2,r0,r1,r2,r4,0.4212,0.288,0.2908,5000.0
3,r0,r1,r3,r4,0.4946,0.2494,0.256,5000.0
4,r0,r2,r3,r4,0.4238,0.2858,0.2904,5000.0
5,r1,r2,r3,r4,0.4178,0.298,0.2842,5000.0
6,r0,r1,r2,r5,0.4218,0.2908,0.2874,5000.0
7,r0,r1,r3,r5,0.4988,0.2406,0.2606,5000.0
8,r0,r2,r3,r5,0.4222,0.2932,0.2846,5000.0
9,r1,r2,r3,r5,0.4184,0.3036,0.278,5000.0
10,r0,r1,r4,r5,0.503,0.2462,0.2508,5000.0
11,r0,r2,r4,r5,0.4264,0.291,0.2826,5000.0
12,r1,r2,r4,r5,0.421,0.2934,0.2856,5000.0
13,r0,r3,r4,r5,0.3456,0.3346,0.3198,5000.0
14,r1,r3,r4,r5,0.3508,0.3318,0.3174,5000.0
15,r2,r3,r4,r5,0.3444,0.3298,0.3258,5000.0
16,r0,r1,r2,r6,0.4232,0.294,0.2828,5000.0
17,r0,r1,r3,r6,0.4944,0.2506,0.255,5000.0
18,r0,r2,r3,r6,0.4226,0.2954,0.282,5000.0
19,r1,r2,r3,r6,0.4162,0.2984,0.2854,5000.0
20,r0,r1,r4,r6,0.4972,0.2552,0.2476,5000.0
21,r0,r2,r4,r6,0.4242,0.293,0.2828,5000.0
22,r1,r2,r4,r6,0.4146,0.2884,0.297,5000.0
23,r0,r3,r4,r6,0.3442,0.3308,0.325,5000.0
24,r1,r3,r4,r6,0.355,0.3188,0.3262,5000.0
25,r2,r3,r4,r6,0.343,0.3302,0.3268,5000.0
26,r0,r1,r5,r6,0.513,0.2476,0.2394,5000.0
27,r0,r2,r5,r6,0.433,0.281,0.286,5000.0
28,r1,r2,r5,r6,0.4294,0.2808,0.2898,5000.0
29,r0,r3,r5,r6,0.3508,0.3194,0.3298,5000.0
30,r1,r3,r5,r6,0.3586,0.3084,0.333,5000.0
31,r2,r3,r5,r6,0.3414,0.3206,0.338,5000.0
32,r0,r4,r5,r6,0.3438,0.323,0.3332,5000.0
33,r1,r4,r5,r6,0.345,0.3154,0.3396,5000.0
34,r2,r4,r5,r6,0.3408,0.3282,0.331,5000.0
35,r3,r4,r5,r6,0.3334,0.3346,0.332,5000.0
36,r0,r1,r2,r7,0.425,0.2918,0.2832,5000.0
37,r0,r1,r3,r7,0.4914,0.2512,0.2574,5000.0
38,r0,r2,r3,r7,0.4232,0.2974,0.2794,5000.0
39,r1,r2,r3,r7,0.4166,0.3046,0.2788,5000.0
40,r0,r1,r4,r7,0.5044,0.249,0.2466,5000.0
41,r0,r2,r4,r7,0.4324,0.2982,0.2694,5000.0
42,r1,r2,r4,r7,0.4288,0.2946,0.2766,5000.0
43,r0,r3,r4,r7,0.3448,0.333,0.3222,5000.0
44,r1,r3,r4,r7,0.3568,0.3248,0.3184,5000.0
45,r2,r3,r4,r7,0.3462,0.322,0.3318,5000.0
46,r0,r1,r5,r7,0.5102,0.246,0.2438,5000.0
47,r0,r2,r5,r7,0.4374,0.2838,0.2788,5000.0
48,r1,r2,r5,r7,0.4272,0.2862,0.2866,5000.0
49,r0,r3,r5,r7,0.3522,0.3224,0.3254,5000.0
50,r1,r3,r5,r7,0.3618,0.312,0.3262,5000.0
51,r2,r3,r5,r7,0.3418,0.3196,0.3386,5000.0
52,r0,r4,r5,r7,0.3456,0.3246,0.3298,5000.0
53,r1,r4,r5,r7,0.345,0.3204,0.3346,5000.0
54,r2,r4,r5,r7,0.334,0.327,0.339,5000.0
55,r3,r4,r5,r7,0.3354,0.331,0.3336,5000.0
56,r0,r1,r6,r7,0.5766,0.2126,0.2108,5000.0
57,r0,r2,r6,r7,0.51,0.254,0.236,5000.0
58,r1,r2,r6,r7,0.5016,0.2578,0.2406,5000.0
59,r0,r3,r6,r7,0.4408,0.2892,0.27,5000.0
60,r1,r3,r6,r7,0.4468,0.2874,0.2658,5000.0
61,r2,r3,r6,r7,0.4318,0.2822,0.286,5000.0
62,r0,r4,r6,r7,0.4344,0.2958,0.2698,5000.0
63,r1,r4,r6,r7,0.4272,0.2986,0.2742,5000.0
64,r2,r4,r6,r7,0.4234,0.2902,0.2864,5000.0
65,r3,r4,r6,r7,0.4316,0.2862,0.2822,5000.0
66,r0,r5,r6,r7,0.4246,0.2886,0.2868,5000.0
67,r1,r5,r6,r7,0.4218,0.2918,0.2864,5000.0
68,r2,r5,r6,r7,0.4162,0.2858,0.298,5000.0
69,r3,r5,r6,r7,0.434,0.278,0.288,5000.0
70,r4,r5,r6,r7,0.4308,0.2738,0.2954,5000.0
