qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.5459084002604732,0.23203820273496853,0.22205339700455828,4607.0
2,r0,r1,r2,r4,0.526772165618903,0.23607197051810103,0.2371558638629959,4613.0
3,r0,r1,r3,r4,0.5353272648461205,0.23125270914607715,0.23342002600780234,4614.0
4,r0,r2,r3,r4,0.32287906137184114,0.325586642599278,0.35153429602888087,4432.0
5,r1,r2,r3,r4,0.3275707229456668,0.31948810058374494,0.35294117647058826,4454.0
6,r0,r1,r2,r5,0.5211024978466839,0.24354005167958656,0.23535745047372955,4644.0
7,r0,r1,r3,r5,0.5396998042201435,0.22710463345660215,0.2331955623232543,4597.0
8,r0,r2,r3,r5,0.32695769576957695,0.3217821782178218,0.35126012601260126,4444.0
9,r1,r2,r3,r5,0.325711723828738,0.3180901143241426,0.3561981618471195,4461.0
10,r0,r1,r4,r5,0.674492385786802,0.16412859560067683,0.16137901861252116,4728.0
11,r0,r2,r4,r5,0.5444855340439417,0.22405916902327605,0.23145529693278225,4597.0
12,r1,r2,r4,r5,0.5377768128528007,0.22427268779852366,0.23795049934867565,4606.0
13,r0,r3,r4,r5,0.5372027056513201,0.23172594370499672,0.23107135064368317,4583.0
14,r1,r3,r4,r5,0.5279826464208243,0.23275488069414316,0.23926247288503255,4610.0
15,r2,r3,r4,r5,0.5527352297592998,0.22472647702407003,0.22253829321663018,4570.0
16,r0,r1,r2,r6,0.5344454072790294,0.23591854419410746,0.2296360485268631,4616.0
17,r0,r1,r3,r6,0.5389299695519791,0.23183993040452372,0.22923010004349717,4598.0
18,r0,r2,r3,r6,0.3260477692654349,0.3206399278954484,0.35331230283911674,4438.0
19,r1,r2,r3,r6,0.32529849065104754,0.3174138319441316,0.3572876774048209,4439.0
20,r0,r1,r4,r6,0.5450988915453162,0.23299282764616389,0.22190828080851988,4601.0
21,r0,r2,r4,r6,0.34952553095345684,0.3228648892905558,0.32760957975598737,4426.0
22,r1,r2,r4,r6,0.3492597577388964,0.3192014356213549,0.3315388066397488,4458.0
23,r0,r3,r4,r6,0.3477772788504715,0.326448136506511,0.3257745846430175,4454.0
24,r1,r3,r4,r6,0.34183445190156597,0.32527964205816556,0.33288590604026846,4470.0
25,r2,r3,r4,r6,0.370898393301652,0.3202081918986196,0.3088934147997284,4419.0
26,r0,r1,r5,r6,0.5461838681699913,0.22766695576756288,0.2261491760624458,4612.0
27,r0,r2,r5,r6,0.34689748201438847,0.3244154676258993,0.32868705035971224,4448.0
28,r1,r2,r5,r6,0.3472502805836139,0.3234567901234568,0.3292929292929293,4455.0
29,r0,r3,r5,r6,0.3391971132160577,0.32859720342805593,0.33220568335588635,4434.0
30,r1,r3,r5,r6,0.33777376382930685,0.33235493339354255,0.3298713027771506,4429.0
31,r2,r3,r5,r6,0.3711293260473588,0.3162568306010929,0.3126138433515483,4392.0
32,r0,r4,r5,r6,0.23071881144854708,0.24076906270482848,0.5285121258466244,4577.0
33,r1,r4,r5,r6,0.23212728857890147,0.243025283347864,0.5248474280732345,4588.0
34,r2,r4,r5,r6,0.2376150811047786,0.2373958790004384,0.524989039894783,4562.0
35,r3,r4,r5,r6,0.2353197991704868,0.23750272866186423,0.527177472167649,4581.0
36,r0,r1,r2,r7,0.5322299651567944,0.2428135888501742,0.22495644599303136,4592.0
37,r0,r1,r3,r7,0.5378242860257249,0.23065184216263354,0.2315238718116416,4587.0
38,r0,r2,r3,r7,0.32848043676069155,0.31414922656960875,0.35737033666969975,4396.0
39,r1,r2,r3,r7,0.3278243151460267,0.31129726058410684,0.36087842426986644,4417.0
40,r0,r1,r4,r7,0.546461137646548,0.23078593139383413,0.2227529309596179,4606.0
41,r0,r2,r4,r7,0.34996597867997276,0.319119981855296,0.33091403946473125,4409.0
42,r1,r2,r4,r7,0.35208098987626546,0.315185601799775,0.3327334083239595,4445.0
43,r0,r3,r4,r7,0.34220618091585836,0.32776900518836005,0.33002481389578164,4433.0
44,r1,r3,r4,r7,0.3414195867026056,0.3216531895777179,0.33692722371967654,4452.0
45,r2,r3,r4,r7,0.3696196766112503,0.3167843315873377,0.31359599180141196,4391.0
46,r0,r1,r5,r7,0.5515362824144694,0.22619307038570494,0.22227064719982567,4589.0
47,r0,r2,r5,r7,0.356742203275746,0.3210679829481714,0.3221898137760826,4457.0
48,r1,r2,r5,r7,0.35937149270482605,0.3178451178451178,0.32278338945005614,4455.0
49,r0,r3,r5,r7,0.3529943502824859,0.3222598870056497,0.3247457627118644,4425.0
50,r1,r3,r5,r7,0.353325817361894,0.31702367531003384,0.32965050732807216,4435.0
