qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.655,0.1712,0.1738,5000.0
2,r0,r1,r2,r4,0.655,0.172,0.173,5000.0
3,r0,r1,r3,r4,0.7958,0.1004,0.1038,5000.0
4,r0,r2,r3,r4,0.5828,0.1998,0.2174,5000.0
5,r1,r2,r3,r4,0.5818,0.2034,0.2148,5000.0
6,r0,r1,r2,r5,0.6516,0.1744,0.174,5000.0
7,r0,r1,r3,r5,0.8054,0.0936,0.101,5000.0
8,r0,r2,r3,r5,0.5982,0.1864,0.2154,5000.0
9,r1,r2,r3,r5,0.5974,0.1926,0.21,5000.0
10,r0,r1,r4,r5,0.813,0.0924,0.0946,5000.0
11,r0,r2,r4,r5,0.6086,0.1856,0.2058,5000.0
12,r1,r2,r4,r5,0.6092,0.1874,0.2034,5000.0
13,r0,r3,r4,r5,0.3386,0.3238,0.3376,5000.0
14,r1,r3,r4,r5,0.344,0.3226,0.3334,5000.0
15,r2,r3,r4,r5,0.354,0.3256,0.3204,5000.0
16,r0,r1,r2,r6,0.6594,0.1686,0.172,5000.0
17,r0,r1,r3,r6,0.813,0.0902,0.0968,5000.0
18,r0,r2,r3,r6,0.6086,0.1814,0.21,5000.0
19,r1,r2,r3,r6,0.6006,0.1904,0.209,5000.0
20,r0,r1,r4,r6,0.8216,0.0856,0.0928,5000.0
21,r0,r2,r4,r6,0.6256,0.1814,0.193,5000.0
22,r1,r2,r4,r6,0.6212,0.1848,0.194,5000.0
23,r0,r3,r4,r6,0.3338,0.3254,0.3408,5000.0
24,r1,r3,r4,r6,0.3372,0.3224,0.3404,5000.0
25,r2,r3,r4,r6,0.3362,0.3326,0.3312,5000.0
26,r0,r1,r5,r6,0.8312,0.0826,0.0862,5000.0
27,r0,r2,r5,r6,0.6502,0.1834,0.1664,5000.0
28,r1,r2,r5,r6,0.6476,0.1834,0.169,5000.0
29,r0,r3,r5,r6,0.3402,0.3244,0.3354,5000.0
30,r1,r3,r5,r6,0.3464,0.3184,0.3352,5000.0
31,r2,r3,r5,r6,0.3572,0.31,0.3328,5000.0
32,r0,r4,r5,r6,0.3354,0.3246,0.34,5000.0
33,r1,r4,r5,r6,0.3336,0.3242,0.3422,5000.0
34,r2,r4,r5,r6,0.3454,0.3136,0.341,5000.0
35,r3,r4,r5,r6,0.34,0.3252,0.3348,5000.0
36,r0,r1,r2,r7,0.6574,0.169,0.1736,5000.0
37,r0,r1,r3,r7,0.812,0.0888,0.0992,5000.0
38,r0,r2,r3,r7,0.6036,0.1828,0.2136,5000.0
39,r1,r2,r3,r7,0.5986,0.1934,0.208,5000.0
40,r0,r1,r4,r7,0.819,0.0854,0.0956,5000.0
41,r0,r2,r4,r7,0.6194,0.1812,0.1994,5000.0
42,r1,r2,r4,r7,0.6184,0.185,0.1966,5000.0
43,r0,r3,r4,r7,0.335,0.317,0.348,5000.0
44,r1,r3,r4,r7,0.34,0.314,0.346,5000.0
45,r2,r3,r4,r7,0.34,0.3242,0.3358,5000.0
46,r0,r1,r5,r7,0.8348,0.0816,0.0836,5000.0
47,r0,r2,r5,r7,0.6526,0.1816,0.1658,5000.0
48,r1,r2,r5,r7,0.6492,0.1812,0.1696,5000.0
49,r0,r3,r5,r7,0.3444,0.3152,0.3404,5000.0
50,r1,r3,r5,r7,0.3498,0.3114,0.3388,5000.0
51,r2,r3,r5,r7,0.357,0.3052,0.3378,5000.0
52,r0,r4,r5,r7,0.336,0.3254,0.3386,5000.0
53,r1,r4,r5,r7,0.334,0.3228,0.3432,5000.0
54,r2,r4,r5,r7,0.3442,0.3168,0.339,5000.0
55,r3,r4,r5,r7,0.347,0.323,0.33,5000.0
56,r0,r1,r6,r7,0.9144,0.043,0.0426,5000.0
57,r0,r2,r6,r7,0.8142,0.091,0.0948,5000.0
58,r1,r2,r6,r7,0.8112,0.092,0.0968,5000.0
59,r0,r3,r6,r7,0.624,0.1814,0.1946,5000.0
60,r1,r3,r6,r7,0.628,0.1794,0.1926,5000.0
61,r2,r3,r6,r7,0.6268,0.1808,0.1924,5000.0
62,r0,r4,r6,r7,0.6086,0.2018,0.1896,5000.0
63,r1,r4,r6,r7,0.6084,0.2026,0.189,5000.0
64,r2,r4,r6,r7,0.6152,0.201,0.1838,5000.0
65,r3,r4,r6,r7,0.5882,0.2174,0.1944,5000.0
66,r0,r5,r6,r7,0.6338,0.1824,0.1838,5000.0
67,r1,r5,r6,r7,0.6306,0.1846,0.1848,5000.0
68,r2,r5,r6,r7,0.6292,0.1866,0.1842,5000.0
69,r3,r5,r6,r7,0.6174,0.197,0.1856,5000.0
70,r4,r5,r6,r7,0.6086,0.1936,0.1978,5000.0
