qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.6358,0.1824,0.1818,5000.0
2,r0,r1,r2,r4,0.643,0.1802,0.1768,5000.0
3,r0,r1,r3,r4,0.7854,0.1086,0.106,5000.0
4,r0,r2,r3,r4,0.5854,0.2156,0.199,5000.0
5,r1,r2,r3,r4,0.5866,0.21,0.2034,5000.0
6,r0,r1,r2,r5,0.6438,0.177,0.1792,5000.0
7,r0,r1,r3,r5,0.8022,0.1,0.0978,5000.0
8,r0,r2,r3,r5,0.607,0.202,0.191,5000.0
9,r1,r2,r3,r5,0.6012,0.2048,0.194,5000.0
10,r0,r1,r4,r5,0.8086,0.0958,0.0956,5000.0
11,r0,r2,r4,r5,0.6108,0.1878,0.2014,5000.0
12,r1,r2,r4,r5,0.6122,0.1914,0.1964,5000.0
13,r0,r3,r4,r5,0.3424,0.3212,0.3364,5000.0
14,r1,r3,r4,r5,0.3396,0.3244,0.336,5000.0
15,r2,r3,r4,r5,0.3368,0.3262,0.337,5000.0
16,r0,r1,r2,r6,0.644,0.1766,0.1794,5000.0
17,r0,r1,r3,r6,0.8002,0.1038,0.096,5000.0
18,r0,r2,r3,r6,0.6042,0.1996,0.1962,5000.0
19,r1,r2,r3,r6,0.6022,0.1962,0.2016,5000.0
20,r0,r1,r4,r6,0.813,0.0946,0.0924,5000.0
21,r0,r2,r4,r6,0.6152,0.1838,0.201,5000.0
22,r1,r2,r4,r6,0.6182,0.1856,0.1962,5000.0
23,r0,r3,r4,r6,0.3404,0.3174,0.3422,5000.0
24,r1,r3,r4,r6,0.3362,0.3192,0.3446,5000.0
25,r2,r3,r4,r6,0.3384,0.3234,0.3382,5000.0
26,r0,r1,r5,r6,0.8326,0.0852,0.0822,5000.0
27,r0,r2,r5,r6,0.6422,0.1782,0.1796,5000.0
28,r1,r2,r5,r6,0.6422,0.174,0.1838,5000.0
29,r0,r3,r5,r6,0.3464,0.3168,0.3368,5000.0
30,r1,r3,r5,r6,0.3464,0.3154,0.3382,5000.0
31,r2,r3,r5,r6,0.3458,0.317,0.3372,5000.0
32,r0,r4,r5,r6,0.336,0.3268,0.3372,5000.0
33,r1,r4,r5,r6,0.3376,0.3246,0.3378,5000.0
34,r2,r4,r5,r6,0.3432,0.3242,0.3326,5000.0
35,r3,r4,r5,r6,0.347,0.3286,0.3244,5000.0
36,r0,r1,r2,r7,0.6452,0.176,0.1788,5000.0
37,r0,r1,r3,r7,0.7984,0.1002,0.1014,5000.0
38,r0,r2,r3,r7,0.606,0.1964,0.1976,5000.0
39,r1,r2,r3,r7,0.6046,0.199,0.1964,5000.0
40,r0,r1,r4,r7,0.8198,0.0882,0.092,5000.0
41,r0,r2,r4,r7,0.6234,0.1816,0.195,5000.0
42,r1,r2,r4,r7,0.6266,0.1854,0.188,5000.0
43,r0,r3,r4,r7,0.345,0.3124,0.3426,5000.0
44,r1,r3,r4,r7,0.3414,0.316,0.3426,5000.0
45,r2,r3,r4,r7,0.3456,0.3162,0.3382,5000.0
46,r0,r1,r5,r7,0.8356,0.0826,0.0818,5000.0
47,r0,r2,r5,r7,0.6444,0.1788,0.1768,5000.0
48,r1,r2,r5,r7,0.6488,0.1744,0.1768,5000.0
49,r0,r3,r5,r7,0.3482,0.3098,0.342,5000.0
50,r1,r3,r5,r7,0.3524,0.3086,0.339,5000.0
51,r2,r3,r5,r7,0.3486,0.3106,0.3408,5000.0
52,r0,r4,r5,r7,0.3326,0.3282,0.3392,5000.0
53,r1,r4,r5,r7,0.3372,0.3262,0.3366,5000.0
54,r2,r4,r5,r7,0.3396,0.3232,0.3372,5000.0
55,r3,r4,r5,r7,0.3484,0.3346,0.317,5000.0
56,r0,r1,r6,r7,0.913,0.04,0.047,5000.0
57,r0,r2,r6,r7,0.8104,0.0954,0.0942,5000.0
58,r1,r2,r6,r7,0.812,0.0978,0.0902,5000.0
59,r0,r3,r6,r7,0.6142,0.1876,0.1982,5000.0
60,r1,r3,r6,r7,0.6118,0.1938,0.1944,5000.0
61,r2,r3,r6,r7,0.6124,0.1904,0.1972,5000.0
62,r0,r4,r6,r7,0.5926,0.2072,0.2002,5000.0
63,r1,r4,r6,r7,0.5928,0.2118,0.1954,5000.0
64,r2,r4,r6,r7,0.5968,0.2064,0.1968,5000.0
65,r3,r4,r6,r7,0.5804,0.2156,0.204,5000.0
66,r0,r5,r6,r7,0.617,0.1936,0.1894,5000.0
67,r1,r5,r6,r7,0.6128,0.2014,0.1858,5000.0
68,r2,r5,r6,r7,0.6214,0.1952,0.1834,5000.0
69,r3,r5,r6,r7,0.6058,0.205,0.1892,5000.0
70,r4,r5,r6,r7,0.5992,0.2044,0.1964,5000.0
