qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.6556,0.1742,0.1702,5000.0
2,r0,r1,r2,r4,0.6512,0.1774,0.1714,5000.0
3,r0,r1,r3,r4,0.7924,0.1074,0.1002,5000.0
4,r0,r2,r3,r4,0.5836,0.2066,0.2098,5000.0
5,r1,r2,r3,r4,0.583,0.2046,0.2124,5000.0
6,r0,r1,r2,r5,0.6596,0.1748,0.1656,5000.0
7,r0,r1,r3,r5,0.8124,0.0964,0.0912,5000.0
8,r0,r2,r3,r5,0.6058,0.1998,0.1944,5000.0
9,r1,r2,r3,r5,0.6118,0.2004,0.1878,5000.0
10,r0,r1,r4,r5,0.8158,0.0882,0.096,5000.0
11,r0,r2,r4,r5,0.6208,0.1904,0.1888,5000.0
12,r1,r2,r4,r5,0.6234,0.1946,0.182,5000.0
13,r0,r3,r4,r5,0.3432,0.3286,0.3282,5000.0
14,r1,r3,r4,r5,0.3382,0.3346,0.3272,5000.0
15,r2,r3,r4,r5,0.3434,0.3278,0.3288,5000.0
16,r0,r1,r2,r6,0.6586,0.1746,0.1668,5000.0
17,r0,r1,r3,r6,0.8128,0.0972,0.09,5000.0
18,r0,r2,r3,r6,0.6082,0.1938,0.198,5000.0
19,r1,r2,r3,r6,0.6072,0.1962,0.1966,5000.0
20,r0,r1,r4,r6,0.8162,0.0894,0.0944,5000.0
21,r0,r2,r4,r6,0.6254,0.1862,0.1884,5000.0
22,r1,r2,r4,r6,0.6256,0.1874,0.187,5000.0
23,r0,r3,r4,r6,0.346,0.32,0.334,5000.0
24,r1,r3,r4,r6,0.3392,0.328,0.3328,5000.0
25,r2,r3,r4,r6,0.3384,0.3274,0.3342,5000.0
26,r0,r1,r5,r6,0.8402,0.0818,0.078,5000.0
27,r0,r2,r5,r6,0.6496,0.1742,0.1762,5000.0
28,r1,r2,r5,r6,0.6562,0.1674,0.1764,5000.0
29,r0,r3,r5,r6,0.3526,0.3134,0.334,5000.0
30,r1,r3,r5,r6,0.352,0.3116,0.3364,5000.0
31,r2,r3,r5,r6,0.3534,0.3134,0.3332,5000.0
32,r0,r4,r5,r6,0.335,0.3258,0.3392,5000.0
33,r1,r4,r5,r6,0.3448,0.3216,0.3336,5000.0
34,r2,r4,r5,r6,0.3408,0.3214,0.3378,5000.0
35,r3,r4,r5,r6,0.341,0.3286,0.3304,5000.0
36,r0,r1,r2,r7,0.6584,0.1742,0.1674,5000.0
37,r0,r1,r3,r7,0.8108,0.0986,0.0906,5000.0
38,r0,r2,r3,r7,0.6034,0.1982,0.1984,5000.0
39,r1,r2,r3,r7,0.604,0.1974,0.1986,5000.0
40,r0,r1,r4,r7,0.8192,0.0876,0.0932,5000.0
41,r0,r2,r4,r7,0.6276,0.1838,0.1886,5000.0
42,r1,r2,r4,r7,0.6294,0.184,0.1866,5000.0
43,r0,r3,r4,r7,0.3506,0.313,0.3364,5000.0
44,r1,r3,r4,r7,0.3422,0.3222,0.3356,5000.0
45,r2,r3,r4,r7,0.3408,0.32,0.3392,5000.0
46,r0,r1,r5,r7,0.8448,0.0832,0.072,5000.0
47,r0,r2,r5,r7,0.6502,0.176,0.1738,5000.0
48,r1,r2,r5,r7,0.6594,0.164,0.1766,5000.0
49,r0,r3,r5,r7,0.3542,0.31,0.3358,5000.0
50,r1,r3,r5,r7,0.3514,0.3072,0.3414,5000.0
51,r2,r3,r5,r7,0.355,0.309,0.336,5000.0
52,r0,r4,r5,r7,0.3366,0.3318,0.3316,5000.0
53,r1,r4,r5,r7,0.3436,0.3238,0.3326,5000.0
54,r2,r4,r5,r7,0.3408,0.3248,0.3344,5000.0
55,r3,r4,r5,r7,0.3452,0.333,0.3218,5000.0
56,r0,r1,r6,r7,0.919,0.0434,0.0376,5000.0
57,r0,r2,r6,r7,0.8174,0.0934,0.0892,5000.0
58,r1,r2,r6,r7,0.8138,0.0906,0.0956,5000.0
59,r0,r3,r6,r7,0.627,0.1782,0.1948,5000.0
60,r1,r3,r6,r7,0.627,0.1784,0.1946,5000.0
61,r2,r3,r6,r7,0.6264,0.1778,0.1958,5000.0
62,r0,r4,r6,r7,0.6042,0.2014,0.1944,5000.0
63,r1,r4,r6,r7,0.6064,0.1974,0.1962,5000.0
64,r2,r4,r6,r7,0.6078,0.198,0.1942,5000.0
65,r3,r4,r6,r7,0.5888,0.2142,0.197,5000.0
66,r0,r5,r6,r7,0.633,0.1862,0.1808,5000.0
67,r1,r5,r6,r7,0.63,0.1846,0.1854,5000.0
68,r2,r5,r6,r7,0.6272,0.187,0.1858,5000.0
69,r3,r5,r6,r7,0.6126,0.2012,0.1862,5000.0
70,r4,r5,r6,r7,0.606,0.1946,0.1994,5000.0
