qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.6546,0.1694,0.176,5000.0
2,r0,r1,r2,r4,0.6552,0.1684,0.1764,5000.0
3,r0,r1,r3,r4,0.8002,0.1062,0.0936,5000.0
4,r0,r2,r3,r4,0.587,0.2126,0.2004,5000.0
5,r1,r2,r3,r4,0.5888,0.2056,0.2056,5000.0
6,r0,r1,r2,r5,0.6572,0.1672,0.1756,5000.0
7,r0,r1,r3,r5,0.81,0.0964,0.0936,5000.0
8,r0,r2,r3,r5,0.6044,0.191,0.2046,5000.0
9,r1,r2,r3,r5,0.606,0.1906,0.2034,5000.0
10,r0,r1,r4,r5,0.8124,0.0908,0.0968,5000.0
11,r0,r2,r4,r5,0.614,0.1824,0.2036,5000.0
12,r1,r2,r4,r5,0.6226,0.1818,0.1956,5000.0
13,r0,r3,r4,r5,0.344,0.3146,0.3414,5000.0
14,r1,r3,r4,r5,0.3428,0.3178,0.3394,5000.0
15,r2,r3,r4,r5,0.3472,0.3182,0.3346,5000.0
16,r0,r1,r2,r6,0.6616,0.1664,0.172,5000.0
17,r0,r1,r3,r6,0.8134,0.0978,0.0888,5000.0
18,r0,r2,r3,r6,0.6044,0.1968,0.1988,5000.0
19,r1,r2,r3,r6,0.6066,0.192,0.2014,5000.0
20,r0,r1,r4,r6,0.8208,0.0904,0.0888,5000.0
21,r0,r2,r4,r6,0.6136,0.1892,0.1972,5000.0
22,r1,r2,r4,r6,0.6192,0.1862,0.1946,5000.0
23,r0,r3,r4,r6,0.344,0.316,0.34,5000.0
24,r1,r3,r4,r6,0.3402,0.3216,0.3382,5000.0
25,r2,r3,r4,r6,0.3386,0.3234,0.338,5000.0
26,r0,r1,r5,r6,0.841,0.0816,0.0774,5000.0
27,r0,r2,r5,r6,0.646,0.1834,0.1706,5000.0
28,r1,r2,r5,r6,0.6466,0.1806,0.1728,5000.0
29,r0,r3,r5,r6,0.364,0.3084,0.3276,5000.0
30,r1,r3,r5,r6,0.3592,0.3094,0.3314,5000.0
31,r2,r3,r5,r6,0.366,0.305,0.329,5000.0
32,r0,r4,r5,r6,0.3362,0.325,0.3388,5000.0
33,r1,r4,r5,r6,0.3364,0.3218,0.3418,5000.0
34,r2,r4,r5,r6,0.345,0.3154,0.3396,5000.0
35,r3,r4,r5,r6,0.3532,0.323,0.3238,5000.0
36,r0,r1,r2,r7,0.6624,0.1672,0.1704,5000.0
37,r0,r1,r3,r7,0.818,0.0962,0.0858,5000.0
38,r0,r2,r3,r7,0.6068,0.189,0.2042,5000.0
39,r1,r2,r3,r7,0.6086,0.1852,0.2062,5000.0
40,r0,r1,r4,r7,0.823,0.0898,0.0872,5000.0
41,r0,r2,r4,r7,0.6164,0.1824,0.2012,5000.0
42,r1,r2,r4,r7,0.6194,0.1796,0.201,5000.0
43,r0,r3,r4,r7,0.3412,0.3148,0.344,5000.0
44,r1,r3,r4,r7,0.3372,0.3174,0.3454,5000.0
45,r2,r3,r4,r7,0.3426,0.3242,0.3332,5000.0
46,r0,r1,r5,r7,0.8396,0.0836,0.0768,5000.0
47,r0,r2,r5,r7,0.6554,0.1726,0.172,5000.0
48,r1,r2,r5,r7,0.653,0.1718,0.1752,5000.0
49,r0,r3,r5,r7,0.36,0.3134,0.3266,5000.0
50,r1,r3,r5,r7,0.3572,0.3146,0.3282,5000.0
51,r2,r3,r5,r7,0.3662,0.311,0.3228,5000.0
52,r0,r4,r5,r7,0.3346,0.325,0.3404,5000.0
53,r1,r4,r5,r7,0.3358,0.3208,0.3434,5000.0
54,r2,r4,r5,r7,0.3462,0.3168,0.337,5000.0
55,r3,r4,r5,r7,0.3556,0.3214,0.323,5000.0
56,r0,r1,r6,r7,0.9126,0.046,0.0414,5000.0
57,r0,r2,r6,r7,0.8066,0.0886,0.1048,5000.0
58,r1,r2,r6,r7,0.8074,0.088,0.1046,5000.0
59,r0,r3,r6,r7,0.6224,0.1892,0.1884,5000.0
60,r1,r3,r6,r7,0.6172,0.1908,0.192,5000.0
61,r2,r3,r6,r7,0.6186,0.1962,0.1852,5000.0
62,r0,r4,r6,r7,0.5996,0.1984,0.202,5000.0
63,r1,r4,r6,r7,0.6022,0.1974,0.2004,5000.0
64,r2,r4,r6,r7,0.6024,0.2042,0.1934,5000.0
65,r3,r4,r6,r7,0.589,0.2046,0.2064,5000.0
66,r0,r5,r6,r7,0.6284,0.1818,0.1898,5000.0
67,r1,r5,r6,r7,0.6298,0.1816,0.1886,5000.0
68,r2,r5,r6,r7,0.6258,0.1926,0.1816,5000.0
69,r3,r5,r6,r7,0.6038,0.1976,0.1986,5000.0
70,r4,r5,r6,r7,0.6076,0.1956,0.1968,5000.0
