qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.648,0.174,0.178,5000.0
2,r0,r1,r2,r4,0.647,0.1764,0.1766,5000.0
3,r0,r1,r3,r4,0.7862,0.1056,0.1082,5000.0
4,r0,r2,r3,r4,0.5756,0.2032,0.2212,5000.0
5,r1,r2,r3,r4,0.5806,0.2054,0.214,5000.0
6,r0,r1,r2,r5,0.649,0.1774,0.1736,5000.0
7,r0,r1,r3,r5,0.8062,0.0928,0.101,5000.0
8,r0,r2,r3,r5,0.5982,0.1908,0.211,5000.0
9,r1,r2,r3,r5,0.6014,0.1942,0.2044,5000.0
10,r0,r1,r4,r5,0.8056,0.098,0.0964,5000.0
11,r0,r2,r4,r5,0.6104,0.1956,0.194,5000.0
12,r1,r2,r4,r5,0.617,0.1914,0.1916,5000.0
13,r0,r3,r4,r5,0.3404,0.3288,0.3308,5000.0
14,r1,r3,r4,r5,0.3422,0.3264,0.3314,5000.0
15,r2,r3,r4,r5,0.3528,0.3204,0.3268,5000.0
16,r0,r1,r2,r6,0.6508,0.1726,0.1766,5000.0
17,r0,r1,r3,r6,0.8112,0.0902,0.0986,5000.0
18,r0,r2,r3,r6,0.6002,0.189,0.2108,5000.0
19,r1,r2,r3,r6,0.6066,0.1924,0.201,5000.0
20,r0,r1,r4,r6,0.8082,0.0926,0.0992,5000.0
21,r0,r2,r4,r6,0.6098,0.1968,0.1934,5000.0
22,r1,r2,r4,r6,0.6168,0.195,0.1882,5000.0
23,r0,r3,r4,r6,0.3396,0.33,0.3304,5000.0
24,r1,r3,r4,r6,0.342,0.3316,0.3264,5000.0
25,r2,r3,r4,r6,0.3428,0.326,0.3312,5000.0
26,r0,r1,r5,r6,0.84,0.0766,0.0834,5000.0
27,r0,r2,r5,r6,0.6446,0.1786,0.1768,5000.0
28,r1,r2,r5,r6,0.6504,0.1794,0.1702,5000.0
29,r0,r3,r5,r6,0.358,0.311,0.331,5000.0
30,r1,r3,r5,r6,0.3618,0.3124,0.3258,5000.0
31,r2,r3,r5,r6,0.3632,0.3064,0.3304,5000.0
32,r0,r4,r5,r6,0.3502,0.3094,0.3404,5000.0
33,r1,r4,r5,r6,0.3506,0.3118,0.3376,5000.0
34,r2,r4,r5,r6,0.3428,0.3104,0.3468,5000.0
35,r3,r4,r5,r6,0.3492,0.3156,0.3352,5000.0
36,r0,r1,r2,r7,0.6496,0.176,0.1744,5000.0
37,r0,r1,r3,r7,0.8124,0.0926,0.095,5000.0
38,r0,r2,r3,r7,0.604,0.1908,0.2052,5000.0
39,r1,r2,r3,r7,0.607,0.1936,0.1994,5000.0
40,r0,r1,r4,r7,0.8072,0.0972,0.0956,5000.0
41,r0,r2,r4,r7,0.6128,0.2,0.1872,5000.0
42,r1,r2,r4,r7,0.6172,0.1958,0.187,5000.0
43,r0,r3,r4,r7,0.3358,0.3308,0.3334,5000.0
44,r1,r3,r4,r7,0.3358,0.3316,0.3326,5000.0
45,r2,r3,r4,r7,0.3422,0.3254,0.3324,5000.0
46,r0,r1,r5,r7,0.8398,0.08,0.0802,5000.0
47,r0,r2,r5,r7,0.6402,0.1868,0.173,5000.0
48,r1,r2,r5,r7,0.6448,0.1844,0.1708,5000.0
49,r0,r3,r5,r7,0.355,0.3146,0.3304,5000.0
50,r1,r3,r5,r7,0.3602,0.3144,0.3254,5000.0
51,r2,r3,r5,r7,0.3606,0.3066,0.3328,5000.0
52,r0,r4,r5,r7,0.3466,0.3128,0.3406,5000.0
53,r1,r4,r5,r7,0.3504,0.3128,0.3368,5000.0
54,r2,r4,r5,r7,0.3402,0.3144,0.3454,5000.0
55,r3,r4,r5,r7,0.347,0.3154,0.3376,5000.0
56,r0,r1,r6,r7,0.9146,0.0452,0.0402,5000.0
57,r0,r2,r6,r7,0.8022,0.1,0.0978,5000.0
58,r1,r2,r6,r7,0.8114,0.0924,0.0962,5000.0
59,r0,r3,r6,r7,0.6206,0.1934,0.186,5000.0
60,r1,r3,r6,r7,0.6212,0.1936,0.1852,5000.0
61,r2,r3,r6,r7,0.6274,0.1926,0.18,5000.0
62,r0,r4,r6,r7,0.6122,0.1938,0.194,5000.0
63,r1,r4,r6,r7,0.6144,0.191,0.1946,5000.0
64,r2,r4,r6,r7,0.6142,0.1964,0.1894,5000.0
65,r3,r4,r6,r7,0.5968,0.2,0.2032,5000.0
66,r0,r5,r6,r7,0.623,0.184,0.193,5000.0
67,r1,r5,r6,r7,0.6244,0.185,0.1906,5000.0
68,r2,r5,r6,r7,0.6238,0.187,0.1892,5000.0
69,r3,r5,r6,r7,0.6056,0.192,0.2024,5000.0
70,r4,r5,r6,r7,0.61,0.1928,0.1972,5000.0
