qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.9876,0.0056,0.0068,5000.0
2,r0,r1,r2,r4,0.9868,0.0056,0.0076,5000.0
3,r0,r1,r3,r4,0.9862,0.0052,0.0086,5000.0
4,r0,r2,r3,r4,0.2952,0.2862,0.4186,5000.0
5,r1,r2,r3,r4,0.2952,0.2872,0.4176,5000.0
6,r0,r1,r2,r5,0.9868,0.0056,0.0076,5000.0
7,r0,r1,r3,r5,0.9862,0.0052,0.0086,5000.0
8,r0,r2,r3,r5,0.2954,0.287,0.4176,5000.0
9,r1,r2,r3,r5,0.2954,0.288,0.4166,5000.0
10,r0,r1,r4,r5,1.0,0.0,0.0,5000.0
11,r0,r2,r4,r5,0.9902,0.0052,0.0046,5000.0
12,r1,r2,r4,r5,0.9902,0.0052,0.0046,5000.0
13,r0,r3,r4,r5,0.9898,0.005,0.0052,5000.0
14,r1,r3,r4,r5,0.9898,0.005,0.0052,5000.0
15,r2,r3,r4,r5,0.992,0.0036,0.0044,5000.0
16,r0,r1,r2,r6,0.9864,0.0058,0.0078,5000.0
17,r0,r1,r3,r6,0.9862,0.0062,0.0076,5000.0
18,r0,r2,r3,r6,0.288,0.2908,0.4212,5000.0
19,r1,r2,r3,r6,0.2878,0.2912,0.421,5000.0
20,r0,r1,r4,r6,0.9894,0.006,0.0046,5000.0
21,r0,r2,r4,r6,0.4286,0.285,0.2864,5000.0
22,r1,r2,r4,r6,0.4298,0.2834,0.2868,5000.0
23,r0,r3,r4,r6,0.4324,0.2766,0.291,5000.0
24,r1,r3,r4,r6,0.4338,0.2744,0.2918,5000.0
25,r2,r3,r4,r6,0.5006,0.243,0.2564,5000.0
26,r0,r1,r5,r6,0.9894,0.006,0.0046,5000.0
27,r0,r2,r5,r6,0.4298,0.284,0.2862,5000.0
28,r1,r2,r5,r6,0.431,0.2824,0.2866,5000.0
29,r0,r3,r5,r6,0.4342,0.276,0.2898,5000.0
30,r1,r3,r5,r6,0.4356,0.2738,0.2906,5000.0
31,r2,r3,r5,r6,0.5008,0.2442,0.255,5000.0
32,r0,r4,r5,r6,0.0068,0.0048,0.9884,5000.0
33,r1,r4,r5,r6,0.0068,0.0048,0.9884,5000.0
34,r2,r4,r5,r6,0.0056,0.0058,0.9886,5000.0
35,r3,r4,r5,r6,0.0064,0.0054,0.9882,5000.0
36,r0,r1,r2,r7,0.9872,0.0052,0.0076,5000.0
37,r0,r1,r3,r7,0.9874,0.006,0.0066,5000.0
38,r0,r2,r3,r7,0.2924,0.295,0.4126,5000.0
39,r1,r2,r3,r7,0.2936,0.2944,0.412,5000.0
40,r0,r1,r4,r7,0.9884,0.0072,0.0044,5000.0
41,r0,r2,r4,r7,0.4364,0.2854,0.2782,5000.0
42,r1,r2,r4,r7,0.4378,0.2834,0.2788,5000.0
43,r0,r3,r4,r7,0.4376,0.2782,0.2842,5000.0
44,r1,r3,r4,r7,0.4392,0.2762,0.2846,5000.0
45,r2,r3,r4,r7,0.5008,0.2366,0.2626,5000.0
46,r0,r1,r5,r7,0.9884,0.0072,0.0044,5000.0
47,r0,r2,r5,r7,0.4374,0.2846,0.278,5000.0
48,r1,r2,r5,r7,0.4388,0.2826,0.2786,5000.0
49,r0,r3,r5,r7,0.4384,0.278,0.2836,5000.0
50,r1,r3,r5,r7,0.44,0.276,0.284,5000.0
51,r2,r3,r5,r7,0.5008,0.2374,0.2618,5000.0
52,r0,r4,r5,r7,0.0072,0.0058,0.987,5000.0
53,r1,r4,r5,r7,0.0072,0.0058,0.987,5000.0
54,r2,r4,r5,r7,0.007,0.0062,0.9868,5000.0
55,r3,r4,r5,r7,0.0072,0.0054,0.9874,5000.0
56,r0,r1,r6,r7,0.989,0.0054,0.0056,5000.0
57,r0,r2,r6,r7,0.4892,0.2602,0.2506,5000.0
58,r1,r2,r6,r7,0.4892,0.261,0.2498,5000.0
59,r0,r3,r6,r7,0.4898,0.2586,0.2516,5000.0
60,r1,r3,r6,r7,0.4892,0.2588,0.252,5000.0
61,r2,r3,r6,r7,0.547,0.2208,0.2322,5000.0
62,r0,r4,r6,r7,0.4052,0.3026,0.2922,5000.0
63,r1,r4,r6,r7,0.4044,0.3038,0.2918,5000.0
64,r2,r4,r6,r7,0.3958,0.305,0.2992,5000.0
65,r3,r4,r6,r7,0.4088,0.3018,0.2894,5000.0
66,r0,r5,r6,r7,0.4038,0.303,0.2932,5000.0
67,r1,r5,r6,r7,0.403,0.3042,0.2928,5000.0
68,r2,r5,r6,r7,0.3956,0.3052,0.2992,5000.0
69,r3,r5,r6,r7,0.4078,0.3022,0.29,5000.0
70,r4,r5,r6,r7,0.989,0.0052,0.0058,5000.0
