qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.9866,0.0076,0.0058,5000.0
2,r0,r1,r2,r4,0.9864,0.0062,0.0074,5000.0
3,r0,r1,r3,r4,0.9862,0.0062,0.0076,5000.0
4,r0,r2,r3,r4,0.3094,0.2834,0.4072,5000.0
5,r1,r2,r3,r4,0.3094,0.2832,0.4074,5000.0
6,r0,r1,r2,r5,0.9864,0.0062,0.0074,5000.0
7,r0,r1,r3,r5,0.9862,0.0062,0.0076,5000.0
8,r0,r2,r3,r5,0.3112,0.2818,0.407,5000.0
9,r1,r2,r3,r5,0.3112,0.2816,0.4072,5000.0
10,r0,r1,r4,r5,1.0,0.0,0.0,5000.0
11,r0,r2,r4,r5,0.991,0.003,0.006,5000.0
12,r1,r2,r4,r5,0.991,0.003,0.006,5000.0
13,r0,r3,r4,r5,0.992,0.004,0.004,5000.0
14,r1,r3,r4,r5,0.992,0.004,0.004,5000.0
15,r2,r3,r4,r5,0.9928,0.005,0.0022,5000.0
16,r0,r1,r2,r6,0.9868,0.0068,0.0064,5000.0
17,r0,r1,r3,r6,0.987,0.0056,0.0074,5000.0
18,r0,r2,r3,r6,0.3054,0.2832,0.4114,5000.0
19,r1,r2,r3,r6,0.304,0.2832,0.4128,5000.0
20,r0,r1,r4,r6,0.9882,0.007,0.0048,5000.0
21,r0,r2,r4,r6,0.4456,0.2786,0.2758,5000.0
22,r1,r2,r4,r6,0.4458,0.277,0.2772,5000.0
23,r0,r3,r4,r6,0.4276,0.2844,0.288,5000.0
24,r1,r3,r4,r6,0.4292,0.2838,0.287,5000.0
25,r2,r3,r4,r6,0.4966,0.2502,0.2532,5000.0
26,r0,r1,r5,r6,0.9882,0.007,0.0048,5000.0
27,r0,r2,r5,r6,0.447,0.28,0.273,5000.0
28,r1,r2,r5,r6,0.4472,0.2784,0.2744,5000.0
29,r0,r3,r5,r6,0.4274,0.2848,0.2878,5000.0
30,r1,r3,r5,r6,0.429,0.2842,0.2868,5000.0
31,r2,r3,r5,r6,0.4978,0.2482,0.254,5000.0
32,r0,r4,r5,r6,0.0054,0.0048,0.9898,5000.0
33,r1,r4,r5,r6,0.0054,0.0048,0.9898,5000.0
34,r2,r4,r5,r6,0.0074,0.0032,0.9894,5000.0
35,r3,r4,r5,r6,0.0068,0.0044,0.9888,5000.0
36,r0,r1,r2,r7,0.9866,0.0066,0.0068,5000.0
37,r0,r1,r3,r7,0.9864,0.0064,0.0072,5000.0
38,r0,r2,r3,r7,0.3056,0.2894,0.405,5000.0
39,r1,r2,r3,r7,0.3046,0.2896,0.4058,5000.0
40,r0,r1,r4,r7,0.9888,0.0068,0.0044,5000.0
41,r0,r2,r4,r7,0.447,0.2844,0.2686,5000.0
42,r1,r2,r4,r7,0.4476,0.2828,0.2696,5000.0
43,r0,r3,r4,r7,0.432,0.2838,0.2842,5000.0
44,r1,r3,r4,r7,0.4346,0.2822,0.2832,5000.0
45,r2,r3,r4,r7,0.4974,0.2458,0.2568,5000.0
46,r0,r1,r5,r7,0.9888,0.0068,0.0044,5000.0
47,r0,r2,r5,r7,0.4494,0.2842,0.2664,5000.0
48,r1,r2,r5,r7,0.45,0.2826,0.2674,5000.0
49,r0,r3,r5,r7,0.4326,0.2826,0.2848,5000.0
50,r1,r3,r5,r7,0.4352,0.281,0.2838,5000.0
51,r2,r3,r5,r7,0.499,0.2432,0.2578,5000.0
52,r0,r4,r5,r7,0.006,0.005,0.989,5000.0
53,r1,r4,r5,r7,0.006,0.005,0.989,5000.0
54,r2,r4,r5,r7,0.0078,0.0022,0.99,5000.0
55,r3,r4,r5,r7,0.0058,0.0048,0.9894,5000.0
56,r0,r1,r6,r7,0.9904,0.0042,0.0054,5000.0
57,r0,r2,r6,r7,0.5018,0.2572,0.241,5000.0
58,r1,r2,r6,r7,0.5022,0.2576,0.2402,5000.0
59,r0,r3,r6,r7,0.492,0.255,0.253,5000.0
60,r1,r3,r6,r7,0.4932,0.254,0.2528,5000.0
61,r2,r3,r6,r7,0.5506,0.2224,0.227,5000.0
62,r0,r4,r6,r7,0.4162,0.2974,0.2864,5000.0
63,r1,r4,r6,r7,0.4162,0.2978,0.286,5000.0
64,r2,r4,r6,r7,0.402,0.3008,0.2972,5000.0
65,r3,r4,r6,r7,0.4118,0.3044,0.2838,5000.0
66,r0,r5,r6,r7,0.4146,0.299,0.2864,5000.0
67,r1,r5,r6,r7,0.4146,0.2994,0.286,5000.0
68,r2,r5,r6,r7,0.3984,0.3032,0.2984,5000.0
69,r3,r5,r6,r7,0.4104,0.3056,0.284,5000.0
70,r4,r5,r6,r7,0.99,0.0054,0.0046,5000.0
