qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.9882,0.0066,0.0052,5000.0
2,r0,r1,r2,r4,0.9882,0.0074,0.0044,5000.0
3,r0,r1,r3,r4,0.9878,0.0062,0.006,5000.0
4,r0,r2,r3,r4,0.2964,0.29,0.4136,5000.0
5,r1,r2,r3,r4,0.2966,0.29,0.4134,5000.0
6,r0,r1,r2,r5,0.9878,0.0076,0.0046,5000.0
7,r0,r1,r3,r5,0.9878,0.0064,0.0058,5000.0
8,r0,r2,r3,r5,0.298,0.2894,0.4126,5000.0
9,r1,r2,r3,r5,0.298,0.2896,0.4124,5000.0
10,r0,r1,r4,r5,0.9996,0.0002,0.0002,5000.0
11,r0,r2,r4,r5,0.9872,0.0056,0.0072,5000.0
12,r1,r2,r4,r5,0.9872,0.0056,0.0072,5000.0
13,r0,r3,r4,r5,0.9882,0.0064,0.0054,5000.0
14,r1,r3,r4,r5,0.9884,0.0062,0.0054,5000.0
15,r2,r3,r4,r5,0.9904,0.0054,0.0042,5000.0
16,r0,r1,r2,r6,0.9872,0.007,0.0058,5000.0
17,r0,r1,r3,r6,0.987,0.0064,0.0066,5000.0
18,r0,r2,r3,r6,0.2956,0.2934,0.411,5000.0
19,r1,r2,r3,r6,0.2958,0.293,0.4112,5000.0
20,r0,r1,r4,r6,0.9894,0.0056,0.005,5000.0
21,r0,r2,r4,r6,0.419,0.2932,0.2878,5000.0
22,r1,r2,r4,r6,0.4182,0.293,0.2888,5000.0
23,r0,r3,r4,r6,0.423,0.287,0.29,5000.0
24,r1,r3,r4,r6,0.423,0.2868,0.2902,5000.0
25,r2,r3,r4,r6,0.4936,0.2514,0.255,5000.0
26,r0,r1,r5,r6,0.9894,0.0056,0.005,5000.0
27,r0,r2,r5,r6,0.4206,0.2938,0.2856,5000.0
28,r1,r2,r5,r6,0.4196,0.2934,0.287,5000.0
29,r0,r3,r5,r6,0.425,0.2862,0.2888,5000.0
30,r1,r3,r5,r6,0.4248,0.2862,0.289,5000.0
31,r2,r3,r5,r6,0.4948,0.2506,0.2546,5000.0
32,r0,r4,r5,r6,0.008,0.0068,0.9852,5000.0
33,r1,r4,r5,r6,0.0078,0.0066,0.9856,5000.0
34,r2,r4,r5,r6,0.0086,0.0038,0.9876,5000.0
35,r3,r4,r5,r6,0.0082,0.0048,0.987,5000.0
36,r0,r1,r2,r7,0.9868,0.0076,0.0056,5000.0
37,r0,r1,r3,r7,0.9874,0.0066,0.006,5000.0
38,r0,r2,r3,r7,0.2918,0.2962,0.412,5000.0
39,r1,r2,r3,r7,0.2922,0.2948,0.413,5000.0
40,r0,r1,r4,r7,0.9888,0.0058,0.0054,5000.0
41,r0,r2,r4,r7,0.4244,0.281,0.2946,5000.0
42,r1,r2,r4,r7,0.4238,0.2818,0.2944,5000.0
43,r0,r3,r4,r7,0.4316,0.2738,0.2946,5000.0
44,r1,r3,r4,r7,0.4306,0.2746,0.2948,5000.0
45,r2,r3,r4,r7,0.488,0.2518,0.2602,5000.0
46,r0,r1,r5,r7,0.9888,0.006,0.0052,5000.0
47,r0,r2,r5,r7,0.427,0.2808,0.2922,5000.0
48,r1,r2,r5,r7,0.4264,0.2814,0.2922,5000.0
49,r0,r3,r5,r7,0.4332,0.2732,0.2936,5000.0
50,r1,r3,r5,r7,0.432,0.274,0.294,5000.0
51,r2,r3,r5,r7,0.4894,0.2512,0.2594,5000.0
52,r0,r4,r5,r7,0.009,0.005,0.986,5000.0
53,r1,r4,r5,r7,0.009,0.0048,0.9862,5000.0
54,r2,r4,r5,r7,0.009,0.0044,0.9866,5000.0
55,r3,r4,r5,r7,0.0084,0.0052,0.9864,5000.0
56,r0,r1,r6,r7,0.9894,0.0056,0.005,5000.0
57,r0,r2,r6,r7,0.4982,0.2436,0.2582,5000.0
58,r1,r2,r6,r7,0.4974,0.2444,0.2582,5000.0
59,r0,r3,r6,r7,0.5006,0.2394,0.26,5000.0
60,r1,r3,r6,r7,0.4986,0.2402,0.2612,5000.0
61,r2,r3,r6,r7,0.559,0.2178,0.2232,5000.0
62,r0,r4,r6,r7,0.4202,0.2942,0.2856,5000.0
63,r1,r4,r6,r7,0.4192,0.2946,0.2862,5000.0
64,r2,r4,r6,r7,0.4216,0.2952,0.2832,5000.0
65,r3,r4,r6,r7,0.4202,0.2986,0.2812,5000.0
66,r0,r5,r6,r7,0.4182,0.2956,0.2862,5000.0
67,r1,r5,r6,r7,0.417,0.296,0.287,5000.0
68,r2,r5,r6,r7,0.4184,0.2972,0.2844,5000.0
69,r3,r5,r6,r7,0.4182,0.2994,0.2824,5000.0
70,r4,r5,r6,r7,0.989,0.0064,0.0046,5000.0
