qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.9896,0.0052,0.0052,5000.0
2,r0,r1,r2,r4,0.99,0.0054,0.0046,5000.0
3,r0,r1,r3,r4,0.9894,0.006,0.0046,5000.0
4,r0,r2,r3,r4,0.2884,0.2962,0.4154,5000.0
5,r1,r2,r3,r4,0.2888,0.2954,0.4158,5000.0
6,r0,r1,r2,r5,0.99,0.0052,0.0048,5000.0
7,r0,r1,r3,r5,0.9894,0.0058,0.0048,5000.0
8,r0,r2,r3,r5,0.288,0.297,0.415,5000.0
9,r1,r2,r3,r5,0.2884,0.2962,0.4154,5000.0
10,r0,r1,r4,r5,0.9998,0.0,0.0002,5000.0
11,r0,r2,r4,r5,0.9894,0.005,0.0056,5000.0
12,r1,r2,r4,r5,0.9894,0.0052,0.0054,5000.0
13,r0,r3,r4,r5,0.9894,0.0052,0.0054,5000.0
14,r1,r3,r4,r5,0.9894,0.0054,0.0052,5000.0
15,r2,r3,r4,r5,0.9904,0.0044,0.0052,5000.0
16,r0,r1,r2,r6,0.9896,0.0054,0.005,5000.0
17,r0,r1,r3,r6,0.9896,0.0052,0.0052,5000.0
18,r0,r2,r3,r6,0.2876,0.3018,0.4106,5000.0
19,r1,r2,r3,r6,0.288,0.3012,0.4108,5000.0
20,r0,r1,r4,r6,0.992,0.0032,0.0048,5000.0
21,r0,r2,r4,r6,0.4276,0.2908,0.2816,5000.0
22,r1,r2,r4,r6,0.4274,0.2918,0.2808,5000.0
23,r0,r3,r4,r6,0.437,0.2836,0.2794,5000.0
24,r1,r3,r4,r6,0.4378,0.2836,0.2786,5000.0
25,r2,r3,r4,r6,0.4972,0.2526,0.2502,5000.0
26,r0,r1,r5,r6,0.992,0.0032,0.0048,5000.0
27,r0,r2,r5,r6,0.4288,0.2902,0.281,5000.0
28,r1,r2,r5,r6,0.4288,0.291,0.2802,5000.0
29,r0,r3,r5,r6,0.4382,0.2828,0.279,5000.0
30,r1,r3,r5,r6,0.4392,0.2826,0.2782,5000.0
31,r2,r3,r5,r6,0.4974,0.2532,0.2494,5000.0
32,r0,r4,r5,r6,0.0072,0.0048,0.988,5000.0
33,r1,r4,r5,r6,0.0074,0.0048,0.9878,5000.0
34,r2,r4,r5,r6,0.007,0.0046,0.9884,5000.0
35,r3,r4,r5,r6,0.0074,0.005,0.9876,5000.0
36,r0,r1,r2,r7,0.9896,0.0056,0.0048,5000.0
37,r0,r1,r3,r7,0.9892,0.0054,0.0054,5000.0
38,r0,r2,r3,r7,0.2916,0.2946,0.4138,5000.0
39,r1,r2,r3,r7,0.2912,0.2934,0.4154,5000.0
40,r0,r1,r4,r7,0.9914,0.0046,0.004,5000.0
41,r0,r2,r4,r7,0.4388,0.2776,0.2836,5000.0
42,r1,r2,r4,r7,0.4386,0.2768,0.2846,5000.0
43,r0,r3,r4,r7,0.44,0.2816,0.2784,5000.0
44,r1,r3,r4,r7,0.44,0.2812,0.2788,5000.0
45,r2,r3,r4,r7,0.5024,0.2504,0.2472,5000.0
46,r0,r1,r5,r7,0.9914,0.0046,0.004,5000.0
47,r0,r2,r5,r7,0.4398,0.2774,0.2828,5000.0
48,r1,r2,r5,r7,0.4398,0.2764,0.2838,5000.0
49,r0,r3,r5,r7,0.439,0.2824,0.2786,5000.0
50,r1,r3,r5,r7,0.4392,0.2818,0.279,5000.0
51,r2,r3,r5,r7,0.5022,0.2508,0.247,5000.0
52,r0,r4,r5,r7,0.0064,0.0062,0.9874,5000.0
53,r1,r4,r5,r7,0.0064,0.006,0.9876,5000.0
54,r2,r4,r5,r7,0.0064,0.0056,0.988,5000.0
55,r3,r4,r5,r7,0.006,0.0068,0.9872,5000.0
56,r0,r1,r6,r7,0.9916,0.0042,0.0042,5000.0
57,r0,r2,r6,r7,0.4956,0.2446,0.2598,5000.0
58,r1,r2,r6,r7,0.4946,0.245,0.2604,5000.0
59,r0,r3,r6,r7,0.4944,0.253,0.2526,5000.0
60,r1,r3,r6,r7,0.4952,0.2526,0.2522,5000.0
61,r2,r3,r6,r7,0.5506,0.224,0.2254,5000.0
62,r0,r4,r6,r7,0.4118,0.2982,0.29,5000.0
63,r1,r4,r6,r7,0.4128,0.2976,0.2896,5000.0
64,r2,r4,r6,r7,0.41,0.3012,0.2888,5000.0
65,r3,r4,r6,r7,0.411,0.2988,0.2902,5000.0
66,r0,r5,r6,r7,0.4104,0.2976,0.292,5000.0
67,r1,r5,r6,r7,0.4114,0.297,0.2916,5000.0
68,r2,r5,r6,r7,0.409,0.301,0.29,5000.0
69,r3,r5,r6,r7,0.4104,0.2986,0.291,5000.0
70,r4,r5,r6,r7,0.9892,0.0048,0.006,5000.0
