qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.9912,0.004,0.0048,5000.0
2,r0,r1,r2,r4,0.991,0.0048,0.0042,5000.0
3,r0,r1,r3,r4,0.99,0.0042,0.0058,5000.0
4,r0,r2,r3,r4,0.302,0.2816,0.4164,5000.0
5,r1,r2,r3,r4,0.3024,0.282,0.4156,5000.0
6,r0,r1,r2,r5,0.991,0.0048,0.0042,5000.0
7,r0,r1,r3,r5,0.99,0.0042,0.0058,5000.0
8,r0,r2,r3,r5,0.3014,0.281,0.4176,5000.0
9,r1,r2,r3,r5,0.3018,0.2814,0.4168,5000.0
10,r0,r1,r4,r5,1.0,0.0,0.0,5000.0
11,r0,r2,r4,r5,0.987,0.0056,0.0074,5000.0
12,r1,r2,r4,r5,0.987,0.0056,0.0074,5000.0
13,r0,r3,r4,r5,0.987,0.006,0.007,5000.0
14,r1,r3,r4,r5,0.987,0.006,0.007,5000.0
15,r2,r3,r4,r5,0.99,0.0048,0.0052,5000.0
16,r0,r1,r2,r6,0.9908,0.0046,0.0046,5000.0
17,r0,r1,r3,r6,0.9894,0.005,0.0056,5000.0
18,r0,r2,r3,r6,0.3024,0.2804,0.4172,5000.0
19,r1,r2,r3,r6,0.3034,0.2806,0.416,5000.0
20,r0,r1,r4,r6,0.9918,0.0044,0.0038,5000.0
21,r0,r2,r4,r6,0.4324,0.2822,0.2854,5000.0
22,r1,r2,r4,r6,0.432,0.2818,0.2862,5000.0
23,r0,r3,r4,r6,0.4252,0.2856,0.2892,5000.0
24,r1,r3,r4,r6,0.4248,0.2848,0.2904,5000.0
25,r2,r3,r4,r6,0.5022,0.245,0.2528,5000.0
26,r0,r1,r5,r6,0.9918,0.0044,0.0038,5000.0
27,r0,r2,r5,r6,0.4326,0.2826,0.2848,5000.0
28,r1,r2,r5,r6,0.4322,0.2822,0.2856,5000.0
29,r0,r3,r5,r6,0.424,0.2866,0.2894,5000.0
30,r1,r3,r5,r6,0.4236,0.2858,0.2906,5000.0
31,r2,r3,r5,r6,0.5022,0.2458,0.252,5000.0
32,r0,r4,r5,r6,0.0052,0.008,0.9868,5000.0
33,r1,r4,r5,r6,0.0052,0.008,0.9868,5000.0
34,r2,r4,r5,r6,0.0064,0.0078,0.9858,5000.0
35,r3,r4,r5,r6,0.0064,0.0078,0.9858,5000.0
36,r0,r1,r2,r7,0.9896,0.0062,0.0042,5000.0
37,r0,r1,r3,r7,0.989,0.006,0.005,5000.0
38,r0,r2,r3,r7,0.2972,0.2878,0.415,5000.0
39,r1,r2,r3,r7,0.2978,0.2866,0.4156,5000.0
40,r0,r1,r4,r7,0.992,0.0056,0.0024,5000.0
41,r0,r2,r4,r7,0.4332,0.2858,0.281,5000.0
42,r1,r2,r4,r7,0.4324,0.285,0.2826,5000.0
43,r0,r3,r4,r7,0.4258,0.2834,0.2908,5000.0
44,r1,r3,r4,r7,0.4256,0.282,0.2924,5000.0
45,r2,r3,r4,r7,0.4946,0.2498,0.2556,5000.0
46,r0,r1,r5,r7,0.992,0.0056,0.0024,5000.0
47,r0,r2,r5,r7,0.433,0.2864,0.2806,5000.0
48,r1,r2,r5,r7,0.4322,0.2856,0.2822,5000.0
49,r0,r3,r5,r7,0.4258,0.284,0.2902,5000.0
50,r1,r3,r5,r7,0.4256,0.2826,0.2918,5000.0
51,r2,r3,r5,r7,0.496,0.2492,0.2548,5000.0
52,r0,r4,r5,r7,0.007,0.0072,0.9858,5000.0
53,r1,r4,r5,r7,0.007,0.0072,0.9858,5000.0
54,r2,r4,r5,r7,0.0068,0.0068,0.9864,5000.0
55,r3,r4,r5,r7,0.0064,0.0062,0.9874,5000.0
56,r0,r1,r6,r7,0.9922,0.005,0.0028,5000.0
57,r0,r2,r6,r7,0.4926,0.2496,0.2578,5000.0
58,r1,r2,r6,r7,0.4912,0.2484,0.2604,5000.0
59,r0,r3,r6,r7,0.4872,0.2506,0.2622,5000.0
60,r1,r3,r6,r7,0.4856,0.2502,0.2642,5000.0
61,r2,r3,r6,r7,0.5582,0.2234,0.2184,5000.0
62,r0,r4,r6,r7,0.4132,0.297,0.2898,5000.0
63,r1,r4,r6,r7,0.412,0.2966,0.2914,5000.0
64,r2,r4,r6,r7,0.417,0.2954,0.2876,5000.0
65,r3,r4,r6,r7,0.4152,0.2906,0.2942,5000.0
66,r0,r5,r6,r7,0.4132,0.2972,0.2896,5000.0
67,r1,r5,r6,r7,0.412,0.2968,0.2912,5000.0
68,r2,r5,r6,r7,0.4178,0.2952,0.287,5000.0
69,r3,r5,r6,r7,0.4158,0.291,0.2932,5000.0
70,r4,r5,r6,r7,0.9878,0.007,0.0052,5000.0
