qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.3181151627725095,0.3470524978003715,0.334832339427119,10229.0
2,r0,r1,r2,r4,0.3262293479323492,0.3401114478443641,0.3336592042232867,10229.0
3,r0,r1,r3,r4,0.3486166780721478,0.32984651481083194,0.32153680711702026,10229.0
4,r0,r2,r3,r4,0.35653534069801546,0.32544725779646105,0.3180174015055235,10229.0
5,r1,r2,r3,r4,0.3440218985238049,0.32759800567015346,0.32838009580604166,10229.0
6,r0,r1,r2,r5,0.3320950239515104,0.3324860690194545,0.3354189070290351,10229.0
7,r0,r1,r3,r5,0.3624987779841627,0.30569948186528495,0.33180174015055236,10229.0
8,r0,r2,r3,r5,0.36807117020236585,0.3266203930002933,0.3053084367973409,10229.0
9,r1,r2,r3,r5,0.3647472871248411,0.32202561345195035,0.31322709942320853,10229.0
10,r0,r1,r4,r5,0.35594877309609935,0.3096099325447258,0.3344412943591749,10229.0
11,r0,r2,r4,r5,0.36865773780428196,0.31919053670935577,0.31215172548636233,10229.0
12,r1,r2,r4,r5,0.35467787662528105,0.33698308730081145,0.3083390360739075,10229.0
13,r0,r3,r4,r5,0.3360054746309512,0.3285756183400137,0.3354189070290351,10229.0
14,r1,r3,r4,r5,0.33678756476683935,0.34099129924723826,0.3222211359859224,10229.0
15,r2,r3,r4,r5,0.31782187897155145,0.34343533092188877,0.3387427901065598,10229.0
16,r0,r1,r2,r6,0.33463681689314695,0.3465636914654414,0.3187994916414117,10229.0
17,r0,r1,r3,r6,0.35643757943102944,0.32300322612181054,0.32055919444716,10229.0
18,r0,r2,r3,r6,0.3693420666731841,0.31919053670935577,0.31146739661746015,10229.0
19,r1,r2,r3,r6,0.35458011535829503,0.31772411770456543,0.32769576693713953,10229.0
20,r0,r1,r4,r6,0.3728614722846808,0.33414801055821686,0.29299051715710234,10229.0
21,r0,r2,r4,r6,0.36240101671717667,0.330042037344804,0.30755694593801935,10229.0
22,r1,r2,r4,r6,0.3602502688434842,0.3096099325447258,0.33013979861179,10229.0
23,r0,r3,r4,r6,0.340013686577378,0.334832339427119,0.325153973995503,10229.0
24,r1,r3,r4,r6,0.3452927949946231,0.3164532212337472,0.3382539837716297,10229.0
25,r2,r3,r4,r6,0.33326815915534264,0.3411868217812103,0.32554501906344707,10229.0
26,r0,r1,r5,r6,0.373839084954541,0.3363965196988953,0.2897643953465637,10229.0
27,r0,r2,r5,r6,0.3746211750904292,0.31576889236484507,0.3096099325447258,10229.0
