qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.3510675533776689,0.26612997316532494,0.3828024734570062,8571.0
2,r0,r1,r2,r4,0.34371718585929295,0.3043985532609964,0.35188426087971064,8571.0
3,r0,r1,r3,r4,0.3907362034768405,0.3178158907945397,0.2914479057286198,8571.0
4,r0,r2,r3,r4,0.3689184459222961,0.2856142807140357,0.34546727336366817,8571.0
5,r1,r2,r3,r4,0.40613697351534245,0.271963598179909,0.32189942830474855,8571.0
6,r0,r1,r2,r5,0.34803406837008516,0.2943647182359118,0.357601213394003,8571.0
7,r0,r1,r3,r5,0.36985182592462956,0.3346167308365418,0.29553144323882863,8571.0
8,r0,r2,r3,r5,0.3221327733053319,0.34500058336250145,0.3328666433321666,8571.0
9,r1,r2,r3,r5,0.3719519309298798,0.2982149107455373,0.3298331583245829,8571.0
10,r0,r1,r4,r5,0.38373585345933964,0.3222494458056236,0.29401470073503677,8571.0
11,r0,r2,r4,r5,0.35690117839225294,0.3370668533426671,0.30603196826507995,8571.0
12,r1,r2,r4,r5,0.3832691634581729,0.31046552327616384,0.3062653132656633,8571.0
13,r0,r3,r4,r5,0.33251662583129155,0.3185159257962898,0.3489674483724186,8571.0
14,r1,r3,r4,r5,0.3159491307898728,0.3031151557577879,0.3809357134523393,8571.0
15,r2,r3,r4,r5,0.36250145840625364,0.269046785672617,0.3684517559211294,8571.0
16,r0,r1,r2,r6,0.3535176758837942,0.2833975032084938,0.36308482090771205,8571.0
17,r0,r1,r3,r6,0.39610313849025786,0.3070820207677051,0.2968148407420371,8571.0
18,r0,r2,r3,r6,0.34558394586395985,0.31373235328433086,0.34068370085170924,8571.0
19,r1,r2,r3,r6,0.39621981099054954,0.2882977482207444,0.3154824407887061,8571.0
20,r0,r1,r4,r6,0.38618597596546494,0.30346517325866296,0.31034885077587215,8571.0
21,r0,r2,r4,r6,0.36191809590479523,0.33741687084354216,0.3006650332516626,8571.0
22,r1,r2,r4,r6,0.39621981099054954,0.32073270330183173,0.28304748570761873,8571.0
23,r0,r3,r4,r6,0.3302998483257496,0.33566678333916694,0.3340333683350834,8571.0
24,r1,r3,r4,r6,0.33870026834675065,0.32738303581845757,0.3339166958347917,8571.0
25,r2,r3,r4,r6,0.36495158091237895,0.3052152607630382,0.3298331583245829,8571.0
26,r0,r1,r5,r6,0.4032201610080504,0.29168125072920315,0.3050985882627465,8571.0
