qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.368,0.309,0.323,2000.0
2,r0,r1,r2,r4,0.362,0.329,0.309,2000.0
3,r0,r1,r3,r4,0.391,0.321,0.288,2000.0
4,r0,r2,r3,r4,0.3715,0.322,0.3065,2000.0
5,r1,r2,r3,r4,0.37,0.312,0.318,2000.0
6,r0,r1,r2,r5,0.3505,0.328,0.3215,2000.0
7,r0,r1,r3,r5,0.387,0.3125,0.3005,2000.0
8,r0,r2,r3,r5,0.3755,0.3055,0.319,2000.0
9,r1,r2,r3,r5,0.373,0.3005,0.3265,2000.0
10,r0,r1,r4,r5,0.4105,0.293,0.2965,2000.0
11,r0,r2,r4,r5,0.389,0.289,0.322,2000.0
12,r1,r2,r4,r5,0.382,0.295,0.323,2000.0
13,r0,r3,r4,r5,0.3615,0.322,0.3165,2000.0
14,r1,r3,r4,r5,0.342,0.3335,0.3245,2000.0
15,r2,r3,r4,r5,0.3535,0.337,0.3095,2000.0
16,r0,r1,r2,r6,0.361,0.3165,0.3225,2000.0
17,r0,r1,r3,r6,0.4005,0.3015,0.298,2000.0
18,r0,r2,r3,r6,0.3705,0.3225,0.307,2000.0
19,r1,r2,r3,r6,0.385,0.3085,0.3065,2000.0
20,r0,r1,r4,r6,0.4115,0.286,0.3025,2000.0
21,r0,r2,r4,r6,0.3875,0.294,0.3185,2000.0
22,r1,r2,r4,r6,0.38,0.305,0.315,2000.0
23,r0,r3,r4,r6,0.3555,0.3305,0.314,2000.0
24,r1,r3,r4,r6,0.3445,0.325,0.3305,2000.0
25,r2,r3,r4,r6,0.34,0.3325,0.3275,2000.0
26,r0,r1,r5,r6,0.421,0.2825,0.2965,2000.0
27,r0,r2,r5,r6,0.4085,0.291,0.3005,2000.0
28,r1,r2,r5,r6,0.4005,0.304,0.2955,2000.0
29,r0,r3,r5,r6,0.368,0.3195,0.3125,2000.0
30,r1,r3,r5,r6,0.356,0.323,0.321,2000.0
31,r2,r3,r5,r6,0.3715,0.307,0.3215,2000.0
32,r0,r4,r5,r6,0.3545,0.3215,0.324,2000.0
33,r1,r4,r5,r6,0.3575,0.3265,0.316,2000.0
34,r2,r4,r5,r6,0.3665,0.308,0.3255,2000.0
35,r3,r4,r5,r6,0.35,0.3265,0.3235,2000.0
36,r0,r1,r2,r7,0.351,0.313,0.336,2000.0
37,r0,r1,r3,r7,0.391,0.307,0.302,2000.0
38,r0,r2,r3,r7,0.3775,0.305,0.3175,2000.0
39,r1,r2,r3,r7,0.395,0.3005,0.3045,2000.0
40,r0,r1,r4,r7,0.411,0.2845,0.3045,2000.0
41,r0,r2,r4,r7,0.393,0.282,0.325,2000.0
42,r1,r2,r4,r7,0.3925,0.294,0.3135,2000.0
43,r0,r3,r4,r7,0.3565,0.315,0.3285,2000.0
44,r1,r3,r4,r7,0.344,0.339,0.317,2000.0
45,r2,r3,r4,r7,0.3505,0.3375,0.312,2000.0
46,r0,r1,r5,r7,0.4255,0.276,0.2985,2000.0
47,r0,r2,r5,r7,0.4195,0.2835,0.297,2000.0
48,r1,r2,r5,r7,0.4235,0.296,0.2805,2000.0
49,r0,r3,r5,r7,0.3715,0.3095,0.319,2000.0
50,r1,r3,r5,r7,0.3725,0.3145,0.313,2000.0
51,r2,r3,r5,r7,0.3845,0.311,0.3045,2000.0
52,r0,r4,r5,r7,0.3455,0.3145,0.34,2000.0
53,r1,r4,r5,r7,0.361,0.3255,0.3135,2000.0
54,r2,r4,r5,r7,0.3795,0.306,0.3145,2000.0
55,r3,r4,r5,r7,0.3535,0.323,0.3235,2000.0
56,r0,r1,r6,r7,0.442,0.2685,0.2895,2000.0
57,r0,r2,r6,r7,0.4325,0.2795,0.288,2000.0
58,r1,r2,r6,r7,0.436,0.288,0.276,2000.0
59,r0,r3,r6,r7,0.3875,0.298,0.3145,2000.0
60,r1,r3,r6,r7,0.385,0.315,0.3,2000.0
61,r2,r3,r6,r7,0.3955,0.3075,0.297,2000.0
62,r0,r4,r6,r7,0.3615,0.3175,0.321,2000.0
63,r1,r4,r6,r7,0.373,0.325,0.302,2000.0
64,r2,r4,r6,r7,0.3865,0.318,0.2955,2000.0
65,r3,r4,r6,r7,0.376,0.3155,0.3085,2000.0
66,r0,r5,r6,r7,0.348,0.3275,0.3245,2000.0
67,r1,r5,r6,r7,0.345,0.3405,0.3145,2000.0
68,r2,r5,r6,r7,0.356,0.3295,0.3145,2000.0
69,r3,r5,r6,r7,0.357,0.332,0.311,2000.0
70,r4,r5,r6,r7,0.355,0.327,0.318,2000.0
