1000 10000.0 33 12.51815166839954 3.405 979 (r1:1,((r4:1,((r0:1,r2:1)0.4:0.00517487174357,(r6:1,(r7:1,r5:1)0.45:0.00832627571954)0.52:0.0131986077901)0.4:0.00500752173062)0.43:0.007420068136,r3:1):0); 0.5358147002261797 0.4285714285714286 (r7:1,(r5:1,((r4:1,(r1:1,(r0:1,r2:1)0.5:0.0140757282342)0.57:0.0164629295356)0.42:0.00653727896808,(r6:1,r3:1)0.42:0.00630493737959)0.48:0.0106005689073):0); 0.5142290710996905 0.3857142857142857
1000 10000.0 34 12.55230545749699 3.494 971 (r0:1,(r6:1,((r1:1,(r2:1,r5:1)0.38:0.00320192388828)0.41:0.00638899761752,((r4:1,r3:1)0.53:0.0137808346978,r7:1)0.48:0.0106711200298)0.57:0.0162823571976):0); 0.8018928121238177 0.7428571428571429 (r2:1,(((r7:1,r4:1)0.43:0.00719064159035,(r1:1,(r6:1,r3:1)0.7:0.0255635988175)0.45:0.00925850110427)0.47:0.0115048464984,(r5:1,r0:1)0.48:0.0104489702146):0); 0.8203459528966881 0.7571428571428571
1000 10000.0 35 12.51333673745789 3.356 976 (r7:1,(r0:1,(((r4:1,r2:1)0.55:0.0149294058666,(r3:1,(r6:1,r5:1)0.41:0.00621306738597)0.49:0.0110498361866)0.67:0.0258046192521,r1:1)0.43:0.00772204609391):0); 0.6835788891476913 0.6428571428571428 (r4:1,(r2:1,((r1:1,(r0:1,r7:1)0.42:0.00851612555838)0.5:0.0171257734741,(r3:1,(r5:1,r6:1)0.46:0.00936974486882)0.46:0.00916105166862)0.71:0.0264295266227):0); 0.6835788891476913 0.6428571428571428
1000 10000.0 36 12.672105608422367 3.454 974 (r4:1,((r0:1,r7:1)0.59:0.0177388243374,(r5:1,((r1:1,r2:1)0.75:0.0274718206642,(r6:1,r3:1)0.47:0.00991411772266)0.46:0.00877968765204)0.36:0.00143709606413):0); 0.8082477505980111 0.7285714285714286 (r4:1,(r1:1,(r5:1,((r2:1,(r0:1,r7:1)0.73:0.0269488636387)0.54:0.0149097543663,(r6:1,r3:1)0.41:0.00591577683605)0.43:0.0074133249229)0.4:0.0051538373349):0); 0.834156466761655 0.7857142857142857
1000 10000.0 37 12.591904496784606 3.411 977 (r5:1,(((r3:1,r1:1)0.51:0.0169383516346,(r2:1,r7:1)0.69:0.0243960781395)0.53:0.0142113943053,(r4:1,(r6:1,r0:1)0.64:0.0220188675572)0.46:0.00934674182091):0); 0.8671025104244673 0.8 (r4:1,(r5:1,((r3:1,r1:1)0.54:0.0180233527067,((r7:1,r2:1)0.54:0.0150590136194,(r6:1,r0:1)0.67:0.0228539250042)0.5:0.0156409845912)0.45:0.0094636886451):0); 0.7800365553396398 0.7285714285714286
1000 10000.0 38 12.80138693029163 3.31 974 (r4:1,(r0:1,(r6:1,((r2:1,(r3:1,r7:1)0.47:0.0125661367045)0.56:0.0156056527224,(r1:1,r5:1)0.84:0.0349010520088)0.48:0.0130720815674)0.42:0.00772204609391):0); 0.8231593415891401 0.8 (r1:1,(r5:1,((r2:1,(r7:1,r3:1)0.47:0.0104556591043)0.56:0.0163573742221,(r0:1,(r6:1,r4:1)0.56:0.0162501584459)0.53:0.0171797455131)0.71:0.0259165397794):0); 0.8093488277241733 0.7857142857142857
1000 10000.0 39 12.64564117508738 3.376 978 (r5:1,(r6:1,(r0:1,((r1:1,(r4:1,r2:1)0.51:0.0134770218442)0.4:0.00488202759731,(r7:1,r3:1)0.41:0.00550965581097)0.46:0.0102925472447)0.48:0.0104439591611):0); 0.7640023801010768 0.6857142857142857 (r7:1,(r4:1,((r0:1,r5:1)0.4:0.00516658310355,((r6:1,r1:1)0.42:0.00615386557438,(r3:1,r2:1)0.63:0.0206151332834)0.35:0.00123615604669)0.41:0.00662187630889):0); 0.819084119189426 0.7571428571428571
1000 10000.0 3 12.77839328097513 3.317 974 (r5:1,(r7:1,(r2:1,((r3:1,r1:1)0.46:0.00886367538989,(r6:1,(r0:1,r4:1)0.49:0.0156056527224)0.49:0.0131986077901)0.68:0.0238843728705)0.36:0.00169974544748):0); 0.7501918662361101 0.7 (r7:1,((r2:1,((r3:1,r6:1)0.53:0.0147428660045,(r1:1,(r0:1,r4:1)0.44:0.00824813202679)0.47:0.0108406961784)0.67:0.0238790520211)0.55:0.0161423142743,r5:1):0); 0.7048454186130136 0.6428571428571428
1000 10000.0 40 12.688385256413245 3.417 986 (r1:1,((r3:1,r4:1)0.51:0.0128696729036,((r0:1,r5:1)0.66:0.0227339924791,((r7:1,r6:1)0.63:0.0201823197499,r2:1)0.43:0.00714333509357)0.59:0.0186544355718):0); 0.6466726076019504 0.6285714285714286 (r1:1,(r7:1,(r6:1,((r5:1,r0:1)0.47:0.0113270299261,(r2:1,(r3:1,r4:1)0.61:0.0194933747784)0.4:0.00551357555039)0.55:0.0154414014806)0.45:0.00876411290494):0); 0.7537329758082695 0.7
1000 10000.0 41 12.808422328610654 3.351 973 (r6:1,(r5:1,(r4:1,(r2:1,(r3:1,((r1:1,r0:1)0.38:0.00320192388828,r7:1)0.51:0.0123764733564)0.43:0.0113865932196)0.4:0.00444292211084)0.51:0.0128696729036):0); 0.5617584790028126 0.5142857142857142 (r0:1,(r7:1,(r1:1,((r5:1,r3:1)0.52:0.0136539048231,(r6:1,(r2:1,r4:1)0.46:0.00943053346755)0.52:0.0131817367021)0.58:0.0182337931776)0.44:0.00782132877661):0); 0.7749995052735918 0.7428571428571429
1000 10000.0 42 12.40133425614689 3.462 976 (r0:1,((r2:1,(r3:1,(r5:1,(r6:1,(r1:1,r4:1)0.41:0.00681638565465)0.44:0.00821295485139)0.51:0.0142536160115)0.55:0.0152252075971)0.47:0.00953583135537,r7:1):0); 0.8584336217806773 0.7857142857142857 (r2:1,((r0:1,r7:1)0.43:0.00712125026762,(r6:1,(r5:1,((r3:1,r4:1)0.38:0.00307872210908,r1:1)0.56:0.0163301714869)0.55:0.0160631688706)0.36:0.00139317367543):0); 0.7824396476106181 0.7142857142857143
1000 10000.0 43 12.51624443057223 3.485 973 (r5:1,((r3:1,r2:1)0.44:0.00862852749757,(r0:1,((r6:1,r4:1)0.63:0.021138434174,(r7:1,r1:1)0.57:0.0163669774642)0.42:0.00601204215663)0.36:0.00200000066667):0); 0.7652079672555682 0.7 (r2:1,(r3:1,(r5:1,(r0:1,((r1:1,r7:1)0.4:0.00588879195382,(r4:1,r6:1)0.52:0.0146192650732)0.6:0.0185871500718)0.42:0.00646518064928)0.52:0.0136202438006):0); 0.7652079672555682 0.7
1000 10000.0 44 12.673671520057768 3.295 980 (r6:1,((r4:1,r1:1)0.35:0.000799520330416,(r7:1,((r3:1,r2:1)0.43:0.00726911334668,(r5:1,r0:1)0.44:0.00896866998276)0.4:0.00563522873761)0.45:0.00840183009985):0); 0.797306803927847 0.7285714285714286 (r1:1,(r0:1,((r2:1,(r7:1,(r3:1,r5:1)0.74:0.0281402673767)0.43:0.00682048782425)0.65:0.0215400553163,(r6:1,r4:1)0.56:0.0171885526268)0.45:0.0131123098893):0); 0.6319385907526028 0.5714285714285714
1000 10000.0 45 12.58751123371009 3.435 970 (r6:1,(r7:1,(r4:1,((r2:1,r5:1)0.75:0.0276857655956,(r0:1,(r3:1,r1:1)0.45:0.00862852749757)0.47:0.0123132602334)0.47:0.00953583135537)0.55:0.0149970099769):0); 0.5386280889186316 0.4285714285714286 (r7:1,(r2:1,((r1:1,((r6:1,r4:1)0.58:0.0178109830545,(r0:1,r5:1)0.46:0.00913004909312)0.39:0.00380986594714)0.46:0.0105117061314,r3:1)0.44:0.0106479315025):0); 0.8350036737521884 0.7714285714285715
1000 10000.0 46 12.549279579852268 3.472 979 (r1:1,(r6:1,((r7:1,r2:1)0.5:0.0118076990497,(r4:1,(r3:1,(r5:1,r0:1)0.6:0.0183491386682)0.57:0.0161765919329)0.47:0.00953583135537)0.61:0.0188452934787):0); 0.8847373805123384 0.8285714285714285 (r7:1,(r2:1,(r6:1,(r1:1,((r4:1,r3:1)0.37:0.00278718078103,(r5:1,r0:1)0.7:0.0256021469995)0.49:0.011364767618)0.42:0.0076725865935)0.4:0.00601505572976):0); 0.8110467671740422 0.7285714285714286
1000 10000.0 47 12.893691057854252 3.348 976 (r4:1,((r6:1,(r3:1,((r1:1,r2:1)0.54:0.0144647512867,(r7:1,r5:1)0.43:0.00745781039413)0.39:0.00488202759731)0.45:0.00840183009985)0.53:0.0134770218442,r0:1):0); 0.752192007347586 0.6714285714285715 (r0:1,(r6:1,((r1:1,r2:1)0.48:0.0123969899515,(r4:1,(r3:1,(r5:1,r7:1)0.42:0.00759497321744)0.47:0.0106059591552)0.38:0.00417720734916)0.75:0.0290676971156):0); 0.6400805208467357 0.5857142857142856
1000 10000.0 48 12.5509380847688 3.41 984 (r6:1,((r1:1,r2:1)0.6:0.0207941276613,((r3:1,r5:1)0.72:0.0258046192521,((r4:1,r7:1)0.49:0.0110498361866,r0:1)0.55:0.016620881236)0.43:0.00714333509357):0); 0.7927249251667546 0.7285714285714286 (r7:1,(r4:1,(r0:1,((r6:1,r2:1)0.42:0.00611986105397,(r1:1,(r3:1,r5:1)0.54:0.0155142090365)0.46:0.0104516561758)0.53:0.0174994370007)0.46:0.00980347199766):0); 0.8093488277241733 0.7857142857142857
1000 10000.0 49 12.965847926429323 3.262 978 (r4:1,(r5:1,((r3:1,r7:1)0.4:0.00500752173062,((r2:1,r6:1)0.41:0.00557244030322,(r1:1,r0:1)0.44:0.00783531134237)0.4:0.00481928643595)0.55:0.0150350392975):0); 0.5987427216782185 0.5571428571428572 (r7:1,(r3:1,(r5:1,((r4:1,(r0:1,r1:1)0.65:0.0225536606681)0.45:0.00895421455487,(r6:1,r2:1)0.43:0.00757400070402)0.41:0.00555059616655)0.38:0.0040882251669):0); 0.6438592189094985 0.6
1000 10000.0 4 13.043935897972856 3.244 975 (r6:1,(r5:1,(r2:1,((r3:1,r4:1)0.45:0.00819197091459,((r1:1,r7:1)0.55:0.0146928274651,r0:1)0.57:0.017128882263)0.52:0.0130720815674)0.62:0.0204881769169):0); 0.7158425437855286 0.6714285714285715 (r1:1,(r0:1,(r7:1,((r4:1,(r2:1,(r5:1,r6:1)0.72:0.0284440636915)0.47:0.010429296297)0.44:0.00749869609112,r3:1)0.51:0.0142488145261)0.5:0.0117161548719):0); 0.6377524531728717 0.6
1000 10000.0 50 12.50634482617 3.383 987 (r3:1,(r7:1,(r0:1,(r1:1,((r2:1,r6:1)0.41:0.00538409865091,(r5:1,r4:1)0.53:0.0140847398817)0.43:0.00764654305488)0.45:0.00915768803455)0.45:0.00862852749757):0); 0.797306803927847 0.7285714285714286 (r3:1,(r0:1,((r5:1,(r7:1,r4:1)0.47:0.0106127382964)0.39:0.00403575064913,((r6:1,r2:1)0.55:0.016033054479,r1:1)0.51:0.0133377083516)0.53:0.0155903166675):0); 0.7501918662361101 0.6428571428571428
1000 10000.0 51 12.576342052387757 3.399 973 (r6:1,(((r4:1,r7:1)0.49:0.0140847398817,(r1:1,r0:1)0.51:0.0125661367045)0.43:0.00777238462051,(r5:1,(r2:1,r3:1)0.45:0.00953583135537)0.42:0.00613767818921):0); 0.6456785539987979 0.5857142857142856 (r4:1,(((r0:1,r1:1)0.49:0.0112785644584,(r3:1,(r5:1,(r6:1,r2:1)0.43:0.00677538056645)0.37:0.00265569137624)0.55:0.0163011894044)0.4:0.00576599668877,r7:1):0); 0.6851953174269969 0.6428571428571428
1000 10000.0 52 12.666346506057844 3.504 977 (r1:1,(r5:1,((r6:1,(r3:1,r7:1)0.91:0.0433852168295)0.4:0.00488202759731,((r2:1,r4:1)0.51:0.0131733012648,r0:1)0.45:0.00827590930386)0.37:0.00283451627881):0); 0.7427358506357545 0.6571428571428571 (r1:1,(r4:1,(r2:1,((r0:1,r5:1)0.5:0.0120515573019,((r3:1,r7:1)0.89:0.0404510648072,r6:1)0.71:0.0270183434821)0.41:0.00577651017495)0.41:0.00608878663656):0); 0.7537329758082695 0.6714285714285715
1000 10000.0 53 12.779701956525253 3.295 976 (r6:1,(r7:1,(r2:1,((r5:1,r3:1)0.47:0.0107131925207,(r4:1,(r1:1,r0:1)0.44:0.00742006813601)0.42:0.00664038022317)0.42:0.00651468102119)0.58:0.0168240506801):0); 0.4989084186804387 0.5 (r2:1,(((r4:1,(r5:1,r6:1)0.4:0.00459672625105)0.37:0.00239904153447,(r7:1,(r0:1,r1:1)0.39:0.00509880008402)0.42:0.00652341350928)0.42:0.00664454271867,r3:1):0); 0.5248175750536647 0.4714285714285714
1000 10000.0 54 12.987447135496943 3.338 982 (r5:1,((r2:1,(r3:1,(r1:1,(r7:1,(r4:1,r0:1)0.51:0.0156056527224)0.55:0.0150350392975)0.38:0.00316851761792)0.53:0.0137048728306)0.4:0.00561011289077,r6:1):0); 0.7897404015129899 0.7142857142857143 (r3:1,(((r5:1,r6:1)0.52:0.0176640481984,((r1:1,r2:1)0.54:0.0144934958096,(r0:1,r4:1)0.55:0.0161358886188)0.57:0.0177803335499)0.36:0.00132819783107,r7:1):0); 0.6417487229884411 0.5
