1000 1000.0 0 6.7340904761904765 1.25 733 (r5:1,(((r0:1,(r2:1,r6:1)0.52:0.0168240506801)0.55:0.0149716579,(r3:1,(r7:1,r1:1)0.75:0.0287818813455)0.47:0.00978800636616)0.51:0.0127347565515,r4:1):0); 0.8490684979623659 0.7857142857142857 (r7:1,((r0:1,((r6:1,r2:1)0.62:0.0258794479878,(r5:1,(r3:1,r4:1)0.47:0.0154628514114)0.49:0.0144523972541)0.47:0.013975953856)0.8:0.0441940804203,r1:1):0); 0.7537329758082695 0.7
1000 1000.0 10 6.810666666666666 1.246 741 (r0:1,((r4:1,r5:1)0.43:0.00923330526019,((r2:1,r3:1)0.64:0.0225636782489,(r6:1,(r7:1,r1:1)0.42:0.00711818134126)0.4:0.00463108656713)0.4:0.00488202759731):0); 0.761188991408625 0.7 (r0:1,(r1:1,(((r2:1,r3:1)0.61:0.0246814294724,(r4:1,r5:1)0.52:0.0192997356587)0.39:0.00510477085303,(r6:1,r7:1)0.42:0.00815692549939)0.39:0.00541707145254):0); 0.501611312378159 0.4571428571428572
1000 1000.0 11 7.07 1.244 778 (r2:1,(r1:1,(r0:1,((r3:1,r7:1)0.45:0.0103766621457,((r4:1,r5:1)0.38:0.0035026305512,r6:1)0.7:0.0256764880455)0.52:0.0129455713515)0.5:0.0116560805216):0); 0.5598946183839539 0.4285714285714286 (r1:1,(((r7:1,r2:1)0.51:0.0168817869742,(r3:1,(r4:1,(r6:1,r5:1)0.49:0.0144780191807)0.54:0.0190965569199)0.51:0.019131859832)0.44:0.0113456082909,r0:1):0); 0.4507554010933454 0.4285714285714286
1000 1000.0 12 6.85675 1.247 750 (r5:1,((r1:1,r2:1)0.44:0.00772204609391,((r3:1,r4:1)0.55:0.0149294058666,((r7:1,r6:1)0.57:0.017128882263,r0:1)0.47:0.0101663881579)0.36:0.00212513362059):0); 0.6375047206448874 0.6 (r7:1,(((r4:1,r3:1)0.44:0.010156854814,(r5:1,(r0:1,(r2:1,r1:1)0.46:0.0118217389652)0.42:0.00887908164113)0.47:0.0129304092376)0.56:0.0223024408912,r6:1):0); 0.41865656442106636 0.37142857142857144
1000 1000.0 13 6.5892333333333335 1.267 754 (r4:1,(r5:1,(r3:1,(r7:1,((r0:1,r2:1)0.45:0.00821295485139,(r6:1,r1:1)0.73:0.0267019976855)0.41:0.00601204215663)0.41:0.00670323574976)0.61:0.0186544355718):0); 0.698935280673192 0.6 (r1:1,((r5:1,r4:1)0.43:0.00930892820422,((r3:1,r7:1)0.44:0.0104214133591,((r6:1,r2:1)0.41:0.00705949171296,r0:1)0.47:0.0129741968938)0.44:0.0118473602901):0); 0.8093488277241733 0.7571428571428571
1000 1000.0 14 6.8131 1.263 753 (r0:1,(r7:1,(r4:1,(r5:1,((r2:1,(r3:1,r1:1)0.53:0.0241657783649)0.4:0.00444292211084,r6:1)0.52:0.0132407867554)0.46:0.0112392480633)0.67:0.0235519048036):0); 0.8032633296287259 0.7285714285714286 (r4:1,(((r5:1,r3:1)0.52:0.0221515299955,(r6:1,(r1:1,r2:1)0.54:0.0202913460483)0.39:0.00607221026906)0.54:0.0246851331868,(r7:1,r0:1)0.84:0.0480210899611):0); 0.8387990936695586 0.7714285714285715
1000 1000.0 15 6.863066666666667 1.262 772 (r4:1,(r3:1,(r0:1,(r7:1,(r1:1,((r5:1,r2:1)0.52:0.0146928274651,r6:1)0.5:0.0119972545426)0.55:0.0152674721308)0.43:0.00821295485139)0.5:0.0134770218442):0); 0.8060181332096529 0.7142857142857143 (r5:1,(r4:1,((r1:1,r0:1)0.47:0.0197874726156,(r2:1,((r3:1,r6:1)0.51:0.0162886983788,r7:1)0.47:0.0128977632302)0.53:0.0178977289866)0.54:0.0184860136926):0); 0.5868237941723417 0.5285714285714286
1000 1000.0 16 6.601083333333333 1.245 765 (r3:1,((r2:1,r5:1)0.47:0.00953583135537,(r7:1,((r0:1,r1:1)0.49:0.0138947883188,(r4:1,r6:1)0.46:0.00896866998276)0.48:0.0118076990497)0.4:0.00632616183881):0); 0.687994334003028 0.6285714285714286 (r2:1,(r3:1,(r7:1,(r4:1,((r1:1,r6:1)0.64:0.0282138424439,(r5:1,r0:1)0.63:0.0263304662987)0.42:0.0084400966681)0.43:0.010150131273)0.5:0.0151100555002):0); 0.8286816372619132 0.7857142857142857
1000 1000.0 17 6.5825499999999995 1.265 741 (r7:1,(r4:1,((r5:1,r0:1)0.84:0.0350088164358,(r6:1,(r3:1,(r1:1,r2:1)0.45:0.00953583135537)0.51:0.0144647512867)0.46:0.00966191091174)0.78:0.030750195985):0); 0.706353207429112 0.6285714285714286 (r6:1,((r0:1,r5:1)0.75:0.0393795132027,((r7:1,r4:1)0.83:0.0469117884117,(r3:1,(r2:1,r1:1)0.43:0.00970967112817)0.52:0.0174374242809)0.41:0.0092579427851):0); 0.680037779575532 0.5857142857142856
1000 1000.0 18 6.9348833333333335 1.234 769 (r4:1,((r0:1,r6:1)0.62:0.0211001720401,((r3:1,(r1:1,r5:1)0.75:0.027856954503)0.63:0.0204371942256,(r2:1,r7:1)0.5:0.0134095204098)0.42:0.00664038022317):0); 0.9082254594504292 0.8571428571428572 (r5:1,(r1:1,((r7:1,(r6:1,(r2:1,r4:1)0.41:0.00728790315759)0.53:0.0219644955242)0.47:0.0123807356653,(r0:1,r3:1)0.43:0.0137755084104)0.63:0.0338334062533):0); 0.7652079672555682 0.7
