qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.9888,0.0044,0.0068,5000.0
2,r0,r1,r2,r4,0.986,0.0068,0.0072,5000.0
3,r0,r1,r3,r4,0.9876,0.007,0.0054,5000.0
4,r0,r2,r3,r4,0.289,0.276,0.435,5000.0
5,r1,r2,r3,r4,0.2898,0.2752,0.435,5000.0
6,r0,r1,r2,r5,0.986,0.0066,0.0074,5000.0
7,r0,r1,r3,r5,0.9876,0.0066,0.0058,5000.0
8,r0,r2,r3,r5,0.2886,0.275,0.4364,5000.0
9,r1,r2,r3,r5,0.2892,0.2742,0.4366,5000.0
10,r0,r1,r4,r5,0.9994,0.0002,0.0004,5000.0
11,r0,r2,r4,r5,0.987,0.0052,0.0078,5000.0
12,r1,r2,r4,r5,0.987,0.0054,0.0076,5000.0
13,r0,r3,r4,r5,0.9862,0.0052,0.0086,5000.0
14,r1,r3,r4,r5,0.9864,0.0054,0.0082,5000.0
15,r2,r3,r4,r5,0.9898,0.005,0.0052,5000.0
16,r0,r1,r2,r6,0.9864,0.0068,0.0068,5000.0
17,r0,r1,r3,r6,0.9874,0.0074,0.0052,5000.0
18,r0,r2,r3,r6,0.2862,0.282,0.4318,5000.0
19,r1,r2,r3,r6,0.2872,0.2798,0.433,5000.0
20,r0,r1,r4,r6,0.9886,0.0058,0.0056,5000.0
21,r0,r2,r4,r6,0.422,0.2996,0.2784,5000.0
22,r1,r2,r4,r6,0.4232,0.2982,0.2786,5000.0
23,r0,r3,r4,r6,0.4176,0.2948,0.2876,5000.0
24,r1,r3,r4,r6,0.417,0.295,0.288,5000.0
25,r2,r3,r4,r6,0.5108,0.2356,0.2536,5000.0
26,r0,r1,r5,r6,0.9888,0.0056,0.0056,5000.0
27,r0,r2,r5,r6,0.4226,0.3006,0.2768,5000.0
28,r1,r2,r5,r6,0.4242,0.299,0.2768,5000.0
29,r0,r3,r5,r6,0.419,0.2954,0.2856,5000.0
30,r1,r3,r5,r6,0.4186,0.2954,0.286,5000.0
31,r2,r3,r5,r6,0.5114,0.2356,0.253,5000.0
32,r0,r4,r5,r6,0.0086,0.007,0.9844,5000.0
33,r1,r4,r5,r6,0.009,0.007,0.984,5000.0
34,r2,r4,r5,r6,0.0092,0.0064,0.9844,5000.0
35,r3,r4,r5,r6,0.0086,0.0068,0.9846,5000.0
36,r0,r1,r2,r7,0.9858,0.0074,0.0068,5000.0
37,r0,r1,r3,r7,0.9862,0.009,0.0048,5000.0
38,r0,r2,r3,r7,0.2894,0.2854,0.4252,5000.0
39,r1,r2,r3,r7,0.2898,0.2834,0.4268,5000.0
40,r0,r1,r4,r7,0.9874,0.0072,0.0054,5000.0
41,r0,r2,r4,r7,0.4242,0.2986,0.2772,5000.0
42,r1,r2,r4,r7,0.424,0.2986,0.2774,5000.0
43,r0,r3,r4,r7,0.416,0.2936,0.2904,5000.0
44,r1,r3,r4,r7,0.4148,0.294,0.2912,5000.0
45,r2,r3,r4,r7,0.5028,0.2386,0.2586,5000.0
46,r0,r1,r5,r7,0.9874,0.0072,0.0054,5000.0
47,r0,r2,r5,r7,0.4242,0.2996,0.2762,5000.0
48,r1,r2,r5,r7,0.4242,0.2994,0.2764,5000.0
49,r0,r3,r5,r7,0.4148,0.296,0.2892,5000.0
50,r1,r3,r5,r7,0.414,0.296,0.29,5000.0
51,r2,r3,r5,r7,0.5032,0.2386,0.2582,5000.0
52,r0,r4,r5,r7,0.006,0.0086,0.9854,5000.0
53,r1,r4,r5,r7,0.006,0.0084,0.9856,5000.0
54,r2,r4,r5,r7,0.007,0.0072,0.9858,5000.0
55,r3,r4,r5,r7,0.0068,0.0072,0.986,5000.0
56,r0,r1,r6,r7,0.9894,0.0056,0.005,5000.0
57,r0,r2,r6,r7,0.4876,0.2542,0.2582,5000.0
58,r1,r2,r6,r7,0.487,0.2554,0.2576,5000.0
59,r0,r3,r6,r7,0.4822,0.2582,0.2596,5000.0
60,r1,r3,r6,r7,0.48,0.2594,0.2606,5000.0
61,r2,r3,r6,r7,0.565,0.216,0.219,5000.0
62,r0,r4,r6,r7,0.421,0.2904,0.2886,5000.0
63,r1,r4,r6,r7,0.4198,0.2912,0.289,5000.0
64,r2,r4,r6,r7,0.403,0.2964,0.3006,5000.0
65,r3,r4,r6,r7,0.418,0.2894,0.2926,5000.0
66,r0,r5,r6,r7,0.4206,0.2886,0.2908,5000.0
67,r1,r5,r6,r7,0.4194,0.2892,0.2914,5000.0
68,r2,r5,r6,r7,0.4034,0.2954,0.3012,5000.0
69,r3,r5,r6,r7,0.4182,0.2884,0.2934,5000.0
70,r4,r5,r6,r7,0.988,0.0046,0.0074,5000.0
