qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.989,0.0046,0.0064,5000.0
2,r0,r1,r2,r4,0.988,0.0066,0.0054,5000.0
3,r0,r1,r3,r4,0.988,0.0076,0.0044,5000.0
4,r0,r2,r3,r4,0.2964,0.29,0.4136,5000.0
5,r1,r2,r3,r4,0.2966,0.288,0.4154,5000.0
6,r0,r1,r2,r5,0.988,0.0066,0.0054,5000.0
7,r0,r1,r3,r5,0.988,0.0076,0.0044,5000.0
8,r0,r2,r3,r5,0.2966,0.2904,0.413,5000.0
9,r1,r2,r3,r5,0.2968,0.2884,0.4148,5000.0
10,r0,r1,r4,r5,1.0,0.0,0.0,5000.0
11,r0,r2,r4,r5,0.99,0.005,0.005,5000.0
12,r1,r2,r4,r5,0.99,0.005,0.005,5000.0
13,r0,r3,r4,r5,0.9884,0.0052,0.0064,5000.0
14,r1,r3,r4,r5,0.9884,0.0052,0.0064,5000.0
15,r2,r3,r4,r5,0.9908,0.0042,0.005,5000.0
16,r0,r1,r2,r6,0.988,0.006,0.006,5000.0
17,r0,r1,r3,r6,0.9872,0.0074,0.0054,5000.0
18,r0,r2,r3,r6,0.302,0.288,0.41,5000.0
19,r1,r2,r3,r6,0.3024,0.2868,0.4108,5000.0
20,r0,r1,r4,r6,0.9896,0.0048,0.0056,5000.0
21,r0,r2,r4,r6,0.442,0.2724,0.2856,5000.0
22,r1,r2,r4,r6,0.4416,0.273,0.2854,5000.0
23,r0,r3,r4,r6,0.433,0.2794,0.2876,5000.0
24,r1,r3,r4,r6,0.4312,0.2804,0.2884,5000.0
25,r2,r3,r4,r6,0.4918,0.252,0.2562,5000.0
26,r0,r1,r5,r6,0.9896,0.0048,0.0056,5000.0
27,r0,r2,r5,r6,0.4416,0.2736,0.2848,5000.0
28,r1,r2,r5,r6,0.4412,0.2742,0.2846,5000.0
29,r0,r3,r5,r6,0.4328,0.2796,0.2876,5000.0
30,r1,r3,r5,r6,0.431,0.2806,0.2884,5000.0
31,r2,r3,r5,r6,0.4924,0.2524,0.2552,5000.0
32,r0,r4,r5,r6,0.006,0.0064,0.9876,5000.0
33,r1,r4,r5,r6,0.006,0.0064,0.9876,5000.0
34,r2,r4,r5,r6,0.007,0.0058,0.9872,5000.0
35,r3,r4,r5,r6,0.007,0.0064,0.9866,5000.0
36,r0,r1,r2,r7,0.9872,0.0062,0.0066,5000.0
37,r0,r1,r3,r7,0.988,0.0072,0.0048,5000.0
38,r0,r2,r3,r7,0.303,0.2928,0.4042,5000.0
39,r1,r2,r3,r7,0.3034,0.2918,0.4048,5000.0
40,r0,r1,r4,r7,0.9896,0.0046,0.0058,5000.0
41,r0,r2,r4,r7,0.4394,0.2732,0.2874,5000.0
42,r1,r2,r4,r7,0.4382,0.2742,0.2876,5000.0
43,r0,r3,r4,r7,0.4332,0.2794,0.2874,5000.0
44,r1,r3,r4,r7,0.4312,0.2806,0.2882,5000.0
45,r2,r3,r4,r7,0.4946,0.2544,0.251,5000.0
46,r0,r1,r5,r7,0.9896,0.0046,0.0058,5000.0
47,r0,r2,r5,r7,0.4408,0.2726,0.2866,5000.0
48,r1,r2,r5,r7,0.4396,0.2736,0.2868,5000.0
49,r0,r3,r5,r7,0.434,0.28,0.286,5000.0
50,r1,r3,r5,r7,0.432,0.2812,0.2868,5000.0
51,r2,r3,r5,r7,0.4946,0.2554,0.25,5000.0
52,r0,r4,r5,r7,0.0072,0.0048,0.988,5000.0
53,r1,r4,r5,r7,0.0072,0.0048,0.988,5000.0
54,r2,r4,r5,r7,0.007,0.0048,0.9882,5000.0
55,r3,r4,r5,r7,0.0068,0.0052,0.988,5000.0
56,r0,r1,r6,r7,0.9894,0.0048,0.0058,5000.0
57,r0,r2,r6,r7,0.5024,0.2498,0.2478,5000.0
58,r1,r2,r6,r7,0.503,0.2504,0.2466,5000.0
59,r0,r3,r6,r7,0.4928,0.2544,0.2528,5000.0
60,r1,r3,r6,r7,0.4902,0.2564,0.2534,5000.0
61,r2,r3,r6,r7,0.5536,0.2262,0.2202,5000.0
62,r0,r4,r6,r7,0.4146,0.2934,0.292,5000.0
63,r1,r4,r6,r7,0.4148,0.2942,0.291,5000.0
64,r2,r4,r6,r7,0.4176,0.2946,0.2878,5000.0
65,r3,r4,r6,r7,0.4206,0.2936,0.2858,5000.0
66,r0,r5,r6,r7,0.4138,0.295,0.2912,5000.0
67,r1,r5,r6,r7,0.414,0.2958,0.2902,5000.0
68,r2,r5,r6,r7,0.4166,0.2966,0.2868,5000.0
69,r3,r5,r6,r7,0.4202,0.295,0.2848,5000.0
70,r4,r5,r6,r7,0.9888,0.007,0.0042,5000.0
