qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.9904,0.0046,0.005,5000.0
2,r0,r1,r2,r4,0.9894,0.0052,0.0054,5000.0
3,r0,r1,r3,r4,0.9898,0.0062,0.004,5000.0
4,r0,r2,r3,r4,0.2884,0.2984,0.4132,5000.0
5,r1,r2,r3,r4,0.2894,0.2972,0.4134,5000.0
6,r0,r1,r2,r5,0.9894,0.0052,0.0054,5000.0
7,r0,r1,r3,r5,0.9898,0.0062,0.004,5000.0
8,r0,r2,r3,r5,0.2898,0.2984,0.4118,5000.0
9,r1,r2,r3,r5,0.2908,0.2972,0.412,5000.0
10,r0,r1,r4,r5,1.0,0.0,0.0,5000.0
11,r0,r2,r4,r5,0.9906,0.0056,0.0038,5000.0
12,r1,r2,r4,r5,0.9906,0.0056,0.0038,5000.0
13,r0,r3,r4,r5,0.991,0.0052,0.0038,5000.0
14,r1,r3,r4,r5,0.991,0.0052,0.0038,5000.0
15,r2,r3,r4,r5,0.9926,0.0036,0.0038,5000.0
16,r0,r1,r2,r6,0.9894,0.0048,0.0058,5000.0
17,r0,r1,r3,r6,0.9902,0.0058,0.004,5000.0
18,r0,r2,r3,r6,0.2958,0.2986,0.4056,5000.0
19,r1,r2,r3,r6,0.2972,0.2982,0.4046,5000.0
20,r0,r1,r4,r6,0.9912,0.0036,0.0052,5000.0
21,r0,r2,r4,r6,0.4336,0.2846,0.2818,5000.0
22,r1,r2,r4,r6,0.4338,0.2846,0.2816,5000.0
23,r0,r3,r4,r6,0.4426,0.2808,0.2766,5000.0
24,r1,r3,r4,r6,0.4412,0.2824,0.2764,5000.0
25,r2,r3,r4,r6,0.5012,0.2492,0.2496,5000.0
26,r0,r1,r5,r6,0.9912,0.0036,0.0052,5000.0
27,r0,r2,r5,r6,0.4332,0.2844,0.2824,5000.0
28,r1,r2,r5,r6,0.4334,0.2844,0.2822,5000.0
29,r0,r3,r5,r6,0.4416,0.2808,0.2776,5000.0
30,r1,r3,r5,r6,0.4402,0.2824,0.2774,5000.0
31,r2,r3,r5,r6,0.5004,0.2494,0.2502,5000.0
32,r0,r4,r5,r6,0.0046,0.005,0.9904,5000.0
33,r1,r4,r5,r6,0.0046,0.005,0.9904,5000.0
34,r2,r4,r5,r6,0.0046,0.0054,0.99,5000.0
35,r3,r4,r5,r6,0.0046,0.006,0.9894,5000.0
36,r0,r1,r2,r7,0.9894,0.0058,0.0048,5000.0
37,r0,r1,r3,r7,0.9906,0.0064,0.003,5000.0
38,r0,r2,r3,r7,0.2864,0.3032,0.4104,5000.0
39,r1,r2,r3,r7,0.2864,0.3022,0.4114,5000.0
40,r0,r1,r4,r7,0.991,0.0046,0.0044,5000.0
41,r0,r2,r4,r7,0.4288,0.2878,0.2834,5000.0
42,r1,r2,r4,r7,0.4286,0.2878,0.2836,5000.0
43,r0,r3,r4,r7,0.4328,0.2756,0.2916,5000.0
44,r1,r3,r4,r7,0.4314,0.2768,0.2918,5000.0
45,r2,r3,r4,r7,0.4838,0.2556,0.2606,5000.0
46,r0,r1,r5,r7,0.991,0.0046,0.0044,5000.0
47,r0,r2,r5,r7,0.4296,0.2872,0.2832,5000.0
48,r1,r2,r5,r7,0.4294,0.2872,0.2834,5000.0
49,r0,r3,r5,r7,0.4328,0.2752,0.292,5000.0
50,r1,r3,r5,r7,0.4314,0.2764,0.2922,5000.0
51,r2,r3,r5,r7,0.4836,0.2554,0.261,5000.0
52,r0,r4,r5,r7,0.0062,0.0042,0.9896,5000.0
53,r1,r4,r5,r7,0.0062,0.0042,0.9896,5000.0
54,r2,r4,r5,r7,0.0058,0.0046,0.9896,5000.0
55,r3,r4,r5,r7,0.0054,0.0046,0.99,5000.0
56,r0,r1,r6,r7,0.9918,0.0044,0.0038,5000.0
57,r0,r2,r6,r7,0.4906,0.253,0.2564,5000.0
58,r1,r2,r6,r7,0.4912,0.2522,0.2566,5000.0
59,r0,r3,r6,r7,0.4946,0.2388,0.2666,5000.0
60,r1,r3,r6,r7,0.4924,0.2392,0.2684,5000.0
61,r2,r3,r6,r7,0.5482,0.2196,0.2322,5000.0
62,r0,r4,r6,r7,0.4202,0.287,0.2928,5000.0
63,r1,r4,r6,r7,0.42,0.2874,0.2926,5000.0
64,r2,r4,r6,r7,0.4154,0.288,0.2966,5000.0
65,r3,r4,r6,r7,0.4164,0.2906,0.293,5000.0
66,r0,r5,r6,r7,0.4194,0.2886,0.292,5000.0
67,r1,r5,r6,r7,0.4192,0.289,0.2918,5000.0
68,r2,r5,r6,r7,0.4154,0.2894,0.2952,5000.0
69,r3,r5,r6,r7,0.4168,0.292,0.2912,5000.0
70,r4,r5,r6,r7,0.9902,0.007,0.0028,5000.0
