qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.9896,0.0054,0.005,5000.0
2,r0,r1,r2,r4,0.9882,0.0058,0.006,5000.0
3,r0,r1,r3,r4,0.9878,0.0048,0.0074,5000.0
4,r0,r2,r3,r4,0.289,0.284,0.427,5000.0
5,r1,r2,r3,r4,0.2886,0.284,0.4274,5000.0
6,r0,r1,r2,r5,0.9882,0.0058,0.006,5000.0
7,r0,r1,r3,r5,0.9878,0.0048,0.0074,5000.0
8,r0,r2,r3,r5,0.29,0.2828,0.4272,5000.0
9,r1,r2,r3,r5,0.2896,0.2828,0.4276,5000.0
10,r0,r1,r4,r5,1.0,0.0,0.0,5000.0
11,r0,r2,r4,r5,0.9866,0.0068,0.0066,5000.0
12,r1,r2,r4,r5,0.9866,0.0068,0.0066,5000.0
13,r0,r3,r4,r5,0.9872,0.0068,0.006,5000.0
14,r1,r3,r4,r5,0.9872,0.0068,0.006,5000.0
15,r2,r3,r4,r5,0.9892,0.0062,0.0046,5000.0
16,r0,r1,r2,r6,0.9884,0.0068,0.0048,5000.0
17,r0,r1,r3,r6,0.988,0.0054,0.0066,5000.0
18,r0,r2,r3,r6,0.2858,0.2936,0.4206,5000.0
19,r1,r2,r3,r6,0.285,0.2936,0.4214,5000.0
20,r0,r1,r4,r6,0.9898,0.0064,0.0038,5000.0
21,r0,r2,r4,r6,0.4434,0.292,0.2646,5000.0
22,r1,r2,r4,r6,0.443,0.2908,0.2662,5000.0
23,r0,r3,r4,r6,0.4402,0.2828,0.277,5000.0
24,r1,r3,r4,r6,0.4404,0.2818,0.2778,5000.0
25,r2,r3,r4,r6,0.5084,0.2364,0.2552,5000.0
26,r0,r1,r5,r6,0.9898,0.0064,0.0038,5000.0
27,r0,r2,r5,r6,0.4446,0.292,0.2634,5000.0
28,r1,r2,r5,r6,0.4442,0.2908,0.265,5000.0
29,r0,r3,r5,r6,0.4406,0.2826,0.2768,5000.0
30,r1,r3,r5,r6,0.4408,0.2816,0.2776,5000.0
31,r2,r3,r5,r6,0.511,0.234,0.255,5000.0
32,r0,r4,r5,r6,0.0078,0.0068,0.9854,5000.0
33,r1,r4,r5,r6,0.0078,0.0068,0.9854,5000.0
34,r2,r4,r5,r6,0.009,0.0058,0.9852,5000.0
35,r3,r4,r5,r6,0.0072,0.0064,0.9864,5000.0
36,r0,r1,r2,r7,0.9892,0.0064,0.0044,5000.0
37,r0,r1,r3,r7,0.9894,0.0052,0.0054,5000.0
38,r0,r2,r3,r7,0.2828,0.2932,0.424,5000.0
39,r1,r2,r3,r7,0.2812,0.2928,0.426,5000.0
40,r0,r1,r4,r7,0.9902,0.0058,0.004,5000.0
41,r0,r2,r4,r7,0.4348,0.2914,0.2738,5000.0
42,r1,r2,r4,r7,0.434,0.2908,0.2752,5000.0
43,r0,r3,r4,r7,0.4338,0.2846,0.2816,5000.0
44,r1,r3,r4,r7,0.4342,0.2832,0.2826,5000.0
45,r2,r3,r4,r7,0.5038,0.2454,0.2508,5000.0
46,r0,r1,r5,r7,0.9902,0.0058,0.004,5000.0
47,r0,r2,r5,r7,0.4376,0.2908,0.2716,5000.0
48,r1,r2,r5,r7,0.4368,0.2902,0.273,5000.0
49,r0,r3,r5,r7,0.4374,0.2834,0.2792,5000.0
50,r1,r3,r5,r7,0.4378,0.282,0.2802,5000.0
51,r2,r3,r5,r7,0.5082,0.2422,0.2496,5000.0
52,r0,r4,r5,r7,0.0094,0.0052,0.9854,5000.0
53,r1,r4,r5,r7,0.0094,0.0052,0.9854,5000.0
54,r2,r4,r5,r7,0.0088,0.0058,0.9854,5000.0
55,r3,r4,r5,r7,0.0094,0.0054,0.9852,5000.0
56,r0,r1,r6,r7,0.9918,0.0036,0.0046,5000.0
57,r0,r2,r6,r7,0.4912,0.2522,0.2566,5000.0
58,r1,r2,r6,r7,0.4904,0.2534,0.2562,5000.0
59,r0,r3,r6,r7,0.509,0.241,0.25,5000.0
60,r1,r3,r6,r7,0.509,0.2408,0.2502,5000.0
61,r2,r3,r6,r7,0.5622,0.2222,0.2156,5000.0
62,r0,r4,r6,r7,0.4208,0.281,0.2982,5000.0
63,r1,r4,r6,r7,0.4192,0.2822,0.2986,5000.0
64,r2,r4,r6,r7,0.3988,0.3034,0.2978,5000.0
65,r3,r4,r6,r7,0.4148,0.2886,0.2966,5000.0
66,r0,r5,r6,r7,0.4182,0.2838,0.298,5000.0
67,r1,r5,r6,r7,0.4166,0.285,0.2984,5000.0
68,r2,r5,r6,r7,0.3968,0.3058,0.2974,5000.0
69,r3,r5,r6,r7,0.4124,0.291,0.2966,5000.0
70,r4,r5,r6,r7,0.9864,0.0078,0.0058,5000.0
