qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.423,0.2794,0.2976,5000.0
2,r0,r1,r2,r4,0.4212,0.2916,0.2872,5000.0
3,r0,r1,r3,r4,0.5,0.2488,0.2512,5000.0
4,r0,r2,r3,r4,0.4196,0.2878,0.2926,5000.0
5,r1,r2,r3,r4,0.4252,0.2798,0.295,5000.0
6,r0,r1,r2,r5,0.4238,0.2886,0.2876,5000.0
7,r0,r1,r3,r5,0.5044,0.2484,0.2472,5000.0
8,r0,r2,r3,r5,0.425,0.2904,0.2846,5000.0
9,r1,r2,r3,r5,0.4312,0.2816,0.2872,5000.0
10,r0,r1,r4,r5,0.5102,0.247,0.2428,5000.0
11,r0,r2,r4,r5,0.431,0.2874,0.2816,5000.0
12,r1,r2,r4,r5,0.4246,0.2916,0.2838,5000.0
13,r0,r3,r4,r5,0.3394,0.3384,0.3222,5000.0
14,r1,r3,r4,r5,0.3374,0.3334,0.3292,5000.0
15,r2,r3,r4,r5,0.3386,0.3304,0.331,5000.0
16,r0,r1,r2,r6,0.4276,0.2888,0.2836,5000.0
17,r0,r1,r3,r6,0.5108,0.2526,0.2366,5000.0
18,r0,r2,r3,r6,0.4234,0.2956,0.281,5000.0
19,r1,r2,r3,r6,0.4282,0.287,0.2848,5000.0
20,r0,r1,r4,r6,0.501,0.2568,0.2422,5000.0
21,r0,r2,r4,r6,0.426,0.2928,0.2812,5000.0
22,r1,r2,r4,r6,0.4222,0.2962,0.2816,5000.0
23,r0,r3,r4,r6,0.3298,0.3456,0.3246,5000.0
24,r1,r3,r4,r6,0.328,0.3406,0.3314,5000.0
25,r2,r3,r4,r6,0.3308,0.3304,0.3388,5000.0
26,r0,r1,r5,r6,0.5156,0.2498,0.2346,5000.0
27,r0,r2,r5,r6,0.4334,0.294,0.2726,5000.0
28,r1,r2,r5,r6,0.4306,0.2836,0.2858,5000.0
29,r0,r3,r5,r6,0.3424,0.3306,0.327,5000.0
30,r1,r3,r5,r6,0.3334,0.331,0.3356,5000.0
31,r2,r3,r5,r6,0.3356,0.328,0.3364,5000.0
32,r0,r4,r5,r6,0.3452,0.3266,0.3282,5000.0
33,r1,r4,r5,r6,0.338,0.3236,0.3384,5000.0
34,r2,r4,r5,r6,0.3342,0.3234,0.3424,5000.0
35,r3,r4,r5,r6,0.3318,0.333,0.3352,5000.0
36,r0,r1,r2,r7,0.4292,0.2796,0.2912,5000.0
37,r0,r1,r3,r7,0.5104,0.248,0.2416,5000.0
38,r0,r2,r3,r7,0.4228,0.2964,0.2808,5000.0
39,r1,r2,r3,r7,0.4308,0.285,0.2842,5000.0
40,r0,r1,r4,r7,0.5096,0.2532,0.2372,5000.0
41,r0,r2,r4,r7,0.422,0.2946,0.2834,5000.0
42,r1,r2,r4,r7,0.4212,0.2952,0.2836,5000.0
43,r0,r3,r4,r7,0.3322,0.3428,0.325,5000.0
44,r1,r3,r4,r7,0.331,0.3398,0.3292,5000.0
45,r2,r3,r4,r7,0.3334,0.3312,0.3354,5000.0
46,r0,r1,r5,r7,0.5166,0.2446,0.2388,5000.0
47,r0,r2,r5,r7,0.4332,0.2876,0.2792,5000.0
48,r1,r2,r5,r7,0.43,0.2878,0.2822,5000.0
49,r0,r3,r5,r7,0.3328,0.3296,0.3376,5000.0
50,r1,r3,r5,r7,0.3248,0.3378,0.3374,5000.0
51,r2,r3,r5,r7,0.331,0.3276,0.3414,5000.0
52,r0,r4,r5,r7,0.3446,0.328,0.3274,5000.0
53,r1,r4,r5,r7,0.3346,0.3312,0.3342,5000.0
54,r2,r4,r5,r7,0.335,0.334,0.331,5000.0
55,r3,r4,r5,r7,0.3278,0.3358,0.3364,5000.0
56,r0,r1,r6,r7,0.5838,0.2068,0.2094,5000.0
57,r0,r2,r6,r7,0.5064,0.238,0.2556,5000.0
58,r1,r2,r6,r7,0.5068,0.2442,0.249,5000.0
59,r0,r3,r6,r7,0.428,0.2886,0.2834,5000.0
60,r1,r3,r6,r7,0.421,0.2922,0.2868,5000.0
61,r2,r3,r6,r7,0.4194,0.2938,0.2868,5000.0
62,r0,r4,r6,r7,0.4358,0.281,0.2832,5000.0
63,r1,r4,r6,r7,0.4274,0.2854,0.2872,5000.0
64,r2,r4,r6,r7,0.4218,0.2918,0.2864,5000.0
65,r3,r4,r6,r7,0.428,0.287,0.285,5000.0
66,r0,r5,r6,r7,0.4234,0.2834,0.2932,5000.0
67,r1,r5,r6,r7,0.4172,0.29,0.2928,5000.0
68,r2,r5,r6,r7,0.4176,0.2928,0.2896,5000.0
69,r3,r5,r6,r7,0.422,0.2832,0.2948,5000.0
70,r4,r5,r6,r7,0.4228,0.282,0.2952,5000.0
