qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.4288,0.3,0.2712,5000.0
2,r0,r1,r2,r4,0.4368,0.2946,0.2686,5000.0
3,r0,r1,r3,r4,0.5038,0.251,0.2452,5000.0
4,r0,r2,r3,r4,0.4194,0.2942,0.2864,5000.0
5,r1,r2,r3,r4,0.409,0.2972,0.2938,5000.0
6,r0,r1,r2,r5,0.4376,0.2924,0.27,5000.0
7,r0,r1,r3,r5,0.4988,0.2454,0.2558,5000.0
8,r0,r2,r3,r5,0.4166,0.3002,0.2832,5000.0
9,r1,r2,r3,r5,0.4006,0.3108,0.2886,5000.0
10,r0,r1,r4,r5,0.5144,0.2414,0.2442,5000.0
11,r0,r2,r4,r5,0.4302,0.2852,0.2846,5000.0
12,r1,r2,r4,r5,0.4166,0.2964,0.287,5000.0
13,r0,r3,r4,r5,0.3432,0.3276,0.3292,5000.0
14,r1,r3,r4,r5,0.345,0.3254,0.3296,5000.0
15,r2,r3,r4,r5,0.3398,0.3216,0.3386,5000.0
16,r0,r1,r2,r6,0.4372,0.2912,0.2716,5000.0
17,r0,r1,r3,r6,0.5112,0.2398,0.249,5000.0
18,r0,r2,r3,r6,0.4234,0.2998,0.2768,5000.0
19,r1,r2,r3,r6,0.4038,0.3108,0.2854,5000.0
20,r0,r1,r4,r6,0.5144,0.2382,0.2474,5000.0
21,r0,r2,r4,r6,0.4308,0.2916,0.2776,5000.0
22,r1,r2,r4,r6,0.4098,0.3032,0.287,5000.0
23,r0,r3,r4,r6,0.3506,0.33,0.3194,5000.0
24,r1,r3,r4,r6,0.348,0.3308,0.3212,5000.0
25,r2,r3,r4,r6,0.3334,0.3278,0.3388,5000.0
26,r0,r1,r5,r6,0.5226,0.2442,0.2332,5000.0
27,r0,r2,r5,r6,0.4292,0.2878,0.283,5000.0
28,r1,r2,r5,r6,0.4146,0.2894,0.296,5000.0
29,r0,r3,r5,r6,0.3472,0.34,0.3128,5000.0
30,r1,r3,r5,r6,0.3534,0.3296,0.317,5000.0
31,r2,r3,r5,r6,0.3418,0.3304,0.3278,5000.0
32,r0,r4,r5,r6,0.3396,0.3336,0.3268,5000.0
33,r1,r4,r5,r6,0.3408,0.3312,0.328,5000.0
34,r2,r4,r5,r6,0.3354,0.3292,0.3354,5000.0
35,r3,r4,r5,r6,0.3374,0.3224,0.3402,5000.0
36,r0,r1,r2,r7,0.4392,0.2872,0.2736,5000.0
37,r0,r1,r3,r7,0.5048,0.2412,0.254,5000.0
38,r0,r2,r3,r7,0.421,0.2992,0.2798,5000.0
39,r1,r2,r3,r7,0.4042,0.3118,0.284,5000.0
40,r0,r1,r4,r7,0.5152,0.2386,0.2462,5000.0
41,r0,r2,r4,r7,0.4282,0.2856,0.2862,5000.0
42,r1,r2,r4,r7,0.4128,0.3038,0.2834,5000.0
43,r0,r3,r4,r7,0.3484,0.3252,0.3264,5000.0
44,r1,r3,r4,r7,0.3456,0.3328,0.3216,5000.0
45,r2,r3,r4,r7,0.3386,0.332,0.3294,5000.0
46,r0,r1,r5,r7,0.514,0.241,0.245,5000.0
47,r0,r2,r5,r7,0.4234,0.286,0.2906,5000.0
48,r1,r2,r5,r7,0.4142,0.2942,0.2916,5000.0
49,r0,r3,r5,r7,0.3496,0.3268,0.3236,5000.0
50,r1,r3,r5,r7,0.3516,0.3314,0.317,5000.0
51,r2,r3,r5,r7,0.3358,0.339,0.3252,5000.0
52,r0,r4,r5,r7,0.3308,0.3334,0.3358,5000.0
53,r1,r4,r5,r7,0.3342,0.3316,0.3342,5000.0
54,r2,r4,r5,r7,0.3278,0.3318,0.3404,5000.0
55,r3,r4,r5,r7,0.336,0.3246,0.3394,5000.0
56,r0,r1,r6,r7,0.5792,0.2056,0.2152,5000.0
57,r0,r2,r6,r7,0.4994,0.243,0.2576,5000.0
58,r1,r2,r6,r7,0.4902,0.2542,0.2556,5000.0
59,r0,r3,r6,r7,0.4368,0.2754,0.2878,5000.0
60,r1,r3,r6,r7,0.443,0.2756,0.2814,5000.0
61,r2,r3,r6,r7,0.425,0.2856,0.2894,5000.0
62,r0,r4,r6,r7,0.4196,0.2854,0.295,5000.0
63,r1,r4,r6,r7,0.4284,0.2932,0.2784,5000.0
64,r2,r4,r6,r7,0.4174,0.2952,0.2874,5000.0
65,r3,r4,r6,r7,0.4206,0.296,0.2834,5000.0
66,r0,r5,r6,r7,0.4226,0.281,0.2964,5000.0
67,r1,r5,r6,r7,0.4228,0.2818,0.2954,5000.0
68,r2,r5,r6,r7,0.419,0.289,0.292,5000.0
69,r3,r5,r6,r7,0.4154,0.292,0.2926,5000.0
70,r4,r5,r6,r7,0.4178,0.2824,0.2998,5000.0
