qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.4274,0.2946,0.278,5000.0
2,r0,r1,r2,r4,0.4206,0.2998,0.2796,5000.0
3,r0,r1,r3,r4,0.5022,0.2576,0.2402,5000.0
4,r0,r2,r3,r4,0.4326,0.2852,0.2822,5000.0
5,r1,r2,r3,r4,0.418,0.2898,0.2922,5000.0
6,r0,r1,r2,r5,0.4208,0.2946,0.2846,5000.0
7,r0,r1,r3,r5,0.5086,0.2542,0.2372,5000.0
8,r0,r2,r3,r5,0.4264,0.2882,0.2854,5000.0
9,r1,r2,r3,r5,0.4232,0.2804,0.2964,5000.0
10,r0,r1,r4,r5,0.505,0.2368,0.2582,5000.0
11,r0,r2,r4,r5,0.4266,0.2742,0.2992,5000.0
12,r1,r2,r4,r5,0.4194,0.2876,0.293,5000.0
13,r0,r3,r4,r5,0.3304,0.3306,0.339,5000.0
14,r1,r3,r4,r5,0.3234,0.3404,0.3362,5000.0
15,r2,r3,r4,r5,0.3262,0.3442,0.3296,5000.0
16,r0,r1,r2,r6,0.4196,0.3018,0.2786,5000.0
17,r0,r1,r3,r6,0.514,0.2486,0.2374,5000.0
18,r0,r2,r3,r6,0.4322,0.283,0.2848,5000.0
19,r1,r2,r3,r6,0.4214,0.2864,0.2922,5000.0
20,r0,r1,r4,r6,0.5046,0.2432,0.2522,5000.0
21,r0,r2,r4,r6,0.4328,0.2768,0.2904,5000.0
22,r1,r2,r4,r6,0.4208,0.2906,0.2886,5000.0
23,r0,r3,r4,r6,0.3376,0.3324,0.33,5000.0
24,r1,r3,r4,r6,0.3284,0.3432,0.3284,5000.0
25,r2,r3,r4,r6,0.332,0.339,0.329,5000.0
26,r0,r1,r5,r6,0.507,0.2526,0.2404,5000.0
27,r0,r2,r5,r6,0.432,0.29,0.278,5000.0
28,r1,r2,r5,r6,0.427,0.2894,0.2836,5000.0
29,r0,r3,r5,r6,0.3352,0.3342,0.3306,5000.0
30,r1,r3,r5,r6,0.331,0.3384,0.3306,5000.0
31,r2,r3,r5,r6,0.3406,0.3262,0.3332,5000.0
32,r0,r4,r5,r6,0.3384,0.3424,0.3192,5000.0
33,r1,r4,r5,r6,0.3468,0.3314,0.3218,5000.0
34,r2,r4,r5,r6,0.3456,0.328,0.3264,5000.0
35,r3,r4,r5,r6,0.3362,0.3342,0.3296,5000.0
36,r0,r1,r2,r7,0.4236,0.2988,0.2776,5000.0
37,r0,r1,r3,r7,0.5174,0.2472,0.2354,5000.0
38,r0,r2,r3,r7,0.4346,0.2792,0.2862,5000.0
39,r1,r2,r3,r7,0.4284,0.2814,0.2902,5000.0
40,r0,r1,r4,r7,0.5034,0.2462,0.2504,5000.0
41,r0,r2,r4,r7,0.4344,0.2794,0.2862,5000.0
42,r1,r2,r4,r7,0.4312,0.286,0.2828,5000.0
43,r0,r3,r4,r7,0.3388,0.3274,0.3338,5000.0
44,r1,r3,r4,r7,0.3312,0.347,0.3218,5000.0
45,r2,r3,r4,r7,0.336,0.3326,0.3314,5000.0
46,r0,r1,r5,r7,0.506,0.2538,0.2402,5000.0
47,r0,r2,r5,r7,0.4298,0.2896,0.2806,5000.0
48,r1,r2,r5,r7,0.4252,0.2928,0.282,5000.0
49,r0,r3,r5,r7,0.3318,0.3406,0.3276,5000.0
50,r1,r3,r5,r7,0.3278,0.3428,0.3294,5000.0
51,r2,r3,r5,r7,0.3374,0.3332,0.3294,5000.0
52,r0,r4,r5,r7,0.333,0.3442,0.3228,5000.0
53,r1,r4,r5,r7,0.3406,0.3386,0.3208,5000.0
54,r2,r4,r5,r7,0.3364,0.3372,0.3264,5000.0
55,r3,r4,r5,r7,0.3298,0.3364,0.3338,5000.0
56,r0,r1,r6,r7,0.5754,0.2164,0.2082,5000.0
57,r0,r2,r6,r7,0.5152,0.2432,0.2416,5000.0
58,r1,r2,r6,r7,0.5072,0.249,0.2438,5000.0
59,r0,r3,r6,r7,0.424,0.291,0.285,5000.0
60,r1,r3,r6,r7,0.4198,0.2914,0.2888,5000.0
61,r2,r3,r6,r7,0.4256,0.2892,0.2852,5000.0
62,r0,r4,r6,r7,0.4256,0.2912,0.2832,5000.0
63,r1,r4,r6,r7,0.4344,0.2842,0.2814,5000.0
64,r2,r4,r6,r7,0.4262,0.2866,0.2872,5000.0
65,r3,r4,r6,r7,0.4218,0.2884,0.2898,5000.0
66,r0,r5,r6,r7,0.4292,0.2862,0.2846,5000.0
67,r1,r5,r6,r7,0.4282,0.2836,0.2882,5000.0
68,r2,r5,r6,r7,0.4166,0.2854,0.298,5000.0
69,r3,r5,r6,r7,0.4206,0.288,0.2914,5000.0
70,r4,r5,r6,r7,0.4184,0.2846,0.297,5000.0
