qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.4196,0.29,0.2904,5000.0
2,r0,r1,r2,r4,0.4218,0.2882,0.29,5000.0
3,r0,r1,r3,r4,0.4946,0.252,0.2534,5000.0
4,r0,r2,r3,r4,0.422,0.2914,0.2866,5000.0
5,r1,r2,r3,r4,0.4244,0.2854,0.2902,5000.0
6,r0,r1,r2,r5,0.4132,0.2906,0.2962,5000.0
7,r0,r1,r3,r5,0.4978,0.2458,0.2564,5000.0
8,r0,r2,r3,r5,0.4234,0.2896,0.287,5000.0
9,r1,r2,r3,r5,0.4216,0.2926,0.2858,5000.0
10,r0,r1,r4,r5,0.498,0.25,0.252,5000.0
11,r0,r2,r4,r5,0.4268,0.2834,0.2898,5000.0
12,r1,r2,r4,r5,0.4258,0.2806,0.2936,5000.0
13,r0,r3,r4,r5,0.343,0.328,0.329,5000.0
14,r1,r3,r4,r5,0.3444,0.3324,0.3232,5000.0
15,r2,r3,r4,r5,0.341,0.3326,0.3264,5000.0
16,r0,r1,r2,r6,0.4232,0.2882,0.2886,5000.0
17,r0,r1,r3,r6,0.499,0.2486,0.2524,5000.0
18,r0,r2,r3,r6,0.4222,0.295,0.2828,5000.0
19,r1,r2,r3,r6,0.4172,0.2922,0.2906,5000.0
20,r0,r1,r4,r6,0.497,0.2556,0.2474,5000.0
21,r0,r2,r4,r6,0.4174,0.2948,0.2878,5000.0
22,r1,r2,r4,r6,0.4188,0.291,0.2902,5000.0
23,r0,r3,r4,r6,0.3414,0.3344,0.3242,5000.0
24,r1,r3,r4,r6,0.3422,0.332,0.3258,5000.0
25,r2,r3,r4,r6,0.3354,0.3286,0.336,5000.0
26,r0,r1,r5,r6,0.5,0.2546,0.2454,5000.0
27,r0,r2,r5,r6,0.432,0.2946,0.2734,5000.0
28,r1,r2,r5,r6,0.427,0.2924,0.2806,5000.0
29,r0,r3,r5,r6,0.347,0.3288,0.3242,5000.0
30,r1,r3,r5,r6,0.3466,0.3266,0.3268,5000.0
31,r2,r3,r5,r6,0.3382,0.3238,0.338,5000.0
32,r0,r4,r5,r6,0.3384,0.3348,0.3268,5000.0
33,r1,r4,r5,r6,0.337,0.3288,0.3342,5000.0
34,r2,r4,r5,r6,0.3404,0.3236,0.336,5000.0
35,r3,r4,r5,r6,0.3294,0.3306,0.34,5000.0
36,r0,r1,r2,r7,0.4226,0.2846,0.2928,5000.0
37,r0,r1,r3,r7,0.4914,0.2548,0.2538,5000.0
38,r0,r2,r3,r7,0.4234,0.2924,0.2842,5000.0
39,r1,r2,r3,r7,0.4166,0.2902,0.2932,5000.0
40,r0,r1,r4,r7,0.504,0.255,0.241,5000.0
41,r0,r2,r4,r7,0.4298,0.2932,0.277,5000.0
42,r1,r2,r4,r7,0.428,0.2848,0.2872,5000.0
43,r0,r3,r4,r7,0.3458,0.3316,0.3226,5000.0
44,r1,r3,r4,r7,0.3446,0.3252,0.3302,5000.0
45,r2,r3,r4,r7,0.3414,0.3286,0.33,5000.0
46,r0,r1,r5,r7,0.5008,0.2546,0.2446,5000.0
47,r0,r2,r5,r7,0.4364,0.2902,0.2734,5000.0
48,r1,r2,r5,r7,0.4338,0.2858,0.2804,5000.0
49,r0,r3,r5,r7,0.3434,0.331,0.3256,5000.0
50,r1,r3,r5,r7,0.3468,0.3214,0.3318,5000.0
51,r2,r3,r5,r7,0.3426,0.3204,0.337,5000.0
52,r0,r4,r5,r7,0.338,0.3352,0.3268,5000.0
53,r1,r4,r5,r7,0.3354,0.3296,0.335,5000.0
54,r2,r4,r5,r7,0.343,0.3278,0.3292,5000.0
55,r3,r4,r5,r7,0.3308,0.3336,0.3356,5000.0
56,r0,r1,r6,r7,0.565,0.2214,0.2136,5000.0
57,r0,r2,r6,r7,0.5002,0.2464,0.2534,5000.0
58,r1,r2,r6,r7,0.499,0.2476,0.2534,5000.0
59,r0,r3,r6,r7,0.441,0.2788,0.2802,5000.0
60,r1,r3,r6,r7,0.4334,0.276,0.2906,5000.0
61,r2,r3,r6,r7,0.4246,0.2864,0.289,5000.0
62,r0,r4,r6,r7,0.4336,0.2826,0.2838,5000.0
63,r1,r4,r6,r7,0.4276,0.287,0.2854,5000.0
64,r2,r4,r6,r7,0.4226,0.2938,0.2836,5000.0
65,r3,r4,r6,r7,0.4284,0.288,0.2836,5000.0
66,r0,r5,r6,r7,0.4266,0.2866,0.2868,5000.0
67,r1,r5,r6,r7,0.4166,0.2944,0.289,5000.0
68,r2,r5,r6,r7,0.4074,0.3008,0.2918,5000.0
69,r3,r5,r6,r7,0.422,0.293,0.285,5000.0
70,r4,r5,r6,r7,0.4242,0.288,0.2878,5000.0
