qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.4246,0.2916,0.2838,5000.0
2,r0,r1,r2,r4,0.4276,0.291,0.2814,5000.0
3,r0,r1,r3,r4,0.4984,0.2556,0.246,5000.0
4,r0,r2,r3,r4,0.4144,0.292,0.2936,5000.0
5,r1,r2,r3,r4,0.4094,0.2924,0.2982,5000.0
6,r0,r1,r2,r5,0.4284,0.2894,0.2822,5000.0
7,r0,r1,r3,r5,0.4952,0.259,0.2458,5000.0
8,r0,r2,r3,r5,0.4078,0.2996,0.2926,5000.0
9,r1,r2,r3,r5,0.4058,0.297,0.2972,5000.0
10,r0,r1,r4,r5,0.5044,0.2554,0.2402,5000.0
11,r0,r2,r4,r5,0.4164,0.3,0.2836,5000.0
12,r1,r2,r4,r5,0.4186,0.2964,0.285,5000.0
13,r0,r3,r4,r5,0.352,0.3258,0.3222,5000.0
14,r1,r3,r4,r5,0.3456,0.3232,0.3312,5000.0
15,r2,r3,r4,r5,0.347,0.3208,0.3322,5000.0
16,r0,r1,r2,r6,0.431,0.2904,0.2786,5000.0
17,r0,r1,r3,r6,0.4988,0.2538,0.2474,5000.0
18,r0,r2,r3,r6,0.4222,0.295,0.2828,5000.0
19,r1,r2,r3,r6,0.4116,0.2988,0.2896,5000.0
20,r0,r1,r4,r6,0.5,0.2498,0.2502,5000.0
21,r0,r2,r4,r6,0.425,0.288,0.287,5000.0
22,r1,r2,r4,r6,0.4148,0.3004,0.2848,5000.0
23,r0,r3,r4,r6,0.3346,0.342,0.3234,5000.0
24,r1,r3,r4,r6,0.3326,0.3368,0.3306,5000.0
25,r2,r3,r4,r6,0.3332,0.326,0.3408,5000.0
26,r0,r1,r5,r6,0.5082,0.2434,0.2484,5000.0
27,r0,r2,r5,r6,0.4158,0.2926,0.2916,5000.0
28,r1,r2,r5,r6,0.4166,0.2904,0.293,5000.0
29,r0,r3,r5,r6,0.3464,0.331,0.3226,5000.0
30,r1,r3,r5,r6,0.3458,0.3298,0.3244,5000.0
31,r2,r3,r5,r6,0.3382,0.3324,0.3294,5000.0
32,r0,r4,r5,r6,0.3382,0.3284,0.3334,5000.0
33,r1,r4,r5,r6,0.337,0.3276,0.3354,5000.0
34,r2,r4,r5,r6,0.3308,0.3302,0.339,5000.0
35,r3,r4,r5,r6,0.3352,0.3164,0.3484,5000.0
36,r0,r1,r2,r7,0.425,0.2884,0.2866,5000.0
37,r0,r1,r3,r7,0.495,0.2518,0.2532,5000.0
38,r0,r2,r3,r7,0.4098,0.2932,0.297,5000.0
39,r1,r2,r3,r7,0.4076,0.2932,0.2992,5000.0
40,r0,r1,r4,r7,0.4994,0.2474,0.2532,5000.0
41,r0,r2,r4,r7,0.4208,0.2894,0.2898,5000.0
42,r1,r2,r4,r7,0.413,0.298,0.289,5000.0
43,r0,r3,r4,r7,0.34,0.3292,0.3308,5000.0
44,r1,r3,r4,r7,0.3374,0.3324,0.3302,5000.0
45,r2,r3,r4,r7,0.3362,0.3308,0.333,5000.0
46,r0,r1,r5,r7,0.5044,0.2404,0.2552,5000.0
47,r0,r2,r5,r7,0.4154,0.2862,0.2984,5000.0
48,r1,r2,r5,r7,0.4156,0.292,0.2924,5000.0
49,r0,r3,r5,r7,0.3516,0.3232,0.3252,5000.0
50,r1,r3,r5,r7,0.3476,0.3334,0.319,5000.0
51,r2,r3,r5,r7,0.3422,0.3316,0.3262,5000.0
52,r0,r4,r5,r7,0.3456,0.3216,0.3328,5000.0
53,r1,r4,r5,r7,0.3454,0.3234,0.3312,5000.0
54,r2,r4,r5,r7,0.3358,0.3308,0.3334,5000.0
55,r3,r4,r5,r7,0.3374,0.3226,0.34,5000.0
56,r0,r1,r6,r7,0.5654,0.2132,0.2214,5000.0
57,r0,r2,r6,r7,0.5044,0.2408,0.2548,5000.0
58,r1,r2,r6,r7,0.4936,0.2504,0.256,5000.0
59,r0,r3,r6,r7,0.4284,0.2848,0.2868,5000.0
60,r1,r3,r6,r7,0.43,0.2866,0.2834,5000.0
61,r2,r3,r6,r7,0.4278,0.2874,0.2848,5000.0
62,r0,r4,r6,r7,0.4282,0.283,0.2888,5000.0
63,r1,r4,r6,r7,0.4262,0.2878,0.286,5000.0
64,r2,r4,r6,r7,0.4258,0.2896,0.2846,5000.0
65,r3,r4,r6,r7,0.425,0.2932,0.2818,5000.0
66,r0,r5,r6,r7,0.4232,0.2908,0.286,5000.0
67,r1,r5,r6,r7,0.4216,0.2938,0.2846,5000.0
68,r2,r5,r6,r7,0.4208,0.2882,0.291,5000.0
69,r3,r5,r6,r7,0.4216,0.2898,0.2886,5000.0
70,r4,r5,r6,r7,0.4322,0.2846,0.2832,5000.0
