qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.4232,0.2822,0.2946,5000.0
2,r0,r1,r2,r4,0.4176,0.2916,0.2908,5000.0
3,r0,r1,r3,r4,0.49,0.2594,0.2506,5000.0
4,r0,r2,r3,r4,0.4156,0.2876,0.2968,5000.0
5,r1,r2,r3,r4,0.4256,0.2776,0.2968,5000.0
6,r0,r1,r2,r5,0.4172,0.2812,0.3016,5000.0
7,r0,r1,r3,r5,0.491,0.2624,0.2466,5000.0
8,r0,r2,r3,r5,0.4066,0.297,0.2964,5000.0
9,r1,r2,r3,r5,0.424,0.2824,0.2936,5000.0
10,r0,r1,r4,r5,0.4998,0.2546,0.2456,5000.0
11,r0,r2,r4,r5,0.4142,0.2928,0.293,5000.0
12,r1,r2,r4,r5,0.432,0.2874,0.2806,5000.0
13,r0,r3,r4,r5,0.3414,0.3298,0.3288,5000.0
14,r1,r3,r4,r5,0.3298,0.34,0.3302,5000.0
15,r2,r3,r4,r5,0.3424,0.3274,0.3302,5000.0
16,r0,r1,r2,r6,0.4198,0.2904,0.2898,5000.0
17,r0,r1,r3,r6,0.4958,0.2548,0.2494,5000.0
18,r0,r2,r3,r6,0.4072,0.2964,0.2964,5000.0
19,r1,r2,r3,r6,0.4172,0.2862,0.2966,5000.0
20,r0,r1,r4,r6,0.4932,0.2554,0.2514,5000.0
21,r0,r2,r4,r6,0.4162,0.2942,0.2896,5000.0
22,r1,r2,r4,r6,0.424,0.2876,0.2884,5000.0
23,r0,r3,r4,r6,0.3386,0.3314,0.33,5000.0
24,r1,r3,r4,r6,0.3298,0.336,0.3342,5000.0
25,r2,r3,r4,r6,0.345,0.326,0.329,5000.0
26,r0,r1,r5,r6,0.4958,0.2498,0.2544,5000.0
27,r0,r2,r5,r6,0.4142,0.2918,0.294,5000.0
28,r1,r2,r5,r6,0.423,0.284,0.293,5000.0
29,r0,r3,r5,r6,0.339,0.3308,0.3302,5000.0
30,r1,r3,r5,r6,0.3358,0.3316,0.3326,5000.0
31,r2,r3,r5,r6,0.3438,0.331,0.3252,5000.0
32,r0,r4,r5,r6,0.3376,0.3266,0.3358,5000.0
33,r1,r4,r5,r6,0.3372,0.3266,0.3362,5000.0
34,r2,r4,r5,r6,0.3352,0.331,0.3338,5000.0
35,r3,r4,r5,r6,0.336,0.33,0.334,5000.0
36,r0,r1,r2,r7,0.421,0.2898,0.2892,5000.0
37,r0,r1,r3,r7,0.4976,0.2566,0.2458,5000.0
38,r0,r2,r3,r7,0.4152,0.3018,0.283,5000.0
39,r1,r2,r3,r7,0.4248,0.287,0.2882,5000.0
40,r0,r1,r4,r7,0.4914,0.2614,0.2472,5000.0
41,r0,r2,r4,r7,0.419,0.3002,0.2808,5000.0
42,r1,r2,r4,r7,0.425,0.2954,0.2796,5000.0
43,r0,r3,r4,r7,0.346,0.3388,0.3152,5000.0
44,r1,r3,r4,r7,0.3338,0.34,0.3262,5000.0
45,r2,r3,r4,r7,0.3402,0.3328,0.327,5000.0
46,r0,r1,r5,r7,0.5,0.2468,0.2532,5000.0
47,r0,r2,r5,r7,0.4202,0.2942,0.2856,5000.0
48,r1,r2,r5,r7,0.4306,0.2892,0.2802,5000.0
49,r0,r3,r5,r7,0.3544,0.3346,0.311,5000.0
50,r1,r3,r5,r7,0.3446,0.3378,0.3176,5000.0
51,r2,r3,r5,r7,0.3414,0.3342,0.3244,5000.0
52,r0,r4,r5,r7,0.3532,0.3268,0.32,5000.0
53,r1,r4,r5,r7,0.3444,0.331,0.3246,5000.0
54,r2,r4,r5,r7,0.3326,0.3348,0.3326,5000.0
55,r3,r4,r5,r7,0.3388,0.3212,0.34,5000.0
56,r0,r1,r6,r7,0.563,0.232,0.205,5000.0
57,r0,r2,r6,r7,0.4912,0.2682,0.2406,5000.0
58,r1,r2,r6,r7,0.4968,0.2576,0.2456,5000.0
59,r0,r3,r6,r7,0.4264,0.309,0.2646,5000.0
60,r1,r3,r6,r7,0.426,0.299,0.275,5000.0
61,r2,r3,r6,r7,0.431,0.2852,0.2838,5000.0
62,r0,r4,r6,r7,0.4238,0.298,0.2782,5000.0
63,r1,r4,r6,r7,0.4258,0.2928,0.2814,5000.0
64,r2,r4,r6,r7,0.4228,0.2852,0.292,5000.0
65,r3,r4,r6,r7,0.4176,0.2864,0.296,5000.0
66,r0,r5,r6,r7,0.414,0.3066,0.2794,5000.0
67,r1,r5,r6,r7,0.4172,0.2972,0.2856,5000.0
68,r2,r5,r6,r7,0.4156,0.2836,0.3008,5000.0
69,r3,r5,r6,r7,0.414,0.2842,0.3018,5000.0
70,r4,r5,r6,r7,0.418,0.2874,0.2946,5000.0
