qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.723,0.1388,0.1382,5000.0
2,r0,r1,r2,r4,0.7212,0.1392,0.1396,5000.0
3,r0,r1,r3,r4,0.896,0.052,0.052,5000.0
4,r0,r2,r3,r4,0.7164,0.1466,0.137,5000.0
5,r1,r2,r3,r4,0.7166,0.146,0.1374,5000.0
6,r0,r1,r2,r5,0.7224,0.14,0.1376,5000.0
7,r0,r1,r3,r5,0.8958,0.0516,0.0526,5000.0
8,r0,r2,r3,r5,0.7106,0.1492,0.1402,5000.0
9,r1,r2,r3,r5,0.7112,0.15,0.1388,5000.0
10,r0,r1,r4,r5,0.8986,0.0498,0.0516,5000.0
11,r0,r2,r4,r5,0.723,0.1366,0.1404,5000.0
12,r1,r2,r4,r5,0.7206,0.1398,0.1396,5000.0
13,r0,r3,r4,r5,0.3624,0.301,0.3366,5000.0
14,r1,r3,r4,r5,0.3642,0.3014,0.3344,5000.0
15,r2,r3,r4,r5,0.3612,0.3014,0.3374,5000.0
16,r0,r1,r2,r6,0.722,0.1394,0.1386,5000.0
17,r0,r1,r3,r6,0.9002,0.0496,0.0502,5000.0
18,r0,r2,r3,r6,0.7206,0.1406,0.1388,5000.0
19,r1,r2,r3,r6,0.7254,0.138,0.1366,5000.0
20,r0,r1,r4,r6,0.9018,0.0508,0.0474,5000.0
21,r0,r2,r4,r6,0.736,0.1326,0.1314,5000.0
22,r1,r2,r4,r6,0.7346,0.1316,0.1338,5000.0
23,r0,r3,r4,r6,0.3512,0.3078,0.341,5000.0
24,r1,r3,r4,r6,0.3514,0.3048,0.3438,5000.0
25,r2,r3,r4,r6,0.347,0.3096,0.3434,5000.0
26,r0,r1,r5,r6,0.9044,0.0494,0.0462,5000.0
27,r0,r2,r5,r6,0.7392,0.1298,0.131,5000.0
28,r1,r2,r5,r6,0.7384,0.1284,0.1332,5000.0
29,r0,r3,r5,r6,0.3764,0.314,0.3096,5000.0
30,r1,r3,r5,r6,0.3806,0.309,0.3104,5000.0
31,r2,r3,r5,r6,0.375,0.3186,0.3064,5000.0
32,r0,r4,r5,r6,0.346,0.3178,0.3362,5000.0
33,r1,r4,r5,r6,0.3446,0.3174,0.338,5000.0
34,r2,r4,r5,r6,0.345,0.3154,0.3396,5000.0
35,r3,r4,r5,r6,0.3654,0.3074,0.3272,5000.0
36,r0,r1,r2,r7,0.7222,0.1388,0.139,5000.0
37,r0,r1,r3,r7,0.9018,0.0474,0.0508,5000.0
38,r0,r2,r3,r7,0.7188,0.1402,0.141,5000.0
39,r1,r2,r3,r7,0.7236,0.1388,0.1376,5000.0
40,r0,r1,r4,r7,0.9018,0.0484,0.0498,5000.0
41,r0,r2,r4,r7,0.7354,0.1292,0.1354,5000.0
42,r1,r2,r4,r7,0.7352,0.1304,0.1344,5000.0
43,r0,r3,r4,r7,0.353,0.3012,0.3458,5000.0
44,r1,r3,r4,r7,0.3548,0.299,0.3462,5000.0
45,r2,r3,r4,r7,0.3512,0.3036,0.3452,5000.0
46,r0,r1,r5,r7,0.9044,0.048,0.0476,5000.0
47,r0,r2,r5,r7,0.7392,0.1254,0.1354,5000.0
48,r1,r2,r5,r7,0.7374,0.126,0.1366,5000.0
49,r0,r3,r5,r7,0.3734,0.3096,0.317,5000.0
50,r1,r3,r5,r7,0.3782,0.3046,0.3172,5000.0
51,r2,r3,r5,r7,0.3746,0.313,0.3124,5000.0
52,r0,r4,r5,r7,0.339,0.3202,0.3408,5000.0
53,r1,r4,r5,r7,0.3402,0.3208,0.339,5000.0
54,r2,r4,r5,r7,0.3406,0.3214,0.338,5000.0
55,r3,r4,r5,r7,0.365,0.313,0.322,5000.0
56,r0,r1,r6,r7,0.958,0.0188,0.0232,5000.0
57,r0,r2,r6,r7,0.8718,0.0586,0.0696,5000.0
58,r1,r2,r6,r7,0.874,0.0598,0.0662,5000.0
59,r0,r3,r6,r7,0.7006,0.143,0.1564,5000.0
60,r1,r3,r6,r7,0.6982,0.1444,0.1574,5000.0
61,r2,r3,r6,r7,0.6976,0.1466,0.1558,5000.0
62,r0,r4,r6,r7,0.6822,0.1586,0.1592,5000.0
63,r1,r4,r6,r7,0.682,0.1594,0.1586,5000.0
64,r2,r4,r6,r7,0.6808,0.1632,0.156,5000.0
65,r3,r4,r6,r7,0.6898,0.163,0.1472,5000.0
66,r0,r5,r6,r7,0.6704,0.1596,0.17,5000.0
67,r1,r5,r6,r7,0.6656,0.1646,0.1698,5000.0
68,r2,r5,r6,r7,0.6692,0.164,0.1668,5000.0
69,r3,r5,r6,r7,0.66,0.1734,0.1666,5000.0
70,r4,r5,r6,r7,0.665,0.1606,0.1744,5000.0
