qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.712,0.1374,0.1506,5000.0
2,r0,r1,r2,r4,0.7104,0.1398,0.1498,5000.0
3,r0,r1,r3,r4,0.8956,0.0524,0.052,5000.0
4,r0,r2,r3,r4,0.715,0.1402,0.1448,5000.0
5,r1,r2,r3,r4,0.7196,0.1378,0.1426,5000.0
6,r0,r1,r2,r5,0.7114,0.1382,0.1504,5000.0
7,r0,r1,r3,r5,0.8878,0.0524,0.0598,5000.0
8,r0,r2,r3,r5,0.7072,0.1412,0.1516,5000.0
9,r1,r2,r3,r5,0.7104,0.1426,0.147,5000.0
10,r0,r1,r4,r5,0.8964,0.0494,0.0542,5000.0
11,r0,r2,r4,r5,0.7186,0.136,0.1454,5000.0
12,r1,r2,r4,r5,0.7206,0.1366,0.1428,5000.0
13,r0,r3,r4,r5,0.3498,0.3152,0.335,5000.0
14,r1,r3,r4,r5,0.352,0.3174,0.3306,5000.0
15,r2,r3,r4,r5,0.3536,0.3208,0.3256,5000.0
16,r0,r1,r2,r6,0.7112,0.138,0.1508,5000.0
17,r0,r1,r3,r6,0.899,0.0472,0.0538,5000.0
18,r0,r2,r3,r6,0.7202,0.1322,0.1476,5000.0
19,r1,r2,r3,r6,0.7246,0.1326,0.1428,5000.0
20,r0,r1,r4,r6,0.8992,0.0468,0.054,5000.0
21,r0,r2,r4,r6,0.7286,0.1282,0.1432,5000.0
22,r1,r2,r4,r6,0.732,0.1296,0.1384,5000.0
23,r0,r3,r4,r6,0.34,0.32,0.34,5000.0
24,r1,r3,r4,r6,0.344,0.3196,0.3364,5000.0
25,r2,r3,r4,r6,0.3426,0.3214,0.336,5000.0
26,r0,r1,r5,r6,0.9012,0.0498,0.049,5000.0
27,r0,r2,r5,r6,0.7248,0.1382,0.137,5000.0
28,r1,r2,r5,r6,0.7328,0.1338,0.1334,5000.0
29,r0,r3,r5,r6,0.3594,0.3188,0.3218,5000.0
30,r1,r3,r5,r6,0.3614,0.3166,0.322,5000.0
31,r2,r3,r5,r6,0.3654,0.3172,0.3174,5000.0
32,r0,r4,r5,r6,0.3374,0.3276,0.335,5000.0
33,r1,r4,r5,r6,0.3402,0.3216,0.3382,5000.0
34,r2,r4,r5,r6,0.3422,0.3218,0.336,5000.0
35,r3,r4,r5,r6,0.3472,0.3262,0.3266,5000.0
36,r0,r1,r2,r7,0.7124,0.1384,0.1492,5000.0
37,r0,r1,r3,r7,0.8982,0.0492,0.0526,5000.0
38,r0,r2,r3,r7,0.721,0.1356,0.1434,5000.0
39,r1,r2,r3,r7,0.726,0.1336,0.1404,5000.0
40,r0,r1,r4,r7,0.9006,0.0486,0.0508,5000.0
41,r0,r2,r4,r7,0.7366,0.1266,0.1368,5000.0
42,r1,r2,r4,r7,0.739,0.1258,0.1352,5000.0
43,r0,r3,r4,r7,0.3456,0.3154,0.339,5000.0
44,r1,r3,r4,r7,0.3468,0.3152,0.338,5000.0
45,r2,r3,r4,r7,0.344,0.32,0.336,5000.0
46,r0,r1,r5,r7,0.8988,0.0524,0.0488,5000.0
47,r0,r2,r5,r7,0.7236,0.1372,0.1392,5000.0
48,r1,r2,r5,r7,0.729,0.1334,0.1376,5000.0
49,r0,r3,r5,r7,0.3546,0.3234,0.322,5000.0
50,r1,r3,r5,r7,0.3558,0.3212,0.323,5000.0
51,r2,r3,r5,r7,0.3612,0.3218,0.317,5000.0
52,r0,r4,r5,r7,0.3292,0.3364,0.3344,5000.0
53,r1,r4,r5,r7,0.331,0.3332,0.3358,5000.0
54,r2,r4,r5,r7,0.3314,0.3332,0.3354,5000.0
55,r3,r4,r5,r7,0.3428,0.3276,0.3296,5000.0
56,r0,r1,r6,r7,0.9542,0.0256,0.0202,5000.0
57,r0,r2,r6,r7,0.8788,0.0626,0.0586,5000.0
58,r1,r2,r6,r7,0.8758,0.0618,0.0624,5000.0
59,r0,r3,r6,r7,0.6954,0.1576,0.147,5000.0
60,r1,r3,r6,r7,0.6968,0.1534,0.1498,5000.0
61,r2,r3,r6,r7,0.6986,0.1536,0.1478,5000.0
62,r0,r4,r6,r7,0.6836,0.165,0.1514,5000.0
63,r1,r4,r6,r7,0.6886,0.1602,0.1512,5000.0
64,r2,r4,r6,r7,0.6902,0.1564,0.1534,5000.0
65,r3,r4,r6,r7,0.6866,0.1582,0.1552,5000.0
66,r0,r5,r6,r7,0.6732,0.1584,0.1684,5000.0
67,r1,r5,r6,r7,0.6708,0.1592,0.17,5000.0
68,r2,r5,r6,r7,0.6726,0.1584,0.169,5000.0
69,r3,r5,r6,r7,0.6648,0.1616,0.1736,5000.0
70,r4,r5,r6,r7,0.6612,0.162,0.1768,5000.0
