qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.7156,0.1432,0.1412,5000.0
2,r0,r1,r2,r4,0.7162,0.1444,0.1394,5000.0
3,r0,r1,r3,r4,0.8938,0.0532,0.053,5000.0
4,r0,r2,r3,r4,0.718,0.1432,0.1388,5000.0
5,r1,r2,r3,r4,0.7176,0.143,0.1394,5000.0
6,r0,r1,r2,r5,0.7146,0.145,0.1404,5000.0
7,r0,r1,r3,r5,0.894,0.0512,0.0548,5000.0
8,r0,r2,r3,r5,0.714,0.1498,0.1362,5000.0
9,r1,r2,r3,r5,0.709,0.1536,0.1374,5000.0
10,r0,r1,r4,r5,0.8996,0.0486,0.0518,5000.0
11,r0,r2,r4,r5,0.728,0.1392,0.1328,5000.0
12,r1,r2,r4,r5,0.7248,0.1422,0.133,5000.0
13,r0,r3,r4,r5,0.36,0.3136,0.3264,5000.0
14,r1,r3,r4,r5,0.3592,0.3146,0.3262,5000.0
15,r2,r3,r4,r5,0.3502,0.3148,0.335,5000.0
16,r0,r1,r2,r6,0.7152,0.1434,0.1414,5000.0
17,r0,r1,r3,r6,0.8968,0.0514,0.0518,5000.0
18,r0,r2,r3,r6,0.7282,0.1368,0.135,5000.0
19,r1,r2,r3,r6,0.7238,0.1386,0.1376,5000.0
20,r0,r1,r4,r6,0.9022,0.049,0.0488,5000.0
21,r0,r2,r4,r6,0.7398,0.1276,0.1326,5000.0
22,r1,r2,r4,r6,0.7332,0.1314,0.1354,5000.0
23,r0,r3,r4,r6,0.349,0.3292,0.3218,5000.0
24,r1,r3,r4,r6,0.3492,0.3302,0.3206,5000.0
25,r2,r3,r4,r6,0.3444,0.3336,0.322,5000.0
26,r0,r1,r5,r6,0.904,0.052,0.044,5000.0
27,r0,r2,r5,r6,0.7442,0.1292,0.1266,5000.0
28,r1,r2,r5,r6,0.7412,0.1272,0.1316,5000.0
29,r0,r3,r5,r6,0.3716,0.3152,0.3132,5000.0
30,r1,r3,r5,r6,0.3748,0.31,0.3152,5000.0
31,r2,r3,r5,r6,0.3686,0.3206,0.3108,5000.0
32,r0,r4,r5,r6,0.3588,0.3178,0.3234,5000.0
33,r1,r4,r5,r6,0.3598,0.315,0.3252,5000.0
34,r2,r4,r5,r6,0.3608,0.3134,0.3258,5000.0
35,r3,r4,r5,r6,0.3562,0.3138,0.33,5000.0
36,r0,r1,r2,r7,0.7156,0.143,0.1414,5000.0
37,r0,r1,r3,r7,0.8956,0.0536,0.0508,5000.0
38,r0,r2,r3,r7,0.7294,0.1388,0.1318,5000.0
39,r1,r2,r3,r7,0.7292,0.1376,0.1332,5000.0
40,r0,r1,r4,r7,0.9002,0.0516,0.0482,5000.0
41,r0,r2,r4,r7,0.736,0.1306,0.1334,5000.0
42,r1,r2,r4,r7,0.7332,0.1304,0.1364,5000.0
43,r0,r3,r4,r7,0.359,0.3206,0.3204,5000.0
44,r1,r3,r4,r7,0.3592,0.3204,0.3204,5000.0
45,r2,r3,r4,r7,0.3574,0.3202,0.3224,5000.0
46,r0,r1,r5,r7,0.9052,0.0518,0.043,5000.0
47,r0,r2,r5,r7,0.7412,0.1296,0.1292,5000.0
48,r1,r2,r5,r7,0.736,0.129,0.135,5000.0
49,r0,r3,r5,r7,0.3646,0.3138,0.3216,5000.0
50,r1,r3,r5,r7,0.37,0.3084,0.3216,5000.0
51,r2,r3,r5,r7,0.3656,0.3158,0.3186,5000.0
52,r0,r4,r5,r7,0.3458,0.3242,0.33,5000.0
53,r1,r4,r5,r7,0.3468,0.3208,0.3324,5000.0
54,r2,r4,r5,r7,0.3464,0.3206,0.333,5000.0
55,r3,r4,r5,r7,0.3508,0.3258,0.3234,5000.0
56,r0,r1,r6,r7,0.9552,0.024,0.0208,5000.0
57,r0,r2,r6,r7,0.8814,0.0602,0.0584,5000.0
58,r1,r2,r6,r7,0.8794,0.0594,0.0612,5000.0
59,r0,r3,r6,r7,0.6974,0.1452,0.1574,5000.0
60,r1,r3,r6,r7,0.6972,0.1432,0.1596,5000.0
61,r2,r3,r6,r7,0.6934,0.1468,0.1598,5000.0
62,r0,r4,r6,r7,0.684,0.1564,0.1596,5000.0
63,r1,r4,r6,r7,0.684,0.1552,0.1608,5000.0
64,r2,r4,r6,r7,0.6812,0.1568,0.162,5000.0
65,r3,r4,r6,r7,0.6802,0.1644,0.1554,5000.0
66,r0,r5,r6,r7,0.6646,0.1636,0.1718,5000.0
67,r1,r5,r6,r7,0.6642,0.1632,0.1726,5000.0
68,r2,r5,r6,r7,0.6676,0.1592,0.1732,5000.0
69,r3,r5,r6,r7,0.6602,0.1706,0.1692,5000.0
70,r4,r5,r6,r7,0.6594,0.1638,0.1768,5000.0
