qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.715,0.147,0.138,5000.0
2,r0,r1,r2,r4,0.714,0.1478,0.1382,5000.0
3,r0,r1,r3,r4,0.8884,0.0536,0.058,5000.0
4,r0,r2,r3,r4,0.7144,0.1464,0.1392,5000.0
5,r1,r2,r3,r4,0.711,0.1494,0.1396,5000.0
6,r0,r1,r2,r5,0.7118,0.149,0.1392,5000.0
7,r0,r1,r3,r5,0.89,0.0538,0.0562,5000.0
8,r0,r2,r3,r5,0.709,0.1446,0.1464,5000.0
9,r1,r2,r3,r5,0.7094,0.1436,0.147,5000.0
10,r0,r1,r4,r5,0.8932,0.0542,0.0526,5000.0
11,r0,r2,r4,r5,0.7194,0.1358,0.1448,5000.0
12,r1,r2,r4,r5,0.7158,0.136,0.1482,5000.0
13,r0,r3,r4,r5,0.359,0.3134,0.3276,5000.0
14,r1,r3,r4,r5,0.3558,0.3152,0.329,5000.0
15,r2,r3,r4,r5,0.3526,0.319,0.3284,5000.0
16,r0,r1,r2,r6,0.7146,0.1466,0.1388,5000.0
17,r0,r1,r3,r6,0.8988,0.0506,0.0506,5000.0
18,r0,r2,r3,r6,0.721,0.144,0.135,5000.0
19,r1,r2,r3,r6,0.7176,0.1436,0.1388,5000.0
20,r0,r1,r4,r6,0.8986,0.0524,0.049,5000.0
21,r0,r2,r4,r6,0.731,0.1324,0.1366,5000.0
22,r1,r2,r4,r6,0.7252,0.1342,0.1406,5000.0
23,r0,r3,r4,r6,0.3458,0.3196,0.3346,5000.0
24,r1,r3,r4,r6,0.3446,0.3192,0.3362,5000.0
25,r2,r3,r4,r6,0.341,0.3232,0.3358,5000.0
26,r0,r1,r5,r6,0.9044,0.0478,0.0478,5000.0
27,r0,r2,r5,r6,0.7332,0.134,0.1328,5000.0
28,r1,r2,r5,r6,0.7292,0.1362,0.1346,5000.0
29,r0,r3,r5,r6,0.3638,0.3052,0.331,5000.0
30,r1,r3,r5,r6,0.3652,0.3048,0.33,5000.0
31,r2,r3,r5,r6,0.3618,0.308,0.3302,5000.0
32,r0,r4,r5,r6,0.345,0.3194,0.3356,5000.0
33,r1,r4,r5,r6,0.3456,0.3194,0.335,5000.0
34,r2,r4,r5,r6,0.3486,0.317,0.3344,5000.0
35,r3,r4,r5,r6,0.3484,0.332,0.3196,5000.0
36,r0,r1,r2,r7,0.7142,0.1474,0.1384,5000.0
37,r0,r1,r3,r7,0.895,0.0528,0.0522,5000.0
38,r0,r2,r3,r7,0.7182,0.1404,0.1414,5000.0
39,r1,r2,r3,r7,0.7152,0.1398,0.145,5000.0
40,r0,r1,r4,r7,0.896,0.0552,0.0488,5000.0
41,r0,r2,r4,r7,0.7332,0.1304,0.1364,5000.0
42,r1,r2,r4,r7,0.7294,0.13,0.1406,5000.0
43,r0,r3,r4,r7,0.3506,0.313,0.3364,5000.0
44,r1,r3,r4,r7,0.3502,0.311,0.3388,5000.0
45,r2,r3,r4,r7,0.3444,0.3168,0.3388,5000.0
46,r0,r1,r5,r7,0.9008,0.0512,0.048,5000.0
47,r0,r2,r5,r7,0.734,0.132,0.134,5000.0
48,r1,r2,r5,r7,0.7292,0.1336,0.1372,5000.0
49,r0,r3,r5,r7,0.3638,0.3046,0.3316,5000.0
50,r1,r3,r5,r7,0.3652,0.3014,0.3334,5000.0
51,r2,r3,r5,r7,0.3634,0.3092,0.3274,5000.0
52,r0,r4,r5,r7,0.342,0.3186,0.3394,5000.0
53,r1,r4,r5,r7,0.34,0.3204,0.3396,5000.0
54,r2,r4,r5,r7,0.343,0.317,0.34,5000.0
55,r3,r4,r5,r7,0.3514,0.3264,0.3222,5000.0
56,r0,r1,r6,r7,0.9498,0.0268,0.0234,5000.0
57,r0,r2,r6,r7,0.8752,0.061,0.0638,5000.0
58,r1,r2,r6,r7,0.8728,0.0608,0.0664,5000.0
59,r0,r3,r6,r7,0.7036,0.1428,0.1536,5000.0
60,r1,r3,r6,r7,0.706,0.1384,0.1556,5000.0
61,r2,r3,r6,r7,0.6996,0.1454,0.155,5000.0
62,r0,r4,r6,r7,0.6798,0.1588,0.1614,5000.0
63,r1,r4,r6,r7,0.6822,0.155,0.1628,5000.0
64,r2,r4,r6,r7,0.6836,0.155,0.1614,5000.0
65,r3,r4,r6,r7,0.6904,0.1604,0.1492,5000.0
66,r0,r5,r6,r7,0.6674,0.1662,0.1664,5000.0
67,r1,r5,r6,r7,0.67,0.1624,0.1676,5000.0
68,r2,r5,r6,r7,0.6664,0.165,0.1686,5000.0
69,r3,r5,r6,r7,0.673,0.1664,0.1606,5000.0
70,r4,r5,r6,r7,0.6652,0.166,0.1688,5000.0
