qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.711,0.1404,0.1486,5000.0
2,r0,r1,r2,r4,0.7098,0.1416,0.1486,5000.0
3,r0,r1,r3,r4,0.8934,0.0488,0.0578,5000.0
4,r0,r2,r3,r4,0.7078,0.139,0.1532,5000.0
5,r1,r2,r3,r4,0.7062,0.1446,0.1492,5000.0
6,r0,r1,r2,r5,0.7094,0.144,0.1466,5000.0
7,r0,r1,r3,r5,0.8958,0.0532,0.051,5000.0
8,r0,r2,r3,r5,0.7198,0.1342,0.146,5000.0
9,r1,r2,r3,r5,0.7174,0.1332,0.1494,5000.0
10,r0,r1,r4,r5,0.8934,0.0576,0.049,5000.0
11,r0,r2,r4,r5,0.7212,0.1376,0.1412,5000.0
12,r1,r2,r4,r5,0.7194,0.1322,0.1484,5000.0
13,r0,r3,r4,r5,0.3508,0.329,0.3202,5000.0
14,r1,r3,r4,r5,0.353,0.3262,0.3208,5000.0
15,r2,r3,r4,r5,0.3578,0.3258,0.3164,5000.0
16,r0,r1,r2,r6,0.7088,0.1432,0.148,5000.0
17,r0,r1,r3,r6,0.901,0.0484,0.0506,5000.0
18,r0,r2,r3,r6,0.7182,0.13,0.1518,5000.0
19,r1,r2,r3,r6,0.7212,0.1298,0.149,5000.0
20,r0,r1,r4,r6,0.8996,0.0538,0.0466,5000.0
21,r0,r2,r4,r6,0.7306,0.1272,0.1422,5000.0
22,r1,r2,r4,r6,0.7326,0.1216,0.1458,5000.0
23,r0,r3,r4,r6,0.345,0.3176,0.3374,5000.0
24,r1,r3,r4,r6,0.3462,0.3144,0.3394,5000.0
25,r2,r3,r4,r6,0.3518,0.3194,0.3288,5000.0
26,r0,r1,r5,r6,0.9,0.0476,0.0524,5000.0
27,r0,r2,r5,r6,0.7336,0.1328,0.1336,5000.0
28,r1,r2,r5,r6,0.7328,0.136,0.1312,5000.0
29,r0,r3,r5,r6,0.36,0.3066,0.3334,5000.0
30,r1,r3,r5,r6,0.3618,0.3062,0.332,5000.0
31,r2,r3,r5,r6,0.367,0.3054,0.3276,5000.0
32,r0,r4,r5,r6,0.3416,0.3218,0.3366,5000.0
33,r1,r4,r5,r6,0.34,0.3228,0.3372,5000.0
34,r2,r4,r5,r6,0.3434,0.324,0.3326,5000.0
35,r3,r4,r5,r6,0.3398,0.3296,0.3306,5000.0
36,r0,r1,r2,r7,0.7084,0.1428,0.1488,5000.0
37,r0,r1,r3,r7,0.8996,0.0472,0.0532,5000.0
38,r0,r2,r3,r7,0.721,0.1276,0.1514,5000.0
39,r1,r2,r3,r7,0.7222,0.1308,0.147,5000.0
40,r0,r1,r4,r7,0.8956,0.0534,0.051,5000.0
41,r0,r2,r4,r7,0.7268,0.1264,0.1468,5000.0
42,r1,r2,r4,r7,0.7276,0.125,0.1474,5000.0
43,r0,r3,r4,r7,0.3394,0.3214,0.3392,5000.0
44,r1,r3,r4,r7,0.3414,0.3186,0.34,5000.0
45,r2,r3,r4,r7,0.347,0.3224,0.3306,5000.0
46,r0,r1,r5,r7,0.9014,0.0448,0.0538,5000.0
47,r0,r2,r5,r7,0.7398,0.1276,0.1326,5000.0
48,r1,r2,r5,r7,0.7378,0.1338,0.1284,5000.0
49,r0,r3,r5,r7,0.3602,0.308,0.3318,5000.0
50,r1,r3,r5,r7,0.364,0.3092,0.3268,5000.0
51,r2,r3,r5,r7,0.371,0.306,0.323,5000.0
52,r0,r4,r5,r7,0.3464,0.3096,0.344,5000.0
53,r1,r4,r5,r7,0.345,0.3138,0.3412,5000.0
54,r2,r4,r5,r7,0.3506,0.3112,0.3382,5000.0
55,r3,r4,r5,r7,0.3476,0.3202,0.3322,5000.0
56,r0,r1,r6,r7,0.9538,0.0204,0.0258,5000.0
57,r0,r2,r6,r7,0.8776,0.059,0.0634,5000.0
58,r1,r2,r6,r7,0.8754,0.0634,0.0612,5000.0
59,r0,r3,r6,r7,0.6936,0.151,0.1554,5000.0
60,r1,r3,r6,r7,0.6922,0.154,0.1538,5000.0
61,r2,r3,r6,r7,0.6986,0.1512,0.1502,5000.0
62,r0,r4,r6,r7,0.6774,0.1604,0.1622,5000.0
63,r1,r4,r6,r7,0.6756,0.1658,0.1586,5000.0
64,r2,r4,r6,r7,0.6808,0.1594,0.1598,5000.0
65,r3,r4,r6,r7,0.673,0.1634,0.1636,5000.0
66,r0,r5,r6,r7,0.6654,0.169,0.1656,5000.0
67,r1,r5,r6,r7,0.6648,0.1726,0.1626,5000.0
68,r2,r5,r6,r7,0.6682,0.1692,0.1626,5000.0
69,r3,r5,r6,r7,0.6716,0.169,0.1594,5000.0
70,r4,r5,r6,r7,0.6648,0.1736,0.1616,5000.0
