qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.7276,0.136,0.1364,5000.0
2,r0,r1,r2,r4,0.727,0.1374,0.1356,5000.0
3,r0,r1,r3,r4,0.9064,0.0434,0.0502,5000.0
4,r0,r2,r3,r4,0.7154,0.1424,0.1422,5000.0
5,r1,r2,r3,r4,0.7136,0.146,0.1404,5000.0
6,r0,r1,r2,r5,0.728,0.1358,0.1362,5000.0
7,r0,r1,r3,r5,0.9012,0.0468,0.052,5000.0
8,r0,r2,r3,r5,0.701,0.1508,0.1482,5000.0
9,r1,r2,r3,r5,0.703,0.153,0.144,5000.0
10,r0,r1,r4,r5,0.9092,0.047,0.0438,5000.0
11,r0,r2,r4,r5,0.7154,0.147,0.1376,5000.0
12,r1,r2,r4,r5,0.7194,0.1426,0.138,5000.0
13,r0,r3,r4,r5,0.3444,0.3192,0.3364,5000.0
14,r1,r3,r4,r5,0.3456,0.3172,0.3372,5000.0
15,r2,r3,r4,r5,0.3466,0.3152,0.3382,5000.0
16,r0,r1,r2,r6,0.728,0.1372,0.1348,5000.0
17,r0,r1,r3,r6,0.9078,0.044,0.0482,5000.0
18,r0,r2,r3,r6,0.7126,0.1454,0.142,5000.0
19,r1,r2,r3,r6,0.7158,0.1464,0.1378,5000.0
20,r0,r1,r4,r6,0.9098,0.0464,0.0438,5000.0
21,r0,r2,r4,r6,0.722,0.1402,0.1378,5000.0
22,r1,r2,r4,r6,0.7236,0.139,0.1374,5000.0
23,r0,r3,r4,r6,0.348,0.3124,0.3396,5000.0
24,r1,r3,r4,r6,0.3494,0.3108,0.3398,5000.0
25,r2,r3,r4,r6,0.349,0.3102,0.3408,5000.0
26,r0,r1,r5,r6,0.9118,0.0448,0.0434,5000.0
27,r0,r2,r5,r6,0.7324,0.1344,0.1332,5000.0
28,r1,r2,r5,r6,0.7332,0.1338,0.133,5000.0
29,r0,r3,r5,r6,0.356,0.317,0.327,5000.0
30,r1,r3,r5,r6,0.3594,0.3142,0.3264,5000.0
31,r2,r3,r5,r6,0.357,0.3172,0.3258,5000.0
32,r0,r4,r5,r6,0.3382,0.33,0.3318,5000.0
33,r1,r4,r5,r6,0.3382,0.3302,0.3316,5000.0
34,r2,r4,r5,r6,0.339,0.333,0.328,5000.0
35,r3,r4,r5,r6,0.35,0.3268,0.3232,5000.0
36,r0,r1,r2,r7,0.7292,0.1368,0.134,5000.0
37,r0,r1,r3,r7,0.9042,0.0482,0.0476,5000.0
38,r0,r2,r3,r7,0.7144,0.1434,0.1422,5000.0
39,r1,r2,r3,r7,0.7152,0.1434,0.1414,5000.0
40,r0,r1,r4,r7,0.9098,0.0474,0.0428,5000.0
41,r0,r2,r4,r7,0.7262,0.1358,0.138,5000.0
42,r1,r2,r4,r7,0.7284,0.1326,0.139,5000.0
43,r0,r3,r4,r7,0.3574,0.3048,0.3378,5000.0
44,r1,r3,r4,r7,0.3578,0.3018,0.3404,5000.0
45,r2,r3,r4,r7,0.35,0.3068,0.3432,5000.0
46,r0,r1,r5,r7,0.9132,0.0454,0.0414,5000.0
47,r0,r2,r5,r7,0.7292,0.1342,0.1366,5000.0
48,r1,r2,r5,r7,0.73,0.1316,0.1384,5000.0
49,r0,r3,r5,r7,0.3598,0.3176,0.3226,5000.0
50,r1,r3,r5,r7,0.362,0.315,0.323,5000.0
51,r2,r3,r5,r7,0.3574,0.3178,0.3248,5000.0
52,r0,r4,r5,r7,0.3358,0.335,0.3292,5000.0
53,r1,r4,r5,r7,0.3352,0.3346,0.3302,5000.0
54,r2,r4,r5,r7,0.333,0.3366,0.3304,5000.0
55,r3,r4,r5,r7,0.3492,0.3316,0.3192,5000.0
56,r0,r1,r6,r7,0.9564,0.0236,0.02,5000.0
57,r0,r2,r6,r7,0.8682,0.063,0.0688,5000.0
58,r1,r2,r6,r7,0.8698,0.06,0.0702,5000.0
59,r0,r3,r6,r7,0.6942,0.153,0.1528,5000.0
60,r1,r3,r6,r7,0.6986,0.1496,0.1518,5000.0
61,r2,r3,r6,r7,0.6888,0.156,0.1552,5000.0
62,r0,r4,r6,r7,0.6732,0.167,0.1598,5000.0
63,r1,r4,r6,r7,0.6728,0.1664,0.1608,5000.0
64,r2,r4,r6,r7,0.6698,0.1684,0.1618,5000.0
65,r3,r4,r6,r7,0.6792,0.1676,0.1532,5000.0
66,r0,r5,r6,r7,0.6678,0.1604,0.1718,5000.0
67,r1,r5,r6,r7,0.666,0.1614,0.1726,5000.0
68,r2,r5,r6,r7,0.6664,0.161,0.1726,5000.0
69,r3,r5,r6,r7,0.6634,0.168,0.1686,5000.0
70,r4,r5,r6,r7,0.6536,0.1662,0.1802,5000.0
