qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.5570398642917727,0.21840542832909246,0.22455470737913485,4716.0
2,r0,r1,r2,r4,0.5549120549120549,0.22093522093522094,0.22415272415272416,4662.0
3,r0,r1,r3,r4,0.5533135089209855,0.23024638912489379,0.21644010195412064,4708.0
4,r0,r2,r3,r4,0.3256219991270188,0.3284591881274553,0.345918812745526,4582.0
5,r1,r2,r3,r4,0.32390689580160975,0.3232542962801827,0.35283880791820754,4597.0
6,r0,r1,r2,r5,0.5533233596922419,0.2222697157512289,0.22440692455652916,4679.0
7,r0,r1,r3,r5,0.5523181624840493,0.22905146746065505,0.21863037005529562,4702.0
8,r0,r2,r3,r5,0.3218968531468531,0.3291083916083916,0.34899475524475526,4576.0
9,r1,r2,r3,r5,0.32399912491796107,0.3257492889958434,0.35025158608619555,4571.0
10,r0,r1,r4,r5,0.6975671140939598,0.1545721476510067,0.14786073825503357,4768.0
11,r0,r2,r4,r5,0.5556972789115646,0.22555272108843538,0.21875,4704.0
12,r1,r2,r4,r5,0.553322048243758,0.2261955141768938,0.2204824375793483,4726.0
13,r0,r3,r4,r5,0.5528784648187633,0.2211087420042644,0.2260127931769723,4690.0
14,r1,r3,r4,r5,0.546924877633539,0.224303043200681,0.22877207916577996,4699.0
15,r2,r3,r4,r5,0.564708386547467,0.21285653469561516,0.22243507875691784,4698.0
16,r0,r1,r2,r6,0.5478168264110757,0.22619808306709266,0.22598509052183174,4695.0
17,r0,r1,r3,r6,0.5431418274326902,0.2355310578757685,0.22132711469154123,4717.0
18,r0,r2,r3,r6,0.3294270833333333,0.3294270833333333,0.3411458333333333,4608.0
19,r1,r2,r3,r6,0.32910030133448126,0.3183383555746879,0.3525613430908308,4646.0
20,r0,r1,r4,r6,0.5638026371756699,0.21926839642705231,0.21692896639727777,4702.0
21,r0,r2,r4,r6,0.3606340819022457,0.3181417877586966,0.32122413033905767,4542.0
22,r1,r2,r4,r6,0.35650273224043716,0.3189071038251366,0.32459016393442625,4575.0
23,r0,r3,r4,r6,0.36626506024096384,0.31478641840087623,0.31894852135815993,4565.0
24,r1,r3,r4,r6,0.35813751087902523,0.31962576153176675,0.322236727589208,4596.0
25,r2,r3,r4,r6,0.3806409417920209,0.31000654022236757,0.30935251798561153,4587.0
26,r0,r1,r5,r6,0.5592315901814301,0.2224119530416222,0.2183564567769477,4685.0
27,r0,r2,r5,r6,0.3541529695375849,0.32193732193732194,0.32390970852509315,4563.0
28,r1,r2,r5,r6,0.3471525201832861,0.3233689722888937,0.3294785075278202,4583.0
