qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.5472098451092722,0.22745597284107788,0.22533418204964992,4713.0
2,r0,r1,r2,r4,0.5442364951084645,0.22607401105912378,0.22968949383241175,4702.0
3,r0,r1,r3,r4,0.5486066794299085,0.22293129121463517,0.2284620293554563,4701.0
4,r0,r2,r3,r4,0.33782315880947206,0.32326743428199,0.33890940690853794,4603.0
5,r1,r2,r3,r4,0.3297756480069702,0.3330429100413853,0.3371814419516445,4591.0
6,r0,r1,r2,r5,0.5461278036394414,0.22683030046550995,0.22704189589504867,4726.0
7,r0,r1,r3,r5,0.5509298393913779,0.22337278106508876,0.2256973795435334,4732.0
8,r0,r2,r3,r5,0.3376003471468865,0.3256671729225428,0.33673247993057065,4609.0
9,r1,r2,r3,r5,0.3342042238188548,0.32658393207054215,0.33921184411060307,4593.0
10,r0,r1,r4,r5,0.6963394342762064,0.15453410981697172,0.14912645590682197,4808.0
11,r0,r2,r4,r5,0.5536128080893196,0.22877606909627132,0.2176111228144091,4747.0
12,r1,r2,r4,r5,0.5581000848176421,0.22264631043256997,0.21925360474978794,4716.0
13,r0,r3,r4,r5,0.551119560625264,0.2249683143219265,0.22391212505280947,4734.0
14,r1,r3,r4,r5,0.5603557814485387,0.21664548919949175,0.22299872935196952,4722.0
15,r2,r3,r4,r5,0.5603194619588062,0.21878940731399749,0.2208911307271963,4758.0
16,r0,r1,r2,r6,0.5510809665112336,0.22424756252649428,0.22467147096227216,4718.0
17,r0,r1,r3,r6,0.5518266779949023,0.21962616822429906,0.22854715378079865,4708.0
18,r0,r2,r3,r6,0.3331889081455806,0.32690641247833624,0.3399046793760832,4616.0
19,r1,r2,r3,r6,0.3315346427800561,0.32592272825383123,0.34254262896611265,4633.0
20,r0,r1,r4,r6,0.5641352903637524,0.21974048074877686,0.21612422888747074,4701.0
21,r0,r2,r4,r6,0.3634590377113134,0.32878196792371045,0.30775899436497617,4614.0
22,r1,r2,r4,r6,0.3633398564905414,0.31854751032833223,0.3181126331811263,4599.0
23,r0,r3,r4,r6,0.3515693112467306,0.32149084568439407,0.3269398430688753,4588.0
24,r1,r3,r4,r6,0.3578121595118762,0.3166267160601438,0.32556112442797996,4589.0
25,r2,r3,r4,r6,0.3665011871357652,0.3116770990718757,0.3218217137923592,4633.0
26,r0,r1,r5,r6,0.5645537417850328,0.21687513249947,0.21857112571549714,4717.0
27,r0,r2,r5,r6,0.35791993037423847,0.31940818102698,0.32267188859878154,4596.0
28,r1,r2,r5,r6,0.35891304347826086,0.3243478260869565,0.31673913043478263,4600.0
29,r0,r3,r5,r6,0.34980323567993005,0.320069960647136,0.33012680367293396,4574.0
30,r1,r3,r5,r6,0.3557692307692308,0.31774475524475526,0.326486013986014,4576.0
31,r2,r3,r5,r6,0.35570904381610186,0.3177206993308871,0.326570256853011,4633.0
32,r0,r4,r5,r6,0.2298267849598648,0.23046049852133502,0.5397127165188002,4734.0
33,r1,r4,r5,r6,0.22519083969465647,0.23515691263782867,0.5396522476675149,4716.0
34,r2,r4,r5,r6,0.22109917877447885,0.23478627079385134,0.5441145504316698,4749.0
35,r3,r4,r5,r6,0.23140147523709167,0.23498419388830347,0.5336143308746049,4745.0
36,r0,r1,r2,r7,0.5494179894179895,0.22560846560846562,0.22497354497354496,4725.0
37,r0,r1,r3,r7,0.5482707405049863,0.22490982389136432,0.22681943560364948,4713.0
38,r0,r2,r3,r7,0.3373781148429036,0.3250270855904659,0.3375947995666306,4615.0
39,r1,r2,r3,r7,0.3276161528441164,0.33195831524099,0.3404255319148936,4606.0
40,r0,r1,r4,r7,0.560135996600085,0.22290692732681683,0.21695707607309817,4706.0
41,r0,r2,r4,r7,0.35637949836423116,0.325845147219193,0.3177753544165758,4585.0
42,r1,r2,r4,r7,0.35064650449265833,0.3204032434801666,0.3289502520271751,4563.0
43,r0,r3,r4,r7,0.3496199782844734,0.3242128121606949,0.3261672095548317,4605.0
44,r1,r3,r4,r7,0.35498687664041995,0.31671041119860016,0.3283027121609799,4572.0
45,r2,r3,r4,r7,0.36332029552368533,0.3144285093437636,0.32225119513255107,4602.0
46,r0,r1,r5,r7,0.5667447306791569,0.21630828188205237,0.2169469874387907,4697.0
47,r0,r2,r5,r7,0.3587385019710907,0.31625054752518617,0.3250109505037232,4566.0
48,r1,r2,r5,r7,0.35402906208718626,0.3236459709379128,0.32232496697490093,4542.0
49,r0,r3,r5,r7,0.35526891123742893,0.32160034980323565,0.32313073895933536,4574.0
50,r1,r3,r5,r7,0.3628396143733567,0.3141980718667835,0.3229623137598598,4564.0
51,r2,r3,r5,r7,0.35734432631807334,0.3206769364287264,0.32197873725320025,4609.0
52,r0,r4,r5,r7,0.23479370480646533,0.22203317737133135,0.5431731178222033,4702.0
53,r1,r4,r5,r7,0.22882077479778629,0.22158365261813537,0.5495955725840783,4698.0
54,r2,r4,r5,r7,0.22553371380257872,0.22933840625660537,0.5451278799408159,4731.0
55,r3,r4,r5,r7,0.23377721411963645,0.21813570069752694,0.5480870851828367,4731.0
56,r0,r1,r6,r7,0.5722751322751323,0.21777777777777776,0.20994708994708994,4725.0
57,r0,r2,r6,r7,0.36993464052287583,0.31328976034858386,0.3167755991285403,4590.0
58,r1,r2,r6,r7,0.3668407310704961,0.31723237597911225,0.31592689295039167,4596.0
59,r0,r3,r6,r7,0.36620330147697655,0.31928757602085145,0.314509122502172,4604.0
60,r1,r3,r6,r7,0.36750651607298,0.3114682884448306,0.3210251954821894,4604.0
61,r2,r3,r6,r7,0.37167381974248925,0.3126609442060086,0.31566523605150215,4660.0
62,r0,r4,r6,r7,0.3448798441221044,0.3225806451612903,0.3325395107166053,4619.0
63,r1,r4,r6,r7,0.3379730317529361,0.32231404958677684,0.3397129186602871,4598.0
64,r2,r4,r6,r7,0.33846487424111016,0.32784041630529054,0.3336947094535993,4612.0
65,r3,r4,r6,r7,0.35469900389779124,0.3155045474231269,0.32979644867908187,4618.0
66,r0,r5,r6,r7,0.3428943937418514,0.32811820947414166,0.32898739678400696,4602.0
67,r1,r5,r6,r7,0.3464378801042572,0.32211120764552564,0.3314509122502172,4604.0
68,r2,r5,r6,r7,0.34800431499460627,0.32858683926645094,0.32340884573894285,4635.0
69,r3,r5,r6,r7,0.3503570655702229,0.32287383683185455,0.32676909759792255,4621.0
70,r4,r5,r6,r7,0.5526981450252951,0.2306070826306914,0.2166947723440135,4744.0
