,astral_tree,qrt,error_binary
0,"(r5:1,(((r6:1,r7:1)1:8.11192806331,((r0:1,r1:1)1:8.11192806331,(r3:1,r2:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r4:1):0);",0.0,0
1,"(r7:1,(((r4:1,r5:1)1:8.11192806331,((r2:1,r3:1)1:8.11192806331,(r0:1,r1:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r6:1):0);",0.0,0
2,"(r3:1,(r2:1,(((r7:1,r6:1)1:8.11192806331,(r5:1,r4:1)1:8.11192806331)1:8.11192806331,(r1:1,r0:1)1:8.11192806331)1:8.11192806331):0);",0.0,0
3,"(r1:1,(((r3:1,r2:1)1:8.11192806331,((r6:1,r7:1)1:8.11192806331,(r5:1,r4:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r0:1):0);",0.0,0
4,"(r3:1,(r2:1,((r0:1,r1:1)1:8.11192806331,((r7:1,r6:1)1:8.11192806331,(r4:1,r5:1)1:8.11192806331)1:8.11192806331)1:8.11192806331):0);",0.0,0
5,"(r0:1,(((r3:1,r2:1)1:8.11192806331,((r4:1,r5:1)1:8.11192806331,(r6:1,r7:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r1:1):0);",0.0,0
6,"(r7:1,(((r4:1,r5:1)1:8.11192806331,((r0:1,r1:1)1:8.11192806331,(r2:1,r3:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r6:1):0);",0.0,0
7,"(r3:1,(r2:1,(((r5:1,r4:1)1:8.11192806331,(r7:1,r6:1)1:8.11192806331)1:8.11192806331,(r1:1,r0:1)1:8.11192806331)1:8.11192806331):0);",0.0,0
8,"(r3:1,(r2:1,((r0:1,r1:1)1:8.11192806331,((r7:1,r6:1)1:8.11192806331,(r4:1,r5:1)1:8.11192806331)1:8.11192806331)1:8.11192806331):0);",0.0,0
9,"(r3:1,(((r1:1,r0:1)1:8.11192806331,((r4:1,r5:1)1:8.11192806331,(r6:1,r7:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r2:1):0);",0.0,0
10,"(r0:1,(((r3:1,r2:1)1:8.11192806331,((r5:1,r4:1)1:8.11192806331,(r6:1,r7:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r1:1):0);",0.0,0
11,"(r3:1,(r2:1,((r0:1,r1:1)1:8.11192806331,((r4:1,r5:1)1:8.11192806331,(r7:1,r6:1)1:8.11192806331)1:8.11192806331)1:8.11192806331):0);",0.0,0
12,"(r0:1,(((r3:1,r2:1)1:8.11192806331,((r6:1,r7:1)1:8.11192806331,(r4:1,r5:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r1:1):0);",0.0,0
13,"(r3:1,(r2:1,((r0:1,r1:1)1:8.11192806331,((r7:1,r6:1)1:8.11192806331,(r4:1,r5:1)1:8.11192806331)1:8.11192806331)1:8.11192806331):0);",0.0,0
14,"(r0:1,(((r2:1,r3:1)1:8.11192806331,((r4:1,r5:1)1:8.11192806331,(r7:1,r6:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r1:1):0);",0.0,0
15,"(r3:1,(r2:1,((r0:1,r1:1)1:8.11192806331,((r4:1,r5:1)1:8.11192806331,(r7:1,r6:1)1:8.11192806331)1:8.11192806331)1:8.11192806331):0);",0.0,0
16,"(r7:1,(r6:1,((r4:1,r5:1)1:8.11192806331,((r1:1,r0:1)1:8.11192806331,(r2:1,r3:1)1:8.11192806331)1:8.11192806331)1:8.11192806331):0);",0.0,0
17,"(r1:1,(((r3:1,r2:1)1:8.11192806331,((r7:1,r6:1)1:8.11192806331,(r5:1,r4:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r0:1):0);",0.0,0
18,"(r0:1,(((r2:1,r3:1)1:8.11192806331,((r7:1,r6:1)1:8.11192806331,(r5:1,r4:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r1:1):0);",0.0,0
19,"(r7:1,(((r5:1,r4:1)1:8.11192806331,((r3:1,r2:1)1:8.11192806331,(r0:1,r1:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r6:1):0);",0.0,0
20,"(r4:1,(((r6:1,r7:1)1:8.11192806331,((r0:1,r1:1)1:8.11192806331,(r3:1,r2:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r5:1):0);",0.0,0
21,"(r4:1,(r5:1,(((r0:1,r1:1)1:8.11192806331,(r3:1,r2:1)1:8.11192806331)1:8.11192806331,(r6:1,r7:1)1:8.11192806331)1:8.11192806331):0);",0.0,0
22,"(r2:1,(((r1:1,r0:1)1:8.11192806331,((r5:1,r4:1)1:8.11192806331,(r7:1,r6:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r3:1):0);",0.0,0
23,"(r4:1,(((r6:1,r7:1)1:8.11192806331,((r0:1,r1:1)1:8.11192806331,(r3:1,r2:1)1:8.11192806331)1:8.11192806331)1:8.11192806331,r5:1):0);",0.0,0
24,"(r5:1,(r4:1,(((r0:1,r1:1)1:8.11192806331,(r2:1,r3:1)1:8.11192806331)1:8.11192806331,(r7:1,r6:1)1:8.11192806331)1:8.11192806331):0);",0.0,0
25,"(r3:1,(r2:1,(((r7:1,r6:1)1:8.11192806331,(r4:1,r5:1)1:8.11192806331)1:8.11192806331,(r1:1,r0:1)1:8.11192806331)1:8.11192806331):0);",0.0,0
