,astral_tree,qrt,error_binary
0,"(r7:1,(r6:1,(((r3:1,r2:1)0.5:0.00567745401103,(r0:1,r1:1)1:0.331050547856)1:0.0323874842559,(r5:1,r4:1)1:0.333925990956)0.51:0.00692252576349):0);",0.0,0
1,"(r3:1,(r2:1,((r0:1,r1:1)1:0.319475924046,((r6:1,r7:1)0.65:0.0098715996994,(r5:1,r4:1)1:0.327142766408)0.98:0.0252293680455)0.9:0.0193063497424):0);",0.0,0
2,"(r4:1,(r5:1,(((r3:1,r2:1)0.97:0.0235581708299,(r0:1,r1:1)1:0.305995107881)1:0.0372011581471,(r7:1,r6:1)0.48:0.00469757905512)1:0.317568362825):0);",0.0,0
3,"(r7:1,(r6:1,(((r3:1,r2:1)0.66:0.0125256296933,(r0:1,r1:1)1:0.33204294824)1:0.0324843056109,(r5:1,r4:1)1:0.32361286241)0.54:0.00658280697189):0);",0.0,0
4,"(r2:1,((r0:1,r1:1)1:0.31119162189,(((r4:1,r5:1)1:0.301676763477,(r6:1,r7:1)0.88:0.0190770357724)1:0.0417253468312,r3:1)0.46:0.00654506756251):0);",0.11428571428571432,1
5,"(r7:1,(((r4:1,r5:1)1:0.322266479316,((r1:1,r0:1)1:0.330998343528,(r2:1,r3:1)0.93:0.0202241318336)1:0.0368704477978)0.76:0.013931324889,r6:1):0);",0.0,0
6,"(r1:1,(r0:1,(((r4:1,r5:1)1:0.337334936174,(r7:1,r6:1)0.68:0.0104776144138)1:0.0415689991136,(r2:1,r3:1)0.97:0.0232127543117)1:0.331624975402):0);",0.0,0
7,"(r0:1,(r1:1,((r2:1,r3:1)0.87:0.0172062706949,((r6:1,r7:1)0.7:0.0115390246727,(r5:1,r4:1)1:0.326051318572)1:0.0375125148866)1:0.327402810617):0);",0.0,0
8,"(r6:1,(r7:1,(((r0:1,r1:1)1:0.328235406804,(r3:1,r2:1)0.54:0.00805575596825)1:0.03475260565,(r4:1,r5:1)1:0.339385895322)0.9:0.0183894092029):0);",0.0,0
9,"(r2:1,(r3:1,((r0:1,r1:1)1:0.320973587455,((r4:1,r5:1)1:0.29980282335,(r7:1,r6:1)0.7:0.0110460869435)1:0.0356652536545)0.9:0.0181984857053):0);",0.0,0
10,"(r4:1,(r5:1,(((r1:1,r0:1)1:0.298942999814,(r3:1,r2:1)0.94:0.0205302464759)1:0.0371622453701,(r6:1,r7:1)0.89:0.017778582277)1:0.342127067307):0);",0.0,0
11,"(r1:1,(r0:1,((r2:1,r3:1)0.94:0.021334243533,((r4:1,r5:1)1:0.34112461385,(r6:1,r7:1)0.54:0.00696027942088)1:0.0341317045473)1:0.335130905055):0);",0.0,0
12,"(r4:1,(r5:1,(((r0:1,r1:1)1:0.343764809702,(r2:1,r3:1)1:0.0322713110027)0.99:0.028464432776,(r6:1,r7:1)0.86:0.0168630408992)1:0.304773920125):0);",0.0,0
13,"(r3:1,(r2:1,((r0:1,r1:1)1:0.317619870718,(r6:1,(r7:1,(r5:1,r4:1)1:0.348056775491)0.45:0.00616775178246)1:0.0377201399166)0.78:0.0159483369708):0);",0.11428571428571432,1
14,"(r4:1,(r5:1,(((r3:1,r2:1)0.97:0.0240189118632,(r0:1,r1:1)1:0.318392807659)1:0.0342868936844,(r6:1,r7:1)0.71:0.0119183729569)1:0.318650586126):0);",0.0,0
15,"(r2:1,(r3:1,((r0:1,r1:1)1:0.318753716122,((r6:1,r7:1)0.85:0.0159102424583,(r5:1,r4:1)1:0.322628788784)1:0.0331429395505)0.97:0.0232511280334):0);",0.0,0
16,"(r2:1,(r3:1,(((r7:1,r6:1)0.49:0.00571516069078,(r5:1,r4:1)1:0.326518936069)1:0.0467414244386,(r1:1,r0:1)1:0.325428168528)0.43:0.00330479495615):0);",0.0,0
17,"(r1:1,(r0:1,((r3:1,r2:1)0.89:0.017625933826,((r6:1,r7:1)0.97:0.0236349462618,(r5:1,r4:1)1:0.334764038355)1:0.0378044999002)1:0.320095374819):0);",0.0,0
