,astral_tree,qrt,error_binary
0,"(r6:1,(r7:1,((r4:1,r5:1)1:0.389109679951,((r3:1,r2:1)0.57:0.00798456725841,(r0:1,r1:1)1:0.372708612936)1:0.0350480458183)0.87:0.0173174575282):0);",0.0,0
1,"(r2:1,(r3:1,(((r4:1,r5:1)1:0.388549265565,(r6:1,r7:1)0.54:0.00733123130957)0.99:0.0290759247192,(r0:1,r1:1)1:0.393478505339)0.69:0.0112365340547):0);",0.0,0
2,"(r0:1,(r1:1,(((r5:1,r4:1)1:0.375385003236,(r6:1,r7:1)0.86:0.0174819551623)1:0.0360388102025,(r3:1,r2:1)0.71:0.0120305492127)1:0.379856725358):0);",0.0,0
3,"(r5:1,(r4:1,(((r1:1,r0:1)1:0.375364723624,(r2:1,r3:1)0.91:0.0199314784578)1:0.039119070643,(r7:1,r6:1)0.79:0.0146208252486)1:0.398485681535):0);",0.0,0
4,"(r7:1,(r6:1,(((r2:1,r3:1)0.97:0.0252762063202,(r0:1,r1:1)1:0.378116175955)1:0.0422833977357,(r4:1,r5:1)1:0.383594397814)0.9:0.0203085918505):0);",0.0,0
5,"(r4:1,(r5:1,(((r0:1,r1:1)1:0.382292788483,(r3:1,r2:1)0.82:0.0163402328459)1:0.0380045736574,(r6:1,r7:1)1:0.0334983313337)1:0.357615285413):0);",0.0,0
6,"(r5:1,(r4:1,(((r3:1,r2:1)0.62:0.0094927871342,(r0:1,r1:1)1:0.378619788069)1:0.0399879045242,(r7:1,r6:1)0.66:0.0111867474062)1:0.360107669938):0);",0.0,0
7,"(r4:1,(r5:1,((r6:1,r7:1)0.96:0.0240470733309,((r0:1,r1:1)1:0.417751414546,(r2:1,r3:1)0.79:0.0146249639708)0.96:0.023820939311)1:0.374703101159):0);",0.0,0
8,"(r1:1,(r0:1,((r2:1,r3:1)0.93:0.022002438537,((r6:1,r7:1)0.99:0.0283964499425,(r4:1,r5:1)1:0.378656374059)0.93:0.0213716976632)1:0.373475003074):0);",0.0,0
9,"(r4:1,(r5:1,(((r1:1,r0:1)1:0.379906545151,(r2:1,r3:1)1:0.0336533842416)1:0.0365282572891,(r7:1,r6:1)0.94:0.022072807841)1:0.377211737184):0);",0.0,0
10,"(r7:1,(r6:1,((r4:1,r5:1)1:0.382050348589,((r2:1,r3:1)0.91:0.0194740109175,(r1:1,r0:1)1:0.424780262765)1:0.0397808272932)0.73:0.0122771461388):0);",0.0,0
11,"(r4:1,(r5:1,((r6:1,r7:1)0.79:0.0150897688718,((r0:1,r1:1)1:0.403025284231,(r2:1,r3:1)0.78:0.0141580003051)0.99:0.0317221575573)1:0.399606250529):0);",0.0,0
12,"(r5:1,(r4:1,((r7:1,r6:1)0.89:0.0189993300671,((r0:1,r1:1)1:0.404178195827,(r2:1,r3:1)0.92:0.0206277714784)0.99:0.0311048575038)1:0.383836154318):0);",0.0,0
13,"(r0:1,(((r3:1,r2:1)1:0.0319832153768,((r4:1,r5:1)1:0.393652481662,(r7:1,r6:1)0.89:0.0192317562395)0.71:0.0137049767417)1:0.393446088852,r1:1):0);",0.0,0
14,"(r4:1,(r5:1,(((r3:1,r2:1)0.84:0.0170927931098,(r0:1,r1:1)1:0.396153881953)1:0.0438324562767,(r7:1,r6:1)0.5:0.00642017313092)1:0.375395640549):0);",0.0,0
15,"(r5:1,(r4:1,((r7:1,r6:1)0.94:0.0220765571412,((r3:1,r2:1)0.65:0.0145834351845,(r0:1,r1:1)1:0.399400968031)1:0.0317438472906)1:0.35493038012):0);",0.0,0
16,"(r6:1,(((r4:1,r5:1)1:0.401330132042,((r0:1,r1:1)1:0.394684873046,(r2:1,r3:1)0.98:0.0271168009081)0.96:0.0237631940094)0.79:0.0144962807901,r7:1):0);",0.0,0
17,"(r1:1,(((r3:1,r2:1)0.66:0.0102909827663,((r7:1,r6:1)0.94:0.0220332191237,(r5:1,r4:1)1:0.384236516307)0.99:0.0301073578189)1:0.378742145421,r0:1):0);",0.0,0
18,"(r1:1,(r0:1,((r3:1,r2:1)0.8:0.014737687697,(r6:1,((r4:1,r5:1)1:0.396080708227,r7:1)0.49:0.00612883274382)1:0.0324806504023)1:0.409991894856):0);",0.11428571428571432,1
19,"(r1:1,(((r3:1,r2:1)0.95:0.0227601922457,((r5:1,r4:1)1:0.379795507468,(r7:1,r6:1)0.46:0.00518333766352)1:0.0356481377758)1:0.383527055517,r0:1):0);",0.0,0
20,"(r0:1,(((r3:1,r2:1)0.72:0.0140046232295,((r7:1,r6:1)0.86:0.0174145296709,(r5:1,r4:1)1:0.374131391673)0.99:0.0305386263076)1:0.392488052123,r1:1):0);",0.0,0
21,"(r2:1,(((r0:1,r1:1)1:0.349426199948,((r6:1,r7:1)0.96:0.0234917498852,(r4:1,r5:1)1:0.401164139699)0.52:0.00650611470641)0.89:0.0181675074612,r3:1):0);",0.0,0
22,"(r3:1,(r2:1,((r1:1,r0:1)1:0.399838033118,((r7:1,r6:1)0.93:0.0209276838982,(r5:1,r4:1)1:0.402031252787)0.99:0.0311716441116)0.93:0.0212264987513):0);",0.0,0
