,astral_tree,rfg_mci,error_binary
0,"(r0:1,(((r3:1,r2:1)1:0.0378629071349,((r5:1,r4:1)1:1.84852980072,(r7:1,r6:1)1:0.0539172625087)1:0.07154158976)1:1.77245098284,r1:1):0);",1.7763568394002505e-15,0
1,"(r2:1,(r3:1,(((r6:1,r7:1)1:0.0440343195819,(r5:1,r4:1)1:1.76914665117)1:0.0808882084799,(r1:1,r0:1)1:1.79747462992)1:0.0409047938888):0);",0.0,0
2,"(r2:1,(r3:1,(((r7:1,r6:1)1:0.053244807429,(r5:1,r4:1)1:1.75973430194)1:0.0708370596021,(r0:1,r1:1)1:1.8015553429)1:0.0619823029465):0);",0.0,0
3,"(r2:1,(r3:1,((r1:1,r0:1)1:1.84638923622,((r4:1,r5:1)1:1.79883301817,(r6:1,r7:1)1:0.0496528637222)1:0.0672416313584)1:0.0481567415486):0);",1.7763568394002505e-15,0
4,"(r4:1,(((r6:1,r7:1)1:0.0457204953045,((r1:1,r0:1)1:1.73775539522,(r2:1,r3:1)1:0.0504411964394)1:0.0746070353388)1:1.80496870382,r5:1):0);",1.7763568394002505e-15,0
5,"(r0:1,(((r2:1,r3:1)1:0.0653787060277,((r5:1,r4:1)1:1.81091293715,(r6:1,r7:1)1:0.0469771715616)1:0.0616432962329)1:1.80839375569,r1:1):0);",1.7763568394002505e-15,0
6,"(r0:1,(((r2:1,r3:1)1:0.043211870596,((r7:1,r6:1)1:0.0595121821687,(r5:1,r4:1)1:1.84757787299)1:0.0607664003878)1:1.77156875958,r1:1):0);",1.7763568394002505e-15,0
7,"(r1:1,(r0:1,(((r5:1,r4:1)1:1.78421451878,(r6:1,r7:1)1:0.0342480941422)1:0.0785129345621,(r3:1,r2:1)1:0.0528494567478)1:1.75821040918):0);",0.0,0
8,"(r5:1,(((r7:1,r6:1)1:0.0388758416145,((r0:1,r1:1)1:1.85545851079,(r3:1,r2:1)1:0.0520197287325)1:0.0667605440919)1:1.80679393819,r4:1):0);",1.7763568394002505e-15,0
9,"(r6:1,(r7:1,(((r0:1,r1:1)1:1.78087115225,(r2:1,r3:1)1:0.0708773050996)1:0.0663397825072,(r4:1,r5:1)1:1.85186870198)1:0.0401629685742):0);",0.0,0
10,"(r3:1,(r2:1,((r1:1,r0:1)1:1.84638923622,((r4:1,r5:1)1:1.74309785904,(r6:1,r7:1)1:0.0426639468219)1:0.0714610469011)1:0.0561752704797):0);",1.7763568394002505e-15,0
11,"(r3:1,(r2:1,((r0:1,r1:1)1:1.75365261508,((r4:1,r5:1)1:1.78332186084,(r7:1,r6:1)1:0.0408657367287)1:0.0695098660191)1:0.0541942872646):0);",1.7763568394002505e-15,0
12,"(r0:1,(((r3:1,r2:1)1:0.0571672356439,((r5:1,r4:1)1:1.78332186084,(r6:1,r7:1)1:0.0463486360286)1:0.0797912270999)1:1.76782796966,r1:1):0);",1.7763568394002505e-15,0
13,"(r3:1,(r2:1,(((r4:1,r5:1)1:1.82732759307,(r7:1,r6:1)1:0.0420772185972)1:0.0652186163771,(r1:1,r0:1)1:1.75734065484)1:0.0570481478562):0);",0.0,0
14,"(r6:1,(r7:1,((r5:1,r4:1)1:1.79115976906,((r1:1,r0:1)1:1.84781576999,(r2:1,r3:1)1:0.0459167468996)1:0.0623413765405)1:0.0532843510951):0);",1.7763568394002505e-15,0
15,"(r3:1,(r2:1,((r0:1,r1:1)1:1.81274906344,((r5:1,r4:1)1:1.85617802156,(r7:1,r6:1)1:0.0452888773189)1:0.0778642683592)1:0.0450535278238):0);",1.7763568394002505e-15,0
