qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.5364,0.235,0.2286,5000.0
2,r0,r1,r2,r4,0.513,0.2338,0.2532,5000.0
3,r0,r1,r3,r4,0.5332,0.2246,0.2422,5000.0
4,r0,r2,r3,r4,0.3352,0.3186,0.3462,5000.0
5,r1,r2,r3,r4,0.331,0.3292,0.3398,5000.0
6,r0,r1,r2,r5,0.5168,0.2344,0.2488,5000.0
7,r0,r1,r3,r5,0.5168,0.229,0.2542,5000.0
8,r0,r2,r3,r5,0.326,0.3172,0.3568,5000.0
9,r1,r2,r3,r5,0.3244,0.3298,0.3458,5000.0
10,r0,r1,r4,r5,0.661,0.1688,0.1702,5000.0
11,r0,r2,r4,r5,0.5312,0.2332,0.2356,5000.0
12,r1,r2,r4,r5,0.5316,0.235,0.2334,5000.0
13,r0,r3,r4,r5,0.5336,0.2272,0.2392,5000.0
14,r1,r3,r4,r5,0.5432,0.2244,0.2324,5000.0
15,r2,r3,r4,r5,0.5466,0.2228,0.2306,5000.0
16,r0,r1,r2,r6,0.5206,0.2404,0.239,5000.0
17,r0,r1,r3,r6,0.5248,0.2322,0.243,5000.0
18,r0,r2,r3,r6,0.3254,0.3198,0.3548,5000.0
19,r1,r2,r3,r6,0.3224,0.3332,0.3444,5000.0
20,r0,r1,r4,r6,0.5342,0.2392,0.2266,5000.0
21,r0,r2,r4,r6,0.346,0.325,0.329,5000.0
22,r1,r2,r4,r6,0.3526,0.3162,0.3312,5000.0
23,r0,r3,r4,r6,0.3486,0.3186,0.3328,5000.0
24,r1,r3,r4,r6,0.3582,0.3136,0.3282,5000.0
25,r2,r3,r4,r6,0.369,0.3094,0.3216,5000.0
26,r0,r1,r5,r6,0.5328,0.2406,0.2266,5000.0
27,r0,r2,r5,r6,0.3486,0.3248,0.3266,5000.0
28,r1,r2,r5,r6,0.3606,0.3188,0.3206,5000.0
29,r0,r3,r5,r6,0.354,0.3198,0.3262,5000.0
30,r1,r3,r5,r6,0.3676,0.3114,0.321,5000.0
31,r2,r3,r5,r6,0.3762,0.308,0.3158,5000.0
32,r0,r4,r5,r6,0.2406,0.2392,0.5202,5000.0
33,r1,r4,r5,r6,0.2484,0.2362,0.5154,5000.0
34,r2,r4,r5,r6,0.2438,0.238,0.5182,5000.0
35,r3,r4,r5,r6,0.2442,0.2386,0.5172,5000.0
36,r0,r1,r2,r7,0.5208,0.238,0.2412,5000.0
37,r0,r1,r3,r7,0.5324,0.2284,0.2392,5000.0
38,r0,r2,r3,r7,0.3362,0.3194,0.3444,5000.0
39,r1,r2,r3,r7,0.3338,0.323,0.3432,5000.0
40,r0,r1,r4,r7,0.5312,0.233,0.2358,5000.0
41,r0,r2,r4,r7,0.3478,0.332,0.3202,5000.0
42,r1,r2,r4,r7,0.3538,0.3262,0.32,5000.0
43,r0,r3,r4,r7,0.3398,0.335,0.3252,5000.0
44,r1,r3,r4,r7,0.3534,0.3282,0.3184,5000.0
45,r2,r3,r4,r7,0.357,0.323,0.32,5000.0
46,r0,r1,r5,r7,0.5328,0.2376,0.2296,5000.0
47,r0,r2,r5,r7,0.3528,0.328,0.3192,5000.0
48,r1,r2,r5,r7,0.357,0.3218,0.3212,5000.0
49,r0,r3,r5,r7,0.3474,0.3382,0.3144,5000.0
50,r1,r3,r5,r7,0.3622,0.3286,0.3092,5000.0
51,r2,r3,r5,r7,0.3682,0.3274,0.3044,5000.0
52,r0,r4,r5,r7,0.2426,0.2368,0.5206,5000.0
53,r1,r4,r5,r7,0.244,0.2362,0.5198,5000.0
54,r2,r4,r5,r7,0.2336,0.2404,0.526,5000.0
55,r3,r4,r5,r7,0.2376,0.2308,0.5316,5000.0
56,r0,r1,r6,r7,0.538,0.227,0.235,5000.0
57,r0,r2,r6,r7,0.3598,0.3266,0.3136,5000.0
58,r1,r2,r6,r7,0.355,0.325,0.32,5000.0
59,r0,r3,r6,r7,0.3572,0.332,0.3108,5000.0
60,r1,r3,r6,r7,0.3644,0.3276,0.308,5000.0
61,r2,r3,r6,r7,0.3714,0.3246,0.304,5000.0
62,r0,r4,r6,r7,0.3446,0.3252,0.3302,5000.0
63,r1,r4,r6,r7,0.3396,0.3306,0.3298,5000.0
64,r2,r4,r6,r7,0.3382,0.3292,0.3326,5000.0
65,r3,r4,r6,r7,0.3374,0.3206,0.342,5000.0
66,r0,r5,r6,r7,0.3424,0.3278,0.3298,5000.0
67,r1,r5,r6,r7,0.3338,0.3322,0.334,5000.0
68,r2,r5,r6,r7,0.3374,0.3288,0.3338,5000.0
69,r3,r5,r6,r7,0.3286,0.3212,0.3502,5000.0
70,r4,r5,r6,r7,0.5222,0.242,0.2358,5000.0
